arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,intertrialfix.started,intertrialfix.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.46809837501496,8.46809837501496,space,0.47167949902359396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-18_23h27.59.959,RL,2022.2.5,None,
,,,,,,,,,,,,8.967445417016279,8.967445417016279,s,0.44115991599392146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-18_23h27.59.959,RL,2022.2.5,None,
45,42,50,53,0,0,0,0,,,,,,,,,9.465872708009556,None,10.47384979200433,10.47384979200433,10.47384979200433,10.47384979200433,10.47384979200433,10.47384979200433,i,0.21974170801695436,10.755954207998002,10.755954207998002,10.755954207998002,10.755954207998002,10.755954207998002,10.755954207998002,11.008918167004595,12.92924262501765,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,12.9916479170206,15.227993583015632,15.227993583015632,15.227993583015632,15.227993583015632,15.227993583015632,15.227993583015632,15.227993583015632,50,45,53,42,53,15.227993583015632,16.793051875021774,1,f,1,2023-04-18_23h27.59.959,RL,2022.2.5,None,
,,,,,,,,,,,,,,,,,None,16.793051875021774,16.793051875021774,16.793051875021774,16.793051875021774,16.793051875021774,16.793051875021774,j,0.36655391700332984,17.20978775000549,17.20978775000549,17.20978775000549,17.20978775000549,17.20978775000549,17.20978775000549,17.46742508301395,18.81744675000664,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,18.852578292018734,20.500667957996484,20.500667957996484,20.500667957996484,20.500667957996484,20.500667957996484,20.500667957996484,20.500667957996484,50,32,58,43,43,20.500667957996484,,,,,,,,,
