trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,arm1,arm2,arm3,arm4,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,intertrialfix.started,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.1897738330008,10.1897738330008,space,0.9419415830052458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-18_23h27.00.500,RL,2022.2.5,None,
,,,,,,,,,,,,11.158042499999283,11.158042499999283,s,0.4256909999821801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-18_23h27.00.500,RL,2022.2.5,None,
,,,,,,,,,,,,,,,,11.640314791991841,None,12.632018292002613,12.632018292002613,12.632018292002613,12.632018292002613,12.632018292002613,12.632018292002613,i,0.2406939170032274,12.936934041994391,12.936934041994391,12.936934041994391,12.936934041994391,12.936934041994391,12.936934041994391,13.186991291993763,14.655470124998828,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,14.7134597080003,16.492104250006378,16.492104250006378,16.492104250006378,16.492104250006378,16.492104250006378,16.492104250006378,16.492104250006378,42,53,45,50,45,16.492104250006378,,,,,,,,
