arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,intertrialfix.started,intertrialfix.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.122446624998702,12.122446624998702,space,0.4317072500125505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-18_23h28.33.173,RL,2022.2.5,79.82252768957474,
,,,,,,,,,,,,12.57764533298905,12.57764533298905,s,0.6604499160021078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-18_23h28.33.173,RL,2022.2.5,79.82252768957474,
45,42,50,53,0,0,0,0,,,,,,,,,13.292967249988578,None,14.29256845798227,14.29256845798227,14.29256845798227,14.29256845798227,14.29256845798227,14.29256845798227,i,0.24254933302290738,14.6050834999769,14.6050834999769,14.6050834999769,14.6050834999769,14.6050834999769,14.6050834999769,14.857127374998527,16.088230082998052,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,16.140235500002746,17.67253954100306,17.67253954100306,17.67253954100306,17.67253954100306,17.67253954100306,17.67253954100306,17.67253954100306,50,45,42,53,42,17.67253954100306,19.471037457988132,1,f,1,2023-04-18_23h28.33.173,RL,2022.2.5,79.82252768957474,
32,43,50,58,0,1,1,1,,,,,,,,,,None,19.471037457988132,19.471037457988132,19.471037457988132,19.471037457988132,19.471037457988132,19.471037457988132,j,0.2423873329826165,19.753945832984755,19.753945832984755,19.753945832984755,19.753945832984755,19.753945832984755,19.753945832984755,20.028109999984736,21.940891790989554,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,21.969688999990467,24.190757665986894,24.190757665986894,24.190757665986894,24.190757665986894,24.190757665986894,24.190757665986894,24.190757665986894,50,32,43,58,58,24.190757665986894,25.938769125001272,1,f,1,2023-04-18_23h28.33.173,RL,2022.2.5,79.82252768957474,
43,50,57,55,0,2,2,2,,,,,,,,,,None,25.938769125001272,25.938769125001272,25.938769125001272,25.938769125001272,25.938769125001272,25.938769125001272,r,0.3088129999814555,26.287273833004292,26.287273833004292,26.287273833004292,26.287273833004292,26.287273833004292,26.287273833004292,26.546473124995828,27.795451915997546,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,27.834228291001637,29.378102415998,29.378102415998,29.378102415998,29.378102415998,29.378102415998,29.378102415998,29.378102415998,57,43,50,55,43,29.378102415998,31.120460624981206,1,f,1,2023-04-18_23h28.33.173,RL,2022.2.5,79.82252768957474,
,,,,,,,,,,,,,,,,,None,31.120460624981206,31.120460624981206,31.120460624981206,31.120460624981206,31.120460624981206,31.120460624981206,f,0.20395224998355843,31.374307791003957,31.374307791003957,31.374307791003957,31.374307791003957,31.374307791003957,31.374307791003957,31.635284290998243,33.4438858749927,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,33.479402290977305,,,,,,,,,,,,,,,,,,,,,,
