,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
persev_a_1[1],-0.07793248171616175,0.0011112479936166667,0.1116285944433022,-0.30294846450888396,-0.1518012721173795,-0.07632927860424743,-0.0028225680919213196,0.13630686142139517,10090.877479469427,1.0006240732471503
persev_a_1[2],0.2953879735729241,0.001045800215977887,0.1070870349369523,0.09323584575320543,0.22209363593894665,0.2920968688994986,0.36465511642665493,0.5154689262772458,10485.190692204786,1.000374866402671
persev_a_1[3],0.26216122378135376,0.0010747965162165587,0.09669029785243609,0.07683541937172403,0.19586795557981063,0.2614560820590225,0.32666278079630445,0.4576898710595727,8093.0699854793975,0.9999576609217702
persev_a_1[4],0.19055922128988176,0.0008780537071574999,0.08967108108362197,0.016116446090050807,0.12935433275883068,0.19065745768067915,0.25122747785929445,0.3672287688894831,10429.47985791688,0.9997037060775721
persev_a_1[5],0.1717790024645819,0.0009760067836569112,0.09055283077192672,-0.004073951122390868,0.11005315591669662,0.1713160831545013,0.2319581637171036,0.35326381581182953,8607.923333035258,0.9997463822988816
persev_a_1[6],-0.15771923288723447,0.0014119586395310987,0.1411346454294482,-0.4523780540998702,-0.2481501912012536,-0.1496065329172307,-0.0605158068835988,0.09915188051894389,9991.330446850221,0.9998968745596172
persev_a_1[7],-0.04133437928100534,0.0010917773034106266,0.1146558832474346,-0.27247683941333767,-0.11848329591321083,-0.03939094728273068,0.03696980205517361,0.17558228581203403,11028.706142026094,0.9997468903347092
persev_a_1[8],0.08723382457035556,0.0010744063747848646,0.09894706306961815,-0.10909071329694844,0.020724963739738946,0.0891676122251307,0.1526665380458417,0.28328243069917525,8481.421820149557,0.9999153459821956
persev_a_1[9],0.2601264278250411,0.0009979657074054603,0.0895649786244912,0.08837296619449542,0.19950770448428679,0.25891729725102564,0.3193298980252315,0.43691169035417554,8054.62298295794,0.9996343020671636
persev_a_1[10],-0.08613188986285363,0.0027032417257768894,0.26303871355257413,-0.6626529619953081,-0.2465345296952998,-0.06885961159098108,0.10015882028216777,0.3741026948503253,9468.247001595271,1.0002868237510563
beta_b[1],0.054364772404565415,0.00011003442344238116,0.010038693633662953,0.0341664000390073,0.04767012931305994,0.05432156839192248,0.061156607257933274,0.07377502654312368,8323.332735483697,1.0000552998174865
beta_b[2],0.08516976210173617,0.00013786124522211096,0.013625511257175538,0.05955803937920501,0.07585591246151377,0.08497526529936994,0.09416654782790593,0.11317891993844034,9768.35017864159,1.0000424705556354
beta_b[3],0.047188540423038376,0.00013550076760616346,0.012560877840849199,0.02315207260172803,0.03860587272534269,0.04699450258192722,0.05555715066984573,0.07250915095310384,8593.230732310303,1.000591089498451
beta_b[4],0.006719798897338197,4.815055745762588e-05,0.004395049927259279,0.00039595244498600636,0.0032412850770291656,0.006123214238774766,0.009481144602825557,0.016707003139329678,8331.534307204725,0.9998542670877671
beta_b[5],0.012221986553646761,8.566825844057097e-05,0.007136676162369109,0.0008890437130803907,0.006758407794352911,0.011528257210304038,0.016959378096226236,0.02763445294584376,6939.882293642642,0.9998153568728162
beta_b[6],0.0067055611341143104,4.9972950046668365e-05,0.004648019255485543,0.0002744805891460189,0.0030013156349241567,0.0059469132817634995,0.009573868179472329,0.017421427360394537,8650.991023912555,0.9999643244276555
beta_b[7],0.005821925896008812,4.6459980791322145e-05,0.004654857663138054,0.00019896954337927095,0.0020801862888668032,0.004758017246494828,0.008496922438034743,0.01711267083912373,10038.174924523742,0.9995909420340697
beta_b[8],0.04930176954121295,0.00010297288167256422,0.009487151020517113,0.031747207454502546,0.04281605163134252,0.04899220817796002,0.05558366574444903,0.06901325677987691,8488.401134830978,1.0001569976849485
beta_b[9],0.024652044115819442,0.000124563082205014,0.009974658496074932,0.005513607646221867,0.017908192746900538,0.02446846050872914,0.03133945352074512,0.04502921821288057,6412.352366568671,1.0003824561275902
beta_b[10],0.01546374462151471,0.0001086403510199739,0.008950337113745663,0.0013023843660546542,0.008457217084944036,0.014728820120007702,0.021391891585352648,0.03469359946474485,6787.290947344218,0.9999592246220094
phi_b[1],-0.03537637086608316,0.0005738379424227099,0.05210795614493367,-0.14417911571683995,-0.0691366164351034,-0.03404668066896541,-0.00011011890966446336,0.06203379543209833,8245.738480313488,0.9998754835878277
phi_b[2],0.08881766839300953,0.0006434711545849152,0.05899557296539233,-0.028560419926821304,0.04967642205359807,0.08992798383819837,0.1287968187068613,0.20256984595994784,8405.831504992591,0.999627390881779
phi_b[3],-0.19200883970061028,0.000576532052054085,0.05402685821717582,-0.30360923293599024,-0.2273272669222071,-0.18989885194799647,-0.15460656890801433,-0.09331451352569883,8781.576979476204,0.9997686538735268
phi_b[4],-0.15149783061418748,0.0005479390657904255,0.053480268828474856,-0.25970571239821955,-0.18665248716301291,-0.15030382675018744,-0.11487470490006474,-0.04976825902767354,9526.26445078157,0.9997312656359675
