,mean,se_mean,sd,2.50%,25%,50%,75%,97.50%,n_eff,Rhat
beta_b[1],0.022925495,6.06E-05,0.008094571,0.007471869,0.017346737,0.022730379,0.028442877,0.038982361,17833.06894,0.999869345
beta_b[2],0.060413459,5.45E-05,0.010277574,0.041403085,0.053233877,0.060015667,0.067188167,0.081398766,35572.88301,0.999789494
beta_b[3],0.010485398,5.08E-05,0.006501144,0.000618935,0.005359365,0.009750301,0.014680529,0.024914218,16399.00448,0.999955856
beta_b[4],0.04657232,3.64E-05,0.006513415,0.033896477,0.04211822,0.046499437,0.050966479,0.059513865,32016.60395,0.999828453
beta_b[5],0.009282123,4.48E-05,0.005744069,0.000606315,0.004788796,0.008609082,0.013043087,0.021775831,16462.60416,1.000063167
beta_b[6],0.00161764,8.62E-06,0.001397326,4.83E-05,0.000539566,0.001244508,0.00232099,0.005210227,26255.14955,0.999846909
beta_b[7],0.074372968,5.99E-05,0.010859966,0.053853008,0.066915377,0.074166105,0.081721855,0.095952573,32919.93035,0.99991905
beta_b[8],0.159731523,9.03E-05,0.015790791,0.130640292,0.14876184,0.159312067,0.169952823,0.192078462,30587.64906,0.999884736
beta_b[9],0.027713545,4.30E-05,0.007159566,0.014051666,0.022850951,0.027555776,0.032472957,0.041988388,27732.45761,0.999804813
beta_b[10],0.132100423,7.00E-05,0.013230855,0.107433361,0.123063712,0.131707955,0.140686248,0.15921498,35716.47984,1.000015321
beta_b[11],0.019968468,6.81E-05,0.008517354,0.003960653,0.013954082,0.019773411,0.025755323,0.03694567,15633.38217,0.999948807
beta_b[12],0.064241275,3.85E-05,0.006642209,0.051683168,0.059682069,0.064079383,0.068613879,0.077552685,29837.65567,0.999823693
beta_b[13],0.131638812,7.51E-05,0.013305724,0.107428613,0.122344541,0.130990046,0.140284524,0.159231692,31355.99053,0.999905829
beta_b[14],0.106459252,6.03E-05,0.011101403,0.085780962,0.09883892,0.10610414,0.113640659,0.129483945,33889.52214,0.999877929
beta_b[15],0.077493136,6.11E-05,0.010894037,0.057001921,0.069991408,0.077175372,0.084806369,0.099585227,31839.3216,0.999813172
beta_b[16],0.061650729,4.41E-05,0.008034713,0.046481342,0.056074034,0.061524957,0.067008522,0.07786044,33244.31456,0.999843972
beta_b[17],0.052550608,3.04E-05,0.00545008,0.042086887,0.048836354,0.052402078,0.056188829,0.063513264,32198.13479,0.999851203
beta_b[18],0.007026737,3.57E-05,0.005173305,0.000270584,0.002921724,0.005995384,0.010122228,0.019495483,21009.9379,1.000047452
beta_b[19],0.080011518,6.07E-05,0.010561745,0.060130324,0.072851091,0.079696401,0.086904105,0.101566084,30293.70152,0.999808985
beta_b[20],0.079396254,4.41E-05,0.00856348,0.06315397,0.073610706,0.079079105,0.084944476,0.096922692,37633.48988,0.999831109
beta_b[21],0.173257828,0.000108433,0.019034158,0.138271759,0.160007328,0.172297478,0.185617486,0.212968485,30813.57824,0.999956557
beta_b[22],0.015723396,4.90E-05,0.00599653,0.004002791,0.011666122,0.015639238,0.019711446,0.027600398,15000.49293,1.00018671
beta_b[23],0.083608054,6.53E-05,0.011719539,0.061256343,0.075560071,0.083408007,0.091499491,0.10710778,32187.09719,0.999850395
beta_b[24],0.062996139,4.38E-05,0.008350993,0.047503021,0.05722226,0.062693552,0.068485234,0.079976414,36434.41493,0.999850389
beta_b[25],0.044209373,3.91E-05,0.006935116,0.030982544,0.039392155,0.044127417,0.048865405,0.058022948,31513.02095,0.999848977
beta_b[26],0.076572596,4.98E-05,0.009192377,0.059260928,0.070300373,0.07638841,0.082619199,0.095211182,34071.10231,0.999890849
beta_b[27],0.079803616,7.19E-05,0.012640759,0.055239208,0.07125481,0.079562212,0.088180501,0.105228217,30866.61825,0.999870622
beta_b[28],0.045996897,3.45E-05,0.006058844,0.034527339,0.041880673,0.045874237,0.049946593,0.058165528,30928.26813,0.999948673
beta_b[29],0.015464332,4.80E-05,0.006113021,0.003685662,0.011255274,0.01537405,0.019541954,0.027775667,16211.28216,0.999978385
beta_b[1],0.1716547,0.000119061,0.021512457,0.131399209,0.15678933,0.171015784,0.185718592,0.215974613,32646.70042,0.999950708
beta_b[2],0.054031854,4.44E-05,0.007882029,0.038899739,0.048622031,0.053855342,0.059285257,0.069780996,31475.91803,0.999907502
beta_b[3],0.090598431,5.26E-05,0.009120412,0.073474981,0.084430743,0.090368451,0.096540644,0.109074596,30066.98037,0.999900938
beta_b[4],0.084947304,5.46E-05,0.009550557,0.066428671,0.07850087,0.084802034,0.091291418,0.10406411,30578.59758,0.999842943
beta_b[5],0.009705994,3.95E-05,0.004960394,0.001047472,0.006046635,0.009455848,0.012996738,0.019959613,15808.09991,1.000023926
beta_b[6],0.025236594,5.06E-05,0.007356066,0.011053075,0.020143734,0.025208823,0.030257209,0.039765314,21125.80621,0.999931023
beta_b[7],0.005734734,2.77E-05,0.004173405,0.000238034,0.002433576,0.004988405,0.008239941,0.015588344,22655.37382,1.000082689
beta_b[8],0.006181309,2.92E-05,0.004727322,0.000214643,0.002431658,0.005254959,0.008869765,0.017736535,26243.96985,0.999848375
beta_b[9],0.057967965,3.15E-05,0.005491924,0.047582853,0.054198137,0.057813536,0.061558398,0.069230789,30402.61115,0.999811138
beta_b[10],0.047518887,5.01E-05,0.008200631,0.031856657,0.041990699,0.047367038,0.052979504,0.063739879,26742.974,0.999922022
beta_b[11],0.006788121,3.32E-05,0.004844906,0.0002967,0.002982417,0.005951708,0.009624636,0.018141837,21288.68584,0.999832258
beta_b[12],0.134940779,8.16E-05,0.014639003,0.108388283,0.124646601,0.134238744,0.144666239,0.165364777,32185.39469,0.999897331
beta_b[13],0.003390171,1.76E-05,0.002908959,0.000118281,0.001151588,0.002617203,0.004832314,0.010841642,27277.43244,0.999838407
beta_b[14],0.003700718,1.89E-05,0.00328326,0.000101557,0.001217297,0.002801144,0.005302224,0.012179984,30188.22954,0.999791347
beta_b[15],0.123428314,9.51E-05,0.016468466,0.092642837,0.111967622,0.123117271,0.134175531,0.156891496,29994.79215,0.999921303
