,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
phi_a_1[1],-0.018681821374641402,0.0005083911292741021,0.04200013232163704,-0.10764447919873918,-0.04535342832761122,-0.01652839823234755,0.011157634510302555,0.05678489010613075,6825.042955403085,0.999896790005421
phi_a_1[2],0.02237174253050355,0.00025887664927311537,0.020246823687272292,-0.01838950143512408,0.008941974958924442,0.022795993143883996,0.03613638990859275,0.061075529178185976,6116.853010754874,0.9998369525466037
phi_a_1[3],-0.02246047061154613,0.00035211105565775234,0.02834624930141025,-0.08000324140902537,-0.040742044343755696,-0.021760725837522837,-0.0027541797697603586,0.030622313403875254,6480.848690498521,0.9998292644373505
phi_a_1[4],0.03728245457774886,0.00023378800659789632,0.01731470507793732,0.003553474439790495,0.02572274120192752,0.03744452318993873,0.04845971679254313,0.07193345413662207,5485.115049785199,1.0010592859434229
phi_a_1[5],-0.16821969912090984,0.0004891628889646746,0.041117150572827235,-0.25254261198452604,-0.19477313148137645,-0.16618786789674045,-0.13917551668712586,-0.09394299487276433,7065.436835195423,0.9997487170751058
persev_a_1[1],0.40368370921967905,0.0018699964136531337,0.15978475100176284,0.09555207370467088,0.2956140271016342,0.4027845512711392,0.5116530164902694,0.7134317320003472,7301.113724150505,0.9998127757560101
persev_a_1[2],0.2584207300328807,0.0017343301857831517,0.1340353413061602,0.0036994374747104054,0.16763271942054245,0.255192816269998,0.3476410841383194,0.5277221820649973,5972.760261861369,0.9996266829242004
persev_a_1[3],0.5849202678228673,0.0028933298771144627,0.21860675080880565,0.17776696207948386,0.43228719999155696,0.5823040436079394,0.7280837512625973,1.0334058566012276,5708.621321369925,1.0001279292142302
persev_a_1[4],0.2146835194883949,0.0014548873135784505,0.10837411333083895,0.0028991244010727717,0.1412207920367634,0.21438575691862183,0.28814281666783115,0.42864657501715986,5548.714772092536,1.0006097401294733
persev_a_1[5],-0.3363323930754573,0.002067126372529588,0.15918421578660683,-0.6443868648623852,-0.4429672497061896,-0.337342806513797,-0.23014950976531792,-0.02235933499167568,5930.153689350646,0.9996257380707455
beta_b[1],0.009098125622904003,6.914501542461104e-05,0.0065479007787612,0.00037531504248737303,0.003883205324485356,0.007869395661679546,0.013033913504865036,0.024552223367788818,8967.727934731989,0.9999957007596588
beta_b[2],0.04090122104679919,9.52368397480409e-05,0.008888100258819715,0.02387509552071061,0.03490078503857953,0.04051736296726549,0.046757719814086614,0.05877314444818363,8709.795099514098,0.9998184582522645
beta_b[3],0.12405677834516787,0.0002724769901941217,0.02597318901760749,0.07484133062059123,0.10663777574764938,0.12286879827923802,0.14085256554238829,0.17771930297606603,9086.379789764509,1.000012755946501
beta_b[4],0.09379287905334172,0.00015099421185719644,0.01575035665747402,0.0645624409029637,0.08275503389748881,0.09328611818936089,0.10417205698718665,0.12607522227994092,10880.783925771553,0.9995541780286413
beta_b[5],0.024596079368092622,0.0001555768833939273,0.01204437292192906,0.0031980531822822654,0.015770870426607835,0.024208283389246188,0.03260082102088985,0.049539713729772096,5993.468860167082,1.0002380620057543
phi_b[1],-0.17676589019200395,0.0005732280232502024,0.05181327578963648,-0.28429659590590517,-0.21083829873401017,-0.17523227792199575,-0.14080974022284878,-0.08188721114320446,8170.098154458684,0.9999991568855298
phi_b[2],-0.12002114407786962,0.000863972670493896,0.06747779711884955,-0.2588415203651626,-0.1642574024373662,-0.11804860945428583,-0.0739475031036992,0.006778783599391457,6099.88689687983,0.999909856233377
phi_b[3],0.20715577414628242,0.0012576149774492613,0.09758310850851461,0.019927849394522433,0.14235800354136688,0.2051716753047252,0.27180012164429,0.4032060117341991,6020.795758827533,0.9997965936081143
phi_b[4],-0.1366176497306892,0.001262259941242419,0.09593842755030231,-0.3370601378316038,-0.20065938011482173,-0.13432727718950283,-0.07009029995761124,0.04228255541965055,5776.80346499729,1.0006280434162935
phi_b[5],-0.03769740369006316,0.000434311919546832,0.03638473202940063,-0.11404937546565762,-0.06106074806613779,-0.03614272175901838,-0.012747108600367665,0.029281671525429213,7018.347444958653,0.9999378677472246
persev_b[1],-0.8928791172313341,0.003008229707054419,0.2700157425979833,-1.4257247425435833,-1.0731044715922384,-0.8902826234181129,-0.7072848117854329,-0.37785592669880724,8056.681203377546,1.0000082459780268
persev_b[2],0.04039964219068286,0.004585408154304865,0.36721724744233475,-0.682875084894502,-0.20278271827585298,0.03766516646930992,0.2829269129099301,0.7738192858807311,6413.42682505224,0.999782067338363
persev_b[3],-0.9235321201792684,0.009053936329502169,0.7001031675206539,-2.344514241998531,-1.3902053093841413,-0.9065286889537926,-0.43938933788478796,0.3977119766224847,5979.284430575587,1.0001461177632862
persev_b[4],-0.11781870390605644,0.00614287672937103,0.45344456867912863,-1.0059767236909045,-0.42071756048087305,-0.11689169027299097,0.18551800340744506,0.7843148389243756,5448.849442096231,1.000600560087221
persev_b[5],0.6063358677072508,0.004621471993614359,0.3894614207345018,-0.19258480211104795,0.35223494040224557,0.6071695576409648,0.8642227030398024,1.357753833205659,7101.796712301737,0.999806263062198
lp__,-638.1054102043798,0.06780951841928849,3.6922343740458414,-646.4122911299526,-640.3506598101045,-637.7590789960104,-635.5259922037113,-631.8630373443013,2964.812290182124,1.0000732703824116
