,mean,se_mean,sd,2.50%,25%,50%,75%,97.50%,n_eff,Rhat
beta_b[1],0.018569224,6.06E-05,0.007973012,0.003729878,0.01294505,0.018392477,0.023964619,0.034755113,17302.07124,0.999965806
beta_b[2],0.053075444,6.55E-05,0.010647682,0.033026362,0.045784238,0.05267582,0.060022592,0.074955702,26395.13849,0.999820515
beta_b[3],0.010208191,4.91E-05,0.006536703,0.000600961,0.005077528,0.009325806,0.014360061,0.024892373,17710.22671,1.000070011
beta_b[4],0.045156451,4.57E-05,0.007318026,0.030943739,0.040266813,0.045123098,0.049941431,0.059596905,25618.12837,0.999837684
beta_b[5],0.00904872,4.46E-05,0.006071273,0.000457888,0.004270742,0.008093723,0.012940123,0.022725444,18563.60538,1.000203725
beta_b[6],0.001603523,8.92E-06,0.001396886,5.09E-05,0.000536805,0.001222154,0.002304188,0.00526177,24535.97037,0.999789652
beta_b[7],0.04513615,0.000101555,0.014447023,0.017230853,0.035306691,0.044961584,0.054751864,0.074637617,20237.48899,0.999981849
beta_b[8],0.141134005,0.000125439,0.020135884,0.103996334,0.127165004,0.140397616,0.154554613,0.182243925,25767.75951,0.999827256
beta_b[9],0.027104611,5.14E-05,0.007548477,0.012481389,0.021997797,0.026981003,0.032104776,0.042328673,21532.70436,0.999915487
beta_b[10],0.116541906,0.000107151,0.016163488,0.086175778,0.105371424,0.116106933,0.127043599,0.149456321,22755.10154,0.999827898
beta_b[11],0.019747202,7.16E-05,0.00851516,0.003571725,0.013794091,0.019571031,0.025510885,0.036711736,14137.07853,0.999847947
beta_b[12],0.054190358,4.83E-05,0.007513501,0.0397612,0.049062137,0.054005898,0.059147954,0.069448622,24204.66231,1.000135595
beta_b[13],0.157496924,0.000194254,0.025158454,0.111473838,0.140086648,0.15650872,0.173649866,0.210068237,16773.59131,0.999960453
beta_b[14],0.099759803,9.58E-05,0.014669317,0.072871724,0.089586193,0.099076801,0.109377781,0.130258645,23451.09148,0.9998348
beta_b[15],0.051631105,6.77E-05,0.011541958,0.029829195,0.043681341,0.051338874,0.059353915,0.074554724,29092.77984,0.999866025
beta_b[16],0.064952199,7.58E-05,0.010776153,0.044861382,0.05750259,0.06464642,0.07198839,0.087261531,20235.8385,0.999979615
beta_b[17],0.041276489,4.75E-05,0.007061761,0.027978375,0.036510093,0.041100753,0.045887904,0.055660154,22067.98123,0.999812191
beta_b[18],0.008806056,4.32E-05,0.005885524,0.000473622,0.004144257,0.007979502,0.012403386,0.022176703,18524.4011,0.999930607
beta_b[19],0.097107142,0.000100403,0.013894523,0.070905319,0.087523602,0.096629359,0.106324765,0.125257579,19151.1091,0.999874784
beta_b[20],0.076538369,6.49E-05,0.009979929,0.057694663,0.069734137,0.076278272,0.08316583,0.096730239,23622.4994,0.999872217
beta_b[21],0.117401652,0.000123629,0.020794109,0.079553721,0.102722135,0.11649574,0.131344344,0.160591355,28290.29741,0.999797387
beta_b[22],0.01194093,5.18E-05,0.006138149,0.001285688,0.00740861,0.011590394,0.01607225,0.024728554,14059.02346,0.999845338
beta_b[23],0.062849062,7.35E-05,0.012657192,0.038130676,0.054118375,0.062729683,0.071385009,0.087886979,29690.18196,0.999850541
beta_b[24],0.056710956,5.03E-05,0.008589796,0.040577935,0.050950563,0.056433677,0.062313816,0.074336831,29200.14684,0.999826407
beta_b[25],0.039910213,4.64E-05,0.007566818,0.025555667,0.034724111,0.039718043,0.04490545,0.055241604,26626.86051,0.999906335
beta_b[26],0.072045961,7.84E-05,0.011758603,0.050475512,0.063799987,0.071710548,0.079742386,0.096276552,22485.1658,1.000017084
beta_b[27],0.097051184,0.000111476,0.015457639,0.067308011,0.086609528,0.096847261,0.107250475,0.127641298,19227.52541,0.999901682
beta_b[28],0.037882084,3.92E-05,0.006556894,0.025348662,0.033339044,0.037862436,0.042294546,0.050989805,28038.51732,1.000046636
beta_b[29],0.020215646,4.63E-05,0.006491619,0.007630721,0.015840596,0.020105644,0.024564698,0.033124962,19621.57559,0.999772349
beta_b[1],0.167107301,0.000143927,0.02333587,0.123302901,0.151181739,0.166463839,0.182100263,0.215047396,26288.24146,0.999889191
beta_b[2],0.055805174,5.17E-05,0.008685835,0.039085907,0.049851525,0.055738638,0.06157526,0.073401003,28209.69414,0.999950881
beta_b[3],0.087932865,8.82E-05,0.012656259,0.064168421,0.079307604,0.087435597,0.096210238,0.114131518,20612.51714,1.000051149
beta_b[4],0.082535299,6.08E-05,0.010258162,0.062730339,0.075482397,0.082432313,0.089464681,0.102953014,28445.31295,0.999914876
beta_b[5],0.00876974,3.90E-05,0.004790025,0.000802886,0.005153778,0.008477265,0.011934886,0.019018499,15092.49648,1.000064012
beta_b[6],0.020337662,5.24E-05,0.007451056,0.005956113,0.015161732,0.020223967,0.025384836,0.035263713,20250.38607,0.999892429
beta_b[7],0.006141154,2.87E-05,0.004376682,0.000294231,0.002627321,0.005364293,0.008843926,0.01631501,23306.07356,0.999985109
beta_b[8],0.005633786,2.80E-05,0.00442035,0.000194768,0.002151438,0.004670886,0.008116856,0.01641363,24930.88335,0.999885465
beta_b[9],0.053923049,5.74E-05,0.008113019,0.038901254,0.048274005,0.053616305,0.059232074,0.07067128,19973.47204,0.999972234
beta_b[10],0.041492332,5.56E-05,0.008801817,0.024595844,0.035501279,0.041327083,0.047349895,0.059174177,25026.5951,0.999852725
beta_b[11],0.017221988,8.14E-05,0.009884096,0.001307195,0.009626549,0.016430608,0.023781865,0.038481427,14760.3399,0.999924982
beta_b[12],0.100765197,0.000106103,0.017297923,0.069298756,0.088827176,0.099888424,0.111992531,0.136686119,26578.60494,0.999814678
beta_b[13],0.003194691,1.69E-05,0.002798204,8.85E-05,0.001052799,0.002432972,0.004589687,0.010378673,27540.67966,0.999809621
beta_b[14],0.004346305,2.23E-05,0.003753124,0.000143885,0.001456367,0.003335308,0.006214792,0.013883803,28260.56364,0.999881803
beta_b[15],0.077235411,0.000122385,0.020232114,0.038861498,0.063280229,0.076805879,0.090815171,0.117591116,27329.04913,0.999858998
beta_b[16],0.024522601,6.75E-05,0.009158152,0.007117188,0.018112517,0.024369597,0.030685607,0.0428504,18392.14961,1.000067263
beta_b[17],0.084926973,8.24E-05,0.013466845,0.059434937,0.075717764,0.084553495,0.093689534,0.112209507,26717.90351,1.000058324
beta_b[18],0.009985535,4.51E-05,0.005797526,0.00077363,0.005496139,0.00946571,0.013829847,0.022542559,16560.05855,1.000032812
beta_b[19],0.012236527,5.89E-05,0.008778616,0.000539193,0.00525887,0.010670803,0.017546616,0.032974918,22246.58978,0.999811632
beta_b[20],0.08102114,0.000101172,0.013941657,0.05467945,0.071532616,0.080707856,0.090143968,0.1094745,18989.23889,0.999843869
beta_b[21],0.04275669,5.68E-05,0.008192064,0.027281539,0.036997521,0.042591307,0.048313387,0.059132795,20821.02358,1.000049663
beta_b[22],0.043433845,6.28E-05,0.009916113,0.024648583,0.036748873,0.043100901,0.050023464,0.063783854,24932.97438,0.999845462
beta_b[23],0.052158243,5.42E-05,0.009276484,0.034672928,0.045721054,0.051937064,0.058318835,0.070952675,29323.42188,0.99987042
beta_b[24],0.006618642,3.00E-05,0.003766415,0.00055679,0.003729286,0.006277422,0.00908708,0.014793632,15757.28816,0.999916682
beta_b[25],0.04975784,5.45E-05,0.00873087,0.033222254,0.043813285,0.049630028,0.055506678,0.067347214,25664.46154,0.999956746
beta_b[26],0.069647947,7.58E-05,0.010739904,0.049646866,0.062172818,0.069327778,0.076749988,0.091719544,20098.60068,0.999824454
beta_b[27],0.11669261,0.000127411,0.019598641,0.080217987,0.103334757,0.11598585,0.129409546,0.157472498,23661.44436,0.999847315
beta_b[28],0.048379828,5.33E-05,0.008216859,0.03285636,0.042668236,0.048152166,0.053814754,0.065104032,23739.33687,0.999915516
beta_b[29],0.063446392,7.07E-05,0.010921992,0.042563596,0.056108906,0.063216258,0.070652456,0.085300924,23837.21466,0.999949974
beta_b[30],0.009436609,3.77E-05,0.004683739,0.001201515,0.00599458,0.009212265,0.01252987,0.01925939,15435.18028,0.999972233
