,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
beta_a[1],0.0015445491889638809,4.4890626998497507e-05,0.004051432067892738,-0.006254315271498039,-0.0010920769769565274,0.0013285039541363394,0.004136098716871469,0.01005293572800983,8145.275532962773,0.9999179860570476
beta_a[2],0.010614821265310338,6.539777143076472e-05,0.00491138948625435,0.0022325632564451983,0.007148189716147875,0.010210263052120938,0.013524132535964321,0.021355301312656713,5640.048703846256,0.9998984847786172
beta_a[3],-0.0021739930721120446,2.4763622782408817e-05,0.0025199776432851518,-0.007016002989620576,-0.00375552083115781,-0.002192588479710241,-0.0006356832447464795,0.0029889286736511722,10355.355571880098,0.9999636678529299
beta_a[4],0.003615080733019314,5.105876679595012e-05,0.003045598962637191,-0.0011877388523934933,0.0015697635992585834,0.0032152191493697016,0.005143859230499041,0.010944433374402734,3557.990541999791,1.0000468663892295
beta_a[5],0.0007988149643670606,3.419163909426979e-05,0.003186923003129421,-0.004680738435685407,-0.0013697054678654874,0.0004721737313537765,0.0026774236440098775,0.008061313696883496,8687.669690517829,0.9999839251604233
beta_a[6],0.0006897560035374602,1.1764654766708976e-05,0.0009621210558182064,-0.0009376779301176513,1.222447865781962e-05,0.0005811613859159658,0.0012744386219819908,0.0028314363557224273,6688.073907660691,0.9998886033796242
beta_a[7],-0.009034118127614175,6.500051239272524e-05,0.005743207718424102,-0.02058497197996291,-0.012852013477229779,-0.00875379465240101,-0.00500435827405521,0.001259406596693946,7806.843756881245,1.0000338584383102
beta_a[8],-0.002945195089422304,6.158988371274752e-05,0.005644066464602642,-0.014138956682406922,-0.006761721714645658,-0.002924178236142114,0.0009347966593731109,0.007877958350933321,8397.798900924246,0.9995893825479157
beta_a[9],-0.00023421607489534536,2.780377135064966e-05,0.0025383356794505493,-0.005338706600429894,-0.001828108774099022,-0.00024603528011120173,0.001345624000148705,0.004775770084784798,8334.713810220055,1.0000306469258502
beta_a[10],-0.0027187701910946615,4.780055545946615e-05,0.00473444799985951,-0.011966051177188283,-0.005857654193459344,-0.002781790201723482,0.0005263665521211863,0.006414371336227123,9810.086012979295,0.9997971391540563
phi_a[1],-0.009252922970391868,9.749195485749656e-05,0.01048670423875485,-0.02961627290480293,-0.016436211180982846,-0.009064222992826037,-0.0021611920813185657,0.011067937672461416,11570.189758127393,0.9999057149348042
phi_a[2],-0.049521389061392,0.00014380215889316195,0.01416012435242454,-0.0791067746243464,-0.05894966108444701,-0.04902617443275249,-0.03966480728667328,-0.023833687879205763,9696.239235578325,0.9997321855224195
phi_a[3],-0.027312010715433273,9.855699313840651e-05,0.010929045241471438,-0.04928281104258632,-0.0344023323194835,-0.027212911292439884,-0.019837203864672803,-0.006584457756011779,12296.727729537814,0.9998700812638935
phi_a[4],-0.007574532449710146,0.0001322446030398068,0.012404145007027391,-0.031701615096722625,-0.015880215458397563,-0.007539391801358033,0.000643023874204009,0.016993901766441798,8797.874337457417,0.999867672283751
phi_a[5],0.004044013863106833,0.0001008695708845254,0.011446242763365935,-0.019188992234142107,-0.003413537680947159,0.00426482429076807,0.011875751109171682,0.025880112391282364,12876.729087338597,0.9997859435068774
phi_a[6],0.004328275187694128,9.208036436510406e-05,0.009580135844718039,-0.014635423170242676,-0.002035558169375038,0.004508786702668511,0.010759739636167259,0.022941591688207932,10824.535682561484,0.9996870095303788
phi_a[7],-0.027341034008449193,0.00011386815145187769,0.011148688657258722,-0.05070722438715202,-0.034583140232134206,-0.026922931098327458,-0.019839357304441557,-0.006186478808353641,9586.12381460035,1.0002798412912772
phi_a[8],-0.019896079496203173,0.0001497885730448804,0.013634847432815296,-0.047267524945212025,-0.029003577110365858,-0.0192560414693213,-0.010474671371948064,0.005455258790712085,8285.966984582676,1.000007640164753
phi_a[9],-0.03631908214549044,0.00014818186849355368,0.013636218723475592,-0.06390293670369473,-0.04523545077744957,-0.035759322254359016,-0.026916065588913466,-0.010810239223151342,8468.330201221615,0.9996669758348223
phi_a[10],-0.007668611484854005,0.00011089525279404674,0.011292566771835552,-0.02961033541372822,-0.01540203799270386,-0.007559567194162765,-9.637073467363065e-06,0.01402363058343854,10369.53839140887,0.9998238431383222
beta_b[1],0.011450497776796026,9.881494618961683e-05,0.008116812910667112,0.00046757681749800775,0.004697282209296494,0.010307750701847362,0.016800581451203334,0.0294571591642631,6747.234348599185,0.9998502401298385
beta_b[2],0.07160798602973938,0.0002352997058815096,0.018056590565535827,0.037117501705754626,0.05964487037243463,0.07121571657195302,0.08356730357077699,0.10853445057128146,5888.826137732372,0.999696953810349
beta_b[3],0.008037423838019907,6.728033079235253e-05,0.005988889564761655,0.0002944197913396973,0.003126429300522776,0.006985304930323621,0.011675188685900034,0.02209368488845074,7923.48743205833,1.0003656420508185
beta_b[4],0.039173002750865306,0.0001697447841864225,0.00997825509759798,0.017252025744277796,0.033312576653254336,0.03972187325320048,0.045765805217093794,0.05719524215354532,3455.543213433248,1.0008410006428605
beta_b[5],0.009278562780970504,8.027657896726458e-05,0.006923469515075681,0.00035753452790480256,0.0037073624542016403,0.007904502230790478,0.013387527420189043,0.02575709391107255,7438.234322626651,0.9997372696732353
beta_b[6],0.0019733876704734043,1.6364396659888652e-05,0.0017161776514727721,7.305563064240628e-05,0.0006851397804403803,0.0015227531146287387,0.0027840434150774363,0.00640858339873627,10998.272821830073,0.9997054800950808
