bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,34.39274020004086,34.39274020004086,space,26.179903600132093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
,,,,,,,,,60.60945630003698,60.60945630003698,y,37.97647210001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,0,0,0,0,,,,,,,,,98.61616390012205,None,99.63151560002007,99.63151560002007,99.63151560002007,99.63151560002007,99.63151560002007,99.63151560002007,f,0.5484585999511182,100.22647049999796,100.22647049999796,100.22647049999796,100.22647049999796,100.22647049999796,100.22647049999796,100.51216670009308,100.51216670009308,101.74202380003408,101.74202380003408,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,101.76110549992882,104.26815750007518,104.26815750007518,104.26815750007518,104.26815750007518,104.26815750007518,64,54,28,40,54,74,5.0,2.010406000073999,106.3375605000183,108.10798320011236,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,1,0,1,0,,,,,,,,,,None,108.10798320011236,108.10798320011236,108.10798320011236,108.10798320011236,108.10798320011236,108.10798320011236,r,0.2688790999818593,108.4085377000738,108.4085377000738,108.4085377000738,108.4085377000738,108.4085377000738,108.4085377000738,108.70665489998646,108.70665489998646,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,110.700461700093,113.21018739999272,113.21018739999272,113.21018739999272,113.21018739999272,113.21018739999272,56,67,28,34,56,42,5.0,1.1624113998841494,114.38979479996487,116.23605720000342,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,2,0,2,0,,,,,,,,,,None,116.23605720000342,116.23605720000342,116.23605720000342,116.23605720000342,116.23605720000342,116.23605720000342,i,0.3638689999934286,116.62207160005346,116.62207160005346,116.62207160005346,116.62207160005346,116.62207160005346,116.62207160005346,116.91768559999764,116.91768559999764,118.26358180004172,118.26358180004172,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,118.28045399999246,120.78922319994308,120.78922319994308,120.78922319994308,120.78922319994308,120.78922319994308,53,75,26,32,26,62,3.0,1.1621279001701623,121.9694232000038,123.79859529994428,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,3,0,3,0,,,,,,,,,,None,123.79859529994428,123.79859529994428,123.79859529994428,123.79859529994428,123.79859529994428,123.79859529994428,j,0.3156804998870939,124.14776120008901,124.14776120008901,124.14776120008901,124.14776120008901,124.14776120008901,124.14776120008901,124.44701729994267,124.44701729994267,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,125.77654170012102,128.28565099998377,128.28565099998377,128.28565099998377,128.28565099998377,128.28565099998377,63,64,31,36,36,46,3.0,1.1127288998104632,129.41549769998528,131.41086219996214,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,4,0,4,0,,,,,,,,,,None,131.41086219996214,131.41086219996214,131.41086219996214,131.41086219996214,131.41086219996214,131.41086219996214,f,0.29126799991354346,131.72931600012816,131.72931600012816,131.72931600012816,131.72931600012816,131.72931600012816,131.72931600012816,132.02600420010276,132.02600420010276,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,133.73767119995318,136.24714759993367,136.24714759993367,136.24714759993367,136.24714759993367,136.24714759993367,61,69,31,44,69,74,4.0,0.9133452998939902,137.17811230011284,138.92384020006284,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,5,0,5,0,,,,,,,,,,None,138.92384020006284,138.92384020006284,138.92384020006284,138.92384020006284,138.92384020006284,138.92384020006284,f,0.36250009993091226,139.30848639993928,139.30848639993928,139.30848639993928,139.30848639993928,139.30848639993928,139.30848639993928,139.60523580014706,139.60523580014706,141.28409130009823,141.28409130009823,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,141.3002228999976,143.80988920014352,143.80988920014352,143.80988920014352,143.80988920014352,143.80988920014352,56,69,36,39,69,68,5.0,0.9797366000711918,144.80725830001757,146.32032490009442,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,6,0,6,0,,,,,,,,,,None,146.32032490009442,146.32032490009442,146.32032490009442,146.32032490009442,146.32032490009442,146.32032490009442,f,0.7503245999105275,147.10515560000204,147.10515560000204,147.10515560000204,147.10515560000204,147.10515560000204,147.10515560000204,147.40093430015258,147.40093430015258,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,148.44790140003897,150.9570075001102,150.9570075001102,150.9570075001102,150.9570075001102,150.9570075001102,57,64,34,36,64,58,7.0,1.129568099975586,152.10345880012028,153.79995990009047,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
1,7,0,7,0,,,,,,,,,,None,153.79995990009047,153.79995990009047,153.79995990009047,153.79995990009047,153.79995990009047,153.79995990009047,f,0.6084148001391441,154.43114240001887,154.43114240001887,154.43114240001887,154.43114240001887,154.43114240001887,154.43114240001887,154.73068829998374,154.73068829998374,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,156.34328979998827,158.8519254999701,158.8519254999701,158.8519254999701,158.8519254999701,158.8519254999701,58,59,39,37,59,38,7.0,0.7804199000820518,159.64984670002013,161.57884029997513,,,,,,,,,159,f,1,2023-04-03_16h41.18.569,RL,2022.2.4,60.34376640086161,
