bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,8,0,8,0,,,,,,,,,,None,103.95378870004788,103.95378870004788,103.95378870004788,103.95378870004788,103.95378870004788,103.95378870004788,j,0.6689805001951754,104.65432950016111,104.65432950016111,104.65432950016111,104.65432950016111,104.65432950016111,104.65432950016111,104.95141519978642,104.95141519978642,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,106.0153469000943,108.52423870004714,108.52423870004714,108.52423870004714,108.52423870004714,108.52423870004714,74,37,47,50,50,51,4.0,0.563696900382638,109.10636219987646,111.05102880019695,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,9,0,9,0,,,,,,,,,,None,111.05102880019695,111.05102880019695,111.05102880019695,111.05102880019695,111.05102880019695,111.05102880019695,r,0.5632253000512719,111.63490659976378,111.63490659976378,111.63490659976378,111.63490659976378,111.63490659976378,111.63490659976378,111.93256280012429,111.93256280012429,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,112.96323380013928,115.4722548997961,115.4722548997961,115.4722548997961,115.4722548997961,115.4722548997961,75,39,47,36,75,45,6.0,1.4116911999881268,116.90138779999688,118.76367559982464,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,10,0,10,0,,,,,,,,,,None,118.76367559982464,118.76367559982464,118.76367559982464,118.76367559982464,118.76367559982464,118.76367559982464,r,0.5956639000214636,119.38126499997452,119.38126499997452,119.38126499997452,119.38126499997452,119.38126499997452,119.38126499997452,119.67803329974413,119.67803329974413,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,120.60887110000476,123.11800909973681,123.11800909973681,123.11800909973681,123.11800909973681,123.11800909973681,66,30,51,49,66,47,5.0,1.1954707000404596,124.33120450004935,126.0768275000155,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,11,0,11,0,,,,,,,,,,None,126.0768275000155,126.0768275000155,126.0768275000155,126.0768275000155,126.0768275000155,126.0768275000155,r,0.48453509993851185,126.59472319995984,126.59472319995984,126.59472319995984,126.59472319995984,126.59472319995984,126.59472319995984,126.8918106998317,126.8918106998317,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,128.67015870008618,131.1791893998161,131.1791893998161,131.1791893998161,131.1791893998161,131.1791893998161,65,39,56,53,65,49,6.0,0.8636640002951026,132.06019889982417,133.72295429976657,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,12,0,12,0,,,,,,,,,,None,133.72295429976657,133.72295429976657,133.72295429976657,133.72295429976657,133.72295429976657,133.72295429976657,r,0.6630251999013126,134.4057538001798,134.4057538001798,134.4057538001798,134.4057538001798,134.4057538001798,134.4057538001798,134.70380580006167,134.70380580006167,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,136.2497672997415,138.75866509974003,138.75866509974003,138.75866509974003,138.75866509974003,138.75866509974003,75,43,54,49,75,31,7.0,0.8141183000989258,139.58990929974243,141.25233849976212,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,13,0,13,0,,,,,,,,,,None,141.25233849976212,141.25233849976212,141.25233849976212,141.25233849976212,141.25233849976212,141.25233849976212,r,0.5370324999094009,141.82035019993782,141.82035019993782,141.82035019993782,141.82035019993782,141.82035019993782,141.82035019993782,142.11733399983495,142.11733399983495,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,143.28034539986402,145.78950770013034,145.78950770013034,145.78950770013034,145.78950770013034,145.78950770013034,73,37,39,41,73,51,7.0,0.5476626004092395,146.35426479997113,148.2828937000595,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,14,0,14,0,,,,,,,,,,None,148.2828937000595,148.2828937000595,148.2828937000595,148.2828937000595,148.2828937000595,148.2828937000595,j,0.4998316001147032,148.81782330013812,148.81782330013812,148.81782330013812,148.81782330013812,148.81782330013812,148.81782330013812,149.11439940007403,149.11439940007403,150.64362759981304,150.64362759981304,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,150.66015700018033,153.16908999998122,153.16908999998122,153.16908999998122,153.16908999998122,153.16908999998122,66,43,47,40,40,28,5.0,0.8803979996591806,154.0666165999137,155.94557960005477,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,15,0,15,0,,,,,,,,,,None,155.94557960005477,155.94557960005477,155.94557960005477,155.94557960005477,155.94557960005477,155.94557960005477,r,0.47641840018332005,156.44551010010764,156.44551010010764,156.44551010010764,156.44551010010764,156.44551010010764,156.44551010010764,156.74346259981394,156.74346259981394,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,158.25621809996665,160.7652602000162,160.7652602000162,160.7652602000162,160.7652602000162,160.7652602000162,62,46,46,48,62,37,5.0,0.7139204996638,161.49647929985076,163.42522099986672,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,16,0,16,0,,,,,,,,,,None,163.42522099986672,163.42522099986672,163.42522099986672,163.42522099986672,163.42522099986672,163.42522099986672,j,0.4182072998955846,163.87585450010374,163.87585450010374,163.87585450010374,163.87585450010374,163.87585450010374,163.87585450010374,164.1733526000753,164.1733526000753,166.15095480019227,166.15095480019227,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,166.16777230007574,168.67666789982468,168.67666789982468,168.67666789982468,168.67666789982468,168.67666789982468,61,40,49,52,52,42,6.0,0.8962518000043929,169.59097809996456,171.12053690012544,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,17,0,17,0,,,,,,,,,,None,171.12053690012544,171.12053690012544,171.12053690012544,171.12053690012544,171.12053690012544,171.12053690012544,f,0.3520106999203563,171.5070978999138,171.5070978999138,171.5070978999138,171.5070978999138,171.5070978999138,171.5070978999138,171.80240859976038,171.80240859976038,173.73054010001943,173.73054010001943,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,173.74705319991335,176.25657390011474,176.25657390011474,176.25657390011474,176.25657390011474,176.25657390011474,56,39,44,43,39,35,5.0,1.3964132000692189,177.6689522000961,179.28197340015322,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,18,0,18,0,,,,,,,,,,None,179.28197340015322,179.28197340015322,179.28197340015322,179.28197340015322,179.28197340015322,179.28197340015322,i,0.2750294995494187,179.5841180998832,179.5841180998832,179.5841180998832,179.5841180998832,179.5841180998832,179.5841180998832,179.88056179974228,179.88056179974228,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,181.37682119989768,183.88535259990022,183.88535259990022,183.88535259990022,183.88535259990022,183.88535259990022,61,44,56,51,56,45,6.0,1.2460334999486804,185.148550900165,186.7114157998003,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,19,0,19,0,,,,,,,,,,None,186.7114157998003,186.7114157998003,186.7114157998003,186.7114157998003,186.7114157998003,186.7114157998003,r,0.4759105001576245,187.21322500007227,187.21322500007227,187.21322500007227,187.21322500007227,187.21322500007227,187.21322500007227,187.50958340009674,187.50958340009674,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,188.45694909989834,190.9665457000956,190.9665457000956,190.9665457000956,190.9665457000956,190.9665457000956,54,39,63,46,54,38,6.0,0.796598699875176,191.7803401001729,193.4596480000764,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,20,0,20,0,,,,,,,,,,None,193.4596480000764,193.4596480000764,193.4596480000764,193.4596480000764,193.4596480000764,193.4596480000764,j,0.6334317997097969,194.12694890005514,194.12694890005514,194.12694890005514,194.12694890005514,194.12694890005514,194.12694890005514,194.4241875000298,194.4241875000298,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,196.4020297001116,198.91097320010886,198.91097320010886,198.91097320010886,198.91097320010886,198.91097320010886,53,48,58,48,48,40,5.0,1.0291220997460186,199.95812280010432,201.8703318000771,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,21,0,21,0,,,,,,,,,,None,201.8703318000771,201.8703318000771,201.8703318000771,201.8703318000771,201.8703318000771,201.8703318000771,r,0.3574056997895241,202.25627809995785,202.25627809995785,202.25627809995785,202.25627809995785,202.25627809995785,202.25627809995785,202.5519627998583,202.5519627998583,203.798704800196,203.798704800196,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,203.8152946997434,206.32449969975278,206.32449969975278,206.32449969975278,206.32449969975278,206.32449969975278,44,45,67,46,44,46,4.0,1.2292916998267174,207.57066299999133,209.5159979001619,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,22,0,22,0,,,,,,,,,,None,209.5159979001619,209.5159979001619,209.5159979001619,209.5159979001619,209.5159979001619,209.5159979001619,r,0.5866569997742772,210.13313890015706,210.13313890015706,210.13313890015706,210.13313890015706,210.13313890015706,210.13313890015706,210.43059419980273,210.43059419980273,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,211.61086410004646,214.11947909975424,214.11947909975424,214.11947909975424,214.11947909975424,214.11947909975424,61,58,57,54,61,32,5.0,0.5636403998360038,214.70126179978251,216.62985899997875,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,23,0,23,0,,,,,,,,,,None,216.62985899997875,216.62985899997875,216.62985899997875,216.62985899997875,216.62985899997875,216.62985899997875,j,0.6828899001702666,217.3453234997578,217.3453234997578,217.3453234997578,217.3453234997578,217.3453234997578,217.3453234997578,217.64396050013602,217.64396050013602,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,218.95728790014982,221.4662120998837,221.4662120998837,221.4662120998837,221.4662120998837,221.4662120998837,47,49,66,49,49,59,2.0,1.2958546001464128,222.77909180009738,224.32573679974303,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,24,0,24,0,,,,,,,,,,None,224.32573679974303,224.32573679974303,224.32573679974303,224.32573679974303,224.32573679974303,224.32573679974303,r,0.3435619999654591,224.6930193998851,224.6930193998851,224.6930193998851,224.6930193998851,224.6930193998851,224.6930193998851,224.99064330011606,224.99064330011606,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,225.92131310002878,228.43065019976348,228.43065019976348,228.43065019976348,228.43065019976348,228.43065019976348,45,49,61,54,45,39,5.0,0.9629005002789199,229.41125130001456,230.94072839990258,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,25,0,25,0,,,,,,,,,,None,230.94072839990258,230.94072839990258,230.94072839990258,230.94072839990258,230.94072839990258,230.94072839990258,i,0.7449253997765481,231.7068032999523,231.7068032999523,231.7068032999523,231.7068032999523,231.7068032999523,231.7068032999523,232.00536549976096,232.00536549976096,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,233.86732419999316,236.37596180010587,236.37596180010587,236.37596180010587,236.37596180010587,236.37596180010587,51,48,64,52,64,30,7.0,1.0631158999167383,237.45622320007533,239.20142249995843,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,26,0,26,0,,,,,,,,,,None,239.20142249995843,239.20142249995843,239.20142249995843,239.20142249995843,239.20142249995843,239.20142249995843,r,0.49962429981678724,239.73564459988847,239.73564459988847,239.73564459988847,239.73564459988847,239.73564459988847,239.73564459988847,240.03300199983642,240.03300199983642,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,241.99449509987608,244.50351860001683,244.50351860001683,244.50351860001683,244.50351860001683,244.50351860001683,53,48,63,48,53,48,6.0,1.7945252996869385,246.31514529976994,247.9112688000314,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,27,0,27,0,,,,,,,,,,None,247.9112688000314,247.9112688000314,247.9112688000314,247.9112688000314,247.9112688000314,247.9112688000314,j,0.33793129958212376,248.28095210017636,248.28095210017636,248.28095210017636,248.28095210017636,248.28095210017636,248.28095210017636,248.57677169982344,248.57677169982344,249.59040550002828,249.59040550002828,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,249.60711070010439,252.11624970007688,252.11624970007688,252.11624970007688,252.11624970007688,252.11624970007688,44,42,67,56,56,47,6.0,1.578219700139016,253.71148480009288,255.52399480016902,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,28,0,28,0,,,,,,,,,,None,255.52399480016902,255.52399480016902,255.52399480016902,255.52399480016902,255.52399480016902,255.52399480016902,f,0.5256048003211617,256.07488740002736,256.07488740002736,256.07488740002736,256.07488740002736,256.07488740002736,256.07488740002736,256.37164099980146,256.37164099980146,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,257.9508822998032,260.45976709993556,260.45976709993556,260.45976709993556,260.45976709993556,260.45976709993556,55,57,61,53,57,43,6.0,0.6146970000118017,261.09161280002445,262.75442390004173,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
1,29,0,29,0,,,,,,,,,,None,262.75442390004173,262.75442390004173,262.75442390004173,262.75442390004173,262.75442390004173,262.75442390004173,i,0.830598599743098,263.6206350000575,263.6206350000575,263.6206350000575,263.6206350000575,263.6206350000575,263.6206350000575,263.9181276001036,263.9181276001036,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,265.34713369980454,267.85673899995163,267.85673899995163,267.85673899995163,267.85673899995163,267.85673899995163,56,58,55,49,55,50,5.0,0.8796316999942064,268.7539853001945,270.2837895001285,,,,,,,,,133,f,1,2022-12-12_16h41.00.420,RL,2022.2.4,60.12845843676791,
