bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,8,0,8,0,,,,,,,,,,None,213.77673209970817,213.77673209970817,213.77673209970817,213.77673209970817,213.77673209970817,213.77673209970817,r,0.7816606997512281,214.59491469990462,214.59491469990462,214.59491469990462,214.59491469990462,214.59491469990462,214.59491469990462,214.89060879964381,214.89060879964381,216.83518609963357,216.83518609963357,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,216.85202929982916,219.3610759000294,219.3610759000294,219.3610759000294,219.3610759000294,219.3610759000294,65,32,57,42,65,55,4.0,1.1126020001247525,220.49151559965685,222.30349669978023,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,9,0,9,0,,,,,,,,,,None,222.30349669978023,222.30349669978023,222.30349669978023,222.30349669978023,222.30349669978023,222.30349669978023,r,0.4047841001302004,222.73820400005206,222.73820400005206,222.73820400005206,222.73820400005206,222.73820400005206,222.73820400005206,223.03547160001472,223.03547160001472,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,224.88014720007777,227.38904540007934,227.38904540007934,227.38904540007934,227.38904540007934,227.38904540007934,51,31,56,35,51,54,4.0,0.6470199995674193,228.05383299989626,230.01603129971772,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,10,0,10,0,,,,,,,,,,None,230.01603129971772,230.01603129971772,230.01603129971772,230.01603129971772,230.01603129971772,230.01603129971772,r,0.7562098000198603,230.7976134000346,230.7976134000346,230.7976134000346,230.7976134000346,230.7976134000346,230.7976134000346,231.09656760003418,231.09656760003418,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,232.27681729989126,234.78585839970037,234.78585839970037,234.78585839970037,234.78585839970037,234.78585839970037,53,32,57,32,53,65,4.0,0.4979811003431678,235.30117049999535,237.013284499757,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,11,0,11,0,,,,,,,,,,None,237.013284499757,237.013284499757,237.013284499757,237.013284499757,237.013284499757,237.013284499757,j,0.84953109966591,237.89612989965826,237.89612989965826,237.89612989965826,237.89612989965826,237.89612989965826,237.89612989965826,238.19390709977597,238.19390709977597,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,239.19078260008246,241.7001259997487,241.7001259997487,241.7001259997487,241.7001259997487,241.7001259997487,55,29,58,32,32,62,2.0,0.4812994999811053,242.1986667998135,244.21032689977437,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,12,0,12,0,,,,,,,,,,None,244.21032689977437,244.21032689977437,244.21032689977437,244.21032689977437,244.21032689977437,244.21032689977437,r,0.4641970000229776,244.6932270997204,244.6932270997204,244.6932270997204,244.6932270997204,244.6932270997204,244.6932270997204,244.9918672000058,244.9918672000058,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,246.88673450006172,249.3960575996898,249.3960575996898,249.3960575996898,249.3960575996898,249.3960575996898,55,30,62,31,55,55,4.0,0.44810840021818876,249.86110839992762,251.39111949969083,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,13,0,13,0,,,,,,,,,,None,251.39111949969083,251.39111949969083,251.39111949969083,251.39111949969083,251.39111949969083,251.39111949969083,f,0.3585759000852704,251.7747974996455,251.7747974996455,251.7747974996455,251.7747974996455,251.7747974996455,251.7747974996455,252.07264259969816,252.07264259969816,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,253.36945870006457,255.87817109981552,255.87817109981552,255.87817109981552,255.87817109981552,255.87817109981552,57,19,60,39,19,51,1.0,0.6321115996688604,256.5265405997634,258.2722793999128,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,14,0,14,0,,,,,,,,,,None,258.2722793999128,258.2722793999128,258.2722793999128,258.2722793999128,258.2722793999128,258.2722793999128,i,0.4076379998587072,258.70486869988963,258.70486869988963,258.70486869988963,258.70486869988963,258.70486869988963,258.70486869988963,259.0035887998529,259.0035887998529,260.3996510999277,260.3996510999277,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,260.4165626997128,262.92554719978943,262.92554719978943,262.92554719978943,262.92554719978943,262.92554719978943,50,23,64,34,64,34,4.0,0.7142683998681605,263.6570989000611,265.61925589991733,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,15,0,15,0,,,,,,,,,,None,265.61925589991733,265.61925589991733,265.61925589991733,265.61925589991733,265.61925589991733,265.61925589991733,r,0.3659157999791205,266.0187840000726,266.0187840000726,266.0187840000726,266.0187840000726,266.0187840000726,266.0187840000726,266.3173593999818,266.3173593999818,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,267.89646949991584,270.40531850000843,270.40531850000843,270.40531850000843,270.40531850000843,270.40531850000843,50,28,74,34,50,56,4.0,0.44786479976028204,270.87044889992103,272.6993859997019,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,16,0,16,0,,,,,,,,,,None,272.6993859997019,272.6993859997019,272.6993859997019,272.6993859997019,272.6993859997019,272.6993859997019,i,0.8967820000834763,273.6160136000253,273.6160136000253,273.6160136000253,273.6160136000253,273.6160136000253,273.6160136000253,273.91341120004654,273.91341120004654,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,275.8414425998926,278.35017499979585,278.35017499979585,278.35017499979585,278.35017499979585,278.35017499979585,56,23,63,37,63,63,4.0,0.43038540007546544,278.7988783996552,280.56113919988275,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,17,0,17,0,,,,,,,,,,None,280.56113919988275,280.56113919988275,280.56113919988275,280.56113919988275,280.56113919988275,280.56113919988275,i,0.4344508000649512,281.02849979978055,281.02849979978055,281.02849979978055,281.02849979978055,281.02849979978055,281.02849979978055,281.326330000069,281.326330000069,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,283.3039603000507,285.81343459989876,285.81343459989876,285.81343459989876,285.81343459989876,285.81343459989876,63,29,66,44,66,55,4.0,0.3811703999526799,286.2118460997008,287.75850249966606,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,18,0,18,0,,,,,,,,,,None,287.75850249966606,287.75850249966606,287.75850249966606,287.75850249966606,287.75850249966606,287.75850249966606,j,0.3030855003744364,288.0928660999052,288.0928660999052,288.0928660999052,288.0928660999052,288.0928660999052,288.0928660999052,288.39012279966846,288.39012279966846,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,289.7697717999108,292.278935899958,292.278935899958,292.278935899958,292.278935899958,292.278935899958,62,29,67,49,49,65,4.0,0.6302332002669573,292.92686089966446,294.5900301998481,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,19,0,19,0,,,,,,,,,,None,294.5900301998481,294.5900301998481,294.5900301998481,294.5900301998481,294.5900301998481,294.5900301998481,r,1.1558800004422665,295.7723186998628,295.7723186998628,295.7723186998628,295.7723186998628,295.7723186998628,295.7723186998628,296.0696999998763,296.0696999998763,297.34930589981377,297.34930589981377,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,297.3659405000508,299.87516199983656,299.87516199983656,299.87516199983656,299.87516199983656,299.87516199983656,61,34,60,33,61,34,5.0,0.4643248999491334,300.35695399995893,302.30218099988997,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,20,0,20,0,,,,,,,,,,None,302.30218099988997,302.30218099988997,302.30218099988997,302.30218099988997,302.30218099988997,302.30218099988997,r,0.3444933001883328,302.6681158998981,302.6681158998981,302.6681158998981,302.6681158998981,302.6681158998981,302.6681158998981,302.9674354996532,302.9674354996532,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,304.0307681998238,306.5396853000857,306.5396853000857,306.5396853000857,306.5396853000857,306.5396853000857,62,41,70,36,62,53,5.0,0.8296229001134634,307.38782459963113,309.18316769972444,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,21,0,21,0,,,,,,,,,,None,309.18316769972444,309.18316769972444,309.18316769972444,309.18316769972444,309.18316769972444,309.18316769972444,j,0.854791299905628,310.0663993000053,310.0663993000053,310.0663993000053,310.0663993000053,310.0663993000053,310.0663993000053,310.36377499997616,310.36377499997616,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,311.543791399803,314.05292110005394,314.05292110005394,314.05292110005394,314.05292110005394,314.05292110005394,53,40,71,40,40,65,3.0,0.7629730999469757,314.8338643000461,316.6464623999782,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,22,0,22,0,,,,,,,,,,None,316.6464623999782,316.6464623999782,316.6464623999782,316.6464623999782,316.6464623999782,316.6464623999782,r,0.326401200145483,316.9971010000445,316.9971010000445,316.9971010000445,316.9971010000445,316.9971010000445,316.9971010000445,317.2947395998053,317.2947395998053,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,319.1898325998336,321.6989811998792,321.6989811998792,321.6989811998792,321.6989811998792,321.6989811998792,61,39,71,43,61,52,4.0,0.9134460003115237,322.62945199990645,324.14235749980435,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,23,0,23,0,,,,,,,,,,None,324.14235749980435,324.14235749980435,324.14235749980435,324.14235749980435,324.14235749980435,324.14235749980435,r,0.5756640997715294,324.7452173996717,324.7452173996717,324.7452173996717,324.7452173996717,324.7452173996717,324.7452173996717,325.0401236996986,325.0401236996986,326.3695839997381,326.3695839997381,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,326.38682419992983,328.8958196998574,328.8958196998574,328.8958196998574,328.8958196998574,328.8958196998574,51,38,68,45,51,55,5.0,1.3614616999402642,330.27530330000445,331.8218525000848,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,24,0,24,0,,,,,,,,,,None,331.8218525000848,331.8218525000848,331.8218525000848,331.8218525000848,331.8218525000848,331.8218525000848,f,0.3101098998449743,332.1545853000134,332.1545853000134,332.1545853000134,332.1545853000134,332.1545853000134,332.1545853000134,332.4536594999954,332.4536594999954,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,334.3813906996511,336.8902439000085,336.8902439000085,336.8902439000085,336.8902439000085,336.8902439000085,52,31,69,38,31,52,2.0,0.564058200456202,337.47213449981064,339.0353931998834,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,25,0,25,0,,,,,,,,,,None,339.0353931998834,339.0353931998834,339.0353931998834,339.0353931998834,339.0353931998834,339.0353931998834,i,1.4610943999141455,340.51494979998097,340.51494979998097,340.51494979998097,340.51494979998097,340.51494979998097,340.51494979998097,340.81396559998393,340.81396559998393,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,342.01052800007164,344.51952919969335,344.51952919969335,344.51952919969335,344.51952919969335,344.51952919969335,54,37,66,51,66,60,4.0,1.0462299999780953,345.58316999999806,347.312435799744,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,26,0,26,0,,,,,,,,,,None,347.312435799744,347.312435799744,347.312435799744,347.312435799744,347.312435799744,347.312435799744,j,0.3585057002492249,347.6984887998551,347.6984887998551,347.6984887998551,347.6984887998551,347.6984887998551,347.6984887998551,347.99414849979803,347.99414849979803,349.6564786997624,349.6564786997624,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,349.6729383999482,352.18211309984326,352.18211309984326,352.18211309984326,352.18211309984326,352.18211309984326,52,39,73,46,46,62,3.0,1.3287579002790153,353.5282403999008,355.1579525996931,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,27,0,27,0,,,,,,,,,,None,355.1579525996931,355.1579525996931,355.1579525996931,355.1579525996931,355.1579525996931,355.1579525996931,r,0.3077149000018835,355.4914619997144,355.4914619997144,355.4914619997144,355.4914619997144,355.4914619997144,355.4914619997144,355.79009129991755,355.79009129991755,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,356.68713840004057,359.19676459999755,359.19676459999755,359.19676459999755,359.19676459999755,359.19676459999755,58,38,66,44,58,48,4.0,0.6307022999972105,359.8443578998558,361.5239462000318,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,28,0,28,0,,,,,,,,,,None,361.5239462000318,361.5239462000318,361.5239462000318,361.5239462000318,361.5239462000318,361.5239462000318,r,0.2984685003757477,361.8412989997305,361.8412989997305,361.8412989997305,361.8412989997305,361.8412989997305,361.8412989997305,362.138927699998,362.138927699998,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,363.5017987000756,366.0113601000048,366.0113601000048,366.0113601000048,366.0113601000048,366.0113601000048,61,41,65,40,61,39,6.0,0.7305995002388954,366.7592188999988,368.5878387996927,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,29,0,29,0,,,,,,,,,,None,368.5878387996927,368.5878387996927,368.5878387996927,368.5878387996927,368.5878387996927,368.5878387996927,r,0.3405225998722017,368.95427539991215,368.95427539991215,368.95427539991215,368.95427539991215,368.95427539991215,368.95427539991215,369.25316119985655,369.25316119985655,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,370.46647129999474,372.97536409972236,372.97536409972236,372.97536409972236,372.97536409972236,372.97536409972236,59,44,59,43,59,58,4.0,1.3467524996958673,374.338522200007,376.0839423998259,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,30,0,30,0,,,,,,,,,,None,376.0839423998259,376.0839423998259,376.0839423998259,376.0839423998259,376.0839423998259,376.0839423998259,r,0.3235232997685671,376.43506649974734,376.43506649974734,376.43506649974734,376.43506649974734,376.43506649974734,376.43506649974734,376.73273009993136,376.73273009993136,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,378.727026599925,381.236027199775,381.236027199775,381.236027199775,381.236027199775,381.236027199775,54,41,54,43,54,61,3.0,0.6801228001713753,381.93439689977095,383.44754000008106,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
