bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,462.66360340011306,None,space,46.81797099998221,462.66360340011306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
,,,,,,,,,,,509.51210880000144,None,space,27.74788530007936,509.51210880000144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,0,0,0,0,,,,,,,,,,,,,537.2920586999971,None,None,None,None,None,None,538.3120361000765,None,538.3120361000765,None,538.3120361000765,None,538.3120361000765,None,i,0.8175770998932421,538.3120361000765,None,538.3120361000765,None,539.1776644999627,None,539.1776644999627,None,539.1776644999627,None,539.1776644999627,None,539.1776644999627,None,539.1776644999627,None,539.4643445000984,None,539.4643445000984,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,541.3552445999812,None,30,63,68,36,68,52,543.8878548000939,None,7.0,5.824395600007847,543.8878548000939,None,543.8878548000939,None,543.8878548000939,None,543.8878548000939,None,None,None,549.7473892001435,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,1,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,551.6760521000251,None,551.6760521000251,None,551.6760521000251,None,551.6760521000251,None,None,,551.6760521000251,None,551.6760521000251,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36,66,68,38,0,**,None,None,None,None,None,None,None,None,None,None,None,None,553.2365606001113,None,557.7436194000766,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,2,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,559.5974757999647,None,559.5974757999647,None,559.5974757999647,None,559.5974757999647,None,i,0.4623598998878151,559.5974757999647,None,559.5974757999647,None,560.1016051000915,None,560.1016051000915,None,560.1016051000915,None,560.1016051000915,None,560.1016051000915,None,560.1016051000915,None,560.3954433000181,None,560.3954433000181,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,561.954309000168,None,43,60,71,35,71,61,564.4606800000183,None,7.0,1.5408531001303345,564.4606800000183,None,564.4606800000183,None,564.4606800000183,None,564.4606800000183,None,None,None,566.0266090000514,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,3,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,567.8370880000293,None,567.8370880000293,None,567.8370880000293,None,567.8370880000293,None,f,0.42294620000757277,567.8370880000293,None,567.8370880000293,None,568.3066873000935,None,568.3066873000935,None,568.3066873000935,None,568.3066873000935,None,568.3066873000935,None,568.3066873000935,None,568.6012381999753,None,568.6012381999753,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,570.5814736001194,None,34,60,65,35,60,60,573.1027969000861,None,7.0,0.7048456000629812,573.1027969000861,None,573.1027969000861,None,573.1027969000861,None,573.1027969000861,None,None,None,573.8211553001311,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,4,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,575.6592312001158,None,575.6592312001158,None,575.6592312001158,None,575.6592312001158,None,r,0.6408778999466449,575.6592312001158,None,575.6592312001158,None,576.3453879000153,None,576.3453879000153,None,576.3453879000153,None,576.3453879000153,None,576.3453879000153,None,576.3453879000153,None,576.6401341001038,None,576.6401341001038,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,578.239955099998,None,35,60,67,32,35,57,580.7570579999592,None,3.0,1.9554673000238836,580.7570579999592,None,580.7570579999592,None,580.7570579999592,None,580.7570579999592,None,None,None,582.7270168999676,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,5,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,584.4149019999895,None,584.4149019999895,None,584.4149019999895,None,584.4149019999895,None,j,0.4252788999583572,584.4149019999895,None,584.4149019999895,None,584.8837238999549,None,584.8837238999549,None,584.8837238999549,None,584.8837238999549,None,584.8837238999549,None,584.8837238999549,None,585.1794302000199,None,585.1794302000199,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,586.0457846000791,None,43,57,62,47,47,61,588.5658048000187,None,3.0,2.103688000002876,588.5658048000187,None,588.5658048000187,None,588.5658048000187,None,588.5658048000187,None,None,None,590.6861382999923,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,6,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,592.2541416999884,None,592.2541416999884,None,592.2541416999884,None,592.2541416999884,None,i,0.5560578000731766,592.2541416999884,None,592.2541416999884,None,592.8607042001095,None,592.8607042001095,None,592.8607042001095,None,592.8607042001095,None,592.8607042001095,None,592.8607042001095,None,593.1513897001278,None,593.1513897001278,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,594.849232000066,None,31,62,66,32,66,53,597.3676092999522,None,6.0,2.5236903000622988,597.3676092999522,None,597.3676092999522,None,597.3676092999522,None,597.3676092999522,None,None,None,599.905863400083,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
1,7,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,601.6766916001216,None,601.6766916001216,None,601.6766916001216,None,601.6766916001216,None,i,0.683386699995026,601.6766916001216,None,601.6766916001216,None,602.4149687001482,None,602.4149687001482,None,602.4149687001482,None,602.4149687001482,None,602.4149687001482,None,602.4149687001482,None,602.6915736999363,604.4259457001463,602.6915736999363,604.4259457001463,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,604.4739959000144,None,36,68,67,39,67,45,606.9912845999934,None,7.0,1.7386133999098092,606.9912845999934,None,606.9912845999934,None,606.9912845999934,None,606.9912845999934,None,None,None,608.7452491000295,None,,,,,,,144,f,1,2022_Dec_13_1633,RL,2021.2.3,59.992428967654995,
