bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,31.6235364000313,31.6235364000313,space,74.35568290017545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
,,,,,,,,,106.01339490013197,106.01339490013197,space,33.64320749999024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,25,0,25,0,,,,,,,,,,None,361.9521799001377,361.9521799001377,361.9521799001377,361.9521799001377,361.9521799001377,361.9521799001377,f,0.5258512001018971,362.5013183001429,362.5013183001429,362.5013183001429,362.5013183001429,362.5013183001429,362.5013183001429,362.79955550003797,362.79955550003797,364.5946230001282,364.5946230001282,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,364.6112436000258,367.1203155000694,367.1203155000694,367.1203155000694,367.1203155000694,367.1203155000694,40,27,49,39,27,67,2.0,2.4932033999357373,369.63016850012355,371.62523460015655,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,26,0,26,0,,,,,,,,,,None,371.62523460015655,371.62523460015655,371.62523460015655,371.62523460015655,371.62523460015655,371.62523460015655,i,0.5991392000578344,372.258558700094,372.258558700094,372.258558700094,372.258558700094,372.258558700094,372.258558700094,372.55657590017654,372.55657590017654,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,374.30138890002854,376.8105990001932,376.8105990001932,376.8105990001932,376.8105990001932,376.8105990001932,53,39,50,34,50,52,3.0,1.8965953001752496,378.72214900003746,380.51771030016243,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,27,0,27,0,,,,,,,,,,None,380.51771030016243,380.51771030016243,380.51771030016243,380.51771030016243,380.51771030016243,380.51771030016243,j,0.3786553000099957,380.918777000159,380.918777000159,380.918777000159,380.918777000159,380.918777000159,380.918777000159,381.21620430005714,381.21620430005714,383.1274450002238,383.1274450002238,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,383.1439908000175,385.6531106000766,385.6531106000766,385.6531106000766,385.6531106000766,385.6531106000766,57,49,51,30,30,44,3.0,1.331101099960506,386.99917020020075,388.97782810009085,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,28,0,28,0,,,,,,,,,,None,388.97782810009085,388.97782810009085,388.97782810009085,388.97782810009085,388.97782810009085,388.97782810009085,r,0.6498655998148024,389.647910800064,389.647910800064,389.647910800064,389.647910800064,389.647910800064,389.647910800064,389.94214010005817,389.94214010005817,391.88750930014066,391.88750930014066,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,391.9034082000144,394.412593500223,394.412593500223,394.412593500223,394.412593500223,394.412593500223,54,44,47,30,54,46,5.0,2.043473399942741,396.473663300043,398.46895530004986,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,29,0,29,0,,,,,,,,,,None,398.46895530004986,398.46895530004986,398.46895530004986,398.46895530004986,398.46895530004986,398.46895530004986,r,0.4248710998799652,398.91806980012916,398.91806980012916,398.91806980012916,398.91806980012916,398.91806980012916,398.91806980012916,399.2168310000561,399.2168310000561,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,400.1808252001647,402.690058800159,402.690058800159,402.690058800159,402.690058800159,402.690058800159,59,37,42,34,59,65,3.0,2.673242900054902,405.38248200016096,407.36096760001965,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,30,0,30,0,,,,,,,,,,None,407.36096760001965,407.36096760001965,407.36096760001965,407.36096760001965,407.36096760001965,407.36096760001965,r,0.49940450000576675,407.8785335000139,407.8785335000139,407.8785335000139,407.8785335000139,407.8785335000139,407.8785335000139,408.17580830003135,408.17580830003135,409.4734505000524,409.4734505000524,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,409.48905550013296,411.99785919999704,411.99785919999704,411.99785919999704,411.99785919999704,411.99785919999704,67,46,37,27,67,62,5.0,1.9452023999765515,413.9591917002108,415.7881687001791,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,31,0,31,0,,,,,,,,,,None,415.7881687001791,415.7881687001791,415.7881687001791,415.7881687001791,415.7881687001791,415.7881687001791,f,0.4446236998774111,416.25464350008406,416.25464350008406,416.25464350008406,416.25464350008406,416.25464350008406,416.25464350008406,416.553052400006,416.553052400006,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,418.2149599001277,420.72418290004134,420.72418290004134,420.72418290004134,420.72418290004134,420.72418290004134,61,37,49,30,37,49,4.0,1.6780803999863565,422.4195033002179,424.36446050019003,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,32,0,32,0,,,,,,,,,,None,424.36446050019003,424.36446050019003,424.36446050019003,424.36446050019003,424.36446050019003,424.36446050019003,r,0.7899199998937547,425.182554300176,425.182554300176,425.182554300176,425.182554300176,425.182554300176,425.182554300176,425.4786580000073,425.4786580000073,426.4094756001141,426.4094756001141,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,426.425876500085,428.9350843001157,428.9350843001157,428.9350843001157,428.9350843001157,428.9350843001157,62,43,42,24,62,50,4.0,1.8436575001105666,430.7965811002068,432.39323310018517,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,33,0,33,0,,,,,,,,,,None,432.39323310018517,432.39323310018517,432.39323310018517,432.39323310018517,432.39323310018517,432.39323310018517,r,0.46815579989925027,432.8920812001452,432.8920812001452,432.8920812001452,432.8920812001452,432.8920812001452,432.8920812001452,433.19079010002315,433.19079010002315,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,434.12154330010526,436.6307443000842,436.6307443000842,436.6307443000842,436.6307443000842,436.6307443000842,55,44,42,25,55,68,3.0,1.2620971000287682,437.9104215002153,439.4733887000475,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
1,34,0,34,0,,,,,,,,,,None,439.4733887000475,439.4733887000475,439.4733887000475,439.4733887000475,439.4733887000475,439.4733887000475,r,0.6173145999200642,440.1286890001502,440.1286890001502,440.1286890001502,440.1286890001502,440.1286890001502,440.1286890001502,440.4211011000443,440.4211011000443,441.91684940014966,441.91684940014966,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,441.93347980012186,444.44262560014613,444.44262560014613,444.44262560014613,444.44262560014613,444.44262560014613,52,47,44,31,52,63,2.0,1.1622556000947952,445.6226193001494,447.5681239000987,,,,,,,,,,101,f,18,2022-11-25_09h30.54.357,RL,2022.2.4,60.213505059725385,
