bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,image_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,34.983798100147396,34.983798100147396,space,11.241416200064123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
,,,,,,,,,46.25367720006034,46.25367720006034,y,40.4130500999745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,9,0,9,0,,,,,,,,,,None,163.39510730002075,163.39510730002075,163.39510730002075,163.39510730002075,163.39510730002075,163.39510730002075,i,0.658484400017187,164.07901630015112,164.07901630015112,164.07901630015112,164.07901630015112,164.07901630015112,164.07901630015112,164.37622460001148,164.37622460001148,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,166.3705643999856,168.87934390013106,168.87934390013106,168.87934390013106,168.87934390013106,168.87934390013106,39,40,68,57,68,70,3.0,1.5619658001232892,170.45864140009508,172.13806649995968,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,10,0,10,0,,,,,,,,,,None,172.13806649995968,172.13806649995968,172.13806649995968,172.13806649995968,172.13806649995968,172.13806649995968,i,0.3243841000366956,172.48730570008047,172.48730570008047,172.48730570008047,172.48730570008047,172.48730570008047,172.48730570008047,172.78616730007343,172.78616730007343,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,174.31559350015596,176.82457250007428,176.82457250007428,176.82457250007428,176.82457250007428,176.82457250007428,43,42,61,56,61,66,3.0,1.6608956998679787,178.50355480005965,180.49865790014155,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,11,0,11,0,,,,,,,,,,None,180.49865790014155,180.49865790014155,180.49865790014155,180.49865790014155,180.49865790014155,180.49865790014155,i,0.5360186998732388,181.06436510011554,181.06436510011554,181.06436510011554,181.06436510011554,181.06436510011554,181.06436510011554,181.36271300003864,181.36271300003864,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,183.22461300017312,185.7339489001315,185.7339489001315,185.7339489001315,185.7339489001315,185.7339489001315,42,29,67,51,67,73,3.0,1.5617189998738468,187.31300470000133,189.2746044001542,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,12,0,12,0,,,,,,,,,,None,189.2746044001542,189.2746044001542,189.2746044001542,189.2746044001542,189.2746044001542,189.2746044001542,f,0.2830091998912394,189.5911242000293,189.5911242000293,189.5911242000293,189.5911242000293,189.5911242000293,189.5911242000293,189.88967019994743,189.88967019994743,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,191.76790189999156,194.2770724000875,194.2770724000875,194.2770724000875,194.2770724000875,194.2770724000875,34,25,66,50,25,57,2.0,1.6608095997944474,195.95583240012638,197.55202669999562,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,13,0,13,0,,,,,,,,,,None,197.55202669999562,197.55202669999562,197.55202669999562,197.55202669999562,197.55202669999562,197.55202669999562,j,0.48850400000810623,198.06809310009703,198.06809310009703,198.06809310009703,198.06809310009703,198.06809310009703,198.06809310009703,198.36654420010746,198.36654420010746,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,199.71296790009364,202.2221820000559,202.2221820000559,202.2221820000559,202.2221820000559,202.2221820000559,46,19,76,56,56,40,5.0,1.827568099834025,204.06671239994466,205.81245950004086,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,14,0,14,0,,,,,,,,,,None,205.81245950004086,205.81245950004086,205.81245950004086,205.81245950004086,205.81245950004086,205.81245950004086,r,0.7260304000228643,206.56107200006954,206.56107200006954,206.56107200006954,206.56107200006954,206.56107200006954,206.56107200006954,206.86019070004113,206.86019070004113,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,207.9238001999911,210.43287160014734,210.43287160014734,210.43287160014734,210.43287160014734,210.43287160014734,46,24,77,53,46,41,5.0,1.378757999977097,211.82911240006797,213.4416319001466,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,15,0,15,0,,,,,,,,,,None,213.4416319001466,213.4416319001466,213.4416319001466,213.4416319001466,213.4416319001466,213.4416319001466,f,0.8153327000327408,214.2902347999625,214.2902347999625,214.2902347999625,214.2902347999625,214.2902347999625,214.2902347999625,214.58879599999636,214.58879599999636,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,216.38425740017556,218.89322500000708,218.89322500000708,218.89322500000708,218.89322500000708,218.89322500000708,38,23,75,49,23,49,3.0,1.4456168001051992,220.355709400028,222.08506010007113,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,16,0,16,0,,,,,,,,,,None,222.08506010007113,222.08506010007113,222.08506010007113,222.08506010007113,222.08506010007113,222.08506010007113,f,0.43410829990170896,222.55085980007425,222.55085980007425,222.55085980007425,222.55085980007425,222.55085980007425,222.55085980007425,222.8500010999851,222.8500010999851,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,224.66171630006284,227.1703284000978,227.1703284000978,227.1703284000978,227.1703284000978,227.1703284000978,38,33,77,48,33,56,3.0,1.4956093998625875,228.68311400013044,230.22967949998565,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,17,0,17,0,,,,,,,,,,None,230.22967949998565,230.22967949998565,230.22967949998565,230.22967949998565,230.22967949998565,230.22967949998565,i,0.48864470003172755,230.74496320006438,230.74496320006438,230.74496320006438,230.74496320006438,230.74496320006438,230.74496320006438,231.0442492000293,231.0442492000293,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,231.85853540012613,234.36779869999737,234.36779869999737,234.36779869999737,234.36779869999737,234.36779869999737,43,39,68,51,68,59,5.0,1.7777784001082182,236.16252590017393,237.79215910006315,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,18,0,18,0,,,,,,,,,,None,237.79215910006315,237.79215910006315,237.79215910006315,237.79215910006315,237.79215910006315,237.79215910006315,i,0.42973969993181527,238.2414913000539,238.2414913000539,238.2414913000539,238.2414913000539,238.2414913000539,238.2414913000539,238.54013660014607,238.54013660014607,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,240.46834979997948,242.9775497999508,242.9775497999508,242.9775497999508,242.9775497999508,242.9775497999508,38,30,72,49,72,34,6.0,1.378689399920404,244.37369360006414,246.23532980005257,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,19,0,19,0,,,,,,,,,,None,246.23532980005257,246.23532980005257,246.23532980005257,246.23532980005257,246.23532980005257,246.23532980005257,i,0.39859150000847876,246.65214490005746,246.65214490005746,246.65214490005746,246.65214490005746,246.65214490005746,246.65214490005746,246.95084009994753,246.95084009994753,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,248.82889140001498,251.33804420009255,251.33804420009255,251.33804420009255,251.33804420009255,251.33804420009255,48,31,73,47,73,59,5.0,1.3291976999025792,252.68443710007705,254.57974640000612,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,20,0,20,0,,,,,,,,,,None,254.57974640000612,254.57974640000612,254.57974640000612,254.57974640000612,254.57974640000612,254.57974640000612,i,0.4828077000565827,255.09549630014226,255.09549630014226,255.09549630014226,255.09549630014226,255.09549630014226,255.09549630014226,255.39430400007404,255.39430400007404,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,256.44156190007925,258.9507216999773,258.9507216999773,258.9507216999773,258.9507216999773,258.9507216999773,41,44,69,42,69,35,6.0,1.6945123998448253,260.6620918000117,262.4250110001303,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,21,0,21,0,,,,,,,,,,None,262.4250110001303,262.4250110001303,262.4250110001303,262.4250110001303,262.4250110001303,262.4250110001303,i,0.5453950001392514,262.9907428000588,262.9907428000588,262.9907428000588,262.9907428000588,262.9907428000588,262.9907428000588,263.2893360001035,263.2893360001035,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,264.7688682000153,267.2776731001213,267.2776731001213,267.2776731001213,267.2776731001213,267.2776731001213,52,38,52,35,52,38,5.0,1.362112500006333,268.6572396000847,270.2534841001034,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,22,0,22,0,,,,,,,,,,None,270.2534841001034,270.2534841001034,270.2534841001034,270.2534841001034,270.2534841001034,270.2534841001034,i,0.6494017001241446,270.9355603000149,270.9355603000149,270.9355603000149,270.9355603000149,270.9355603000149,270.9355603000149,271.2346763999667,271.2346763999667,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,272.613993300125,275.122963800095,275.122963800095,275.122963800095,275.122963800095,275.122963800095,57,40,59,46,59,36,6.0,1.5617793998681009,276.7021723999642,278.4313038000837,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,23,0,23,0,,,,,,,,,,None,278.4313038000837,278.4313038000837,278.4313038000837,278.4313038000837,278.4313038000837,278.4313038000837,i,0.3950478001497686,278.84842690010555,278.84842690010555,278.84842690010555,278.84842690010555,278.84842690010555,278.84842690010555,279.14636060013436,279.14636060013436,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,281.1408383999951,283.64991890010424,283.64991890010424,283.64991890010424,283.64991890010424,283.64991890010424,62,35,65,43,65,38,6.0,0.8122969998512417,284.4804690000601,286.4757260000333,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,24,0,24,0,,,,,,,,,,None,286.4757260000333,286.4757260000333,286.4757260000333,286.4757260000333,286.4757260000333,286.4757260000333,i,0.5186749000567943,287.0264840000309,287.0264840000309,287.0264840000309,287.0264840000309,287.0264840000309,287.0264840000309,287.32404820015654,287.32404820015654,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,288.4874474001117,290.9963456999976,290.9963456999976,290.9963456999976,290.9963456999976,290.9963456999976,54,41,55,49,55,66,3.0,1.2457055000122637,292.2592836001422,293.97196660004556,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,25,0,25,0,,,,,,,,,,None,293.97196660004556,293.97196660004556,293.97196660004556,293.97196660004556,293.97196660004556,293.97196660004556,r,0.49050269997678697,294.48803250002675,294.48803250002675,294.48803250002675,294.48803250002675,294.48803250002675,294.48803250002675,294.7869849000126,294.7869849000126,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,295.95046110008843,298.4596408000216,298.4596408000216,298.4596408000216,298.4596408000216,298.4596408000216,45,33,50,48,45,60,3.0,1.4951702000107616,299.97199200000614,301.78419569996186,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,26,0,26,0,,,,,,,,,,None,301.78419569996186,301.78419569996186,301.78419569996186,301.78419569996186,301.78419569996186,301.78419569996186,r,0.27212970005348325,302.08395530004054,302.08395530004054,302.08395530004054,302.08395530004054,302.08395530004054,302.08395530004054,302.38300750008784,302.38300750008784,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,304.27761969994754,306.7865798000712,306.7865798000712,306.7865798000712,306.7865798000712,306.7865798000712,43,36,56,51,43,64,3.0,1.611233200179413,308.41534720011987,310.0451827000361,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,27,0,27,0,,,,,,,,,,None,310.0451827000361,310.0451827000361,310.0451827000361,310.0451827000361,310.0451827000361,310.0451827000361,j,0.623291099909693,310.6935026999563,310.6935026999563,310.6935026999563,310.6935026999563,310.6935026999563,310.6935026999563,310.9926243000664,310.9926243000664,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,312.0230574000161,314.5319303001743,314.5319303001743,314.5319303001743,314.5319303001743,314.5319303001743,52,34,44,44,44,61,3.0,1.1793348998762667,315.7290429000277,317.6243154001422,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,28,0,28,0,,,,,,,,,,None,317.6243154001422,317.6243154001422,317.6243154001422,317.6243154001422,317.6243154001422,317.6243154001422,r,0.892398500116542,318.53876819997095,318.53876819997095,318.53876819997095,318.53876819997095,318.53876819997095,318.53876819997095,318.83770090015605,318.83770090015605,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,320.71599990013056,323.22534590004943,323.22534590004943,323.22534590004943,323.22534590004943,323.22534590004943,53,36,49,41,53,36,4.0,0.6636407999321818,323.90626020007767,325.7185285000596,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,29,0,29,0,,,,,,,,,,None,325.7185285000596,325.7185285000596,325.7185285000596,325.7185285000596,325.7185285000596,325.7185285000596,r,0.24722769996151328,325.9850190000143,325.9850190000143,325.9850190000143,325.9850190000143,325.9850190000143,325.9850190000143,326.2844700999558,326.2844700999558,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,327.77994949999265,330.2889104001224,330.2889104001224,330.2889104001224,330.2889104001224,330.2889104001224,49,35,52,42,49,33,4.0,1.5949776999186724,331.9015029000584,333.7965850001201,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,30,0,30,0,,,,,,,,,,None,333.7965850001201,333.7965850001201,333.7965850001201,333.7965850001201,333.7965850001201,333.7965850001201,r,0.48567670001648366,334.3124702000059,334.3124702000059,334.3124702000059,334.3124702000059,334.3124702000059,334.3124702000059,334.6116210001055,334.6116210001055,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,335.79159150016494,338.30068800016306,338.30068800016306,338.30068800016306,338.30068800016306,338.30068800016306,45,34,45,40,45,36,5.0,1.4452493998687714,339.7633358000312,341.6754159000702,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,31,0,31,0,,,,,,,,,,None,341.6754159000702,341.6754159000702,341.6754159000702,341.6754159000702,341.6754159000702,341.6754159000702,r,0.5951007998082787,342.2914993001614,342.2914993001614,342.2914993001614,342.2914993001614,342.2914993001614,342.2914993001614,342.5898895000573,342.5898895000573,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,343.9362413000781,346.44531810004264,346.44531810004264,346.44531810004264,346.44531810004264,346.44531810004264,49,33,54,39,49,38,4.0,0.9297011999879032,347.3925067000091,348.9223702000454,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,32,0,32,0,,,,,,,,,,None,348.9223702000454,348.9223702000454,348.9223702000454,348.9223702000454,348.9223702000454,348.9223702000454,r,0.5121944001875818,349.45450210012496,349.45450210012496,349.45450210012496,349.45450210012496,349.45450210012496,349.45450210012496,349.7536794000771,349.7536794000771,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,351.5819457001053,354.0909221000038,354.0909221000038,354.0909221000038,354.0909221000038,354.0909221000038,43,33,42,46,43,65,3.0,1.0460514998994768,355.1545484000817,357.0999547999818,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,33,0,33,0,,,,,,,,,,None,357.0999547999818,357.0999547999818,357.0999547999818,357.0999547999818,357.0999547999818,357.0999547999818,i,0.2871895001735538,357.41603730013594,357.41603730013594,357.41603730013594,357.41603730013594,357.41603730013594,357.41603730013594,357.71523219998926,357.71523219998926,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,359.4102481000591,361.91969230002724,361.91969230002724,361.91969230002724,361.91969230002724,361.91969230002724,34,36,42,40,42,47,3.0,1.2455788999795914,363.1826427001506,364.778761100024,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,34,0,34,0,,,,,,,,,,None,364.778761100024,364.778761100024,364.778761100024,364.778761100024,364.778761100024,364.778761100024,i,0.6117874002084136,365.4108277000487,365.4108277000487,365.4108277000487,365.4108277000487,365.4108277000487,365.4108277000487,365.7100866001565,365.7100866001565,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,367.1727730999701,369.6818860000931,369.6818860000931,369.6818860000931,369.6818860000931,369.6818860000931,37,36,48,52,48,52,3.0,1.2288482000585645,370.9279782001395,372.4581170999445,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,35,0,35,0,,,,,,,,,,None,372.4581170999445,372.4581170999445,372.4581170999445,372.4581170999445,372.4581170999445,372.4581170999445,j,0.8258026998955756,373.3063571001403,373.3063571001403,373.3063571001403,373.3063571001403,373.3063571001403,373.3063571001403,373.60513769998215,373.60513769998215,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,375.1678086000029,377.67653120006435,377.67653120006435,377.67653120006435,377.67653120006435,377.67653120006435,35,33,46,49,49,66,3.0,1.0127742998301983,378.70716210012324,380.2531324001029,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,36,0,36,0,,,,,,,,,,None,380.2531324001029,380.2531324001029,380.2531324001029,380.2531324001029,380.2531324001029,380.2531324001029,i,0.3033938000444323,380.58789860014804,380.58789860014804,380.58789860014804,380.58789860014804,380.58789860014804,380.58789860014804,380.88490110007115,380.88490110007115,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,382.114909700118,384.62439929996617,384.62439929996617,384.62439929996617,384.62439929996617,384.62439929996617,42,40,43,47,43,40,4.0,0.8469601001124829,385.4885209000204,387.1343533000909,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,37,0,37,0,,,,,,,,,,None,387.1343533000909,387.1343533000909,387.1343533000909,387.1343533000909,387.1343533000909,387.1343533000909,f,0.4056113001424819,387.566931999987,387.566931999987,387.566931999987,387.566931999987,387.566931999987,387.566931999987,387.8659076001495,387.8659076001495,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,389.11283820006065,391.6217939001508,391.6217939001508,391.6217939001508,391.6217939001508,391.6217939001508,38,34,50,49,34,54,3.0,1.0629768001381308,392.70223850011826,394.26506530004553,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,38,0,38,0,,,,,,,,,,None,394.26506530004553,394.26506530004553,394.26506530004553,394.26506530004553,394.26506530004553,394.26506530004553,i,0.4134311000816524,394.69805440003984,394.69805440003984,394.69805440003984,394.69805440003984,394.69805440003984,394.69805440003984,394.99684450007044,394.99684450007044,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,396.39268180006184,398.9021050001029,398.9021050001029,398.9021050001029,398.9021050001029,398.9021050001029,32,41,42,48,42,65,2.0,1.3785228999331594,400.2980098000262,402.0106353000738,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,39,0,39,0,,,,,,,,,,None,402.0106353000738,402.0106353000738,402.0106353000738,402.0106353000738,402.0106353000738,402.0106353000738,i,0.3058718000538647,402.3434568999801,402.3434568999801,402.3434568999801,402.3434568999801,402.3434568999801,402.3434568999801,402.6425948999822,402.6425948999822,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,403.7561533001717,406.2650727001019,406.2650727001019,406.2650727001019,406.2650727001019,406.2650727001019,37,32,35,51,35,61,3.0,1.4451711000874639,407.7280220000539,409.53992810007185,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
1,40,0,40,0,,,,,,,,,,None,409.53992810007185,409.53992810007185,409.53992810007185,409.53992810007185,409.53992810007185,409.53992810007185,r,0.4246779000386596,409.98959340015426,409.98959340015426,409.98959340015426,409.98959340015426,409.98959340015426,409.98959340015426,410.28856330015697,410.28856330015697,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,412.0170881000813,414.5261087999679,414.5261087999679,414.5261087999679,414.5261087999679,414.5261087999679,42,31,45,50,42,67,3.0,1.4126063999719918,415.9553873001132,417.80084839998744,,,,,,,,,150,m,18,2023-04-05_11h10.38.135,RL,2022.2.4,59.943557079744096,
