bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,8,0,8,0,,,,,,,,,,None,82.7044922998175,82.7044922998175,82.7044922998175,82.7044922998175,82.7044922998175,82.7044922998175,r,0.36535120010375977,83.08784459996969,83.08784459996969,83.08784459996969,83.08784459996969,83.08784459996969,83.08784459996969,83.38724959967658,83.38724959967658,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,84.765856300015,87.27512729959562,87.27512729959562,87.27512729959562,87.27512729959562,87.27512729959562,73,57,43,42,73,47,6.0,1.1451987996697426,88.43852509977296,90.25087539991364,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,9,0,9,0,,,,,,,,,,None,90.25087539991364,90.25087539991364,90.25087539991364,90.25087539991364,90.25087539991364,90.25087539991364,r,0.369981300085783,90.66361439973116,90.66361439973116,90.66361439973116,90.66361439973116,90.66361439973116,90.66361439973116,90.94909349968657,90.94909349968657,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,92.47838559979573,94.98720949981362,94.98720949981362,94.98720949981362,94.98720949981362,94.98720949981362,77,57,42,35,77,53,7.0,0.830260300077498,95.83505439991131,97.36476989975199,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,10,0,10,0,,,,,,,,,,None,97.36476989975199,97.36476989975199,97.36476989975199,97.36476989975199,97.36476989975199,97.36476989975199,r,0.40252860030159354,97.79786909976974,97.79786909976974,97.79786909976974,97.79786909976974,97.79786909976974,97.79786909976974,98.09629639983177,98.09629639983177,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,98.92739099962637,101.43671719962731,101.43671719962731,101.43671719962731,101.43671719962731,101.43671719962731,67,58,44,35,67,55,6.0,1.5127809997648,102.96547999978065,104.66145739983767,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,11,0,11,0,,,,,,,,,,None,104.66145739983767,104.66145739983767,104.66145739983767,104.66145739983767,104.66145739983767,104.66145739983767,r,0.3323750998824835,105.01129059959203,105.01129059959203,105.01129059959203,105.01129059959203,105.01129059959203,105.01129059959203,105.31031259987503,105.31031259987503,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,106.54009039979428,109.04892720002681,109.04892720002681,109.04892720002681,109.04892720002681,109.04892720002681,60,62,35,30,60,12,7.0,0.8304878999479115,109.89651099964976,111.49324439978227,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,12,0,12,0,,,,,,,,,,None,111.49324439978227,111.49324439978227,111.49324439978227,111.49324439978227,111.49324439978227,111.49324439978227,r,0.4232141999527812,111.96584299998358,111.96584299998358,111.96584299998358,111.96584299998358,111.96584299998358,111.96584299998358,112.24142829980701,112.24142829980701,113.25476789986715,113.25476789986715,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,113.27216749964282,115.78054709965363,115.78054709965363,115.78054709965363,115.78054709965363,115.78054709965363,57,63,46,41,57,50,6.0,1.1787179000675678,116.9770898995921,118.62341349991038,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,13,0,13,0,,,,,,,,,,None,118.62341349991038,118.62341349991038,118.62341349991038,118.62341349991038,118.62341349991038,118.62341349991038,r,0.5844128001481295,119.24010539986193,119.24010539986193,119.24010539986193,119.24010539986193,119.24010539986193,119.24010539986193,119.55127489985898,119.55127489985898,121.24992739968002,121.24992739968002,121.23223979957402,121.23223979957402,121.23223979957402,121.23223979957402,121.23223979957402,121.23223979957402,121.24992739968002,121.24992739968002,121.24992739968002,121.24992739968002,121.24992739968002,121.24992739968002,121.24992739968002,121.24992739968002,121.24992739968002,123.75866919988766,123.75866919988766,123.75866919988766,123.75866919988766,123.75866919988766,60,65,43,44,60,54,6.0,1.0615186002105474,124.83963129995391,126.56853649998084,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,14,0,14,0,,,,,,,,,,None,126.56853649998084,126.56853649998084,126.56853649998084,126.56853649998084,126.56853649998084,126.56853649998084,r,0.389750599861145,126.9897556998767,126.9897556998767,126.9897556998767,126.9897556998767,126.9897556998767,126.9897556998767,127.28344399994239,127.28344399994239,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,128.2972552999854,130.80629929993302,130.80629929993302,130.80629929993302,130.80629929993302,130.80629929993302,58,63,45,39,58,49,6.0,1.0295494999736547,131.85350249987096,133.74872609972954,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,15,0,15,0,,,,,,,,,,None,133.74872609972954,133.74872609972954,133.74872609972954,133.74872609972954,133.74872609972954,133.74872609972954,r,0.3208706001751125,134.09910439979285,134.09910439979285,134.09910439979285,134.09910439979285,134.09910439979285,134.09910439979285,134.39725699974224,134.39725699974224,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,136.10929029993713,138.61848909966648,138.61848909966648,138.61848909966648,138.61848909966648,138.61848909966648,55,58,49,43,55,58,4.0,0.5648472001776099,139.1999666998163,141.1453310996294,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,16,0,16,0,,,,,,,,,,None,141.1453310996294,141.1453310996294,141.1453310996294,141.1453310996294,141.1453310996294,141.1453310996294,r,0.645134000107646,141.81201459979638,141.81201459979638,141.81201459979638,141.81201459979638,141.81201459979638,141.81201459979638,142.10938149970025,142.10938149970025,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,143.78825999982655,146.29800169961527,146.29800169961527,146.29800169961527,146.29800169961527,146.29800169961527,73,57,43,45,73,56,6.0,0.7314746002666652,147.0453804996796,148.90744249988347,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,17,0,17,0,,,,,,,,,,None,148.90744249988347,148.90744249988347,148.90744249988347,148.90744249988347,148.90744249988347,148.90744249988347,r,0.46394139993935823,149.39177689980716,149.39177689980716,149.39177689980716,149.39177689980716,149.39177689980716,149.39177689980716,149.689286199864,149.689286199864,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,150.6360334996134,153.14502809988335,153.14502809988335,153.14502809988335,153.14502809988335,153.14502809988335,66,66,59,53,66,55,7.0,0.7143069002777338,153.87645049998537,155.7388259000145,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,18,0,18,0,,,,,,,,,,None,155.7388259000145,155.7388259000145,155.7388259000145,155.7388259000145,155.7388259000145,155.7388259000145,r,0.25486449990421534,156.0287805995904,156.0287805995904,156.0287805995904,156.0287805995904,156.0287805995904,156.0287805995904,156.3206617999822,156.3206617999822,157.63413669960573,157.63413669960573,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,157.65060299960896,160.16000209981576,160.16000209981576,160.16000209981576,160.16000209981576,160.16000209981576,61,57,57,54,61,42,7.0,0.6481078998185694,160.82402229961008,162.6033338997513,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,19,0,19,0,,,,,,,,,,None,162.6033338997513,162.6033338997513,162.6033338997513,162.6033338997513,162.6033338997513,162.6033338997513,r,0.27753910003229976,162.90337739977986,162.90337739977986,162.90337739977986,162.90337739977986,162.90337739977986,162.90337739977986,163.2020499999635,163.2020499999635,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,165.146731399931,167.65593149978667,167.65593149978667,167.65593149978667,167.65593149978667,167.65593149978667,50,65,58,49,50,41,7.0,0.5310831996612251,168.20405029971153,169.78368819970638,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,20,0,20,0,,,,,,,,,,None,169.78368819970638,169.78368819970638,169.78368819970638,169.78368819970638,169.78368819970638,169.78368819970638,r,0.29469440039247274,170.10145489964634,170.10145489964634,170.10145489964634,170.10145489964634,170.10145489964634,170.10145489964634,170.39945949986577,170.39945949986577,172.11094159958884,172.11094159958884,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,172.12945449957624,174.63661559997126,174.63661559997126,174.63661559997126,174.63661559997126,174.63661559997126,60,64,54,44,60,60,7.0,0.5642699999734759,175.2202461999841,177.11427759984508,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,21,0,21,0,,,,,,,,,,None,177.11427759984508,177.11427759984508,177.11427759984508,177.11427759984508,177.11427759984508,177.11427759984508,r,0.2542071002535522,177.39967969991267,177.39967969991267,177.39967969991267,177.39967969991267,177.39967969991267,177.39967969991267,177.69589259987697,177.69589259987697,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,178.92683129990473,181.4353997996077,181.4353997996077,181.4353997996077,181.4353997996077,181.4353997996077,48,67,58,53,48,51,5.0,1.04608070012182,182.49858199991286,184.26104109967127,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,22,0,22,0,,,,,,,,,,None,184.26104109967127,184.26104109967127,184.26104109967127,184.26104109967127,184.26104109967127,184.26104109967127,r,0.42896230006590486,184.71142269996926,184.71142269996926,184.71142269996926,184.71142269996926,184.71142269996926,184.71142269996926,185.00914899958298,185.00914899958298,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,186.90384049993008,189.41298429993913,189.41298429993913,189.41298429993913,189.41298429993913,189.41298429993913,57,60,57,44,57,35,6.0,0.6636587004177272,190.0941764996387,192.00648229988292,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,23,0,23,0,,,,,,,,,,None,192.00648229988292,192.00648229988292,192.00648229988292,192.00648229988292,192.00648229988292,192.00648229988292,r,0.3190383999608457,192.35745539981872,192.35745539981872,192.35745539981872,192.35745539981872,192.35745539981872,192.35745539981872,192.6549694999121,192.6549694999121,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,194.43338139960542,196.94223679974675,196.94223679974675,196.94223679974675,196.94223679974675,196.94223679974675,55,65,54,42,55,47,6.0,0.897091300226748,197.85804989980534,199.71892170002684,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,24,0,24,0,,,,,,,,,,None,199.71892170002684,199.71892170002684,199.71892170002684,199.71892170002684,199.71892170002684,199.71892170002684,r,0.43768459977582097,200.18455939972773,200.18455939972773,200.18455939972773,200.18455939972773,200.18455939972773,200.18455939972773,200.48419989971444,200.48419989971444,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,202.3136877999641,204.82103409990668,204.82103409990668,204.82103409990668,204.82103409990668,204.82103409990668,59,63,46,51,59,56,5.0,0.5817506001330912,205.41918740002438,207.1817227997817,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,25,0,25,0,,,,,,,,,,None,207.1817227997817,207.1817227997817,207.1817227997817,207.1817227997817,207.1817227997817,207.1817227997817,r,0.36739999987185,207.58515179995447,207.58515179995447,207.58515179995447,207.58515179995447,207.58515179995447,207.58515179995447,207.8797141998075,207.8797141998075,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,208.69390930002555,211.2037323997356,211.2037323997356,211.2037323997356,211.2037323997356,211.2037323997356,65,66,45,43,65,56,6.0,0.5139104002155364,211.7353693000041,213.43138459976763,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,26,0,26,0,,,,,,,,,,None,213.43138459976763,213.43138459976763,213.43138459976763,213.43138459976763,213.43138459976763,213.43138459976763,r,0.36468080012127757,213.8141000997275,213.8141000997275,213.8141000997275,213.8141000997275,213.8141000997275,213.8141000997275,214.11323789972812,214.11323789972812,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,215.8415102995932,218.35122559964657,218.35122559964657,218.35122559964657,218.35122559964657,218.35122559964657,67,69,49,46,67,54,6.0,0.6315365000627935,218.99933319957927,220.8279338995926,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,27,0,27,0,,,,,,,,,,None,220.8279338995926,220.8279338995926,220.8279338995926,220.8279338995926,220.8279338995926,220.8279338995926,r,0.41405689995735884,221.26307719992474,221.26307719992474,221.26307719992474,221.26307719992474,221.26307719992474,221.26307719992474,221.55949519993737,221.55949519993737,222.8062141998671,222.8062141998671,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,222.82257890002802,225.33170440001413,225.33170440001413,225.33170440001413,225.33170440001413,225.33170440001413,63,72,49,46,63,33,7.0,0.4479420999996364,225.79749259958044,227.54282710002735,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,28,0,28,0,,,,,,,,,,None,227.54282710002735,227.54282710002735,227.54282710002735,227.54282710002735,227.54282710002735,227.54282710002735,r,0.3820048999041319,227.94747629994527,227.94747629994527,227.94747629994527,227.94747629994527,227.94747629994527,227.94747629994527,228.24120179982856,228.24120179982856,229.1554679996334,229.1554679996334,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,229.1722583998926,231.6813284996897,231.6813284996897,231.6813284996897,231.6813284996897,231.6813284996897,69,66,46,49,69,52,6.0,0.7630241997539997,232.46205809991807,234.1415511998348,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,29,0,29,0,,,,,,,,,,None,234.1415511998348,234.1415511998348,234.1415511998348,234.1415511998348,234.1415511998348,234.1415511998348,r,0.29082260001450777,234.46668729977682,234.46668729977682,234.46668729977682,234.46668729977682,234.46668729977682,234.46668729977682,234.7584340996109,234.7584340996109,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,236.7183260996826,239.22724599996582,239.22724599996582,239.22724599996582,239.22724599996582,239.22724599996582,63,58,48,53,63,29,7.0,0.4981354000046849,239.74275469966233,241.37194499978796,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
1,30,0,30,0,,,,,,,,,,None,241.37194499978796,241.37194499978796,241.37194499978796,241.37194499978796,241.37194499978796,241.37194499978796,r,0.39077030029147863,241.78882859973237,241.78882859973237,241.78882859973237,241.78882859973237,241.78882859973237,241.78882859973237,242.08705759979784,242.08705759979784,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,243.7324266997166,246.24125819979236,246.24125819979236,246.24125819979236,246.24125819979236,246.24125819979236,64,58,44,54,64,60,5.0,1.1956235999241471,247.45451799966395,249.01735109975561,,,,,,,,111,f,1,2022-12-11_13h57.02.976,RL,2022.2.4,60.22761218629459,
