bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,47.518455300014466,47.518455300014466,space,6.60787000018172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
,,,,,,,,,54.15972230001353,54.15972230001353,y,38.47226100019179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,0,0,0,0,,,,,,,,,92.64893279992975,None,93.67028409987688,93.67028409987688,93.67028409987688,93.67028409987688,93.67028409987688,93.67028409987688,j,0.3754569001030177,94.0917036999017,94.0917036999017,94.0917036999017,94.0917036999017,94.0917036999017,94.0917036999017,94.37836700002663,94.37836700002663,95.95713740005158,95.95713740005158,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,95.97604710003361,98.48350530001335,98.48350530001335,98.48350530001335,98.48350530001335,98.48350530001335,45,75,51,57,57,58,4.0,2.276093600085005,100.81766199995764,102.72211540001445,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,1,0,1,0,,,,,,,,,,None,102.72211540001445,102.72211540001445,102.72211540001445,102.72211540001445,102.72211540001445,102.72211540001445,f,0.6289718998596072,103.3714288000483,103.3714288000483,103.3714288000483,103.3714288000483,103.3714288000483,103.3714288000483,103.6696703999769,103.6696703999769,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,104.88287790003233,107.3920493000187,107.3920493000187,107.3920493000187,107.3920493000187,107.3920493000187,29,76,49,51,76,53,6.0,1.9106026999652386,109.3199258998502,111.2815610000398,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,2,0,2,0,,,,,,,,,,None,111.2815610000398,111.2815610000398,111.2815610000398,111.2815610000398,111.2815610000398,111.2815610000398,i,0.960351699963212,112.26375449984334,112.26375449984334,112.26375449984334,112.26375449984334,112.26375449984334,112.26375449984334,112.56217020004988,112.56217020004988,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,113.45975519996136,115.96837399993092,115.96837399993092,115.96837399993092,115.96837399993092,115.96837399993092,29,72,56,62,56,39,6.0,3.605976999970153,119.59174569998868,121.38777399994433,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,3,0,3,0,,,,,,,,,,None,121.38777399994433,121.38777399994433,121.38777399994433,121.38777399994433,121.38777399994433,121.38777399994433,i,0.5244265999644995,121.93745790002868,121.93745790002868,121.93745790002868,121.93745790002868,121.93745790002868,121.93745790002868,122.23568749986589,122.23568749986589,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,123.59824109985493,126.1076630000025,126.1076630000025,126.1076630000025,126.1076630000025,126.1076630000025,25,75,48,53,48,48,6.0,0.9634334000293165,127.0883953999728,128.8839306998998,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,4,0,4,0,,,,,,,,,,None,128.8839306998998,128.8839306998998,128.8839306998998,128.8839306998998,128.8839306998998,128.8839306998998,r,0.7301768998149782,129.63486530003138,129.63486530003138,129.63486530003138,129.63486530003138,129.63486530003138,129.63486530003138,129.93097990006208,129.93097990006208,131.89209809992462,131.89209809992462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,131.90895359986462,134.41867779986933,134.41867779986933,134.41867779986933,134.41867779986933,134.41867779986933,36,73,42,62,36,52,5.0,2.04371550003998,136.47916219988838,138.09185319999233,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,5,0,5,0,,,,,,,,,,None,138.09185319999233,138.09185319999233,138.09185319999233,138.09185319999233,138.09185319999233,138.09185319999233,i,0.4531608000397682,138.57442989991978,138.57442989991978,138.57442989991978,138.57442989991978,138.57442989991978,138.57442989991978,138.87366089993156,138.87366089993156,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,139.7046071998775,142.2136174000334,142.2136174000334,142.2136174000334,142.2136174000334,142.2136174000334,31,82,40,64,40,51,5.0,2.9411040998529643,145.17231569997966,146.90145469992422,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,6,0,6,0,,,,,,,,,,None,146.90145469992422,146.90145469992422,146.90145469992422,146.90145469992422,146.90145469992422,146.90145469992422,j,0.294335899874568,147.21815870003775,147.21815870003775,147.21815870003775,147.21815870003775,147.21815870003775,147.21815870003775,147.5167590000201,147.5167590000201,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,149.12882309989072,151.63814549986273,151.63814549986273,151.63814549986273,151.63814549986273,151.63814549986273,39,79,44,68,68,34,6.0,2.0270795999094844,153.68202920001931,155.39453559997492,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
1,7,0,7,0,,,,,,,,,,None,155.39453559997492,155.39453559997492,155.39453559997492,155.39453559997492,155.39453559997492,155.39453559997492,j,0.36686299997381866,155.79432619991712,155.79432619991712,155.79432619991712,155.79432619991712,155.79432619991712,155.79432619991712,156.09330710000359,156.09330710000359,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,157.6888305998873,160.19790289993398,160.19790289993398,160.19790289993398,160.19790289993398,160.19790289993398,36,68,40,64,64,54,5.0,2.1932832999154925,162.4086241000332,164.15417169989087,,,,,,,148,f,18,2023-04-05_09h45.40.494,RL,2022.2.4,60.005964540494084,
