bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,31.973453671002062,31.973453671002062,space,1.8757077620102791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
,,,,,,,,,33.89413996800431,33.89413996800431,y,51.008963318992755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,0,0,0,0,,,,,,,,,84.92091190601059,None,85.94742773100734,85.94742773100734,85.94742773100734,85.94742773100734,85.94742773100734,85.94742773100734,r,0.7045041309902444,86.71310607501073,86.71310607501073,86.71310607501073,86.71310607501073,86.71310607501073,86.71310607501073,86.96075670199934,86.96075670199934,88.31226699800754,88.31226699800754,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,88.37371944800543,90.88887534300738,90.88887534300738,90.88887534300738,90.88887534300738,90.88887534300738,66,48,40,45,66,37,6.0,2.08133775999886,92.98355141399952,94.50496254800237,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,1,0,1,0,,,,,,,,,,None,94.50496254800237,94.50496254800237,94.50496254800237,94.50496254800237,94.50496254800237,94.50496254800237,i,0.39363884599879384,94.9479085940111,94.9479085940111,94.9479085940111,94.9479085940111,94.9479085940111,94.9479085940111,95.22111929200764,95.22111929200764,97.13387365901144,97.13387365901144,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,97.17710176800028,99.68028982399846,99.68028982399846,99.68028982399846,99.68028982399846,99.68028982399846,65,40,31,44,31,57,3.0,1.8276877600001171,101.52393909700913,103.50929563700629,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,2,0,2,0,,,,,,,,,,None,103.50929563700629,103.50929563700629,103.50929563700629,103.50929563700629,103.50929563700629,103.50929563700629,f,0.41696089100150857,103.96326447901083,103.96326447901083,103.96326447901083,103.96326447901083,103.96326447901083,103.96326447901083,104.2353350110061,104.2353350110061,106.0365335450042,106.0365335450042,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,106.07797027300694,108.58736627000326,108.58736627000326,108.58736627000326,108.58736627000326,108.58736627000326,68,40,30,50,40,45,3.0,1.7875278760038782,110.39108534800471,111.93014465800661,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,3,0,3,0,,,,,,,,,,None,111.93014465800661,111.93014465800661,111.93014465800661,111.93014465800661,111.93014465800661,111.93014465800661,j,0.367717052999069,112.33577520999825,112.33577520999825,112.33577520999825,112.33577520999825,112.33577520999825,112.33577520999825,112.62070624600165,112.62070624600165,114.34269089200825,114.34269089200825,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,114.36763953200716,116.88112519300194,116.88112519300194,116.88112519300194,116.88112519300194,116.88112519300194,71,37,37,42,42,63,2.0,1.0632675150118303,117.95574415700685,119.7679380900081,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,4,0,4,0,,,,,,,,,,None,119.7679380900081,119.7679380900081,119.7679380900081,119.7679380900081,119.7679380900081,119.7679380900081,r,0.3617174949904438,120.17343606700888,120.17343606700888,120.17343606700888,120.17343606700888,120.17343606700888,120.17343606700888,120.45186953899974,120.45186953899974,121.32527592600673,121.32527592600673,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,121.34920377899834,123.84737573900202,123.84737573900202,123.84737573900202,123.84737573900202,123.84737573900202,70,41,31,40,70,66,5.0,2.355082783004036,126.2193205299991,128.10538160400756,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,5,0,5,0,,,,,,,,,,None,128.10538160400756,128.10538160400756,128.10538160400756,128.10538160400756,128.10538160400756,128.10538160400756,r,0.3022722379973857,128.45754642500833,128.45754642500833,128.45754642500833,128.45754642500833,128.45754642500833,128.45754642500833,128.73133323100046,128.73133323100046,129.71177891000116,129.71177891000116,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,129.75337015101104,132.26487950600858,132.26487950600858,132.26487950600858,132.26487950600858,132.26487950600858,72,43,28,39,72,66,6.0,2.3854664149985183,134.66337079500954,136.39112759300042,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,6,0,6,0,,,,,,,,,,None,136.39112759300042,136.39112759300042,136.39112759300042,136.39112759300042,136.39112759300042,136.39112759300042,r,0.3563646789989434,136.8011474970117,136.8011474970117,136.8011474970117,136.8011474970117,136.8011474970117,136.8011474970117,137.06985123999766,137.06985123999766,138.793686739009,138.793686739009,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,138.83462957201118,141.33961468900088,141.33961468900088,141.33961468900088,141.33961468900088,141.33961468900088,76,43,23,40,76,71,5.0,2.751287532999413,144.1050209840032,145.7795765470073,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
1,7,0,7,0,,,,,,,,,,None,145.7795765470073,145.7795765470073,145.7795765470073,145.7795765470073,145.7795765470073,145.7795765470073,r,0.3635521889955271,146.18736139200337,146.18736139200337,146.18736139200337,146.18736139200337,146.18736139200337,146.18736139200337,146.45841064299748,146.45841064299748,147.59027281100862,147.59027281100862,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,147.61177696401137,150.12584905599942,150.12584905599942,150.12584905599942,150.12584905599942,150.12584905599942,66,43,23,31,66,64,4.0,2.1831059619871667,152.3223017200071,154.18500581900298,,,,,,,160,m,22,2023-04-05_09h45.29.658,RL,2022.2.4,59.92912984926362,
