bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,14.802634899970144,14.802634899970144,space,1.115051199682057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
,,,,,,,,,15.946436600293964,15.946436600293964,space,4.463714299723506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,0,0,0,0,,,,,,,,,20.425915800035,None,21.44194280030206,21.44194280030206,21.44194280030206,21.44194280030206,21.44194280030206,21.44194280030206,f,0.4272726997733116,21.94316540006548,21.94316540006548,21.94316540006548,21.94316540006548,21.94316540006548,21.94316540006548,22.188828700222075,22.188828700222075,23.35218930011615,23.35218930011615,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,23.407993800006807,25.911720900330693,25.911720900330693,25.911720900330693,25.911720900330693,25.911720900330693,60,47,69,43,47,61,4.0,2.076896599959582,28.045880100224167,29.867617200128734,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,1,0,1,0,,,,,,,,,,None,29.867617200128734,29.867617200128734,29.867617200128734,29.867617200128734,29.867617200128734,29.867617200128734,i,0.6254087002016604,30.517657000105828,30.517657000105828,30.517657000105828,30.517657000105828,30.517657000105828,30.517657000105828,30.815051400102675,30.815051400102675,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,32.70975650008768,35.21881900029257,35.21881900029257,35.21881900029257,35.21881900029257,35.21881900029257,61,46,76,39,76,54,4.0,1.1295143999159336,36.36569170001894,38.194513000082225,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,2,0,2,0,,,,,,,,,,None,38.194513000082225,38.194513000082225,38.194513000082225,38.194513000082225,38.194513000082225,38.194513000082225,i,0.4809520998969674,38.695578900165856,38.695578900165856,38.695578900165856,38.695578900165856,38.695578900165856,38.695578900165856,38.99309130012989,38.99309130012989,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,40.27274900022894,42.78161450009793,42.78161450009793,42.78161450009793,42.78161450009793,42.78161450009793,66,50,75,42,75,67,4.0,1.3798771002329886,44.178169399965554,45.94026069995016,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,3,0,3,0,,,,,,,,,,None,45.94026069995016,45.94026069995016,45.94026069995016,45.94026069995016,45.94026069995016,45.94026069995016,i,0.45863790018483996,46.42322710016742,46.42322710016742,46.42322710016742,46.42322710016742,46.42322710016742,46.42322710016742,46.721837300341576,46.721837300341576,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,47.98460149997845,50.493823000229895,50.493823000229895,50.493823000229895,50.493823000229895,50.493823000229895,78,52,62,41,62,47,4.0,2.1426618001423776,52.65448290016502,54.21777220023796,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,4,0,4,0,,,,,,,,,,None,54.21777220023796,54.21777220023796,54.21777220023796,54.21777220023796,54.21777220023796,54.21777220023796,i,0.4389702002517879,54.68898360012099,54.68898360012099,54.68898360012099,54.68898360012099,54.68898360012099,54.68898360012099,54.98266010032967,54.98266010032967,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,56.644583800341934,59.153903500176966,59.153903500176966,59.153903500176966,59.153903500176966,59.153903500176966,80,60,69,41,69,60,5.0,1.2614226997829974,60.43337840028107,62.16292629996315,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,5,0,5,0,,,,,,,,,,None,62.16292629996315,62.16292629996315,62.16292629996315,62.16292629996315,62.16292629996315,62.16292629996315,i,0.39669610001146793,62.579887700267136,62.579887700267136,62.579887700267136,62.579887700267136,62.579887700267136,62.579887700267136,62.877633300144225,62.877633300144225,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,64.24059840012342,66.74958720011637,66.74958720011637,66.74958720011637,66.74958720011637,66.74958720011637,66,45,71,48,71,63,5.0,1.4449951997958124,68.21236740006134,69.95797049999237,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,6,0,6,0,,,,,,,,,,None,69.95797049999237,69.95797049999237,69.95797049999237,69.95797049999237,69.95797049999237,69.95797049999237,i,0.4145522001199424,70.39245600020513,70.39245600020513,70.39245600020513,70.39245600020513,70.39245600020513,70.39245600020513,70.68945450009778,70.68945450009778,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,71.88644050015137,74.39569990010932,74.39569990010932,74.39569990010932,74.39569990010932,74.39569990010932,76,57,69,45,69,52,5.0,0.897227699868381,75.3094697999768,76.93919369997457,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
1,7,0,7,0,,,,,,,,,,None,76.93919369997457,76.93919369997457,76.93919369997457,76.93919369997457,76.93919369997457,76.93919369997457,i,0.48202630039304495,77.45569710014388,77.45569710014388,77.45569710014388,77.45569710014388,77.45569710014388,77.45569710014388,77.75356739992276,77.75356739992276,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,78.73424530029297,81.2435435000807,81.2435435000807,81.2435435000807,81.2435435000807,81.2435435000807,73,49,67,48,67,55,5.0,1.6445045000873506,82.90564269991592,84.85062970034778,,,,,,,116,f,23,2022-12-11_15h26.16.798,RL,2022.2.4,60.00920546824139,
