bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,27.030220283952076,27.030220283952076,space,9.78126354701817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
,,,,,,,,,36.9060223599663,36.9060223599663,space,16.728431362018455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,0,0,0,0,,,,,,,,,53.75634748698212,None,54.78019347100053,54.78019347100053,54.78019347100053,54.78019347100053,54.78019347100053,54.78019347100053,r,1.0805527059710585,55.99941448197933,55.99941448197933,55.99941448197933,55.99941448197933,55.99941448197933,55.99941448197933,56.236649272963405,56.236649272963405,57.29498170898296,57.29498170898296,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,57.390306729997974,59.880912545952015,59.880912545952015,59.880912545952015,59.880912545952015,59.880912545952015,60,29,37,61,60,22,7.0,2.4542436960036866,62.40686469495995,64.3374386089854,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,1,0,1,0,,,,,,,,,,None,64.3374386089854,64.3374386089854,64.3374386089854,64.3374386089854,64.3374386089854,64.3374386089854,f,0.8868874459876679,65.3240229509538,65.3240229509538,65.3240229509538,65.3240229509538,65.3240229509538,65.3240229509538,65.59960634197341,65.59960634197341,67.36641206295462,67.36641206295462,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,67.40629083797103,69.91911419195822,69.91911419195822,69.91911419195822,69.91911419195822,69.91911419195822,63,26,43,61,26,67,4.0,1.9482547559891827,71.90783796895994,73.87948791199597,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,2,0,2,0,,,,,,,,,,None,73.87948791199597,73.87948791199597,73.87948791199597,73.87948791199597,73.87948791199597,73.87948791199597,j,0.7719245629850775,74.80880188400624,74.80880188400624,74.80880188400624,74.80880188400624,74.80880188400624,74.80880188400624,75.0359550639987,75.0359550639987,76.96650035498897,76.96650035498897,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,77.06019993295195,79.58843415096635,79.58843415096635,79.58843415096635,79.58843415096635,79.58843415096635,52,15,47,60,60,58,6.0,1.8748945269617252,81.49541843595216,83.34901554696262,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,3,0,3,0,,,,,,,,,,None,83.34901554696262,83.34901554696262,83.34901554696262,83.34901554696262,83.34901554696262,83.34901554696262,i,0.44927522900979966,83.94538396800635,83.94538396800635,83.94538396800635,83.94538396800635,83.94538396800635,83.94538396800635,84.13603089796379,84.13603089796379,86.09545144200092,86.09545144200092,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,86.23894976597512,88.72912314895075,88.72912314895075,88.72912314895075,88.72912314895075,88.72912314895075,58,21,54,65,54,57,6.0,2.087558811996132,90.84790311096003,92.8377174299676,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,4,0,4,0,,,,,,,,,,None,92.8377174299676,92.8377174299676,92.8377174299676,92.8377174299676,92.8377174299676,92.8377174299676,i,0.5872008680016734,93.56239574495703,93.56239574495703,93.56239574495703,93.56239574495703,93.56239574495703,93.56239574495703,93.756132074981,93.756132074981,95.2748643590021,95.2748643590021,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,95.40775124897482,97.91576000099303,97.91576000099303,97.91576000099303,97.91576000099303,97.91576000099303,48,15,49,58,49,58,6.0,1.553207390010357,99.50178738799877,101.21661553700687,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,5,0,5,0,,,,,,,,,,None,101.21661553700687,101.21661553700687,101.21661553700687,101.21661553700687,101.21661553700687,101.21661553700687,f,0.7272972149658017,102.03316808096133,102.03316808096133,102.03316808096133,102.03316808096133,102.03316808096133,102.03316808096133,102.32448365696473,102.32448365696473,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,103.4045011709677,105.90887850796571,105.90887850796571,105.90887850796571,105.90887850796571,105.90887850796571,56,17,42,59,17,51,6.0,0.8113010649685748,106.77482918399619,108.75754356500693,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,6,0,6,0,,,,,,,,,,None,108.75754356500693,108.75754356500693,108.75754356500693,108.75754356500693,108.75754356500693,108.75754356500693,r,0.37238040700322017,109.20551472797524,109.20551472797524,109.20551472797524,109.20551472797524,109.20551472797524,109.20551472797524,109.50753368798178,109.50753368798178,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,110.36956798098981,112.90559093799675,112.90559093799675,112.90559093799675,112.90559093799675,112.90559093799675,69,3,44,57,69,46,6.0,1.2981362649588846,114.22692036395893,116.09428199997637,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,7,0,7,0,,,,,,,,,,None,116.09428199997637,116.09428199997637,116.09428199997637,116.09428199997637,116.09428199997637,116.09428199997637,r,0.4192299580317922,116.6399530939525,116.6399530939525,116.6399530939525,116.6399530939525,116.6399530939525,116.6399530939525,116.8493104299996,116.8493104299996,118.43293541495223,118.43293541495223,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,118.47721995197935,120.99322809895966,120.99322809895966,120.99322809895966,120.99322809895966,120.99322809895966,56,14,50,49,56,38,6.0,1.233698717027437,122.27774817298632,124.14611315896036,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
1,8,0,8,0,,,,,,,,,,None,124.14611315896036,124.14611315896036,124.14611315896036,124.14611315896036,124.14611315896036,124.14611315896036,j,0.6585295400000177,124.96466670598602,124.96466670598602,124.96466670598602,124.96466670598602,124.96466670598602,124.96466670598602,125.18720315798419,125.18720315798419,126.36781686195172,126.36781686195172,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,126.47669252898777,128.99361587699968,128.99361587699968,128.99361587699968,128.99361587699968,128.99361587699968,65,16,41,50,50,41,6.0,1.3816173250088468,130.3970434209914,132.2645043869852,,,,,,,,102,f,25,2022-11-25_09h32.03.107,RL,2022.2.4,None,
