bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,985.6877572000958,None,space,40.07451130007394,985.6877572000958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
,,,,,,,,,,,1025.7780780000612,None,space,41.68790060002357,1025.7780780000612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,0,0,0,0,,,,,,,,,,,,,1067.5001632000785,None,None,None,None,None,None,1068.5205731999595,None,1068.5205731999595,None,1068.5205731999595,None,1068.5205731999595,None,i,0.5926345000043511,1068.5205731999595,None,1068.5205731999595,None,1069.1705887999851,None,1069.1705887999851,None,1069.1705887999851,None,1069.1705887999851,None,1069.1705887999851,None,1069.1705887999851,None,1069.4566470000427,1071.224429700058,1069.4566470000427,1071.224429700058,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,1071.2687973999418,None,58,43,40,49,40,61,1073.8021821000148,None,4.0,4.285634099971503,1073.8021821000148,None,1073.8021821000148,None,1073.8021821000148,None,1073.8021821000148,None,None,None,1078.1182544999756,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,1,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,1079.900016099913,None,1079.900016099913,None,1079.900016099913,None,1079.900016099913,None,f,0.5233338999096304,1079.900016099913,None,1079.900016099913,None,1080.470064100111,None,1080.470064100111,None,1080.470064100111,None,1080.470064100111,None,1080.470064100111,None,1080.470064100111,None,1080.7647013000678,None,1080.7647013000678,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,1082.5003744999412,None,54,44,38,47,44,24,1085.0179856000468,None,5.0,2.0849549998529255,1085.0179856000468,None,1085.0179856000468,None,1085.0179856000468,None,1085.0179856000468,None,None,None,1087.1185246000532,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,2,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,1088.7893417000305,None,1088.7893417000305,None,1088.7893417000305,None,1088.7893417000305,None,r,0.43410419998690486,1088.7893417000305,None,1088.7893417000305,None,1089.2775922000874,None,1089.2775922000874,None,1089.2775922000874,None,1089.2775922000874,None,1089.2775922000874,None,1089.2775922000874,None,1089.553902799962,1091.5217051999643,1089.553902799962,1091.5217051999643,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,1091.572254100116,None,57,39,40,50,57,51,1094.0833163000643,None,5.0,1.6265664999373257,1094.0833163000643,None,1094.0833163000643,None,1094.0833163000643,None,1094.0833163000643,None,None,None,1095.7359070999082,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,3,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,1097.7123227000702,None,1097.7123227000702,None,1097.7123227000702,None,1097.7123227000702,None,i,0.47095460002310574,1097.7123227000702,None,1097.7123227000702,None,1098.2337845000438,None,1098.2337845000438,None,1098.2337845000438,None,1098.2337845000438,None,1098.2337845000438,None,1098.2337845000438,None,1098.5101215001196,1100.228057899978,1098.5101215001196,1100.228057899978,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,1100.261718899943,None,57,47,40,40,40,43,1102.7740652000066,None,4.0,2.3217253999318928,1102.7740652000066,None,1102.7740652000066,None,1102.7740652000066,None,1102.7740652000066,None,None,None,1105.1141856999602,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,4,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,1106.8198959000874,None,1106.8198959000874,None,1106.8198959000874,None,1106.8198959000874,None,j,0.47361059999093413,1106.8198959000874,None,1106.8198959000874,None,1107.3379152000416,None,1107.3379152000416,None,1107.3379152000416,None,1107.3379152000416,None,1107.3379152000416,None,1107.3379152000416,None,1107.6331625999883,None,1107.6331625999883,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,1108.9302582000382,None,62,42,36,45,45,53,1111.4484357000329,None,4.0,1.956260999897495,1111.4484357000329,None,1111.4484357000329,None,1111.4484357000329,None,1111.4484357000329,None,None,None,1113.419882300077,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,5,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,1115.0908780000173,None,1115.0908780000173,None,1115.0908780000173,None,1115.0908780000173,None,r,0.3223422998562455,1115.0908780000173,None,1115.0908780000173,None,1115.4592486999463,None,1115.4592486999463,None,1115.4592486999463,None,1115.4592486999463,None,1115.4592486999463,None,1115.4592486999463,None,1115.7553220998961,None,1115.7553220998961,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,1117.47121410002,None,54,40,50,39,54,55,1119.9975393000059,None,4.0,3.1855480999220163,1119.9975393000059,None,1119.9975393000059,None,1119.9975393000059,None,1119.9975393000059,None,None,None,1123.1937363001052,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,6,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,1125.0145928000566,None,1125.0145928000566,None,1125.0145928000566,None,1125.0145928000566,None,f,0.39913700008764863,1125.0145928000566,None,1125.0145928000566,None,1125.469163700007,None,1125.469163700007,None,1125.469163700007,None,1125.469163700007,None,1125.469163700007,None,1125.469163700007,None,1125.7457308000885,1126.6127824999858,1125.7457308000885,1126.6127824999858,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,1126.646097100107,None,51,39,39,49,39,53,1129.1672771000303,None,3.0,1.9357129000127316,1129.1672771000303,None,1129.1672771000303,None,1129.1672771000303,None,1129.1672771000303,None,None,None,1131.1172199998982,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
1,7,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,1132.6203395000193,None,1132.6203395000193,None,1132.6203395000193,None,1132.6203395000193,None,i,0.7231922999490052,1132.6203395000193,None,1132.6203395000193,None,1133.3899962999858,None,1133.3899962999858,None,1133.3899962999858,None,1133.3899962999858,None,1133.3899962999858,None,1133.3899962999858,None,1133.6848373000976,None,1133.6848373000976,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,1135.1214147999417,None,60,44,42,47,42,58,1137.6334828999825,None,4.0,2.3729622999671847,1137.6334828999825,None,1137.6334828999825,None,1137.6334828999825,None,1137.6334828999825,None,None,None,1140.0268802999053,None,,,,,,,122,f,26,2022_Dec_11_1747,RL,2021.2.3,59.99026957402073,
