bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,1003.8180644996464,1003.8180644996464,space,37.57319310028106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
,,,,,,,,,1041.4293654998764,1041.4293654998764,space,49.95608890010044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,0,0,0,0,,,,,,,,,1091.4019138999283,None,1092.4177214000374,1092.4177214000374,1092.4177214000374,1092.4177214000374,1092.4177214000374,1092.4177214000374,r,1.0902420999482274,1093.589586299844,1093.589586299844,1093.589586299844,1093.589586299844,1093.589586299844,1093.589586299844,1093.8299038000405,1093.8299038000405,1095.4748690999113,1095.4748690999113,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1095.543327699881,1098.0511435000226,1098.0511435000226,1098.0511435000226,1098.0511435000226,1098.0511435000226,59,54,55,43,59,55,4.0,2.143065799959004,1100.2558808997273,1102.2398842000403,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,1,0,1,0,,,,,,,,,,None,1102.2398842000403,1102.2398842000403,1102.2398842000403,1102.2398842000403,1102.2398842000403,1102.2398842000403,j,0.45405209995806217,1102.7247653999366,1102.7247653999366,1102.7247653999366,1102.7247653999366,1102.7247653999366,1102.7247653999366,1103.021790899802,1103.021790899802,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1104.1688656997867,1106.6772598996758,1106.6772598996758,1106.6772598996758,1106.6772598996758,1106.6772598996758,58,51,46,46,46,33,5.0,1.710843900218606,1108.4059001998976,1110.4174942998216,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,2,0,2,0,,,,,,,,,,None,1110.4174942998216,1110.4174942998216,1110.4174942998216,1110.4174942998216,1110.4174942998216,1110.4174942998216,i,0.710202599875629,1111.153589699883,1111.153589699883,1111.153589699883,1111.153589699883,1111.153589699883,1111.153589699883,1111.44845669996,1111.44845669996,1112.54537529964,1112.54537529964,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1112.5617228997871,1115.0709469998255,1115.0709469998255,1115.0709469998255,1115.0709469998255,1115.0709469998255,68,52,44,48,44,55,4.0,1.5280570001341403,1116.616640499793,1118.3960123998113,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,3,0,3,0,,,,,,,,,,None,1118.3960123998113,1118.3960123998113,1118.3960123998113,1118.3960123998113,1118.3960123998113,1118.3960123998113,f,0.7317571002058685,1119.1632333998568,1119.1632333998568,1119.1632333998568,1119.1632333998568,1119.1632333998568,1119.1632333998568,1119.4599350998178,1119.4599350998178,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1120.523768299725,1123.0329911997542,1123.0329911997542,1123.0329911997542,1123.0329911997542,1123.0329911997542,53,50,37,50,50,58,4.0,0.9810071000829339,1124.0300332996994,1125.776050799992,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,4,0,4,0,,,,,,,,,,None,1125.776050799992,1125.776050799992,1125.776050799992,1125.776050799992,1125.776050799992,1125.776050799992,i,0.6888049999251962,1126.4932689997368,1126.4932689997368,1126.4932689997368,1126.4932689997368,1126.4932689997368,1126.4932689997368,1126.7897823997773,1126.7897823997773,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1128.086210299749,1130.5955190998502,1130.5955190998502,1130.5955190998502,1130.5955190998502,1130.5955190998502,62,43,45,59,45,63,3.0,0.6975577003322542,1131.309996199794,1133.0394142000005,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,5,0,5,0,,,,,,,,,,None,1133.0394142000005,1133.0394142000005,1133.0394142000005,1133.0394142000005,1133.0394142000005,1133.0394142000005,r,0.5165967997163534,1133.590837799944,1133.590837799944,1133.590837799944,1133.590837799944,1133.590837799944,1133.590837799944,1133.8872422999702,1133.8872422999702,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1135.5161120998673,1138.025203799829,1138.025203799829,1138.025203799829,1138.025203799829,1138.025203799829,61,46,44,64,61,66,4.0,0.7631051000207663,1138.8063070997596,1140.7349235997535,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,6,0,6,0,,,,,,,,,,None,1140.7349235997535,1140.7349235997535,1140.7349235997535,1140.7349235997535,1140.7349235997535,1140.7349235997535,f,0.39805900026112795,1141.1543490998447,1141.1543490998447,1141.1543490998447,1141.1543490998447,1141.1543490998447,1141.1543490998447,1141.4499959996901,1141.4499959996901,1143.2280974998139,1143.2280974998139,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1143.2452600998804,1145.7539495998062,1145.7539495998062,1145.7539495998062,1145.7539495998062,1145.7539495998062,61,45,46,64,45,63,3.0,1.0964957997202873,1146.8673572996631,1148.3806484998204,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
1,7,0,7,0,,,,,,,,,,None,1148.3806484998204,1148.3806484998204,1148.3806484998204,1148.3806484998204,1148.3806484998204,1148.3806484998204,i,0.3881009998731315,1148.798689499963,1148.798689499963,1148.798689499963,1148.798689499963,1148.798689499963,1148.798689499963,1149.0958936000243,1149.0958936000243,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1150.4250147999264,1152.934755699709,1152.934755699709,1152.934755699709,1152.934755699709,1152.934755699709,58,43,53,60,53,72,3.0,0.9143728003837168,1153.8653159998357,1155.810512199998,,,,,,,,,121,f,21,2022-12-11_17h47.56.387,RL,2022.2.4,60.07604423436596,
