bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,24.771906699985266,None,space,4.8473388000857085,24.771906699985266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
,,,,,,,,,,,29.64804770005867,None,space,5.99094960000366,29.64804770005867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,0,0,0,0,,,,,,,,,,,,,35.67841860000044,None,None,None,None,None,None,36.69866840005852,None,36.69866840005852,None,36.69866840005852,None,36.69866840005852,None,r,0.5804475999902934,36.69866840005852,None,36.69866840005852,None,37.33252659998834,None,37.33252659998834,None,37.33252659998834,None,37.33252659998834,None,37.33252659998834,None,37.33252659998834,None,37.61823759996332,39.0858630000148,37.61823759996332,39.0858630000148,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,39.12882489990443,None,72,42,36,61,72,69,41.6659609999042,None,6.0,1.8821606000419706,41.6659609999042,None,41.6659609999042,None,41.6659609999042,None,41.6659609999042,None,None,None,43.583041599951684,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,1,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,45.2276612999849,None,45.2276612999849,None,45.2276612999849,None,45.2276612999849,None,i,0.9222740998957306,45.2276612999849,None,45.2276612999849,None,46.19572119996883,None,46.19572119996883,None,46.19572119996883,None,46.19572119996883,None,46.19572119996883,None,46.19572119996883,None,46.49097909987904,None,46.49097909987904,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,48.25089280004613,None,64,40,37,68,37,70,50.77582859992981,None,3.0,1.2873851000331342,50.77582859992981,None,50.77582859992981,None,50.77582859992981,None,50.77582859992981,None,None,None,52.080153999850154,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,2,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,53.93200969998725,None,53.93200969998725,None,53.93200969998725,None,53.93200969998725,None,i,0.6277505001053214,53.93200969998725,None,53.93200969998725,None,54.60785329993814,None,54.60785329993814,None,54.60785329993814,None,54.60785329993814,None,54.60785329993814,None,54.60785329993814,None,54.89693299983628,None,54.89693299983628,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,55.86394439986907,None,74,37,42,57,42,71,58.380832799943164,None,4.0,1.0044696000404656,58.380832799943164,None,58.380832799943164,None,58.380832799943164,None,58.380832799943164,None,None,None,59.39990870002657,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,3,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,60.986800599843264,None,60.986800599843264,None,60.986800599843264,None,60.986800599843264,None,r,0.4533283000346273,60.986800599843264,None,60.986800599843264,None,61.48879019985907,None,61.48879019985907,None,61.48879019985907,None,61.48879019985907,None,61.48879019985907,None,61.48879019985907,None,61.785041299881414,None,61.785041299881414,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,63.76915239985101,None,82,52,47,65,82,53,66.28482279996388,None,6.0,1.5894040998537093,66.28482279996388,None,66.28482279996388,None,66.28482279996388,None,66.28482279996388,None,None,None,67.88905370002612,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,4,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,69.67681899992749,None,69.67681899992749,None,69.67681899992749,None,69.67681899992749,None,r,0.463806499959901,69.67681899992749,None,69.67681899992749,None,70.18020559987053,None,70.18020559987053,None,70.18020559987053,None,70.18020559987053,None,70.18020559987053,None,70.18020559987053,None,70.47421179991215,71.90848969994113,70.47421179991215,71.90848969994113,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,71.94215999986045,None,70,39,56,68,70,66,74.4563773998525,None,6.0,1.354431000072509,74.4563773998525,None,74.4563773998525,None,74.4563773998525,None,74.4563773998525,None,None,None,75.82748989993706,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,5,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,77.60031719994731,None,77.60031719994731,None,77.60031719994731,None,77.60031719994731,None,f,0.46000800002366304,77.60031719994731,None,77.60031719994731,None,78.10099289985374,None,78.10099289985374,None,78.10099289985374,None,78.10099289985374,None,78.10099289985374,None,78.10099289985374,None,78.39650649996474,None,78.39650649996474,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,80.0786355000455,None,75,47,44,53,47,59,82.59496619994752,None,3.0,0.9371382999233902,82.59496619994752,None,82.59496619994752,None,82.59496619994752,None,82.59496619994752,None,None,None,83.55672709993087,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,6,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,85.45417989999987,None,85.45417989999987,None,85.45417989999987,None,85.45417989999987,None,r,0.4657864000182599,85.45417989999987,None,85.45417989999987,None,85.97331969998777,None,85.97331969998777,None,85.97331969998777,None,85.97331969998777,None,85.97331969998777,None,85.97331969998777,None,86.26859320001677,87.31913309986703,86.26859320001677,87.31913309986703,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,87.35250799986534,None,81,55,62,56,81,50,89.87152439984493,None,6.0,1.4687995000276715,89.87152439984493,None,89.87152439984493,None,89.87152439984493,None,89.87152439984493,None,None,None,91.35507839987986,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
1,7,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,93.10967539995909,None,93.10967539995909,None,93.10967539995909,None,93.10967539995909,None,r,0.4307510999497026,93.10967539995909,None,93.10967539995909,None,93.5797661000397,None,93.5797661000397,None,93.5797661000397,None,93.5797661000397,None,93.5797661000397,None,93.5797661000397,None,93.87409159983508,None,93.87409159983508,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,95.74098029988818,None,77,49,61,61,77,63,98.25769619992934,None,7.0,1.0865241999272257,98.25769619992934,None,98.25769619992934,None,98.25769619992934,None,98.25769619992934,None,None,None,99.36082479986362,None,,,,,,,137,f,1,2022_Dec_13_1339,RL,2021.2.3,59.89315058666729,
