bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,18.166750399999728,None,space,0.9737518000038108,18.166750399999728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
,,,,,,,,,,,19.157884299995203,None,space,82.95592049999686,19.157884299995203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,0,0,0,0,,,,,,,,,,,,,102.13778959999763,None,None,None,None,None,None,103.17179010000109,None,103.17179010000109,None,103.17179010000109,None,103.17179010000109,None,i,1.0480846999998903,103.17179010000109,None,103.17179010000109,None,104.2845215999987,None,104.2845215999987,None,104.2845215999987,None,104.2845215999987,None,104.2845215999987,None,104.2845215999987,None,104.58166229999915,None,104.58166229999915,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,105.6297642999998,None,26,44,65,64,65,49,108.1392601999978,None,5.0,5.444285300000047,108.1392601999978,None,108.1392601999978,None,108.1392601999978,None,108.1392601999978,None,None,None,113.6405353999944,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,1,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,115.40702129999408,None,115.40702129999408,None,115.40702129999408,None,115.40702129999408,None,r,1.0036003999994136,115.40702129999408,None,115.40702129999408,None,116.46176689999993,None,116.46176689999993,None,116.46176689999993,None,116.46176689999993,None,116.46176689999993,None,116.46176689999993,None,116.75646869999764,None,116.75646869999764,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,118.12759499999811,None,36,59,62,65,36,43,120.6397072999971,None,3.0,4.273370299997623,120.6397072999971,None,120.6397072999971,None,120.6397072999971,None,120.6397072999971,None,None,None,124.92886529999669,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,2,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,126.66447429999971,None,126.66447429999971,None,126.66447429999971,None,126.66447429999971,None,i,0.7362303999980213,126.66447429999971,None,126.66447429999971,None,127.45500719999836,None,127.45500719999836,None,127.45500719999836,None,127.45500719999836,None,127.45500719999836,None,127.45500719999836,None,127.74757509999472,128.73149379999813,127.74757509999472,128.73149379999813,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,128.77360889999545,None,40,58,58,64,58,45,131.28059199999552,None,5.0,3.6729836000013165,131.28059199999552,None,131.28059199999552,None,131.28059199999552,None,131.28059199999552,None,None,None,134.96897819999867,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,3,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,136.82045609999477,None,136.82045609999477,None,136.82045609999477,None,136.82045609999477,None,None,,136.82045609999477,None,136.82045609999477,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,51,57,59,0,**,None,None,None,None,None,None,None,None,None,None,None,None,138.35921450000023,None,142.874189999995,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,4,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,144.70927039999515,None,144.70927039999515,None,144.70927039999515,None,144.70927039999515,None,j,0.9922908000007737,144.70927039999515,None,144.70927039999515,None,145.73972289999801,None,145.73972289999801,None,145.73972289999801,None,145.73972289999801,None,145.73972289999801,None,145.73972289999801,None,146.02694350000093,147.4109771000003,146.02694350000093,147.4109771000003,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,147.43252940000093,None,34,50,59,58,58,71,149.94885839999915,None,3.0,3.731055500000366,149.94885839999915,None,149.94885839999915,None,149.94885839999915,None,149.94885839999915,None,None,None,153.70320619999984,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,5,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,155.3691101000004,None,155.3691101000004,None,155.3691101000004,None,155.3691101000004,None,f,0.522222799998417,155.3691101000004,None,155.3691101000004,None,155.93689509999967,None,155.93689509999967,None,155.93689509999967,None,155.93689509999967,None,155.93689509999967,None,155.93689509999967,None,156.23387809999986,157.5349017999979,156.23387809999986,157.5349017999979,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,157.57503319999523,None,31,54,62,59,54,38,160.10138119999465,None,5.0,3.0724804000055883,160.10138119999465,None,160.10138119999465,None,160.10138119999465,None,160.10138119999465,None,None,None,163.19113269999798,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,6,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,165.14616649999516,None,165.14616649999516,None,165.14616649999516,None,165.14616649999516,None,j,0.645523699997284,165.14616649999516,None,165.14616649999516,None,165.82793979999406,None,165.82793979999406,None,165.82793979999406,None,165.82793979999406,None,165.82793979999406,None,165.82793979999406,None,166.12429079999856,None,166.12429079999856,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,167.58521189999738,None,44,59,52,53,53,50,170.10812989999977,None,4.0,2.8725076999980956,170.10812989999977,None,170.10812989999977,None,170.10812989999977,None,170.10812989999977,None,None,None,172.99640009999712,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
1,7,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,174.7014771999966,None,174.7014771999966,None,174.7014771999966,None,174.7014771999966,None,i,0.45043409999925643,174.7014771999966,None,174.7014771999966,None,175.20828469999833,None,175.20828469999833,None,175.20828469999833,None,175.20828469999833,None,175.20828469999833,None,175.20828469999833,None,175.49919399999635,None,175.49919399999635,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,176.89376219999394,None,41,52,54,61,54,48,179.4050303999975,None,4.0,2.7330598999978974,179.4050303999975,None,179.4050303999975,None,179.4050303999975,None,179.4050303999975,None,None,None,182.15238200000022,None,,,,,,,105,f,22,2022_Nov_25_1329,RL,2021.2.3,59.89907006632822,
