bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,black_com.stopped,reward_sub.stopped,palyerb.stopped,reward__sub.stopped,compare.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,20.379124199971557,20.379124199971557,space,68.12506919982843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
,,,,,,,,,88.54572329996154,88.54572329996154,space,11.655153200030327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,20,0,20,0,,,,,,,,,,None,260.0331228999421,260.0331228999421,260.0331228999421,260.0331228999421,260.0331228999421,260.0331228999421,j,0.3447608998976648,260.39937500003725,260.39937500003725,260.39937500003725,260.39937500003725,260.39937500003725,260.39937500003725,260.69870419986546,260.69870419986546,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,261.97841280000284,264.48737220000476,264.48737220000476,264.48737220000476,264.48737220000476,264.48737220000476,27,60,56,35,35,40,4.0,1.8442220999859273,266.34854609984905,268.27784079988487,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,21,0,21,0,,,,,,,,,,None,268.27784079988487,268.27784079988487,268.27784079988487,268.27784079988487,268.27784079988487,268.27784079988487,i,0.39884859998710454,268.7098685000092,268.7098685000092,268.7098685000092,268.7098685000092,268.7098685000092,268.7098685000092,269.00887000001967,269.00887000001967,270.13901769998483,270.13901769998483,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,270.156309499871,272.6647948999889,272.6647948999889,272.6647948999889,272.6647948999889,272.6647948999889,18,61,50,38,50,67,4.0,1.0640874998643994,273.74499479983933,275.27468799985945,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,22,0,22,0,,,,,,,,,,None,275.27468799985945,275.27468799985945,275.27468799985945,275.27468799985945,275.27468799985945,275.27468799985945,r,0.3265982000157237,275.62491400004365,275.62491400004365,275.62491400004365,275.62491400004365,275.62491400004365,275.62491400004365,275.9234754999634,275.9234754999634,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,277.8015385000035,280.31074879993685,280.31074879993685,280.31074879993685,280.31074879993685,280.31074879993685,20,60,61,45,20,45,3.0,0.9793930999003351,281.307942799991,283.1532916999422,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,23,0,23,0,,,,,,,,,,None,283.1532916999422,283.1532916999422,283.1532916999422,283.1532916999422,283.1532916999422,283.1532916999422,f,0.28774880012497306,283.47589219990186,283.47589219990186,283.47589219990186,283.47589219990186,283.47589219990186,283.47589219990186,283.76921459985897,283.76921459985897,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,285.015468099853,287.52420779992826,287.52420779992826,287.52420779992826,287.52420779992826,287.52420779992826,14,67,51,40,67,47,5.0,1.7125164999160916,289.2526727998629,290.81607099995017,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,24,0,24,0,,,,,,,,,,None,290.81607099995017,290.81607099995017,290.81607099995017,290.81607099995017,290.81607099995017,290.81607099995017,i,0.4183004000224173,291.26551229995675,291.26551229995675,291.26551229995675,291.26551229995675,291.26551229995675,291.26551229995675,291.5641284000594,291.5641284000594,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,292.6774212999735,295.18661629990675,295.18661629990675,295.18661629990675,295.18661629990675,295.18661629990675,14,61,48,34,48,70,4.0,0.9133903000038117,296.1177296000533,297.8133389998693,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,25,0,25,0,,,,,,,,,,None,297.8133389998693,297.8133389998693,297.8133389998693,297.8133389998693,297.8133389998693,297.8133389998693,j,0.8809883000794798,298.7285615999717,298.7285615999717,298.7285615999717,298.7285615999717,298.7285615999717,298.7285615999717,299.0268619998824,299.0268619998824,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,300.22389769996516,302.732735699974,302.732735699974,302.732735699974,302.732735699974,302.732735699974,25,68,59,30,30,68,4.0,1.2632297000382096,304.0123370999936,305.9577265998814,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,26,0,26,0,,,,,,,,,,None,305.9577265998814,305.9577265998814,305.9577265998814,305.9577265998814,305.9577265998814,305.9577265998814,f,0.30584569997154176,306.2942723999731,306.2942723999731,306.2942723999731,306.2942723999731,306.2942723999731,306.2942723999731,306.5899230998475,306.5899230998475,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,307.81999389990233,310.3286071999464,310.3286071999464,310.3286071999464,310.3286071999464,310.3286071999464,16,58,58,23,58,52,4.0,1.2141256001777947,311.55882030003704,313.221846899949,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,27,0,27,0,,,,,,,,,,None,313.221846899949,313.221846899949,313.221846899949,313.221846899949,313.221846899949,313.221846899949,f,0.30157870007678866,313.5639925999567,313.5639925999567,313.5639925999567,313.5639925999567,313.5639925999567,313.5639925999567,313.85342990001664,313.85342990001664,314.8836858998984,314.8836858998984,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,314.9003526000306,317.4094135998748,317.4094135998748,317.4094135998748,317.4094135998748,317.4094135998748,20,53,55,39,53,57,4.0,1.029350999975577,318.45632070000283,320.3850389998406,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,28,0,28,0,,,,,,,,,,None,320.3850389998406,320.3850389998406,320.3850389998406,320.3850389998406,320.3850389998406,320.3850389998406,i,0.45863549993373454,320.86777290003374,320.86777290003374,320.86777290003374,320.86777290003374,320.86777290003374,320.86777290003374,321.16642789985053,321.16642789985053,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,322.3809390999377,324.88919509993866,324.88919509993866,324.88919509993866,324.88919509993866,324.88919509993866,18,60,53,37,53,51,4.0,1.1296153999865055,326.03553689992987,327.78273859992623,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,29,0,29,0,,,,,,,,,,None,327.78273859992623,327.78273859992623,327.78273859992623,327.78273859992623,327.78273859992623,327.78273859992623,i,0.3888338999822736,328.20079939998686,328.20079939998686,328.20079939998686,328.20079939998686,328.20079939998686,328.20079939998686,328.4965021999087,328.4965021999087,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,330.12545960000716,332.6343721000012,332.6343721000012,332.6343721000012,332.6343721000012,332.6343721000012,23,60,48,33,48,56,4.0,1.64595519984141,334.2964280999731,335.8261979999952,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,30,0,30,0,,,,,,,,,,None,335.8261979999952,335.8261979999952,335.8261979999952,335.8261979999952,335.8261979999952,335.8261979999952,f,0.4144072998315096,336.2597230998799,336.2597230998799,336.2597230998799,336.2597230998799,336.2597230998799,336.2597230998799,336.55849989992566,336.55849989992566,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,337.5219176998362,340.0310592998285,340.0310592998285,340.0310592998285,340.0310592998285,340.0310592998285,15,63,48,26,63,60,5.0,1.093398299999535,341.14436189993285,342.65783659997396,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,31,0,31,0,,,,,,,,,,None,342.65783659997396,342.65783659997396,342.65783659997396,342.65783659997396,342.65783659997396,342.65783659997396,f,0.29309099982492626,342.97410449991,342.97410449991,342.97410449991,342.97410449991,342.97410449991,342.97410449991,343.27289230003953,343.27289230003953,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,344.0881357998587,346.5967765999958,346.5967765999958,346.5967765999958,346.5967765999958,346.5967765999958,16,52,51,24,52,51,4.0,1.6433443001005799,348.25888479989953,350.103920500027,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,32,0,32,0,,,,,,,,,,None,350.103920500027,350.103920500027,350.103920500027,350.103920500027,350.103920500027,350.103920500027,i,0.3165078000165522,350.4562454998959,350.4562454998959,350.4562454998959,350.4562454998959,350.4562454998959,350.4562454998959,350.7640382000245,350.7640382000245,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,352.76361579983495,355.2725738999434,355.2725738999434,355.2725738999434,355.2725738999434,355.2725738999434,24,47,48,35,48,64,4.0,0.11500350013375282,355.40545709989965,357.18500309996307,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,33,0,33,0,,,,,,,,,,None,357.18500309996307,357.18500309996307,357.18500309996307,357.18500309996307,357.18500309996307,357.18500309996307,i,0.2944919001311064,357.5019423000049,357.5019423000049,357.5019423000049,357.5019423000049,357.5019423000049,357.5019423000049,357.80038749985397,357.80038749985397,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,359.6946880000178,362.2038002999034,362.2038002999034,362.2038002999034,362.2038002999034,362.2038002999034,26,47,46,45,46,66,3.0,1.7943301000632346,364.01538089988753,365.9278398999013,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,34,0,34,0,,,,,,,,,,None,365.9278398999013,365.9278398999013,365.9278398999013,365.9278398999013,365.9278398999013,365.9278398999013,i,0.2794961000327021,366.23501049983315,366.23501049983315,366.23501049983315,366.23501049983315,366.23501049983315,366.23501049983315,366.51002229982987,366.51002229982987,367.40725339995697,367.40725339995697,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,367.44030649983324,369.94939840002917,369.94939840002917,369.94939840002917,369.94939840002917,369.94939840002917,31,43,45,29,45,59,3.0,2.060625300044194,372.0267709000036,374.02196309994906,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,35,0,35,0,,,,,,,,,,None,374.02196309994906,374.02196309994906,374.02196309994906,374.02196309994906,374.02196309994906,374.02196309994906,i,0.4839747999794781,374.5490780000109,374.5490780000109,374.5490780000109,374.5490780000109,374.5490780000109,374.5490780000109,374.8371751999948,374.8371751999948,376.0005121000577,376.0005121000577,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,376.01716839987785,378.52604399994016,378.52604399994016,378.52604399994016,378.52604399994016,378.52604399994016,34,41,44,40,44,57,3.0,1.513279400067404,380.0549706998281,381.75133719993755,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,36,0,36,0,,,,,,,,,,None,381.75133719993755,381.75133719993755,381.75133719993755,381.75133719993755,381.75133719993755,381.75133719993755,i,0.6884258999489248,382.4727886999026,382.4727886999026,382.4727886999026,382.4727886999026,382.4727886999026,382.4727886999026,382.7653812998906,382.7653812998906,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,384.6600623000413,387.16912440001033,387.16912440001033,387.16912440001033,387.16912440001033,387.16912440001033,36,50,49,37,49,50,3.0,1.4627619001548737,388.6481310999952,390.5110656998586,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,37,0,37,0,,,,,,,,,,None,390.5110656998586,390.5110656998586,390.5110656998586,390.5110656998586,390.5110656998586,390.5110656998586,f,0.4122860999777913,390.9435999998823,390.9435999998823,390.9435999998823,390.9435999998823,390.9435999998823,390.9435999998823,391.24226029985584,391.24226029985584,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,392.40547909983434,394.9149070000276,394.9149070000276,394.9149070000276,394.9149070000276,394.9149070000276,31,50,48,35,50,63,4.0,1.4952453000005335,396.4272401998751,398.3228577999398,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,38,0,38,0,,,,,,,,,,None,398.3228577999398,398.3228577999398,398.3228577999398,398.3228577999398,398.3228577999398,398.3228577999398,j,0.6587573001161218,399.0044549999293,399.0044549999293,399.0044549999293,399.0044549999293,399.0044549999293,399.0044549999293,399.3033075998537,399.3033075998537,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,401.16489259991795,403.674075699877,403.674075699877,403.674075699877,403.674075699877,403.674075699877,27,51,58,30,30,55,4.0,1.212951400084421,404.903810699936,406.8163244999014,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,39,0,39,0,,,,,,,,,,None,406.8163244999014,406.8163244999014,406.8163244999014,406.8163244999014,406.8163244999014,406.8163244999014,i,0.5035437000915408,407.34907649992965,407.34907649992965,407.34907649992965,407.34907649992965,407.34907649992965,407.34907649992965,407.6473034999799,407.6473034999799,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,409.3426477999892,411.8520108999219,411.8520108999219,411.8520108999219,411.8520108999219,411.8520108999219,39,48,53,34,53,54,4.0,1.509234600001946,413.38079759990796,414.89411540003493,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,40,0,40,0,,,,,,,,,,None,414.89411540003493,414.89411540003493,414.89411540003493,414.89411540003493,414.89411540003493,414.89411540003493,f,0.8553581999149173,415.7756384999957,415.7756384999957,415.7756384999957,415.7756384999957,415.7756384999957,415.7756384999957,416.0743743998464,416.0743743998464,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,417.6876095999032,420.1959126999136,420.1959126999136,420.1959126999136,420.1959126999136,420.1959126999136,36,43,57,38,43,51,4.0,1.511404399992898,421.724770499859,423.63666679989547,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,41,0,41,0,,,,,,,,,,None,423.63666679989547,423.63666679989547,423.63666679989547,423.63666679989547,423.63666679989547,423.63666679989547,f,0.2953400001861155,423.95327050006017,423.95327050006017,423.95327050006017,423.95327050006017,423.95327050006017,423.95327050006017,424.252017499879,424.252017499879,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,425.6157519000117,428.12375849997625,428.12375849997625,428.12375849997625,428.12375849997625,428.12375849997625,48,47,52,40,47,60,4.0,1.3633238000329584,429.50367400003597,431.39918109984137,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,42,0,42,0,,,,,,,,,,None,431.39918109984137,431.39918109984137,431.39918109984137,431.39918109984137,431.39918109984137,431.39918109984137,f,0.398411100031808,431.82539179991,431.82539179991,431.82539179991,431.82539179991,431.82539179991,431.82539179991,432.11408749991097,432.11408749991097,433.24412829987705,433.24412829987705,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,433.2616546000354,435.7701197999995,435.7701197999995,435.7701197999995,435.7701197999995,435.7701197999995,48,54,47,35,54,64,4.0,1.1478274001274258,436.93318050005473,438.57954599987715,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,43,0,43,0,,,,,,,,,,None,438.57954599987715,438.57954599987715,438.57954599987715,438.57954599987715,438.57954599987715,438.57954599987715,r,0.7308592998888344,439.3466086999979,439.3466086999979,439.3466086999979,439.3466086999979,439.3466086999979,439.3466086999979,439.64257019991055,439.64257019991055,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,440.64059149986133,443.14989780006,443.14989780006,443.14989780006,443.14989780006,443.14989780006,38,50,61,40,38,70,2.0,1.6784461000934243,444.84555420000106,446.60766059998423,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,44,0,44,0,,,,,,,,,,None,446.60766059998423,446.60766059998423,446.60766059998423,446.60766059998423,446.60766059998423,446.60766059998423,f,0.4723227999638766,447.10841290000826,447.10841290000826,447.10841290000826,447.10841290000826,447.10841290000826,447.10841290000826,447.40581010002643,447.40581010002643,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,448.36949519999325,450.8785558999516,450.8785558999516,450.8785558999516,450.8785558999516,450.8785558999516,43,56,45,44,56,63,2.0,0.06372609990648925,450.9616033998318,452.8407558000181,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,45,0,45,0,,,,,,,,,,None,452.8407558000181,452.8407558000181,452.8407558000181,452.8407558000181,452.8407558000181,452.8407558000181,i,0.2746592001058161,453.1416865000501,453.1416865000501,453.1416865000501,453.1416865000501,453.1416865000501,453.1416865000501,453.43900460004807,453.43900460004807,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,454.9186680999119,457.4271787998732,457.4271787998732,457.4271787998732,457.4271787998732,457.4271787998732,42,45,51,45,51,65,3.0,1.1128668999299407,458.55743349995464,460.3366201999597,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,46,0,46,0,,,,,,,,,,None,460.3366201999597,460.3366201999597,460.3366201999597,460.3366201999597,460.3366201999597,460.3366201999597,i,0.32841319986619055,460.6865677998867,460.6865677998867,460.6865677998867,460.6865677998867,460.6865677998867,460.6865677998867,460.9852950000204,460.9852950000204,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,462.28142110002227,464.79097440000623,464.79097440000623,464.79097440000623,464.79097440000623,464.79097440000623,34,42,47,45,47,71,3.0,1.5780788001138717,466.3861420999747,468.1486196999904,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,47,0,47,0,,,,,,,,,,None,468.1486196999904,468.1486196999904,468.1486196999904,468.1486196999904,468.1486196999904,468.1486196999904,j,0.5456453999504447,468.7146286999341,468.7146286999341,468.7146286999341,468.7146286999341,468.7146286999341,468.7146286999341,469.0132516999729,469.0132516999729,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,470.2762537000235,472.7854778999463,472.7854778999463,472.7854778999463,472.7854778999463,472.7854778999463,41,49,46,44,44,73,3.0,1.162735999794677,473.96548889996484,475.84431409998797,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,48,0,48,0,,,,,,,,,,None,475.84431409998797,475.84431409998797,475.84431409998797,475.84431409998797,475.84431409998797,475.84431409998797,i,0.3396121000405401,476.21125019993633,476.21125019993633,476.21125019993633,476.21125019993633,476.21125019993633,476.21125019993633,476.5098268999718,476.5098268999718,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,478.3544485999737,480.8635448999703,480.8635448999703,480.8635448999703,480.8635448999703,480.8635448999703,44,51,53,44,53,21,4.0,1.479376900009811,482.35919369990006,484.27149069984443,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,49,0,49,0,,,,,,,,,,None,484.27149069984443,484.27149069984443,484.27149069984443,484.27149069984443,484.27149069984443,484.27149069984443,i,0.6492631998844445,484.95512139983475,484.95512139983475,484.95512139983475,484.95512139983475,484.95512139983475,484.95512139983475,485.25211640005,485.25211640005,486.2660433999263,486.2660433999263,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,486.282914099982,488.79186309990473,488.79186309990473,488.79186309990473,488.79186309990473,488.79186309990473,42,52,52,42,52,73,4.0,1.9433789001777768,490.75304770004004,492.59863899997436,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
1,50,0,50,0,,,,,,,,,,None,492.59863899997436,492.59863899997436,492.59863899997436,492.59863899997436,492.59863899997436,492.59863899997436,f,0.3366678000893444,492.9648183998652,492.9648183998652,492.9648183998652,492.9648183998652,492.9648183998652,492.9648183998652,493.2637449000031,493.2637449000031,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,494.99218609998934,497.5014388000127,497.5014388000127,497.5014388000127,497.5014388000127,497.5014388000127,39,43,61,40,43,73,4.0,1.2297587001230568,498.7480242999736,500.65990719990805,,,,,,,,,,,,,,,,,108,f,23,2022-11-25_15h14.30.650,RL,2022.2.4,60.31293972873755,
