bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,8,0,8,0,,,,,,,,,,None,617.9501479000319,617.9501479000319,617.9501479000319,617.9501479000319,617.9501479000319,617.9501479000319,f,0.7260855999775231,618.6982734999619,618.6982734999619,618.6982734999619,618.6982734999619,618.6982734999619,618.6982734999619,618.9968344999943,618.9968344999943,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,619.9277999999467,622.4365088001359,622.4365088001359,622.4365088001359,622.4365088001359,622.4365088001359,76,39,58,55,39,81,1.0,1.461344299837947,623.9160251999274,625.8781721999403,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,9,0,9,0,,,,,,,,,,None,625.8781721999403,625.8781721999403,625.8781721999403,625.8781721999403,625.8781721999403,625.8781721999403,r,0.48357030004262924,626.3966401999351,626.3966401999351,626.3966401999351,626.3966401999351,626.3966401999351,626.3966401999351,626.6924014000688,626.6924014000688,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,628.5872889000457,631.0964488999452,631.0964488999452,631.0964488999452,631.0964488999452,631.0964488999452,72,47,46,53,72,27,5.0,1.1462909998372197,632.259939200012,634.2218088000081,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,10,0,10,0,,,,,,,,,,None,634.2218088000081,634.2218088000081,634.2218088000081,634.2218088000081,634.2218088000081,634.2218088000081,r,0.48881629994139075,634.7423678000923,634.7423678000923,634.7423678000923,634.7423678000923,634.7423678000923,634.7423678000923,635.0200140001252,635.0200140001252,635.9671269000974,635.9671269000974,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,635.9840257000178,638.4928021000233,638.4928021000233,638.4928021000233,638.4928021000233,638.4928021000233,71,46,53,57,71,69,5.0,0.44768589991144836,638.9580363999121,640.953152900096,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,11,0,11,0,,,,,,,,,,None,640.953152900096,640.953152900096,640.953152900096,640.953152900096,640.953152900096,640.953152900096,r,0.5774484998546541,641.552430300042,641.552430300042,641.552430300042,641.552430300042,641.552430300042,641.552430300042,641.8512431001291,641.8512431001291,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,643.4155117999762,645.9230623000767,645.9230623000767,645.9230623000767,645.9230623000767,645.9230623000767,67,53,51,48,67,51,5.0,1.0464008999988437,646.9861198000144,648.9316787999123,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,12,0,12,0,,,,,,,,,,None,648.9316787999123,648.9316787999123,648.9316787999123,648.9316787999123,648.9316787999123,648.9316787999123,r,0.364201599964872,649.3235365999863,649.3235365999863,649.3235365999863,649.3235365999863,649.3235365999863,649.3235365999863,649.6134961999487,649.6134961999487,651.1425222000107,651.1425222000107,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,651.159722500015,653.6687634000555,653.6687634000555,653.6687634000555,653.6687634000555,653.6687634000555,79,47,37,55,79,49,6.0,0.9464658000506461,654.6319079000968,656.2614623999689,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,13,0,13,0,,,,,,,,,,None,656.2614623999689,656.2614623999689,656.2614623999689,656.2614623999689,656.2614623999689,656.2614623999689,r,0.26500370004214346,656.5450710000005,656.5450710000005,656.5450710000005,656.5450710000005,656.5450710000005,656.5450710000005,656.8441143000964,656.8441143000964,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,658.6387154001277,661.1476591001265,661.1476591001265,661.1476591001265,661.1476591001265,661.1476591001265,81,50,39,48,81,57,6.0,1.3462298000231385,662.5104801000562,664.406071000034,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,14,0,14,0,,,,,,,,,,None,664.406071000034,664.406071000034,664.406071000034,664.406071000034,664.406071000034,664.406071000034,r,0.2449479999486357,664.6728175999597,664.6728175999597,664.6728175999597,664.6728175999597,664.6728175999597,664.6728175999597,664.9714146000333,664.9714146000333,665.8359702001326,665.8359702001326,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,665.8522282000631,668.3613193999045,668.3613193999045,668.3613193999045,668.3613193999045,668.3613193999045,74,50,41,54,74,55,6.0,0.7798415999859571,669.1591310000513,671.1045462000184,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,15,0,15,0,,,,,,,,,,None,671.1045462000184,671.1045462000184,671.1045462000184,671.1045462000184,671.1045462000184,671.1045462000184,r,0.2417890999931842,671.3716170999687,671.3716170999687,671.3716170999687,671.3716170999687,671.3716170999687,671.3716170999687,671.6702205999754,671.6702205999754,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,673.3321865000762,675.8409150000662,675.8409150000662,675.8409150000662,675.8409150000662,675.8409150000662,71,49,52,52,71,48,6.0,0.6139746999833733,676.4728063000366,678.0703511999454,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,16,0,16,0,,,,,,,,,,None,678.0703511999454,678.0703511999454,678.0703511999454,678.0703511999454,678.0703511999454,678.0703511999454,r,0.6394245999399573,678.744821399916,678.744821399916,678.744821399916,678.744821399916,678.744821399916,678.744821399916,679.0332535000052,679.0332535000052,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,679.9140651000198,682.4233220000751,682.4233220000751,682.4233220000751,682.4233220000751,682.4233220000751,73,60,50,47,73,55,7.0,0.6141242000740021,683.0544628000353,684.8336907001212,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,17,0,17,0,,,,,,,,,,None,684.8336907001212,684.8336907001212,684.8336907001212,684.8336907001212,684.8336907001212,684.8336907001212,r,0.3120836999733001,685.1670204999391,685.1670204999391,685.1670204999391,685.1670204999391,685.1670204999391,685.1670204999391,685.4655716000125,685.4655716000125,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,687.3602027001325,689.8693979999516,689.8693979999516,689.8693979999516,689.8693979999516,689.8693979999516,70,67,46,39,70,61,4.0,1.1314868000335991,691.0161466000136,693.0115422999952,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,18,0,18,0,,,,,,,,,,None,693.0115422999952,693.0115422999952,693.0115422999952,693.0115422999952,693.0115422999952,693.0115422999952,j,0.2624601998832077,693.2958790000994,693.2958790000994,693.2958790000994,693.2958790000994,693.2958790000994,693.2958790000994,693.5938754999079,693.5938754999079,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,694.4742183999624,696.9834203000646,696.9834203000646,696.9834203000646,696.9834203000646,696.9834203000646,61,64,44,39,39,56,5.0,1.2969110000412911,698.2963409000076,699.8932594000362,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,19,0,19,0,,,,,,,,,,None,699.8932594000362,699.8932594000362,699.8932594000362,699.8932594000362,699.8932594000362,699.8932594000362,r,0.5573411001823843,700.4749855999835,700.4749855999835,700.4749855999835,700.4749855999835,700.4749855999835,700.4749855999835,700.7739460999146,700.7739460999146,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,702.2863088999875,704.7955553000793,704.7955553000793,704.7955553000793,704.7955553000793,704.7955553000793,74,67,41,44,74,62,7.0,1.478024800075218,706.2914726000745,707.8875937999692,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,20,0,20,0,,,,,,,,,,None,707.8875937999692,707.8875937999692,707.8875937999692,707.8875937999692,707.8875937999692,707.8875937999692,r,0.42152500012889504,708.3371745999902,708.3371745999902,708.3371745999902,708.3371745999902,708.3371745999902,708.3371745999902,708.6358115000185,708.6358115000185,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,709.9818961001001,712.4922299999744,712.4922299999744,712.4922299999744,712.4922299999744,712.4922299999744,74,68,48,49,74,33,7.0,0.5641896000597626,713.0725517999381,714.9679020999465,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,21,0,21,0,,,,,,,,,,None,714.9679020999465,714.9679020999465,714.9679020999465,714.9679020999465,714.9679020999465,714.9679020999465,r,0.36070459987968206,715.3530824999325,715.3530824999325,715.3530824999325,715.3530824999325,715.3530824999325,715.3530824999325,715.6501805000007,715.6501805000007,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,717.4448442999274,719.9542553001083,719.9542553001083,719.9542553001083,719.9542553001083,719.9542553001083,69,68,50,40,69,66,4.0,0.9140415000729263,720.8847710001282,722.3980571001302,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,22,0,22,0,,,,,,,,,,None,722.3980571001302,722.3980571001302,722.3980571001302,722.3980571001302,722.3980571001302,722.3980571001302,r,0.419781600125134,722.8500681000296,722.8500681000296,722.8500681000296,722.8500681000296,722.8500681000296,722.8500681000296,723.129555300111,723.129555300111,724.1771003999747,724.1771003999747,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,724.1929019999225,726.7022746999282,726.7022746999282,726.7022746999282,726.7022746999282,726.7022746999282,64,66,55,45,64,60,5.0,1.5955453000497073,728.3143450999632,730.293036499992,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,23,0,23,0,,,,,,,,,,None,730.293036499992,730.293036499992,730.293036499992,730.293036499992,730.293036499992,730.293036499992,r,0.2989229999948293,730.6368895999622,730.6368895999622,730.6368895999622,730.6368895999622,730.6368895999622,730.6368895999622,730.9250869001262,730.9250869001262,732.4704283999745,732.4704283999745,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,732.4870206001215,734.9967408000957,734.9967408000957,734.9967408000957,734.9967408000957,734.9967408000957,61,61,59,55,61,30,6.0,0.5816523998510092,735.5942971000914,737.3903201001231,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,24,0,24,0,,,,,,,,,,None,737.3903201001231,737.3903201001231,737.3903201001231,737.3903201001231,737.3903201001231,737.3903201001231,r,0.36180930002592504,737.7754059999716,737.7754059999716,737.7754059999716,737.7754059999716,737.7754059999716,737.7754059999716,738.0721849000547,738.0721849000547,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,740.0167040999513,742.526133300038,742.526133300038,742.526133300038,742.526133300038,742.526133300038,60,57,65,49,60,70,3.0,1.3789082998409867,743.9218425999861,745.4847246999852,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,25,0,25,0,,,,,,,,,,None,745.4847246999852,745.4847246999852,745.4847246999852,745.4847246999852,745.4847246999852,745.4847246999852,j,0.5473079001531005,746.0521804001182,746.0521804001182,746.0521804001182,746.0521804001182,746.0521804001182,746.0521804001182,746.3495447000023,746.3495447000023,747.479717799928,747.479717799928,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,747.4964388001245,750.005593100097,750.005593100097,750.005593100097,750.005593100097,750.005593100097,55,63,56,46,46,75,2.0,1.8114415002055466,751.8338498999365,753.4631574999075,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,26,0,26,0,,,,,,,,,,None,753.4631574999075,753.4631574999075,753.4631574999075,753.4631574999075,753.4631574999075,753.4631574999075,r,0.433205199893564,753.932141700061,753.932141700061,753.932141700061,753.932141700061,753.932141700061,753.932141700061,754.2121403999627,754.2121403999627,756.1392099999357,756.1392099999357,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,756.155973700108,758.6654052000958,758.6654052000958,758.6654052000958,758.6654052000958,758.6654052000958,61,53,63,48,61,57,5.0,1.6619206999894232,760.343850400066,761.9065751000308,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,27,0,27,0,,,,,,,,,,None,761.9065751000308,761.9065751000308,761.9065751000308,761.9065751000308,761.9065751000308,761.9065751000308,r,0.2596365998033434,762.1900263999123,762.1900263999123,762.1900263999123,762.1900263999123,762.1900263999123,762.1900263999123,762.4890988999978,762.4890988999978,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,763.5695835999213,766.0785767000634,766.0785767000634,766.0785767000634,766.0785767000634,766.0785767000634,57,57,62,62,57,80,2.0,1.711670600110665,767.8067250999156,769.4028185999487,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,28,0,28,0,,,,,,,,,,None,769.4028185999487,769.4028185999487,769.4028185999487,769.4028185999487,769.4028185999487,769.4028185999487,f,0.2922694000881165,769.7196230001282,769.7196230001282,769.7196230001282,769.7196230001282,769.7196230001282,769.7196230001282,770.0182616999373,770.0182616999373,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,771.9467424999457,774.4553181999363,774.4553181999363,774.4553181999363,774.4553181999363,774.4553181999363,60,61,54,50,61,85,2.0,1.3788455000612885,775.8512534999754,777.5309542000759,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,29,0,29,0,,,,,,,,,,None,777.5309542000759,777.5309542000759,777.5309542000759,777.5309542000759,777.5309542000759,777.5309542000759,r,0.39432960003614426,777.9468670999631,777.9468670999631,777.9468670999631,777.9468670999631,777.9468670999631,777.9468670999631,778.2457922999747,778.2457922999747,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,779.5918356000911,782.1019784000237,782.1019784000237,782.1019784000237,782.1019784000237,782.1019784000237,57,69,53,60,57,78,1.0,0.962771899998188,783.0816446000244,784.8607413000427,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
1,30,0,30,0,,,,,,,,,,None,784.8607413000427,784.8607413000427,784.8607413000427,784.8607413000427,784.8607413000427,784.8607413000427,f,0.82840760005638,785.7095204000361,785.7095204000361,785.7095204000361,785.7095204000361,785.7095204000361,785.7095204000361,786.0079298999626,786.0079298999626,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,787.4373135000933,789.946406000061,789.946406000061,789.946406000061,789.946406000061,789.946406000061,67,73,54,54,73,59,5.0,0.8975756999570876,790.8608480999246,792.6731680000667,,,,,,,,,,106,m,20,2022-11-25_13h26.47.333,RL,2022.2.4,60.67913297841275,
