bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,26.374415141006466,26.374415141006466,space,2.4817128580034478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
,,,,,,,,,28.903187935007736,28.903187935007736,y,52.86638223999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,52,0,52,0,,,,,,,,,,None,486.9622700129985,486.9622700129985,486.9622700129985,486.9622700129985,486.9622700129985,486.9622700129985,i,0.7927705860056449,487.79807094100397,487.79807094100397,487.79807094100397,487.79807094100397,487.79807094100397,487.79807094100397,488.06831801199587,488.06831801199587,489.95451090899587,489.95451090899587,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,489.9943343310006,492.49136512100813,492.49136512100813,492.49136512100813,492.49136512100813,492.49136512100813,52,69,38,19,38,50,2.0,0.8141278900002362,493.3176202600007,494.84905426899786,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,53,0,53,0,,,,,,,,,,None,494.84905426899786,494.84905426899786,494.84905426899786,494.84905426899786,494.84905426899786,494.84905426899786,j,0.3923929769953247,495.2854124610021,495.2854124610021,495.2854124610021,495.2854124610021,495.2854124610021,495.2854124610021,495.5561012370017,495.5561012370017,496.41463478100195,496.41463478100195,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,496.45180126700143,498.96286548499484,498.96286548499484,498.96286548499484,498.96286548499484,498.96286548499484,49,81,40,26,26,51,2.0,0.7291811210016022,499.70408639400557,501.4680704140046,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,54,0,54,0,,,,,,,,,,None,501.4680704140046,501.4680704140046,501.4680704140046,501.4680704140046,501.4680704140046,501.4680704140046,f,0.3350984900025651,501.8555994560011,501.8555994560011,501.8555994560011,501.8555994560011,501.8555994560011,501.8555994560011,502.1254957970086,502.1254957970086,503.37664909400337,503.37664909400337,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,503.4041493679979,505.9062816109945,505.9062816109945,505.9062816109945,505.9062816109945,505.9062816109945,44,71,40,23,71,37,6.0,1.1059082389983814,507.0254871930083,508.85631708300207,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,55,0,55,0,,,,,,,,,,None,508.85631708300207,508.85631708300207,508.85631708300207,508.85631708300207,508.85631708300207,508.85631708300207,i,0.4177063039969653,509.3227242779976,509.3227242779976,509.3227242779976,509.3227242779976,509.3227242779976,509.3227242779976,509.59678310199524,509.59678310199524,511.48232713600737,511.48232713600737,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,511.5221533449949,514.0190107710077,514.0190107710077,514.0190107710077,514.0190107710077,514.0190107710077,44,75,43,20,43,37,4.0,0.6476392960030353,514.6788635560079,516.6929314640001,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,56,0,56,0,,,,,,,,,,None,516.6929314640001,516.6929314640001,516.6929314640001,516.6929314640001,516.6929314640001,516.6929314640001,f,0.6654752100002952,517.3935374290013,517.3935374290013,517.3935374290013,517.3935374290013,517.3935374290013,517.3935374290013,517.6650277900044,517.6650277900044,519.4064909849985,519.4064909849985,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,519.4454819870007,521.9622922720009,521.9622922720009,521.9622922720009,521.9622922720009,521.9622922720009,42,79,45,23,79,58,6.0,0.9881615350022912,522.9653699619957,524.5137782289967,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,57,0,57,0,,,,,,,,,,None,524.5137782289967,524.5137782289967,524.5137782289967,524.5137782289967,524.5137782289967,524.5137782289967,f,0.7592872789973626,525.3212079390069,525.3212079390069,525.3212079390069,525.3212079390069,525.3212079390069,525.3212079390069,525.603258232004,525.603258232004,526.5233721380064,526.5233721380064,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,526.5450376210065,529.0496052910021,529.0496052910021,529.0496052910021,529.0496052910021,529.0496052910021,49,84,54,35,84,61,7.0,0.6245870790007757,529.6871702210046,531.5165587649972,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,58,0,58,0,,,,,,,,,,None,531.5165587649972,531.5165587649972,531.5165587649972,531.5165587649972,531.5165587649972,531.5165587649972,f,0.45588789400062524,532.0262016250053,532.0262016250053,532.0262016250053,532.0262016250053,532.0262016250053,532.0262016250053,532.3051593169948,532.3051593169948,533.8752598360006,533.8752598360006,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,533.8974421970051,536.3974048490054,536.3974048490054,536.3974048490054,536.3974048490054,536.3974048490054,44,83,49,29,83,67,7.0,0.6595779769995715,537.074422153004,538.9027230060019,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,59,0,59,0,,,,,,,,,,None,538.9027230060019,538.9027230060019,538.9027230060019,538.9027230060019,538.9027230060019,538.9027230060019,f,1.0680232160084415,540.0234530040034,540.0234530040034,540.0234530040034,540.0234530040034,540.0234530040034,540.0234530040034,540.2935488630028,540.2935488630028,541.496770193,541.496770193,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,541.5376985850016,544.0472379319981,544.0472379319981,544.0472379319981,544.0472379319981,544.0472379319981,40,93,46,24,93,67,7.0,0.7851535490044625,544.8439257349964,546.4235558039945,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,60,0,60,0,,,,,,,,,,None,546.4235558039945,546.4235558039945,546.4235558039945,546.4235558039945,546.4235558039945,546.4235558039945,f,0.48957918499945663,546.9538832069957,546.9538832069957,546.9538832069957,546.9538832069957,546.9538832069957,546.9538832069957,547.235269665005,547.235269665005,549.0520131240046,549.0520131240046,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,549.0756680400082,551.5911759110022,551.5911759110022,551.5911759110022,551.5911759110022,551.5911759110022,43,79,47,17,79,63,7.0,1.138717979993089,552.7414916429989,554.4439900870057,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,61,0,61,0,,,,,,,,,,None,554.4439900870057,554.4439900870057,554.4439900870057,554.4439900870057,554.4439900870057,554.4439900870057,f,0.721210866002366,555.200964735006,555.200964735006,555.200964735006,555.200964735006,555.200964735006,555.200964735006,555.468777246002,555.468777246002,556.6545418409951,556.6545418409951,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,556.6941172880033,559.2046043800074,559.2046043800074,559.2046043800074,559.2046043800074,559.2046043800074,49,82,46,17,82,65,7.0,1.0003641319926828,560.2178073770046,561.8641259690048,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
