bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,546.2887172999326,None,space,39.2180034997873,546.2887172999326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
,,,,,,,,,,,585.5269359999802,None,space,87.51904469984584,585.5269359999802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,0,0,0,0,,,,,,,,,,,,,673.0818848998751,None,None,None,None,None,None,674.1007922999561,None,674.1007922999561,None,674.1007922999561,None,674.1007922999561,None,r,1.1133698001503944,674.1007922999561,None,674.1007922999561,None,675.267656999873,None,675.267656999873,None,675.267656999873,None,675.267656999873,None,675.267656999873,None,675.267656999873,None,675.5539917999413,676.3713788997848,675.5539917999413,676.3713788997848,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,676.4198572998866,None,54,36,35,56,54,70,678.9451745999977,None,4.0,2.320280099986121,678.9451745999977,None,678.9451745999977,None,678.9451745999977,None,678.9451745999977,None,None,None,681.2976597999223,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,1,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,682.8451119998936,None,682.8451119998936,None,682.8451119998936,None,682.8451119998936,None,i,0.6692816000431776,682.8451119998936,None,682.8451119998936,None,683.5666209999472,None,683.5666209999472,None,683.5666209999472,None,683.5666209999472,None,683.5666209999472,None,683.5666209999472,None,683.8430226999335,685.0271365998778,683.8430226999335,685.0271365998778,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,685.0629864998627,None,39,37,45,62,45,58,687.5842956998385,None,4.0,1.849536000052467,687.5842956998385,None,687.5842956998385,None,687.5842956998385,None,687.5842956998385,None,None,None,689.4466743997764,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,2,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,691.2674228998367,None,691.2674228998367,None,691.2674228998367,None,691.2674228998367,None,j,0.49692169995978475,691.2674228998367,None,691.2674228998367,None,691.805869899923,None,691.805869899923,None,691.805869899923,None,691.805869899923,None,691.805869899923,None,691.805869899923,None,692.0822326999623,693.2828816999681,692.0822326999623,693.2828816999681,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,693.3357235998847,None,45,35,40,56,56,52,695.8525691998657,None,5.0,1.500727100064978,695.8525691998657,None,695.8525691998657,None,695.8525691998657,None,695.8525691998657,None,None,None,697.3687182997819,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,3,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,699.1396284999792,None,699.1396284999792,None,699.1396284999792,None,699.1396284999792,None,f,0.5748471999540925,699.1396284999792,None,699.1396284999792,None,699.7614954998717,None,699.7614954998717,None,699.7614954998717,None,699.7614954998717,None,699.7614954998717,None,699.7614954998717,None,700.054307699902,701.2716560999397,700.054307699902,701.2716560999397,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,701.3041877998039,None,43,40,41,61,40,72,703.8198054998647,None,3.0,1.8384736999869347,703.8198054998647,None,703.8198054998647,None,703.8198054998647,None,703.8198054998647,None,None,None,705.6743734998163,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,4,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,707.5119298999198,None,707.5119298999198,None,707.5119298999198,None,707.5119298999198,None,j,0.4924812000244856,707.5119298999198,None,707.5119298999198,None,708.0513537998777,None,708.0513537998777,None,708.0513537998777,None,708.0513537998777,None,708.0513537998777,None,708.0513537998777,None,708.3437009998597,709.9276987998746,708.3437009998597,709.9276987998746,709.960691299988,None,709.960691299988,None,709.960691299988,None,709.960691299988,None,709.960691299988,None,709.960691299988,None,709.960691299988,None,709.960691299988,None,709.960691299988,None,40,36,41,63,63,66,712.479178799782,None,4.0,1.62126909988001,712.479178799782,None,712.479178799782,None,712.479178799782,None,712.479178799782,None,None,None,714.1144539997913,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,5,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,716.1182477998082,None,716.1182477998082,None,716.1182477998082,None,716.1182477998082,None,r,0.596107899909839,716.1182477998082,None,716.1182477998082,None,716.7584109997842,None,716.7584109997842,None,716.7584109997842,None,716.7584109997842,None,716.7584109997842,None,716.7584109997842,None,717.0494293998927,718.9672012999654,717.0494293998927,718.9672012999654,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,718.9958657999523,None,45,30,37,56,45,58,721.5155728999525,None,3.0,0.8887128999922425,721.5155728999525,None,721.5155728999525,None,721.5155728999525,None,721.5155728999525,None,None,None,722.4260126999579,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,6,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,724.1572500998154,None,724.1572500998154,None,724.1572500998154,None,724.1572500998154,None,f,0.5974089000374079,724.1572500998154,None,724.1572500998154,None,724.7973832997959,None,724.7973832997959,None,724.7973832997959,None,724.7973832997959,None,724.7973832997959,None,724.7973832997959,None,725.0883159998339,725.9554467999842,725.0883159998339,725.9554467999842,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,725.9876453999896,None,50,35,37,59,35,65,728.5086824998725,None,2.0,0.7003273998852819,728.5086824998725,None,728.5086824998725,None,728.5086824998725,None,728.5086824998725,None,None,None,729.2241790997796,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
1,7,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,731.1455424998421,None,731.1455424998421,None,731.1455424998421,None,731.1455424998421,None,i,0.4489293999504298,731.1455424998421,None,731.1455424998421,None,731.6462566999253,None,731.6462566999253,None,731.6462566999253,None,731.6462566999253,None,731.6462566999253,None,731.6462566999253,None,731.9430984999053,None,731.9430984999053,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,733.2274644998834,None,49,39,33,63,33,59,735.742087499937,None,2.0,0.6042820999864489,735.742087499937,None,735.742087499937,None,735.742087499937,None,735.742087499937,None,None,None,736.3712727997918,None,,,,,,,135,f,1,2022_Dec_12_1737,RL,2021.2.3,59.91446615431703,
