bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,209.83535480000137,None,space,2.847086000001582,209.83535480000137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
,,,,,,,,,,,212.6993214000031,None,space,5.132969099999173,212.6993214000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,0,0,0,0,,,,,,,,,,,,,217.86189800000284,None,None,None,None,None,None,218.89628960000118,None,218.89628960000118,None,218.89628960000118,None,218.89628960000118,None,f,0.39574989999528043,218.89628960000118,None,218.89628960000118,None,219.3478832000037,None,219.3478832000037,None,219.3478832000037,None,219.3478832000037,None,219.3478832000037,None,219.3478832000037,None,219.63642500000424,220.51968990000023,219.63642500000424,220.51968990000023,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,220.56934710000496,None,67,45,33,57,45,33,223.09259190000012,None,5.0,1.7845398000063142,223.09259190000012,None,223.09259190000012,None,223.09259190000012,None,223.09259190000012,None,None,None,224.91558800000348,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,1,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,226.79517820000183,None,226.79517820000183,None,226.79517820000183,None,226.79517820000183,None,f,0.657298100006301,226.79517820000183,None,226.79517820000183,None,227.49990080000134,None,227.49990080000134,None,227.49990080000134,None,227.49990080000134,None,227.49990080000134,None,227.49990080000134,None,227.77462129999913,229.4421685999987,227.77462129999913,229.4421685999987,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,229.46708349999972,None,65,50,46,66,50,44,231.98455580000154,None,5.0,1.4806328999984544,231.98455580000154,None,231.98455580000154,None,231.98455580000154,None,231.98455580000154,None,None,None,233.4870962999994,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,2,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,235.28288650000468,None,235.28288650000468,None,235.28288650000468,None,235.28288650000468,None,r,0.5192835000052582,235.28288650000468,None,235.28288650000468,None,235.8500286999988,None,235.8500286999988,None,235.8500286999988,None,235.8500286999988,None,235.8500286999988,None,235.8500286999988,None,236.14717029999883,None,236.14717029999883,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,237.70910780000122,None,67,55,35,58,67,64,240.2313093000048,None,5.0,1.3002428999971016,240.2313093000048,None,240.2313093000048,None,240.2313093000048,None,240.2313093000048,None,None,None,241.55513800000335,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,3,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,243.42151600000216,None,243.42151600000216,None,243.42151600000216,None,243.42151600000216,None,r,0.42063100000086706,243.42151600000216,None,243.42151600000216,None,243.89083270000265,None,243.89083270000265,None,243.89083270000265,None,243.89083270000265,None,243.89083270000265,None,243.89083270000265,None,244.18607370000245,246.05383280000387,244.18607370000245,246.05383280000387,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,246.08447320000414,None,62,56,27,52,62,68,248.61432900000364,None,3.0,1.6633168000043952,248.61432900000364,None,248.61432900000364,None,248.61432900000364,None,248.61432900000364,None,None,None,250.29909659999976,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,4,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,252.12949500000104,None,252.12949500000104,None,252.12949500000104,None,252.12949500000104,None,f,0.4031948999981978,252.12949500000104,None,252.12949500000104,None,252.58018760000414,None,252.58018760000414,None,252.58018760000414,None,252.58018760000414,None,252.58018760000414,None,252.58018760000414,None,252.87537230000453,None,252.87537230000453,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,253.88291530000424,None,66,57,25,54,57,77,256.4084116000013,None,3.0,1.072161199997936,256.4084116000013,None,256.4084116000013,None,256.4084116000013,None,256.4084116000013,None,None,None,257.4960353999995,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,5,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,259.2478775999989,None,259.2478775999989,None,259.2478775999989,None,259.2478775999989,None,i,0.48449069999333005,259.2478775999989,None,259.2478775999989,None,259.77927530000306,None,259.77927530000306,None,259.77927530000306,None,259.77927530000306,None,259.77927530000306,None,259.77927530000306,None,260.0802670000048,None,260.0802670000048,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,261.87654470000416,None,61,49,20,59,20,68,264.3963881000018,None,3.0,1.1388703000047826,264.3963881000018,None,264.3963881000018,None,264.3963881000018,None,264.3963881000018,None,None,None,265.5505206000016,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,6,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,267.2698201000021,None,267.2698201000021,None,267.2698201000021,None,267.2698201000021,None,j,0.46266779999859864,267.2698201000021,None,267.2698201000021,None,267.77325280000514,None,267.77325280000514,None,267.77325280000514,None,267.77325280000514,None,267.77325280000514,None,267.77325280000514,None,268.06934940000065,None,268.06934940000065,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,269.90157380000164,None,63,61,28,53,53,81,272.4158946000025,None,3.0,1.0214252000005217,272.4158946000025,None,272.4158946000025,None,272.4158946000025,None,272.4158946000025,None,None,None,273.45575649999955,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,7,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,275.3989800999989,None,275.3989800999989,None,275.3989800999989,None,275.3989800999989,None,f,0.3334517999974196,275.3989800999989,None,275.3989800999989,None,275.7826623000001,None,275.7826623000001,None,275.7826623000001,None,275.7826623000001,None,275.7826623000001,None,275.7826623000001,None,276.074930499999,277.01044370000454,276.074930499999,277.01044370000454,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,277.0376067000034,None,68,61,28,54,61,34,279.5612618000014,None,5.0,1.402851399994688,279.5612618000014,None,279.5612618000014,None,279.5612618000014,None,279.5612618000014,None,None,None,280.9814127999998,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,8,0,8,0,,,,,,,,,,,,,,,None,None,None,None,None,282.9293312000009,None,282.9293312000009,None,282.9293312000009,None,282.9293312000009,None,f,0.38470869999582646,282.9293312000009,None,282.9293312000009,None,283.3471223000015,None,283.3471223000015,None,283.3471223000015,None,283.3471223000015,None,283.3471223000015,None,283.3471223000015,None,283.6468420000019,None,283.6468420000019,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,284.49398140000267,None,69,61,29,65,61,55,287.01265879999846,None,5.0,1.4877552000034484,287.01265879999846,None,287.01265879999846,None,287.01265879999846,None,287.01265879999846,None,None,None,288.5205616000021,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,9,0,9,0,,,,,,,,,,,,,,,None,None,None,None,None,290.28650760000164,None,290.28650760000164,None,290.28650760000164,None,290.28650760000164,None,r,0.6470308999996632,290.28650760000164,None,290.28650760000164,None,290.9705893999999,None,290.9705893999999,None,290.9705893999999,None,290.9705893999999,None,290.9705893999999,None,290.9705893999999,None,291.2686074000012,293.1866121999992,291.2686074000012,293.1866121999992,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,293.21937510000134,None,67,64,31,64,67,79,295.73623610000504,None,3.0,2.138459800000419,295.73623610000504,None,295.73623610000504,None,295.73623610000504,None,295.73623610000504,None,None,None,297.8962984000027,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,10,0,10,0,,,,,,,,,,,,,,,None,None,None,None,None,299.4824526000011,None,299.4824526000011,None,299.4824526000011,None,299.4824526000011,None,f,0.4017537999970955,299.4824526000011,None,299.4824526000011,None,299.9337581,None,299.9337581,None,299.9337581,None,299.9337581,None,299.9337581,None,299.9337581,None,300.22484120000445,301.99251480000385,300.22484120000445,301.99251480000385,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,302.0181733999998,None,63,66,35,68,66,83,304.5372181999992,None,3.0,1.0906820999953197,304.5372181999992,None,304.5372181999992,None,304.5372181999992,None,304.5372181999992,None,None,None,305.644921799998,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
1,11,0,11,0,,,,,,,,,,,,,,,None,None,None,None,None,307.433741300003,None,307.433741300003,None,307.433741300003,None,307.433741300003,None,i,0.49988059999304824,307.433741300003,None,307.433741300003,None,307.97999070000515,None,307.97999070000515,None,307.97999070000515,None,307.97999070000515,None,307.97999070000515,None,307.97999070000515,None,308.2637567999991,309.5313920000044,308.2637567999991,309.5313920000044,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,309.5678121000019,None,78,57,31,62,31,84,312.09435099999973,None,3.0,1.1067431999981636,312.09435099999973,None,312.09435099999973,None,312.09435099999973,None,312.09435099999973,None,None,None,313.2197637999998,None,,,,,,,104,f,25,2022_Nov_25_1103,RL,2021.2.3,60.005496505166,
