bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,36.75173350004479,36.75173350004479,space,8.50760930008255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
,,,,,,,,,45.28079680004157,45.28079680004157,y,34.976404999848455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,0,0,0,0,,,,,,,,,80.28013590001501,None,81.29511710000224,81.29511710000224,81.29511710000224,81.29511710000224,81.29511710000224,81.29511710000224,r,0.9056331999599934,82.2366152999457,82.2366152999457,82.2366152999457,82.2366152999457,82.2366152999457,82.2366152999457,82.52483809995465,82.52483809995465,83.38888050010428,83.38888050010428,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,83.40884810010903,85.91510290000588,85.91510290000588,85.91510290000588,85.91510290000588,85.91510290000588,47,31,66,64,47,64,5.0,2.2596193000208586,88.23377960012294,90.03722489997745,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,1,0,1,0,,,,,,,,,,None,90.03722489997745,90.03722489997745,90.03722489997745,90.03722489997745,90.03722489997745,90.03722489997745,i,0.6250758001115173,90.68773170001805,90.68773170001805,90.68773170001805,90.68773170001805,90.68773170001805,90.68773170001805,90.98514640005305,90.98514640005305,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,92.6634597000666,95.17274620011449,95.17274620011449,95.17274620011449,95.17274620011449,95.17274620011449,46,31,61,69,61,49,5.0,0.7970804001670331,95.98715880000964,97.60007179994136,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,2,0,2,0,,,,,,,,,,None,97.60007179994136,97.60007179994136,97.60007179994136,97.60007179994136,97.60007179994136,97.60007179994136,f,1.0103500001132488,98.63391269999556,98.63391269999556,98.63391269999556,98.63391269999556,98.63391269999556,98.63391269999556,98.93027210002765,98.93027210002765,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,100.04320039995946,102.5527200999204,102.5527200999204,102.5527200999204,102.5527200999204,102.5527200999204,41,31,59,72,31,59,5.0,0.9134009999688715,103.48346329992637,105.478994499892,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,3,0,3,0,,,,,,,,,,None,105.478994499892,105.478994499892,105.478994499892,105.478994499892,105.478994499892,105.478994499892,i,0.6048179001081735,106.11255339998752,106.11255339998752,106.11255339998752,106.11255339998752,106.11255339998752,106.11255339998752,106.40958509990014,106.40958509990014,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,107.50657660001889,110.01545930001885,110.01545930001885,110.01545930001885,110.01545930001885,110.01545930001885,47,30,63,63,63,75,5.0,1.0623413000721484,111.09602200007066,112.70894900010899,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,4,0,4,0,,,,,,,,,,None,112.70894900010899,112.70894900010899,112.70894900010899,112.70894900010899,112.70894900010899,112.70894900010899,j,0.7074833998922259,113.4432616000995,113.4432616000995,113.4432616000995,113.4432616000995,113.4432616000995,113.4432616000995,113.73991189990193,113.73991189990193,114.9862945000641,114.9862945000641,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,115.00266229989938,117.51194210001267,117.51194210001267,117.51194210001267,117.51194210001267,117.51194210001267,51,26,63,69,69,72,5.0,0.8963192999362946,118.42580559989437,120.18821660010144,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,5,0,5,0,,,,,,,,,,None,120.18821660010144,120.18821660010144,120.18821660010144,120.18821660010144,120.18821660010144,120.18821660010144,r,0.4310122998431325,120.6406572998967,120.6406572998967,120.6406572998967,120.6406572998967,120.6406572998967,120.6406572998967,120.93655170011334,120.93655170011334,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,122.44952629995532,124.95811929996125,124.95811929996125,124.95811929996125,124.95811929996125,124.95811929996125,43,32,62,76,43,43,5.0,1.5122108000796288,126.4875145999249,128.1334786999505,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,6,0,6,0,,,,,,,,,,None,128.1334786999505,128.1334786999505,128.1334786999505,128.1334786999505,128.1334786999505,128.1334786999505,j,0.5738494999241084,128.73465720005333,128.73465720005333,128.73465720005333,128.73465720005333,128.73465720005333,128.73465720005333,129.0314015999902,129.0314015999902,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,130.9927870000247,133.5020777999889,133.5020777999889,133.5020777999889,133.5020777999889,133.5020777999889,37,28,62,72,72,73,5.0,0.8797064002137631,134.3990674999077,135.9291362001095,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
1,7,0,7,0,,,,,,,,,,None,135.9291362001095,135.9291362001095,135.9291362001095,135.9291362001095,135.9291362001095,135.9291362001095,f,0.811249999795109,136.76069150003605,136.76069150003605,136.76069150003605,136.76069150003605,136.76069150003605,136.76069150003605,137.05930510000326,137.05930510000326,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,139.03735439991578,141.54626420000568,141.54626420000568,141.54626420000568,141.54626420000568,141.54626420000568,44,33,50,78,33,67,4.0,0.7478243999648839,142.31092830002308,144.25623110006563,,,,,,,158,f,25,2023-04-03_15h36.57.828,RL,2022.2.4,60.0712806068355,
