bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,image_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,21.268718500155956,21.268718500155956,space,1.2790063999127597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
,,,,,,,,,22.574301900109276,22.574301900109276,y,13.951844099909067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,51,0,51,0,,,,,,,,,,None,415.22647210001014,415.22647210001014,415.22647210001014,415.22647210001014,415.22647210001014,415.22647210001014,f,0.5501429999712855,415.81014710012823,415.81014710012823,415.81014710012823,415.81014710012823,415.81014710012823,415.81014710012823,416.10760440002196,416.10760440002196,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,416.93890419998206,419.4476067000069,419.4476067000069,419.4476067000069,419.4476067000069,419.4476067000069,27,65,37,33,65,66,4.0,0.6306402001064271,420.0960434000008,421.65912460000254,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,52,0,52,0,,,,,,,,,,None,421.65912460000254,421.65912460000254,421.65912460000254,421.65912460000254,421.65912460000254,421.65912460000254,f,0.3515088998246938,422.0445815999992,422.0445815999992,422.0445815999992,422.0445815999992,422.0445815999992,422.0445815999992,422.340933999978,422.340933999978,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,423.2218550001271,425.73029040009715,425.73029040009715,425.73029040009715,425.73029040009715,425.73029040009715,28,70,44,30,70,61,6.0,0.5974860000424087,426.34557340014726,428.3072037000675,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,53,0,53,0,,,,,,,,,,None,428.3072037000675,428.3072037000675,428.3072037000675,428.3072037000675,428.3072037000675,428.3072037000675,f,0.24244110006839037,428.57398680015467,428.57398680015467,428.57398680015467,428.57398680015467,428.57398680015467,428.57398680015467,428.8728712000884,428.8728712000884,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,430.867408500053,433.3763030001428,433.3763030001428,433.3763030001428,433.3763030001428,433.3763030001428,15,64,39,35,64,72,2.0,0.68056849995628,434.0748352999799,435.90319770015776,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,54,0,54,0,,,,,,,,,,None,435.90319770015776,435.90319770015776,435.90319770015776,435.90319770015776,435.90319770015776,435.90319770015776,f,0.9084793999791145,436.83500860002823,436.83500860002823,436.83500860002823,436.83500860002823,436.83500860002823,436.83500860002823,437.1338855000213,437.1338855000213,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,438.82872850005515,441.3381350999698,441.3381350999698,441.3381350999698,441.3381350999698,441.3381350999698,21,62,35,34,62,72,1.0,0.6644303000066429,442.0196881000884,443.8818866999354,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,55,0,55,0,,,,,,,,,,None,443.8818866999354,443.8818866999354,443.8818866999354,443.8818866999354,443.8818866999354,443.8818866999354,f,0.3420026998501271,444.2487041000277,444.2487041000277,444.2487041000277,444.2487041000277,444.2487041000277,444.2487041000277,444.54686400014907,444.54686400014907,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,445.6603562000673,448.16956400009803,448.16956400009803,448.16956400009803,448.16956400009803,448.16956400009803,31,62,35,34,62,73,2.0,0.7305954000912607,448.91708970000036,450.54664780013263,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,56,0,56,0,,,,,,,,,,None,450.54664780013263,450.54664780013263,450.54664780013263,450.54664780013263,450.54664780013263,450.54664780013263,f,0.4804584002122283,451.04767100000754,451.04767100000754,451.04767100000754,451.04767100000754,451.04767100000754,451.04767100000754,451.3449430000037,451.3449430000037,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,452.2257616999559,454.73460850003175,454.73460850003175,454.73460850003175,454.73460850003175,454.73460850003175,25,60,36,32,60,65,2.0,0.38106520008295774,455.1340264000464,457.12862280011177,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,57,0,57,0,,,,,,,,,,None,457.12862280011177,457.12862280011177,457.12862280011177,457.12862280011177,457.12862280011177,457.12862280011177,f,0.2632019999437034,457.41418730001897,457.41418730001897,457.41418730001897,457.41418730001897,457.41418730001897,457.41418730001897,457.71064419997856,457.71064419997856,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,459.4560486001428,461.9648415001575,461.9648415001575,461.9648415001575,461.9648415001575,461.9648415001575,30,65,38,33,65,65,4.0,0.3809795998968184,462.36424050014466,464.34247349994257,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,58,0,58,0,,,,,,,,,,None,464.34247349994257,464.34247349994257,464.34247349994257,464.34247349994257,464.34247349994257,464.34247349994257,f,0.2807978999335319,464.64393300004303,464.64393300004303,464.64393300004303,464.64393300004303,464.64393300004303,464.64393300004303,464.94085280015133,464.94085280015133,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9715821000282,465.9715821000282,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,465.9881563000381,468.4971279001329,468.4971279001329,468.4971279001329,468.4971279001329,468.4971279001329,26,65,37,31,65,74,3.0,0.46474780002608895,468.97902130009606,470.6753301001154,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,59,0,59,0,,,,,,,,,,None,470.6753301001154,470.6753301001154,470.6753301001154,470.6753301001154,470.6753301001154,470.6753301001154,f,0.2770352999214083,470.9764469000511,470.9764469000511,470.9764469000511,470.9764469000511,470.9764469000511,470.9764469000511,471.2737742001191,471.2737742001191,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,472.37064480013214,474.8795727000106,474.8795727000106,474.8795727000106,474.8795727000106,474.8795727000106,30,51,39,31,51,73,1.0,0.647009699838236,475.54533990006894,477.5561019999441,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,60,0,60,0,,,,,,,,,,None,477.5561019999441,477.5561019999441,477.5561019999441,477.5561019999441,477.5561019999441,477.5561019999441,r,0.3897125998046249,477.97488540015183,477.97488540015183,477.97488540015183,477.97488540015183,477.97488540015183,477.97488540015183,478.2714047001209,478.2714047001209,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,479.1190045999829,481.627912200056,481.627912200056,481.627912200056,481.627912200056,481.627912200056,26,62,40,37,26,66,1.0,0.7966655001509935,482.4426109001506,484.08864520001225,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,61,0,61,0,,,,,,,,,,None,484.08864520001225,484.08864520001225,484.08864520001225,484.08864520001225,484.08864520001225,484.08864520001225,f,0.2513777001295239,484.3717221999541,484.3717221999541,484.3717221999541,484.3717221999541,484.3717221999541,484.3717221999541,484.65423720004037,484.65423720004037,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1661869001109,486.1661869001109,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,486.1831193000544,488.6921004001051,488.6921004001051,488.6921004001051,488.6921004001051,488.6921004001051,34,66,38,35,66,70,3.0,1.1792261998634785,489.8887325001415,491.81767160003074,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,62,0,62,0,,,,,,,,,,None,491.81767160003074,491.81767160003074,491.81767160003074,491.81767160003074,491.81767160003074,491.81767160003074,f,0.7031809999607503,492.55059360014275,492.55059360014275,492.55059360014275,492.55059360014275,492.55059360014275,492.55059360014275,492.8481582000386,492.8481582000386,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,494.7763811999466,497.28554160008207,497.28554160008207,497.28554160008207,497.28554160008207,497.28554160008207,42,63,35,32,63,71,2.0,0.6968423000071198,498.00007860013284,499.7458614001516,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,63,0,63,0,,,,,,,,,,None,499.7458614001516,499.7458614001516,499.7458614001516,499.7458614001516,499.7458614001516,499.7458614001516,f,1.077154900180176,500.8435369001236,500.8435369001236,500.8435369001236,500.8435369001236,500.8435369001236,500.8435369001236,501.14218450011685,501.14218450011685,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.7878068999853,502.7878068999853,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,502.8041763000656,505.3136716000736,505.3136716000736,505.3136716000736,505.3136716000736,505.3136716000736,38,59,37,31,59,56,5.0,0.812693800078705,506.14443129999563,508.0398367000744,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,64,0,64,0,,,,,,,,,,None,508.0398367000744,508.0398367000744,508.0398367000744,508.0398367000744,508.0398367000744,508.0398367000744,f,0.6743727000430226,508.73830490000546,508.73830490000546,508.73830490000546,508.73830490000546,508.73830490000546,508.73830490000546,509.0374094999861,509.0374094999861,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,510.1179254001472,512.6265476001427,512.6265476001427,512.6265476001427,512.6265476001427,512.6265476001427,38,59,36,24,59,65,1.0,0.7141187998931855,513.358242199989,515.2538263001479,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,65,0,65,0,,,,,,,,,,None,515.2538263001479,515.2538263001479,515.2538263001479,515.2538263001479,515.2538263001479,515.2538263001479,f,0.6193623000290245,515.9029538000468,515.9029538000468,515.9029538000468,515.9029538000468,515.9029538000468,515.9029538000468,516.2012925001327,516.2012925001327,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,517.2983240000904,519.8072943000589,519.8072943000589,519.8072943000589,519.8072943000589,519.8072943000589,29,65,31,11,65,60,7.0,0.4806078001856804,520.3063028000761,522.0017544000875,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,66,0,66,0,,,,,,,,,,None,522.0017544000875,522.0017544000875,522.0017544000875,522.0017544000875,522.0017544000875,522.0017544000875,f,0.7242363998666406,522.752960300073,522.752960300073,522.752960300073,522.752960300073,522.752960300073,522.752960300073,523.0489867001306,523.0489867001306,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,524.893933699932,527.4031277999748,527.4031277999748,527.4031277999748,527.4031277999748,527.4031277999748,38,62,46,14,62,58,5.0,1.047042999882251,528.467268000124,530.1296874000691,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,67,0,67,0,,,,,,,,,,None,530.1296874000691,530.1296874000691,530.1296874000691,530.1296874000691,530.1296874000691,530.1296874000691,f,0.4291618999559432,530.5810654000379,530.5810654000379,530.5810654000379,530.5810654000379,530.5810654000379,530.5810654000379,530.8775257000234,530.8775257000234,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,532.1080194001552,534.6167222999502,534.6167222999502,534.6167222999502,534.6167222999502,534.6167222999502,33,59,39,15,59,57,4.0,1.328899399843067,535.9628189001232,537.5092317999806,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,68,0,68,0,,,,,,,,,,None,537.5092317999806,537.5092317999806,537.5092317999806,537.5092317999806,537.5092317999806,537.5092317999806,f,1.1865580000448972,538.7246284000576,538.7246284000576,538.7246284000576,538.7246284000576,538.7246284000576,538.7246284000576,539.0223920000717,539.0223920000717,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,540.7505667000078,543.2599094000179,543.2599094000179,543.2599094000179,543.2599094000179,543.2599094000179,32,62,47,25,62,58,5.0,0.6475770000834018,543.92472310015,545.8702893999871,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,69,0,69,0,,,,,,,,,,None,545.8702893999871,545.8702893999871,545.8702893999871,545.8702893999871,545.8702893999871,545.8702893999871,f,0.3945098998956382,546.2875222000293,546.2875222000293,546.2875222000293,546.2875222000293,546.2875222000293,546.2875222000293,546.5851255001035,546.5851255001035,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,548.4301638000179,550.9390982999466,550.9390982999466,550.9390982999466,550.9390982999466,550.9390982999466,30,64,43,18,64,64,4.0,0.5476023000665009,551.5037303999998,553.2168434001505,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,70,0,70,0,,,,,,,,,,None,553.2168434001505,553.2168434001505,553.2168434001505,553.2168434001505,553.2168434001505,553.2168434001505,f,0.3038488000165671,553.5511825999711,553.5511825999711,553.5511825999711,553.5511825999711,553.5511825999711,553.5511825999711,553.8481787000783,553.8481787000783,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,555.1116633999627,557.6207143999636,557.6207143999636,557.6207143999636,557.6207143999636,557.6207143999636,31,56,48,23,56,55,6.0,1.080428099958226,558.7178563000634,560.3472478000913,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,71,0,71,0,,,,,,,,,,None,560.3472478000913,560.3472478000913,560.3472478000913,560.3472478000913,560.3472478000913,560.3472478000913,f,0.4309050999581814,560.7984991001431,560.7984991001431,560.7984991001431,560.7984991001431,560.7984991001431,560.7984991001431,561.095147700049,561.095147700049,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,561.9266528999433,564.4356486001052,564.4356486001052,564.4356486001052,564.4356486001052,564.4356486001052,33,63,49,25,63,55,7.0,0.7138260998763144,565.1667539000046,566.7964310001116,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,72,0,72,0,,,,,,,,,,None,566.7964310001116,566.7964310001116,566.7964310001116,566.7964310001116,566.7964310001116,566.7964310001116,f,0.41058659995906055,567.2311536001507,567.2311536001507,567.2311536001507,567.2311536001507,567.2311536001507,567.2311536001507,567.528169499943,567.528169499943,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0734649000224,569.0734649000224,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,569.0897794000339,571.599397999933,571.599397999933,571.599397999933,571.599397999933,571.599397999933,30,67,46,17,67,64,7.0,0.44796259980648756,572.0646307000425,573.8274449000601,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,73,0,73,0,,,,,,,,,,None,573.8274449000601,573.8274449000601,573.8274449000601,573.8274449000601,573.8274449000601,573.8274449000601,f,0.4383399998769164,574.294066700153,574.294066700153,574.294066700153,574.294066700153,574.294066700153,574.294066700153,574.592190900119,574.592190900119,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,575.9048862999771,578.4141963000875,578.4141963000875,578.4141963000875,578.4141963000875,578.4141963000875,32,71,50,29,71,71,4.0,0.5641039998736233,578.9956525000744,580.5917734000832,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,74,0,74,0,,,,,,,,,,None,580.5917734000832,580.5917734000832,580.5917734000832,580.5917734000832,580.5917734000832,580.5917734000832,f,0.4312024998944253,581.041469699936,581.041469699936,581.041469699936,581.041469699936,581.041469699936,581.041469699936,581.3403231000993,581.3403231000993,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,582.3204306000844,584.829840300139,584.829840300139,584.829840300139,584.829840300139,584.829840300139,35,66,50,24,66,61,7.0,0.6637744000181556,585.5115918000229,587.1239432999864,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,75,0,75,0,,,,,,,,,,q,618.1893075001426,618.1893075001426,618.1893075001426,618.1893075001426,618.1893075001426,618.1893075001426,f,0.8171292999759316,619.0386673000176,619.0386673000176,619.0386673000176,619.0386673000176,619.0386673000176,619.0386673000176,619.3368298001587,619.3368298001587,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,621.281523700105,623.7901554000564,623.7901554000564,623.7901554000564,623.7901554000564,623.7901554000564,29,67,44,21,67,51,7.0,0.8973055998794734,624.7042358000763,626.5665856001433,587.1239432999864,587.1239432999864,31.038432199973613,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,76,0,76,0,,,,,,,,,,None,626.5665856001433,626.5665856001433,626.5665856001433,626.5665856001433,626.5665856001433,626.5665856001433,r,0.36319159995764494,626.9516034000553,626.9516034000553,626.9516034000553,626.9516034000553,626.9516034000553,626.9516034000553,627.2483000000939,627.2483000000939,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,628.7604628000408,631.269917299971,631.269917299971,631.269917299971,631.269917299971,631.269917299971,22,73,46,23,22,36,1.0,0.6636533001437783,631.9510453999974,633.9461153999437,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,77,0,77,0,,,,,,,,,,None,633.9461153999437,633.9461153999437,633.9461153999437,633.9461153999437,633.9461153999437,633.9461153999437,f,0.32264270004816353,634.2983522999566,634.2983522999566,634.2983522999566,634.2983522999566,634.2983522999566,634.2983522999566,634.594883600017,634.594883600017,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,636.4063337999396,638.9155367000494,638.9155367000494,638.9155367000494,638.9155367000494,638.9155367000494,22,66,41,14,66,57,7.0,0.5643337999936193,639.4973927000538,641.0270567999687,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,78,0,78,0,,,,,,,,,,None,641.0270567999687,641.0270567999687,641.0270567999687,641.0270567999687,641.0270567999687,641.0270567999687,j,0.3333835999947041,641.3936106001493,641.3936106001493,641.3936106001493,641.3936106001493,641.3936106001493,641.3936106001493,641.6923512001522,641.6923512001522,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,643.5701085999608,646.0792865001131,646.0792865001131,646.0792865001131,646.0792865001131,646.0792865001131,28,60,52,17,17,60,1.0,0.6473276999313384,646.7441209000535,648.7227728001308,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,79,0,79,0,,,,,,,,,,None,648.7227728001308,648.7227728001308,648.7227728001308,648.7227728001308,648.7227728001308,648.7227728001308,i,0.3608769001439214,649.1061881000642,649.1061881000642,649.1061881000642,649.1061881000642,649.1061881000642,649.1061881000642,649.4047529001255,649.4047529001255,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.5844455999322,650.5844455999322,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,650.6012999000959,653.1099879001267,653.1099879001267,653.1099879001267,653.1099879001267,653.1099879001267,28,66,50,17,50,58,3.0,1.2126510001253337,654.3402960000094,656.0691285999492,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,80,0,80,0,,,,,,,,,,None,656.0691285999492,656.0691285999492,656.0691285999492,656.0691285999492,656.0691285999492,656.0691285999492,i,0.4425251998472959,656.5371606000699,656.5371606000699,656.5371606000699,656.5371606000699,656.5371606000699,656.5371606000699,656.8342279000208,656.8342279000208,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,658.1638595999684,660.6727553000674,660.6727553000674,660.6727553000674,660.6727553000674,660.6727553000674,23,53,49,16,49,61,1.0,0.5637020999565721,661.2547657999676,663.2334116999991,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,81,0,81,0,,,,,,,,,,None,663.2334116999991,663.2334116999991,663.2334116999991,663.2334116999991,663.2334116999991,663.2334116999991,f,0.6213358999229968,663.8820809000172,663.8820809000172,663.8820809000172,663.8820809000172,663.8820809000172,663.8820809000172,664.1810292000882,664.1810292000882,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,665.4273880999535,667.9363427001517,667.9363427001517,667.9363427001517,667.9363427001517,667.9363427001517,25,55,52,16,55,70,2.0,0.813756899908185,668.7678787999321,670.3133499999531,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
1,82,0,82,0,,,,,,,,,,None,670.3133499999531,670.3133499999531,670.3133499999531,670.3133499999531,670.3133499999531,670.3133499999531,f,0.34462239989079535,670.6820668999571,670.6820668999571,670.6820668999571,670.6820668999571,670.6820668999571,670.6820668999571,670.9789444000926,670.9789444000926,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,671.8429116001353,674.3523220000789,674.3523220000789,674.3523220000789,674.3523220000789,674.3523220000789,30,54,54,20,54,43,6.0,0.6463095000945032,675.0170839000493,676.9620032000821,,,,,,,155,f,26,2023-04-03_14h43.39.608,RL,2022.2.4,60.01990261150946,
