bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,9,0,9,0,,,,,,,,,,None,108.03468410018831,108.03468410018831,108.03468410018831,108.03468410018831,108.03468410018831,108.03468410018831,f,0.6780850000213832,108.73301470000297,108.73301470000297,108.73301470000297,108.73301470000297,108.73301470000297,108.73301470000297,109.03193550021388,109.03193550021388,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,110.23000840004534,112.73773010005243,112.73773010005243,112.73773010005243,112.73773010005243,112.73773010005243,72,42,51,23,42,38,4.0,1.4288580000866205,114.18379590008408,116.12886190018617,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,10,0,10,0,,,,,,,,,,None,116.12886190018617,116.12886190018617,116.12886190018617,116.12886190018617,116.12886190018617,116.12886190018617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,39,64,25,0,**,None,None,122.16184650012292,123.72512820013799,117.64889330021106,122.16184650012292,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,11,0,11,0,,,,,,,,,,None,123.72512820013799,123.72512820013799,123.72512820013799,123.72512820013799,123.72512820013799,123.72512820013799,f,0.7145211999304593,124.46035040006973,124.46035040006973,124.46035040006973,124.46035040006973,124.46035040006973,124.46035040006973,124.7557764002122,124.7557764002122,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,126.48426680010743,128.99320920021273,128.99320920021273,128.99320920021273,128.99320920021273,128.99320920021273,68,39,57,30,39,53,3.0,1.022506200009957,130.0244603001047,131.7036176000256,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,12,0,12,0,,,,,,,,,,None,131.7036176000256,131.7036176000256,131.7036176000256,131.7036176000256,131.7036176000256,131.7036176000256,i,0.2947668000124395,132.03989290003665,132.03989290003665,132.03989290003665,132.03989290003665,132.03989290003665,132.03989290003665,132.31846710015088,132.31846710015088,134.1631187000312,134.1631187000312,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,134.19627610011958,136.70567300007679,136.70567300007679,136.70567300007679,136.70567300007679,136.70567300007679,69,39,63,26,63,48,5.0,1.6118018999695778,138.33454470010474,140.24645410012454,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,13,0,13,0,,,,,,,,,,None,140.24645410012454,140.24645410012454,140.24645410012454,140.24645410012454,140.24645410012454,140.24645410012454,r,0.4251979000400752,140.7011812001001,140.7011812001001,140.7011812001001,140.7011812001001,140.7011812001001,140.7011812001001,140.99509580014274,140.99509580014274,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,142.9729023000691,145.48175820009783,145.48175820009783,145.48175820009783,145.48175820009783,145.48175820009783,67,36,63,30,67,34,6.0,0.9797439000103623,146.47911610011943,148.22491070022807,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,14,0,14,0,,,,,,,,,,None,148.22491070022807,148.22491070022807,148.22491070022807,148.22491070022807,148.22491070022807,148.22491070022807,i,0.3750356000382453,148.6281092001591,148.6281092001591,148.6281092001591,148.6281092001591,148.6281092001591,148.6281092001591,148.92326050018892,148.92326050018892,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,150.50198870012537,153.01133290003054,153.01133290003054,153.01133290003054,153.01133290003054,153.01133290003054,59,37,55,22,55,36,5.0,0.9290666999295354,153.95845110015944,155.93709560018033,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,15,0,15,0,,,,,,,,,,None,155.93709560018033,155.93709560018033,155.93709560018033,155.93709560018033,155.93709560018033,155.93709560018033,j,0.37686230009421706,156.33726960001513,156.33726960001513,156.33726960001513,156.33726960001513,156.33726960001513,156.33726960001513,156.6358554000035,156.6358554000035,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,157.58278060005978,160.09188240021467,160.09188240021467,160.09188240021467,160.09188240021467,160.09188240021467,67,29,58,30,30,47,3.0,1.0112191999796778,161.12232140009291,163.10256620007567,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,16,0,16,0,,,,,,,,,,None,163.10256620007567,163.10256620007567,163.10256620007567,163.10256620007567,163.10256620007567,163.10256620007567,r,0.24571529985405505,163.37032030010596,163.37032030010596,163.37032030010596,163.37032030010596,163.37032030010596,163.37032030010596,163.66646520001814,163.66646520001814,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,164.63016750011593,167.13921080017462,167.13921080017462,167.13921080017462,167.13921080017462,167.13921080017462,72,31,61,22,72,40,5.0,1.079511099960655,168.23626580019481,170.0984966000542,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,17,0,17,0,,,,,,,,,,None,170.0984966000542,170.0984966000542,170.0984966000542,170.0984966000542,170.0984966000542,170.0984966000542,f,0.41440000012516975,170.5312244000379,170.5312244000379,170.5312244000379,170.5312244000379,170.5312244000379,170.5312244000379,170.82987230014987,170.82987230014987,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,172.0930797001347,174.60225530015305,174.60225530015305,174.60225530015305,174.60225530015305,174.60225530015305,62,40,60,34,40,37,4.0,0.9133584001101553,175.53348990017548,177.21256450004876,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,18,0,18,0,,,,,,,,,,None,177.21256450004876,177.21256450004876,177.21256450004876,177.21256450004876,177.21256450004876,177.21256450004876,i,0.328664000146091,177.5620253002271,177.5620253002271,177.5620253002271,177.5620253002271,177.5620253002271,177.5620253002271,177.86082100006752,177.86082100006752,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,179.6724595001433,182.1815863000229,182.1815863000229,182.1815863000229,182.1815863000229,182.1815863000229,62,45,51,30,51,50,4.0,1.960460599977523,184.15980250015855,186.0217328001745,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,19,0,19,0,,,,,,,,,,None,186.0217328001745,186.0217328001745,186.0217328001745,186.0217328001745,186.0217328001745,186.0217328001745,r,0.4378142000641674,186.48759840009734,186.48759840009734,186.48759840009734,186.48759840009734,186.48759840009734,186.48759840009734,186.786653800169,186.786653800169,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,187.83357270015404,190.34267860022373,190.34267860022373,190.34267860022373,190.34267860022373,190.34267860022373,65,33,42,27,65,16,6.0,1.0633235999848694,191.4229637000244,193.01921340008266,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,20,0,20,0,,,,,,,,,,None,193.01921340008266,193.01921340008266,193.01921340008266,193.01921340008266,193.01921340008266,193.01921340008266,i,0.2895810999907553,193.3378141000867,193.3378141000867,193.3378141000867,193.3378141000867,193.3378141000867,193.3378141000867,193.6344484000001,193.6344484000001,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,195.11353960004635,197.62267840001732,197.62267840001732,197.62267840001732,197.62267840001732,197.62267840001732,55,43,45,24,45,45,4.0,0.980659699998796,198.62014230014756,200.3661102000624,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,21,0,21,0,,,,,,,,,,None,200.3661102000624,200.3661102000624,200.3661102000624,200.3661102000624,200.3661102000624,200.3661102000624,j,0.31625359994359314,200.71759160002694,200.71759160002694,200.71759160002694,200.71759160002694,200.71759160002694,200.71759160002694,201.01452930015512,201.01452930015512,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,201.94539000000805,204.45407410012558,204.45407410012558,204.45407410012558,204.45407410012558,204.45407410012558,56,43,33,30,30,27,4.0,0.7319459000136703,205.2022909000516,207.14721280010417,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,22,0,22,0,,,,,,,,,,None,207.14721280010417,207.14721280010417,207.14721280010417,207.14721280010417,207.14721280010417,207.14721280010417,r,0.2696134999860078,207.4470139001496,207.4470139001496,207.4470139001496,207.4470139001496,207.4470139001496,207.4470139001496,207.746645900188,207.746645900188,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,208.94271610002033,211.45175420003943,211.45175420003943,211.45175420003943,211.45175420003943,211.45175420003943,57,46,42,23,57,29,5.0,0.7471429998986423,212.2162784000393,213.92922590021044,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,23,0,23,0,,,,,,,,,,None,213.92922590021044,213.92922590021044,213.92922590021044,213.92922590021044,213.92922590021044,213.92922590021044,f,0.3470960999839008,214.29526040004566,214.29526040004566,214.29526040004566,214.29526040004566,214.29526040004566,214.29526040004566,214.59381690016016,214.59381690016016,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,216.0399777002167,218.54909920017235,218.54909920017235,218.54909920017235,218.54909920017235,218.54909920017235,49,47,24,27,47,40,5.0,1.1795892999507487,219.74578210012987,221.5747202001512,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,24,0,24,0,,,,,,,,,,None,221.5747202001512,221.5747202001512,221.5747202001512,221.5747202001512,221.5747202001512,221.5747202001512,i,0.3551904000341892,221.96859540021978,221.96859540021978,221.96859540021978,221.96859540021978,221.96859540021978,221.96859540021978,222.2568100001663,222.2568100001663,223.46967150014825,223.46967150014825,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,223.486292200163,225.9956403002143,225.9956403002143,225.9956403002143,225.9956403002143,225.9956403002143,58,45,39,18,39,37,4.0,0.8304784998763353,226.8429273001384,228.37305040005594,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,25,0,25,0,,,,,,,,,,None,228.37305040005594,228.37305040005594,228.37305040005594,228.37305040005594,228.37305040005594,228.37305040005594,f,0.286409700056538,228.68937490019016,228.68937490019016,228.68937490019016,228.68937490019016,228.68937490019016,228.68937490019016,228.98832100001164,228.98832100001164,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,229.85224390006624,232.36127140000463,232.36127140000463,232.36127140000463,232.36127140000463,232.36127140000463,53,45,38,30,45,56,3.0,0.8799904999323189,233.2588397001382,235.25426520011388,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,26,0,26,0,,,,,,,,,,None,235.25426520011388,235.25426520011388,235.25426520011388,235.25426520011388,235.25426520011388,235.25426520011388,r,0.26985589996911585,235.55371850007214,235.55371850007214,235.55371850007214,235.55371850007214,235.55371850007214,235.55371850007214,235.8527850001119,235.8527850001119,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,236.98328150017187,239.49193550017662,239.49193550017662,239.49193550017662,239.49193550017662,239.49193550017662,52,51,35,14,52,63,3.0,0.9970029001124203,240.50559570011683,242.50077770021744,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,27,0,27,0,,,,,,,,,,None,242.50077770021744,242.50077770021744,242.50077770021744,242.50077770021744,242.50077770021744,242.50077770021744,i,0.411971400026232,242.93346870015375,242.93346870015375,242.93346870015375,242.93346870015375,242.93346870015375,242.93346870015375,243.23236410017125,243.23236410017125,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,244.77797160018235,247.28714610007592,247.28714610007592,247.28714610007592,247.28714610007592,247.28714610007592,45,47,36,7,36,61,2.0,1.1130971000529826,248.4174612001516,250.36364420014434,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,28,0,28,0,,,,,,,,,,None,250.36364420014434,250.36364420014434,250.36364420014434,250.36364420014434,250.36364420014434,250.36364420014434,j,0.26811360009014606,250.66286700009368,250.66286700009368,250.66286700009368,250.66286700009368,250.66286700009368,250.66286700009368,250.96142230019905,250.96142230019905,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,252.02571870014071,254.53440670017153,254.53440670017153,254.53440670017153,254.53440670017153,254.53440670017153,53,45,34,10,10,57,1.0,0.9802665999159217,255.53116860007867,257.4102463000454,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,29,0,29,0,,,,,,,,,,None,257.4102463000454,257.4102463000454,257.4102463000454,257.4102463000454,257.4102463000454,257.4102463000454,r,0.316262099891901,257.7597939001862,257.7597939001862,257.7597939001862,257.7597939001862,257.7597939001862,257.7597939001862,258.0585760001559,258.0585760001559,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,258.88982860022224,261.39879370015115,261.39879370015115,261.39879370015115,261.39879370015115,261.39879370015115,63,44,42,19,63,38,4.0,0.6962349000386894,262.11352000012994,263.7596942000091,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
1,30,0,30,0,,,,,,,,,,None,263.7596942000091,263.7596942000091,263.7596942000091,263.7596942000091,263.7596942000091,263.7596942000091,f,0.27603810001164675,264.06159590021707,264.06159590021707,264.06159590021707,264.06159590021707,264.06159590021707,264.06159590021707,264.35828100005165,264.35828100005165,266.00344040011987,266.00344040011987,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,266.02022330020554,268.52934880019166,268.52934880019166,268.52934880019166,268.52934880019166,268.52934880019166,53,41,36,19,41,55,3.0,0.9302157999482006,269.47643020004034,271.0234497000929,,,,,,,,,,103,f,19,2022-11-25_11h03.07.482,RL,2022.2.4,60.400625308598386,
