bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,46.631115399999544,None,space,0.8674061999990954,46.631115399999544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
,,,,,,,,,,,,,47.564043200000015,None,s,3.9205354000005173,47.564043200000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,,,,,51.51595209999505,None,None,None,None,None,None,52.57648889999837,None,52.57648889999837,None,52.57648889999837,None,52.57648889999837,None,f,0.39155400000163354,52.57648889999837,None,52.57648889999837,None,53.097420500002045,None,53.097420500002045,None,53.097420500002045,None,53.097420500002045,None,53.097420500002045,None,53.097420500002045,None,53.387035200001264,54.418091899999126,53.387035200001264,54.418091899999126,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,54.49219989999983,None,44,57,41,42,57,64,57.07039939999959,None,4.0,3.3641809999971883,57.07039939999959,None,57.07039939999959,None,57.07039939999959,None,57.07039939999959,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,61.0322101999991,None,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
0,0.3,0.225,0,1,1,1,,,,,,,,,,,,,,,None,None,None,None,None,63.00042609999946,None,63.00042609999946,None,63.00042609999946,None,63.00042609999946,None,i,0.3267327000066871,63.00042609999946,None,63.00042609999946,None,63.360520900001575,None,63.360520900001575,None,63.360520900001575,None,63.360520900001575,None,63.360520900001575,None,63.360520900001575,None,63.64251009999862,65.57079489999887,63.64251009999862,65.57079489999887,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,65.59241730000213,None,47,65,39,54,39,55,68.10184119999758,None,3.0,2.3526580999969156,68.10184119999758,None,68.10184119999758,None,68.10184119999758,None,68.10184119999758,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,70.50593739999749,None,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,,,,,,None,None,None,None,None,72.48494809999829,None,72.48494809999829,None,72.48494809999829,None,72.48494809999829,None,r,0.29821390000142856,72.48494809999829,None,72.48494809999829,None,72.817988099996,None,72.817988099996,None,72.817988099996,None,72.817988099996,None,72.817988099996,None,72.817988099996,None,73.10014729999966,73.93194039999798,73.10014729999966,73.93194039999798,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,73.95656189999863,None,38,62,36,45,38,43,76.46239699999569,None,3.0,2.835096099996008,76.46239699999569,None,76.46239699999569,None,76.46239699999569,None,76.46239699999569,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,79.34914710000157,None,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
0,0.3,0.225,0,3,3,3,,,,,,,,,,,,,,,None,None,None,None,None,81.29441859999497,None,81.29441859999497,None,81.29441859999497,None,81.29441859999497,None,None,,81.29441859999497,None,81.29441859999497,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,62,39,43,0,**,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,83.05886679999821,None,87.56076829999802,None,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,,,,,,None,None,None,None,None,89.22336070000165,None,89.22336070000165,None,89.22336070000165,None,89.22336070000165,None,j,0.24298460000136402,89.22336070000165,None,89.22336070000165,None,89.50319979999767,None,89.50319979999767,None,89.50319979999767,None,89.50319979999767,None,89.50319979999767,None,89.50319979999767,None,89.78789549999783,91.33353930000158,89.78789549999783,91.33353930000158,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,91.35489189999498,None,35,66,28,47,47,26,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,93.89073359999747,None,93.89073359999747,None,93.89073359999747,None,93.89073359999747,None,93.89073359999747,None,93.89073359999747,None,36,93.89073359999747,None,93.89073359999747,None,0.015363320002506953,None,7.962962962962963,2.8755890000029467,100.0833857999969,None,100.0833857999969,None,100.0833857999969,None,100.0833857999969,None,None,None,102.96869969999534,None,-0.046296296296296294,-0.2722222222222222,1,0,0,6.1482535999966785,tijiao,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
0,0.3,0.225,0,5,5,5,,,,,,,,,,,,,,,None,None,None,None,None,104.58066439999675,None,104.58066439999675,None,104.58066439999675,None,104.58066439999675,None,r,0.7484437999955844,104.58066439999675,None,104.58066439999675,None,105.35457049999968,None,105.35457049999968,None,105.35457049999968,None,105.35457049999968,None,105.35457049999968,None,105.35457049999968,None,105.64466769999854,107.5064401999989,105.64466769999854,107.5064401999989,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,107.5276470999961,None,42,60,36,37,42,61,110.03542369999923,None,4.0,3.319471299997531,110.03542369999923,None,110.03542369999923,None,110.03542369999923,None,110.03542369999923,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,113.40446379999776,None,,,,,,,,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,,,,,,None,None,None,None,None,115.0861001000012,None,115.0861001000012,None,115.0861001000012,None,115.0861001000012,None,f,0.5671226999984356,115.0861001000012,None,115.0861001000012,None,115.69240349999745,None,115.69240349999745,None,115.69240349999745,None,115.69240349999745,None,115.69240349999745,None,115.69240349999745,None,115.98316199999681,116.93035349999991,115.98316199999681,116.93035349999991,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,116.95050690000062,None,42,59,34,38,59,62,None,None,None,None,None,None,None,None,None,None,None,None,59,119.4737782000011,None,119.4737782000011,None,119.4737782000011,None,119.4737782000011,None,119.4737782000011,None,119.4737782000011,None,119.4737782000011,None,59,119.4737782000011,None,0.012051780002366286,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,10.0,2.57913230000122,124.92580449999514,None,124.92580449999514,None,124.92580449999514,None,124.92580449999514,None,None,None,127.51809050000156,None,,,,,,,,-0.026851851851851852,-0.29074074074074074,1,0,0,5.397825100000773,tijiao,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
0,0.3,0.225,0,7,7,7,,,,,,,,,,,,,,,None,None,None,None,None,129.24693779999507,None,129.24693779999507,None,129.24693779999507,None,129.24693779999507,None,j,0.3064775000020745,129.24693779999507,None,129.24693779999507,None,129.5899619999982,None,129.5899619999982,None,129.5899619999982,None,129.5899619999982,None,129.5899619999982,None,129.5899619999982,None,129.87857780000195,None,129.87857780000195,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,131.41445209999802,None,47,65,24,47,47,64,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,133.9444650000005,None,133.9444650000005,None,133.9444650000005,None,133.9444650000005,None,133.9444650000005,None,133.9444650000005,None,34,133.9444650000005,None,133.9444650000005,None,0.015771819998917636,None,3.935185185185185,3.0120591999948374,141.4960676999981,None,141.4960676999981,None,141.4960676999981,None,141.4960676999981,None,None,None,144.52281779999612,None,0.10555555555555556,0.3037037037037037,1,0,0,2.9078660999948625,tijiao,,,,,,,,,223,m,24,2023_Mar_19_1524,RL,2021.2.3,60.033234399156505,
