bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,178.78916919999756,None,178.78916919999756,None,178.78916919999756,None,178.78916919999756,None,r,0.3319232000503689,178.78916919999756,None,178.78916919999756,None,179.17281180003192,None,179.17281180003192,None,179.17281180003192,None,179.17281180003192,None,179.17281180003192,None,179.17281180003192,None,179.46886010002345,None,179.46886010002345,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,181.21841229998972,None,54,40,64,58,54,64,None,None,None,None,None,None,None,None,None,None,None,None,30,183.7475681999931,None,30,183.7475681999931,None,183.7475681999931,None,183.7475681999931,None,183.7475681999931,None,183.7475681999931,None,183.7475681999931,None,183.7475681999931,None,0.01630430994555354,None,183.7475681999931,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.8125,2.397514900076203,190.38307089998852,None,190.38307089998852,None,190.38307089998852,None,190.38307089998852,None,None,None,192.7960683000274,None,,,,,,,,0.032552083333333336,-0.25,1,0,0,6.588615800021216,tijiao,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,194.333650900051,None,194.333650900051,None,194.333650900051,None,194.333650900051,None,i,0.4172297000186518,194.333650900051,None,194.333650900051,None,194.80101689998992,None,194.80101689998992,None,194.80101689998992,None,194.80101689998992,None,194.80101689998992,None,194.80101689998992,None,195.09648040006869,None,195.09648040006869,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,196.0139306000201,None,65,29,60,49,60,48,None,None,None,None,None,None,None,None,None,None,None,None,35,198.53970299998764,None,35,198.53970299998764,None,198.53970299998764,None,198.53970299998764,None,198.53970299998764,None,198.53970299998764,None,198.53970299998764,None,198.53970299998764,None,0.0009083400946110487,None,198.53970299998764,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.020833333333334,2.3101715999655426,211.38424849999137,None,211.38424849999137,None,211.38424849999137,None,211.38424849999137,None,None,None,213.70902479998767,None,,,,,,,,-0.032552083333333336,-0.3294270833333333,1,0,0,12.794747299980372,tijiao,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,215.6971267000772,None,215.6971267000772,None,215.6971267000772,None,215.6971267000772,None,f,0.3539686999283731,215.6971267000772,None,215.6971267000772,None,216.09897100005765,None,216.09897100005765,None,216.09897100005765,None,216.09897100005765,None,216.09897100005765,None,216.09897100005765,None,216.39457010000478,None,216.39457010000478,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,217.41213950002566,None,70,44,60,49,44,54,None,None,None,None,None,None,None,None,None,None,None,None,50,219.9431251999922,None,50,219.9431251999922,None,219.9431251999922,None,219.9431251999922,None,219.9431251999922,None,219.9431251999922,None,219.9431251999922,None,219.9431251999922,None,0.011942610028199852,None,219.9431251999922,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.122395833333333,2.1623958999989554,236.60027230007108,None,236.60027230007108,None,236.60027230007108,None,236.60027230007108,None,None,None,238.79625420004595,None,,,,,,,,-0.12109375,-0.2825520833333333,1,0,0,16.60766059998423,tijiao,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,240.7490236000158,None,240.7490236000158,None,240.7490236000158,None,240.7490236000158,None,f,0.35221630008891225,240.7490236000158,None,240.7490236000158,None,241.15072190004867,None,241.15072190004867,None,241.15072190004867,None,241.15072190004867,None,241.15072190004867,None,241.15072190004867,None,241.44528009998612,None,241.44528009998612,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,242.80998550006188,None,62,39,65,52,39,64,245.3305061000865,None,2.0,2.387885499978438,245.3305061000865,None,245.3305061000865,None,245.3305061000865,None,245.3305061000865,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,247.7790626999922,None,,,,,,,,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,249.57176200009417,None,249.57176200009417,None,249.57176200009417,None,249.57176200009417,None,r,0.43957269995007664,249.57176200009417,None,249.57176200009417,None,250.05758100003004,None,250.05758100003004,None,250.05758100003004,None,250.05758100003004,None,250.05758100003004,None,250.05758100003004,None,250.35160270007327,None,250.35160270007327,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,251.71534660004545,None,61,44,61,47,61,63,254.24262820009608,None,3.0,1.785550200031139,254.24262820009608,None,254.24262820009608,None,254.24262820009608,None,254.24262820009608,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,256.0881982999854,None,,,,,,,,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,257.7107562000165,None,257.7107562000165,None,257.7107562000165,None,257.7107562000165,None,i,0.4905504999915138,257.7107562000165,None,257.7107562000165,None,258.25076830002945,None,258.25076830002945,None,258.25076830002945,None,258.25076830002945,None,258.25076830002945,None,258.25076830002945,None,258.54057770001236,None,258.54057770001236,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,259.67213000007905,None,68,32,54,38,54,40,262.18895340000745,None,3.0,3.3723985999822617,262.18895340000745,None,262.18895340000745,None,262.18895340000745,None,262.18895340000745,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,265.6131327000912,None,,,,,,,,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,267.3837133999914,None,267.3837133999914,None,267.3837133999914,None,267.3837133999914,None,j,0.547675299923867,267.3837133999914,None,267.3837133999914,None,267.97470030002296,None,267.97470030002296,None,267.97470030002296,None,267.97470030002296,None,267.97470030002296,None,267.97470030002296,None,268.26404510007706,None,268.26404510007706,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,270.096893500071,None,74,35,58,37,37,52,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,272.6390147000784,None,272.6390147000784,None,272.6390147000784,None,272.6390147000784,None,272.6390147000784,None,272.6390147000784,None,70,272.6390147000784,None,272.6390147000784,None,0.002779609989374876,None,272.6390147000784,None,4.216145833333334,2.981052799965255,282.34922560001723,None,282.34922560001723,None,282.34922560001723,None,282.34922560001723,None,None,None,285.3571236000862,None,-0.12369791666666667,-0.2838541666666667,1,0,0,9.677040899987333,tijiao_random_2,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,286.9310958000133,None,286.9310958000133,None,286.9310958000133,None,286.9310958000133,None,i,0.4404581000562757,286.9310958000133,None,286.9310958000133,None,287.4138219000306,None,287.4138219000306,None,287.4138219000306,None,287.4138219000306,None,287.4138219000306,None,287.4138219000306,None,287.7107155000558,None,287.7107155000558,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,288.72587800002657,None,72,41,55,34,55,57,291.24222700006794,None,4.0,3.157870600000024,291.24222700006794,None,291.24222700006794,None,291.24222700006794,None,291.24222700006794,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,294.4553286000155,None,,,,,,,,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,296.4046213000547,None,296.4046213000547,None,296.4046213000547,None,296.4046213000547,None,r,0.3080973000032827,296.4046213000547,None,296.4046213000547,None,296.756494600093,None,296.756494600093,None,296.756494600093,None,296.756494600093,None,296.756494600093,None,296.756494600093,None,297.0504343000939,298.51816320000216,297.0504343000939,298.51816320000216,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,298.5520566999912,None,82,30,51,39,82,66,301.06790360005107,None,5.0,2.0391658999724314,301.06790360005107,None,301.06790360005107,None,301.06790360005107,None,301.06790360005107,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,303.17478530004155,None,,,,,,,,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,304.82638650003355,None,304.82638650003355,None,304.82638650003355,None,304.82638650003355,None,i,0.5662163000088185,304.82638650003355,None,304.82638650003355,None,305.4508112000767,None,305.4508112000767,None,305.4508112000767,None,305.4508112000767,None,305.4508112000767,None,305.4508112000767,None,305.7399536999874,None,305.7399536999874,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,307.63657070009504,None,71,33,61,29,61,41,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,310.1908425000729,None,310.1908425000729,None,310.1908425000729,None,310.1908425000729,None,310.1908425000729,None,310.1908425000729,None,40,310.1908425000729,None,310.1908425000729,None,0.010549679980613291,None,310.1908425000729,None,2.809895833333333,2.832097199978307,322.2583825000329,None,322.2583825000329,None,322.2583825000329,None,322.2583825000329,None,None,None,325.1028531000484,None,0.06770833333333333,-0.2981770833333333,1,0,0,12.036158200004138,tijiao_random_2,,,,,,,,,252,f,22,2023_Mar_22_1736,RL,2021.2.3,60.012446578385614,
