bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,34.40630395000335,34.40630395000335,space,25.502820551992045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
,,,,,,,,,,,59.96017882900196,59.96017882900196,s,42.99341366298904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,190.09799203499279,190.09799203499279,190.09799203499279,190.09799203499279,190.09799203499279,190.09799203499279,r,0.4846985720068915,190.62064827399445,190.62064827399445,190.62064827399445,190.62064827399445,190.62064827399445,190.62064827399445,190.89200900899596,190.89200900899596,191.7743770590023,191.7743770590023,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,191.81469598200056,53,30,44,64,53,28,None,None,194.34034718299517,194.34034718299517,194.34034718299517,194.34034718299517,194.34034718299517,194.34034718299517,194.34034718299517,194.34034718299517,0.008700106001924723,194.34034718299517,47,47,[0.05875],[-0.2975],[1],[0],[0],[3.637843624004745],['tijiao'],0.2,0,,[],[],[],[],[],[],[],198.01297417999012,198.01297417999012,198.01297417999012,198.01297417999012,5.975,2.5139792389963986,200.54495920200134,202.42239020799752,,,,,,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,202.42239020799752,202.42239020799752,202.42239020799752,202.42239020799752,202.42239020799752,202.42239020799752,i,0.4867268390080426,202.95985306199873,202.95985306199873,202.95985306199873,202.95985306199873,202.95985306199873,202.95985306199873,203.230323167998,203.230323167998,204.64217633700173,204.64217633700173,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,204.66634183299902,51,31,45,54,45,72,2.0,1.35160323700984,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,208.56539598199015,210.24134356700233,207.16928046000248,207.16928046000248,207.16928046000248,207.16928046000248,207.16928046000248,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,210.24134356700233,210.24134356700233,210.24134356700233,210.24134356700233,210.24134356700233,210.24134356700233,r,0.574113438007771,210.86233156699745,210.86233156699745,210.86233156699745,210.86233156699745,210.86233156699745,210.86233156699745,211.13627222499053,211.13627222499053,212.20073364800191,212.20073364800191,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,212.24188639599015,53,42,51,56,53,64,3.0,1.6011340699915309,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,216.39719214900106,218.1291390510014,214.75163924199296,214.75163924199296,214.75163924199296,214.75163924199296,214.75163924199296,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,218.1291390510014,218.1291390510014,218.1291390510014,218.1291390510014,218.1291390510014,218.1291390510014,j,0.5690612159960438,218.7480802529899,218.7480802529899,218.7480802529899,218.7480802529899,218.7480802529899,218.7480802529899,219.0204203059984,219.0204203059984,220.0847539769893,220.0847539769893,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,220.10872635499982,50,30,45,59,59,64,2.0,1.3068631409987574,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,223.95641252599307,225.59923914200044,222.6051523329952,222.6051523329952,222.6051523329952,222.6051523329952,222.6051523329952,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,225.59923914200044,225.59923914200044,225.59923914200044,225.59923914200044,225.59923914200044,225.59923914200044,r,0.39103553599852603,226.03492967400234,226.03492967400234,226.03492967400234,226.03492967400234,226.03492967400234,226.03492967400234,226.30819886599784,226.30819886599784,227.2619912509981,227.2619912509981,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,227.30045340499782,51,40,53,60,51,66,1.0,2.8670484169997508,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,232.7207996569923,234.25513332599076,229.81171959500352,229.81171959500352,229.81171959500352,229.81171959500352,229.81171959500352,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,234.25513332599076,234.25513332599076,234.25513332599076,234.25513332599076,234.25513332599076,234.25513332599076,f,0.5478692180040525,234.84407290199306,234.84407290199306,234.84407290199306,234.84407290199306,234.84407290199306,234.84407290199306,235.11252723100188,235.11252723100188,236.9204246599984,236.9204246599984,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,236.9416412999999,45,40,52,65,40,78,None,None,239.46071139498963,239.46071139498963,239.46071139498963,239.46071139498963,239.46071139498963,239.46071139498963,239.46071139498963,239.46071139498963,0.009339441996417008,239.46071139498963,45,45,[0.1375],[-0.27],[1],[0],[0],[3.8125977799936663],['tijiao'],0.6,0,,[],[],[],[],[],[],[],243.30393573599576,243.30393573599576,243.30393573599576,243.30393573599576,6.0249999999999995,1.2563687980000395,244.57929037699068,246.47597084999143,,,,,,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,246.47597084999143,246.47597084999143,246.47597084999143,246.47597084999143,246.47597084999143,246.47597084999143,r,0.6281354130042018,247.14999505400192,247.14999505400192,247.14999505400192,247.14999505400192,247.14999505400192,247.14999505400192,247.41989921499044,247.41989921499044,248.6059617449937,248.6059617449937,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,248.6437578969926,52,37,56,58,52,43,5.0,2.0828447620006045,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,253.28320063299907,255.04625556500105,251.15645736300212,251.15645736300212,251.15645736300212,251.15645736300212,251.15645736300212,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,255.04625556500105,255.04625556500105,255.04625556500105,255.04625556500105,255.04625556500105,255.04625556500105,j,0.5231854159937939,255.6204105939978,255.6204105939978,255.6204105939978,255.6204105939978,255.6204105939978,255.6204105939978,255.88661136699375,255.88661136699375,257.61377666499175,257.61377666499175,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,257.65301284099405,46,45,60,64,64,69,4.0,2.5290733050060226,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,262.73892474299646,264.5346177409956,260.1639612059953,260.1639612059953,260.1639612059953,260.1639612059953,260.1639612059953,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,264.5346177409956,264.5346177409956,264.5346177409956,264.5346177409956,264.5346177409956,264.5346177409956,i,0.4891714880068321,265.07109166999,265.07109166999,265.07109166999,265.07109166999,265.07109166999,265.07109166999,265.3438585589902,265.3438585589902,266.2734154899954,266.2734154899954,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,266.2974470999907,53,32,50,69,50,53,None,None,268.81150261899165,268.81150261899165,268.81150261899165,268.81150261899165,268.81150261899165,268.81150261899165,268.81150261899165,268.81150261899165,0.008479333002469502,268.81150261899165,65,65,[-0.0225],[-0.2775],[1],[0],[0],[4.8000707020109985],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],273.6432489169965,273.6432489169965,273.6432489169965,273.6432489169965,6.0875,2.033231118999538,275.6943738229893,277.3906526770006,,,,,,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,277.3906526770006,277.3906526770006,277.3906526770006,277.3906526770006,277.3906526770006,277.3906526770006,i,0.5957899429922691,278.0236145300005,278.0236145300005,278.0236145300005,278.0236145300005,278.0236145300005,278.0236145300005,278.2993589169928,278.2993589169928,279.66989403199113,279.66989403199113,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,279.7090914869914,64,42,64,68,64,70,None,None,282.2361455549981,282.2361455549981,282.2361455549981,282.2361455549981,282.2361455549981,282.2361455549981,282.2361455549981,282.2361455549981,0.008289264995255508,282.2361455549981,60,60,[0.09],[-0.31625],[1],[0],[0],[3.207447573004174],['tijiao'],0.2,0,,[],[],[],[],[],[],[],285.47458461399947,285.47458461399947,285.47458461399947,285.47458461399947,6.1125,2.6952732270001434,288.1893491669907,290.09696183099004,,,,,,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,290.09696183099004,290.09696183099004,290.09696183099004,290.09696183099004,290.09696183099004,290.09696183099004,r,0.6461733050091425,290.78217541699996,290.78217541699996,290.78217541699996,290.78217541699996,290.78217541699996,290.78217541699996,291.05376584400074,291.05376584400074,292.62214000899985,292.62214000899985,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,292.66344683099305,71,44,55,60,71,66,5.0,1.8872282410011394,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,297.10305578699626,298.63378489000024,295.17206254698976,295.17206254698976,295.17206254698976,295.17206254698976,295.17206254698976,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,298.63378489000024,298.63378489000024,298.63378489000024,298.63378489000024,298.63378489000024,298.63378489000024,r,1.0077625939884456,299.69375272899924,299.69375272899924,299.69375272899924,299.69375272899924,299.69375272899924,299.69375272899924,299.96243851300096,299.96243851300096,301.75315144199703,301.75315144199703,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,301.79534573499404,54,42,50,67,54,46,6.0,2.581791210002848,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,306.92502891400363,308.83714696299285,304.29863670100167,304.29863670100167,304.29863670100167,304.29863670100167,304.29863670100167,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,308.83714696299285,308.83714696299285,308.83714696299285,308.83714696299285,308.83714696299285,308.83714696299285,r,1.373154547996819,310.2613461939909,310.2613461939909,310.2613461939909,310.2613461939909,310.2613461939909,310.2613461939909,310.54739045500173,310.54739045500173,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,312.222396622994,55,33,56,65,55,26,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,30,[0.01625],[-0.28],[1],[0],[0],[5.37839232000988],['tijiao_random_2'],320.1486826509936,320.1486826509936,320.1486826509936,320.1486826509936,5.0625,2.1680523410032038,322.33772021599,324.1149712889892,,,,,,314.75781060400186,314.75781060400186,314.75781060400186,314.75781060400186,314.75781060400186,314.75781060400186,314.75781060400186,314.75781060400186,0.010320764995412901,314.75781060400186,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,324.1149712889892,324.1149712889892,324.1149712889892,324.1149712889892,324.1149712889892,324.1149712889892,f,1.1380265159968985,325.30534255898965,325.30534255898965,325.30534255898965,325.30534255898965,325.30534255898965,325.30534255898965,325.57261404600285,325.57261404600285,326.40818885399494,326.40818885399494,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,326.44611082499614,62,32,46,69,32,69,5.0,2.9128478380007436,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,331.90377253499173,333.4655445399985,328.9506659759936,328.9506659759936,328.9506659759936,328.9506659759936,328.9506659759936,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,333.4655445399985,333.4655445399985,333.4655445399985,333.4655445399985,333.4655445399985,333.4655445399985,i,0.7947843220026698,334.3033921250026,334.3033921250026,334.3033921250026,334.3033921250026,334.3033921250026,334.3033921250026,334.5733694800001,334.5733694800001,335.7580053260026,335.7580053260026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,335.7828931050026,58,42,53,56,53,72,2.0,1.9410733330005314,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,340.2720426619926,341.87077390299237,338.28582713099604,338.28582713099604,338.28582713099604,338.28582713099604,338.28582713099604,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,341.87077390299237,341.87077390299237,341.87077390299237,341.87077390299237,341.87077390299237,341.87077390299237,f,1.3329897000076016,343.24269455300237,343.24269455300237,343.24269455300237,343.24269455300237,343.24269455300237,343.24269455300237,343.51123460500094,343.51123460500094,344.5269237189932,344.5269237189932,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,344.56731669500005,59,44,52,65,44,70,2.0,1.300277180998819,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,348.41037003499514,350.10778864299937,347.0667416340002,347.0667416340002,347.0667416340002,347.0667416340002,347.0667416340002,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,350.10778864299937,350.10778864299937,350.10778864299937,350.10778864299937,350.10778864299937,350.10778864299937,j,0.5724571989994729,350.7279752549948,350.7279752549948,350.7279752549948,350.7279752549948,350.7279752549948,350.7279752549948,350.9988888719963,350.9988888719963,352.4576564099989,352.4576564099989,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,352.49634426999546,60,46,57,67,67,69,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,78,[0.04875],[-0.305],[1],[0],[0],[5.4577742779947584],['tijiao_random_2'],360.51098712500243,360.51098712500243,360.51098712500243,360.51098712500243,7.2,1.88766303799639,362.4177736790007,364.21495283998956,,,,,,355.03668602299877,355.03668602299877,355.03668602299877,355.03668602299877,355.03668602299877,355.03668602299877,355.03668602299877,355.03668602299877,0.00994387301034294,355.03668602299877,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,364.21495283998956,364.21495283998956,364.21495283998956,364.21495283998956,364.21495283998956,364.21495283998956,j,1.2383844729920384,365.50085072100046,365.50085072100046,365.50085072100046,365.50085072100046,365.50085072100046,365.50085072100046,365.77354970799934,365.77354970799934,367.04534662399965,367.04534662399965,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,367.0839525839983,61,47,53,63,63,49,6.0,1.4414504960004706,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,371.07081031599955,373.01867277799465,369.5865914619935,369.5865914619935,369.5865914619935,369.5865914619935,369.5865914619935,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,373.01867277799465,373.01867277799465,373.01867277799465,373.01867277799465,373.01867277799465,373.01867277799465,f,0.6794974469958106,373.7373761039926,373.7373761039926,373.7373761039926,373.7373761039926,373.7373761039926,373.7373761039926,374.01278693799395,374.01278693799395,375.79425982899556,375.79425982899556,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,375.8192753559997,62,50,54,64,50,64,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,38,"[0.0725, 0.07625]","[-0.235, -0.28375]","[1, 1]","[0, 0]","[0, 0]","[4.849937072009197, 5.148638042999664]",['tijiao_random_2'],383.5076101250015,383.5076101250015,383.5076101250015,383.5076101250015,5.975,1.844096871005604,385.3728761579987,387.0416495929967,,,,,,378.34610896099184,378.34610896099184,378.34610896099184,378.34610896099184,378.34610896099184,378.34610896099184,378.34610896099184,378.34610896099184,0.010185332997934893,378.34610896099184,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,387.0416495929967,387.0416495929967,387.0416495929967,387.0416495929967,387.0416495929967,387.0416495929967,f,0.39015950899920426,387.48129984199477,387.48129984199477,387.48129984199477,387.48129984199477,387.48129984199477,387.48129984199477,387.74824817800254,387.74824817800254,389.1356078730023,389.1356078730023,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,389.1760189630004,57,39,56,71,39,67,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,47,[0.0275],[-0.265],[1],[0],[0],[5.385662398010027],['tijiao_random_2'],397.1125493790023,397.1125493790023,397.1125493790023,397.1125493790023,6.012499999999999,1.1868136919947574,398.3199166539998,400.28205990699644,,,,,,391.7100310160022,391.7100310160022,391.7100310160022,391.7100310160022,391.7100310160022,391.7100310160022,391.7100310160022,391.7100310160022,0.010030863006250001,391.7100310160022,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,400.28205990699644,400.28205990699644,400.28205990699644,400.28205990699644,400.28205990699644,400.28205990699644,j,0.6155754350038478,400.93843379399914,400.93843379399914,400.93843379399914,400.93843379399914,400.93843379399914,400.93843379399914,401.2072394989955,401.2072394989955,402.85645238799043,402.85645238799043,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,402.89823407199583,55,43,47,61,61,49,7.0,1.2831711510079913,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,406.7223351589928,408.5193996279995,405.3960516179941,405.3960516179941,405.3960516179941,405.3960516179941,405.3960516179941,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,408.5193996279995,408.5193996279995,408.5193996279995,408.5193996279995,408.5193996279995,408.5193996279995,i,1.0455302689952077,409.6069920459995,409.6069920459995,409.6069920459995,409.6069920459995,409.6069920459995,409.6069920459995,409.8772270579939,409.8772270579939,411.41132493899204,411.41132493899204,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,411.4517087629938,56,45,47,61,47,63,2.0,1.5687314929964487,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,415.5745285729936,417.3233310450014,413.96208007600217,413.96208007600217,413.96208007600217,413.96208007600217,413.96208007600217,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,417.3233310450014,417.3233310450014,417.3233310450014,417.3233310450014,417.3233310450014,417.3233310450014,f,0.6307014529884327,417.99246857399703,417.99246857399703,417.99246857399703,417.99246857399703,417.99246857399703,417.99246857399703,418.2621894170006,418.2621894170006,419.0970232279942,419.0970232279942,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,419.12186349400145,61,44,46,63,44,42,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,45,[0.06375],[-0.2775],[1],[0],[0],[3.894247253992944],['tijiao_random_2'],425.57068179600174,425.57068179600174,425.57068179600174,425.57068179600174,8.05,2.728579008995439,428.31532949399843,429.82945876399754,,,,,,421.657800297995,421.657800297995,421.657800297995,421.657800297995,421.657800297995,421.657800297995,421.657800297995,421.657800297995,0.010668447997886688,421.657800297995,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,429.82945876399754,429.82945876399754,429.82945876399754,429.82945876399754,429.82945876399754,429.82945876399754,i,1.405241563988966,431.2829524199915,431.2829524199915,431.2829524199915,431.2829524199915,431.2829524199915,431.2829524199915,431.55418737599393,431.55418737599393,432.6527275519911,432.6527275519911,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,432.69278402099735,54,47,52,70,52,37,7.0,1.008113260002574,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,436.2507450839912,438.2481986240018,435.1939446299948,435.1939446299948,435.1939446299948,435.1939446299948,435.1939446299948,,,,,,,,,,,,,,,,282,f,23,2023-04-05_15h08.08.937,RL,2022.2.4,59.8594826185611,
