bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,52.044154600000184,None,space,6.583903800004919,52.044154600000184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
,,,,,,,,,,,,,58.66230540000106,None,s,18.212189099998795,58.66230540000106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,,,,,76.90553640000144,None,None,None,None,None,None,77.96764599999733,None,77.96764599999733,None,77.96764599999733,None,77.96764599999733,None,j,0.6099230999971041,77.96764599999733,None,77.96764599999733,None,78.714221299997,None,78.714221299997,None,78.714221299997,None,78.714221299997,None,78.714221299997,None,78.714221299997,None,78.99530580000282,80.1251093000028,78.99530580000282,80.1251093000028,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,80.20839379999961,None,34,73,49,50,50,62,None,None,None,None,None,None,None,None,None,None,None,None,50,82.93115760000364,None,82.93115760000364,None,82.93115760000364,None,82.93115760000364,None,82.93115760000364,None,82.93115760000364,None,82.93115760000364,None,50,82.93115760000364,None,-0.14629629629629629,-0.28703703703703703,1,0,0,11.666346999998495,tijiao,0.015070879999257158,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.87037037037037,3.3597713999988628,94.93892939999932,None,94.93892939999932,None,94.93892939999932,None,94.93892939999932,None,None,None,98.40572119999706,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,1,1,1,,,,,,,,,,,,,,,None,None,None,None,None,100.14391949999845,None,100.14391949999845,None,100.14391949999845,None,100.14391949999845,None,i,0.6071762999999919,100.14391949999845,None,100.14391949999845,None,100.78605830000015,None,100.78605830000015,None,100.78605830000015,None,100.78605830000015,None,100.78605830000015,None,100.78605830000015,None,101.0680502000032,102.14822460000141,101.0680502000032,102.14822460000141,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,102.17456949999905,None,36,70,43,49,43,26,None,None,None,None,None,None,None,None,None,None,None,None,,104.6890349000023,None,104.6890349000023,None,104.6890349000023,None,104.6890349000023,None,104.6890349000023,None,104.6890349000023,None,104.6890349000023,None,,104.6890349000023,None,0.09814814814814815,-0.2935185185185185,1,0,0,0.5256091999981436,tijiao,0.009870940004475415,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.86111111111111,2.4693776999993133,105.24938359999942,None,105.24938359999942,None,105.24938359999942,None,105.24938359999942,None,None,None,107.73227059999772,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,,,,,,None,None,None,None,None,109.26229949999833,None,109.26229949999833,None,109.26229949999833,None,109.26229949999833,None,f,0.38396949999878416,109.26229949999833,None,109.26229949999833,None,109.67929770000046,None,109.67929770000046,None,109.67929770000046,None,109.67929770000046,None,109.67929770000046,None,109.67929770000046,None,109.96070060000056,111.12390880000021,109.96070060000056,111.12390880000021,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,111.16285909999715,None,31,77,40,43,77,55,None,None,None,None,None,None,None,None,None,None,None,None,60,113.68478969999705,None,113.68478969999705,None,113.68478969999705,None,113.68478969999705,None,113.68478969999705,None,113.68478969999705,None,113.68478969999705,None,60,113.68478969999705,None,0.2222222222222222,-0.2861111111111111,1,0,0,5.359972899997956,tijiao,0.007924339995952323,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.962962962962963,4.395213099996909,121.50589259999833,None,121.50589259999833,None,121.50589259999833,None,121.50589259999833,None,None,None,125.91579710000224,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,3,3,3,,,,,,,,,,,,,,,None,None,None,None,None,127.86117499999818,None,127.86117499999818,None,127.86117499999818,None,127.86117499999818,None,f,0.29701050000585383,127.86117499999818,None,127.86117499999818,None,128.19026110000414,None,128.19026110000414,None,128.19026110000414,None,128.19026110000414,None,128.19026110000414,None,128.19026110000414,None,128.47689060000266,130.37146609999763,128.47689060000266,130.37146609999763,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,130.39339489999838,None,37,73,53,39,73,39,132.90687040000194,None,6.0,3.580850999998802,132.90687040000194,None,132.90687040000194,None,132.90687040000194,None,132.90687040000194,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,136.654978700004,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,,,,,,None,None,None,None,None,138.34935750000295,None,138.34935750000295,None,138.34935750000295,None,138.34935750000295,None,r,0.5231825999944704,138.34935750000295,None,138.34935750000295,None,138.91218939999817,None,138.91218939999817,None,138.91218939999817,None,138.91218939999817,None,138.91218939999817,None,138.91218939999817,None,139.1978453999982,140.7594093000007,139.1978453999982,140.7594093000007,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,140.78014699999767,None,29,67,48,38,29,54,143.28862579999986,None,3.0,3.069094500002393,143.28862579999986,None,143.28862579999986,None,143.28862579999986,None,143.28862579999986,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,146.41002290000324,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,5,5,5,,,,,,,,,,,,,,,None,None,None,None,None,147.95655650000117,None,147.95655650000117,None,147.95655650000117,None,147.95655650000117,None,r,0.5916619000054197,147.95655650000117,None,147.95655650000117,None,148.58608200000162,None,148.58608200000162,None,148.58608200000162,None,148.58608200000162,None,148.58608200000162,None,148.58608200000162,None,148.871415900001,150.5328303999995,148.871415900001,150.5328303999995,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,150.55339359999925,None,37,62,49,44,37,42,153.0622491000031,None,3.0,2.7852130999963265,153.0622491000031,None,153.0622491000031,None,153.0622491000031,None,153.0622491000031,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,155.89746890000242,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,,,,,,None,None,None,None,None,157.61326420000114,None,157.61326420000114,None,157.61326420000114,None,157.61326420000114,None,j,0.6349245999954292,157.61326420000114,None,157.61326420000114,None,158.28705020000052,None,158.28705020000052,None,158.28705020000052,None,158.28705020000052,None,158.28705020000052,None,158.28705020000052,None,158.5783401000008,159.59182650000002,158.5783401000008,159.59182650000002,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,159.6128041999982,None,40,58,54,44,44,49,None,None,None,None,None,None,None,None,None,None,None,None,50,162.13662489999842,None,162.13662489999842,None,162.13662489999842,None,162.13662489999842,None,162.13662489999842,None,162.13662489999842,None,162.13662489999842,None,50,162.13662489999842,None,-0.17592592592592593,-0.24166666666666667,1,0,0,0.00998750000144355,tijiao,0.007406140000966843,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,6.027777777777778,5.210664600002929,166.1166052999979,None,166.1166052999979,None,166.1166052999979,None,166.1166052999979,None,None,None,171.3417679999984,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,7,7,7,,,,,,,,,,,,,,,None,None,None,None,None,173.12092320000374,None,173.12092320000374,None,173.12092320000374,None,173.12092320000374,None,i,0.47733019999577664,173.12092320000374,None,173.12092320000374,None,173.63106820000394,None,173.63106820000394,None,173.63106820000394,None,173.63106820000394,None,173.63106820000394,None,173.63106820000394,None,173.91920209999807,None,173.91920209999807,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,175.23582439999882,None,42,55,46,51,46,30,177.74486009999964,None,5.0,1.7224324999988312,177.74486009999964,None,177.74486009999964,None,177.74486009999964,None,177.74486009999964,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,179.51929199999722,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,181.51466320000327,None,181.51466320000327,None,181.51466320000327,None,181.51466320000327,None,r,0.7396262000038405,181.51466320000327,None,181.51466320000327,None,182.29162480000377,None,182.29162480000377,None,182.29162480000377,None,182.29162480000377,None,182.29162480000377,None,182.29162480000377,None,182.5792106000008,184.25737890000164,182.5792106000008,184.25737890000164,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,184.27763530000084,None,47,54,40,56,47,79,186.78762689999712,None,2.0,2.2529504999984056,186.78762689999712,None,186.78762689999712,None,186.78762689999712,None,186.78762689999712,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,189.09166320000077,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,191.03855029999977,None,191.03855029999977,None,191.03855029999977,None,191.03855029999977,None,i,0.5767820999972173,191.03855029999977,None,191.03855029999977,None,191.6481066999986,None,191.6481066999986,None,191.6481066999986,None,191.6481066999986,None,191.6481066999986,None,191.6481066999986,None,191.9369452000028,193.150215499998,191.9369452000028,193.150215499998,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,193.17242329999863,None,46,61,46,51,46,85,195.6826927000002,None,1.0,3.1645535999996355,195.6826927000002,None,195.6826927000002,None,195.6826927000002,None,195.6826927000002,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,198.89622560000134,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,200.47991609999735,None,200.47991609999735,None,200.47991609999735,None,200.47991609999735,None,j,0.7396494000058738,200.47991609999735,None,200.47991609999735,None,201.25545540000167,None,201.25545540000167,None,201.25545540000167,None,201.25545540000167,None,201.25545540000167,None,201.25545540000167,None,201.5437910000037,None,201.5437910000037,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,202.76271650000126,None,39,78,42,51,51,77,205.27339490000304,None,2.0,2.8843077999990783,205.27339490000304,None,205.27339490000304,None,205.27339490000304,None,205.27339490000304,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,208.20588619999762,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,209.95410979999724,None,209.95410979999724,None,209.95410979999724,None,209.95410979999724,None,r,0.3117005000021891,209.95410979999724,None,209.95410979999724,None,210.29900790000102,None,210.29900790000102,None,210.29900790000102,None,210.29900790000102,None,210.29900790000102,None,210.29900790000102,None,210.58577409999998,None,210.58577409999998,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,211.4689545000001,None,42,78,48,48,42,41,213.98147730000346,None,4.0,1.9870319000037853,213.98147730000346,None,213.98147730000346,None,213.98147730000346,None,213.98147730000346,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,216.01728990000265,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,217.98189699999784,None,217.98189699999784,None,217.98189699999784,None,217.98189699999784,None,j,0.6353225999991992,217.98189699999784,None,217.98189699999784,None,218.65722180000012,None,218.65722180000012,None,218.65722180000012,None,218.65722180000012,None,218.65722180000012,None,218.65722180000012,None,218.94643109999743,220.6250402000005,218.94643109999743,220.6250402000005,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,220.64724410000053,None,45,72,40,51,51,75,None,None,None,None,None,None,None,None,None,None,None,None,60,223.16742250000243,None,223.16742250000243,None,223.16742250000243,None,223.16742250000243,None,223.16742250000243,None,223.16742250000243,None,223.16742250000243,None,60,223.16742250000243,None,-0.19722222222222222,-0.2388888888888889,1,0,0,7.955017200001748,tijiao,0.00919523999618832,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.925925925925926,2.8488818000041647,234.91349929999706,None,234.91349929999706,None,234.91349929999706,None,234.91349929999706,None,None,None,237.7770759999985,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,239.62267799999972,None,239.62267799999972,None,239.62267799999972,None,239.62267799999972,None,f,0.5376465999943321,239.62267799999972,None,239.62267799999972,None,240.1990216999984,None,240.1990216999984,None,240.1990216999984,None,240.1990216999984,None,240.1990216999984,None,240.1990216999984,None,240.48740740000358,242.1159553000034,240.48740740000358,242.1159553000034,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,242.13811949999945,None,43,68,50,46,68,77,244.64738170000055,None,4.0,2.0204957999958424,244.64738170000055,None,244.64738170000055,None,244.64738170000055,None,244.64738170000055,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,246.71870019999915,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,248.5653547000038,None,248.5653547000038,None,248.5653547000038,None,248.5653547000038,None,r,0.43144629999733297,248.5653547000038,None,248.5653547000038,None,249.02493839999806,None,249.02493839999806,None,249.02493839999806,None,249.02493839999806,None,249.02493839999806,None,249.02493839999806,None,249.31359849999717,250.31086309999955,249.31359849999717,250.31086309999955,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,250.33144829999947,None,43,70,46,50,43,77,252.84177259999706,None,3.0,2.8183668999990914,252.84177259999706,None,252.84177259999706,None,252.84177259999706,None,252.84177259999706,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,255.70836860000418,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,257.68985950000206,None,257.68985950000206,None,257.68985950000206,None,257.68985950000206,None,i,0.662103800001205,257.68985950000206,None,257.68985950000206,None,258.38322170000174,None,258.38322170000174,None,258.38322170000174,None,258.38322170000174,None,258.38322170000174,None,258.38322170000174,None,258.67147110000224,260.549193699997,258.67147110000224,260.549193699997,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,260.5697674000039,None,35,71,47,54,47,45,None,None,None,None,None,None,None,None,None,None,None,None,,263.09484099999827,None,263.09484099999827,None,263.09484099999827,None,263.09484099999827,None,263.09484099999827,None,263.09484099999827,None,263.09484099999827,None,,263.09484099999827,None,-0.12777777777777777,-0.2675925925925926,1,0,0,0.9051502000002074,tijiao,0.006283039998379536,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,6.9907407407407405,3.5136256999976467,264.0344474000012,None,264.0344474000012,None,264.0344474000012,None,264.0344474000012,None,None,None,267.562385899997,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,269.2751399999979,None,269.2751399999979,None,269.2751399999979,None,269.2751399999979,None,r,0.8289272999973036,269.2751399999979,None,269.2751399999979,None,270.13450040000316,None,270.13450040000316,None,270.13450040000316,None,270.13450040000316,None,270.13450040000316,None,270.13450040000316,None,270.4223385000005,None,270.4223385000005,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,272.37313500000164,None,39,73,44,51,39,63,None,None,None,None,None,None,None,None,None,None,None,None,48,274.89206990000093,None,274.89206990000093,None,274.89206990000093,None,274.89206990000093,None,274.89206990000093,None,274.89206990000093,None,274.89206990000093,None,48,274.89206990000093,None,0.010185185185185186,-0.31851851851851853,1,0,0,11.761458199995104,tijiao,0.00975153999752365,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.0092592592592595,3.899260400001367,286.68635930000164,None,286.68635930000164,None,286.68635930000164,None,286.68635930000164,None,None,None,290.5994744999989,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,292.595178399999,None,292.595178399999,None,292.595178399999,None,292.595178399999,None,r,0.8453043999979855,292.595178399999,None,292.595178399999,None,293.47195700000157,None,293.47195700000157,None,293.47195700000157,None,293.47195700000157,None,293.47195700000157,None,293.47195700000157,None,293.7588109999997,None,293.7588109999997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,294.609916399997,None,37,74,38,57,37,49,297.11853800000245,None,2.0,1.9880246000029729,297.11853800000245,None,297.11853800000245,None,297.11853800000245,None,297.11853800000245,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.1562228000039,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,,,,,,None,None,None,None,None,300.822379199999,None,300.822379199999,None,300.822379199999,None,300.822379199999,None,r,1.068930099994759,300.822379199999,None,300.822379199999,None,301.9307456000024,None,301.9307456000024,None,301.9307456000024,None,301.9307456000024,None,301.9307456000024,None,301.9307456000024,None,302.2187886000029,304.04692870000144,302.2187886000029,304.04692870000144,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,304.0679211000024,None,40,71,40,54,40,82,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,1,306.60706409999693,None,306.60706409999693,None,306.60706409999693,None,306.60706409999693,None,306.60706409999693,None,306.60706409999693,None,62,306.60706409999693,None,306.60706409999693,None,0.012943510002514813,None,7.046296296296296,5.133367199996428,317.1483883999972,None,317.1483883999972,None,317.1483883999972,None,317.1483883999972,None,None,None,322.2964845000024,None,-0.1259259259259259,-0.23981481481481481,1,0,0,8.822650099995371,tijiao,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
0,0.3,0.225,0,19,19,19,,,,,,,,,,,,,,,None,None,None,None,None,323.8764364000017,None,323.8764364000017,None,323.8764364000017,None,323.8764364000017,None,j,0.3771831000049133,323.8764364000017,None,323.8764364000017,None,324.2883957000013,None,324.2883957000013,None,324.2883957000013,None,324.2883957000013,None,324.2883957000013,None,324.2883957000013,None,324.5746148000035,326.4862800999981,324.5746148000035,326.4862800999981,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,326.50641390000237,None,43,61,34,46,46,71,329.0187057000003,None,3.0,2.6828138999990188,329.0187057000003,None,329.0187057000003,None,329.0187057000003,None,329.0187057000003,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,331.7496836999999,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,,,,,,None,None,None,None,None,333.4668585000036,None,333.4668585000036,None,333.4668585000036,None,333.4668585000036,None,i,1.0577967999997782,333.4668585000036,None,333.4668585000036,None,334.5579335000002,None,334.5579335000002,None,334.5579335000002,None,334.5579335000002,None,334.5579335000002,None,334.5579335000002,None,334.8466954000032,336.0434919000036,334.8466954000032,336.0434919000036,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,336.0668418999994,None,43,61,43,49,43,31,338.5752730000022,None,5.0,2.0517028000031132,338.5752730000022,None,338.5752730000022,None,338.5752730000022,None,338.5752730000022,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,340.67759659999865,None,,,,,,,,,225,F,19,2023_Mar_19_1632,RL,2021.2.3,60.10991699582852,
