bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,219.4416245999746,219.4416245999746,219.4416245999746,219.4416245999746,219.4416245999746,219.4416245999746,r,0.5997739001177251,220.07400699984282,220.07400699984282,220.07400699984282,220.07400699984282,220.07400699984282,220.07400699984282,220.37274140003137,220.37274140003137,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,221.40322549990378,223.9122244999744,223.9122244999744,223.9122244999744,223.9122244999744,223.9122244999744,56,44,72,29,56,46,4.0,2.1437963999342173,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,226.0824500999879,227.96830239985138,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,227.96830239985138,227.96830239985138,227.96830239985138,227.96830239985138,227.96830239985138,227.96830239985138,j,0.7793535001110286,228.76801909995265,228.76801909995265,228.76801909995265,228.76801909995265,228.76801909995265,228.76801909995265,229.0657034998294,229.0657034998294,230.6443099998869,230.6443099998869,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,230.66116070002317,,,,,,50,48,59,38,38,66,None,None,,,[],[],[],[],[],[],[],-0.2,1,30,[-0.06666666666666667],[-0.2777777777777778],[1],[0],[0],[4.783432499971241],['tijiao_random_2'],2.7407407407407405,1.6888628001324832,239.685406900011,241.43126099999063,233.18226629984565,233.18226629984565,233.18226629984565,233.18226629984565,233.18226629984565,233.18226629984565,233.18226629984565,233.18226629984565,0.006314799888059497,233.18226629984565,237.97814489994198,237.97814489994198,237.97814489994198,237.97814489994198,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,241.43126099999063,241.43126099999063,241.43126099999063,241.43126099999063,241.43126099999063,241.43126099999063,i,0.8290299000218511,242.28144149994478,242.28144149994478,242.28144149994478,242.28144149994478,242.28144149994478,242.28144149994478,242.57881550001912,242.57881550001912,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,244.17456929991022,246.68364029983059,246.68364029983059,246.68364029983059,246.68364029983059,246.68364029983059,48,61,63,35,63,60,4.0,2.0443790999706835,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,248.75505000003614,250.44037689990364,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,250.44037689990364,250.44037689990364,250.44037689990364,250.44037689990364,250.44037689990364,250.44037689990364,i,1.092216899851337,251.5558070000261,251.5558070000261,251.5558070000261,251.5558070000261,251.5558070000261,251.5558070000261,251.8537853998132,251.8537853998132,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,253.13332929997705,255.64252829994075,255.64252829994075,255.64252829994075,255.64252829994075,255.64252829994075,44,57,59,33,59,61,4.0,1.5945749001111835,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,257.26263579982333,259.00059519987553,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,259.00059519987553,259.00059519987553,259.00059519987553,259.00059519987553,259.00059519987553,259.00059519987553,i,0.5275771000888199,259.54970399988815,259.54970399988815,259.54970399988815,259.54970399988815,259.54970399988815,259.54970399988815,259.84831579984166,259.84831579984166,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,261.61036159982905,264.11938339984044,264.11938339984044,264.11938339984044,264.11938339984044,264.11938339984044,52,50,59,33,59,62,4.0,1.943997499998659,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,266.0913721998222,268.0259614000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,268.0259614000097,268.0259614000097,268.0259614000097,268.0259614000097,268.0259614000097,268.0259614000097,r,0.4236143999733031,268.47613619989716,268.47613619989716,268.47613619989716,268.47613619989716,268.47613619989716,268.47613619989716,268.7741550998762,268.7741550998762,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,269.9042432999704,,,,,,49,54,53,29,49,56,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[0.09814814814814815],[-0.30648148148148147],[1],[0],[0],[4.734167000046],['tijiao_random_2'],3.7777777777777777,1.7056127998512238,278.8951373999007,280.82411529985256,272.4241428000387,272.4241428000387,272.4241428000387,272.4241428000387,272.4241428000387,272.4241428000387,272.4241428000387,272.4241428000387,0.006784799974411726,272.4241428000387,277.17095889989287,277.17095889989287,277.17095889989287,277.17095889989287,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,280.82411529985256,280.82411529985256,280.82411529985256,280.82411529985256,280.82411529985256,280.82411529985256,j,0.5022056999150664,281.3569012999069,281.3569012999069,281.3569012999069,281.3569012999069,281.3569012999069,281.3569012999069,281.655644999817,281.655644999817,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,282.63620109995827,285.145485999994,285.145485999994,285.145485999994,285.145485999994,285.145485999994,45,51,59,39,39,48,4.0,1.8613403998315334,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,287.0332376998849,288.80241729994304,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,288.80241729994304,288.80241729994304,288.80241729994304,288.80241729994304,288.80241729994304,288.80241729994304,j,0.6217275001108646,289.450988400029,289.450988400029,289.450988400029,289.450988400029,289.450988400029,289.450988400029,289.7504147000145,289.7504147000145,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,291.31263359985314,293.82162219984457,293.82162219984457,293.82162219984457,293.82162219984457,293.82162219984457,41,56,59,37,37,69,3.0,2.0437621001619846,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,295.8932238998823,297.877759099938,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,297.877759099938,297.877759099938,297.877759099938,297.877759099938,297.877759099938,297.877759099938,r,0.5225754000712186,298.42651379993185,298.42651379993185,298.42651379993185,298.42651379993185,298.42651379993185,298.42651379993185,298.7257764998358,298.7257764998358,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,299.6230969999451,302.1322732998524,302.1322732998524,302.1322732998524,302.1322732998524,302.1322732998524,50,57,63,33,50,59,2.0,2.1765670999884605,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,304.33432779996656,306.0387033999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,306.0387033999432,306.0387033999432,306.0387033999432,306.0387033999432,306.0387033999432,306.0387033999432,r,0.45924229989759624,306.5211349998135,306.5211349998135,306.5211349998135,306.5211349998135,306.5211349998135,306.5211349998135,306.8202146999538,306.8202146999538,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,308.3327428998891,,,,,,41,64,49,25,41,69,None,None,45,45,[0.11944444444444445],[-0.26851851851851855],[1],[0],[0],[6.139804200036451],['tijiao'],0.6,0,,[],[],[],[],[],[],[],3.8888888888888884,2.11213959986344,319.13524769991636,320.7320888999384,,,,,,,,,,,317.0048054000363,317.0048054000363,317.0048054000363,317.0048054000363,310.8431991999969,310.8431991999969,310.8431991999969,310.8431991999969,310.8431991999969,310.8431991999969,310.8431991999969,310.8431991999969,0.006334699923172593,310.8431991999969,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,320.7320888999384,320.7320888999384,320.7320888999384,320.7320888999384,320.7320888999384,320.7320888999384,r,0.44932139990851283,321.21465809992515,321.21465809992515,321.21465809992515,321.21465809992515,321.21465809992515,321.21465809992515,321.51368109998293,321.51368109998293,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,323.25856320001185,325.7676148999017,325.7676148999017,325.7676148999017,325.7676148999017,325.7676148999017,35,55,50,27,35,64,2.0,2.0441845001187176,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,327.83695159992203,329.52464459999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,329.52464459999464,329.52464459999464,329.52464459999464,329.52464459999464,329.52464459999464,329.52464459999464,f,0.43312090006656945,329.9907944998704,329.9907944998704,329.9907944998704,329.9907944998704,329.9907944998704,329.9907944998704,330.289415899897,330.289415899897,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,331.70247669983655,,,,,,29,61,49,33,61,52,None,None,80,80,[-0.012037037037037037],[-0.2851851851851852],[1],[0],[0],[5.358061400009319],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],5.6759259259259265,1.4310661999043077,341.04262889991514,342.7217909998726,,,,,,,,,,,339.59367639990523,339.59367639990523,339.59367639990523,339.59367639990523,334.21399619989097,334.21399619989097,334.21399619989097,334.21399619989097,334.21399619989097,334.21399619989097,334.21399619989097,334.21399619989097,0.007308000000193715,334.21399619989097,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,342.7217909998726,342.7217909998726,342.7217909998726,342.7217909998726,342.7217909998726,342.7217909998726,f,0.36816349998116493,343.1214999000076,343.1214999000076,343.1214999000076,343.1214999000076,343.1214999000076,343.1214999000076,343.4202793999575,343.4202793999575,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,344.301249000011,346.81036949995905,346.81036949995905,346.81036949995905,346.81036949995905,346.81036949995905,28,62,45,34,62,61,4.0,2.5255435998551548,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,349.36258179997094,351.3152608999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,351.3152608999517,351.3152608999517,351.3152608999517,351.3152608999517,351.3152608999517,351.3152608999517,f,1.195231500081718,352.5297614999581,352.5297614999581,352.5297614999581,352.5297614999581,352.5297614999581,352.5297614999581,352.8282408998348,352.8282408998348,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,354.1408549998887,356.65030739991926,356.65030739991926,356.65030739991926,356.65030739991926,356.65030739991926,41,56,51,31,56,63,3.0,2.3098542999941856,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,358.9861776998732,360.7894267998636,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,f,22,2023-04-04_11h08.39.374,RL,2022.2.4,60.234613826211564,
