bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,219.51097630010918,219.51097630010918,219.51097630010918,219.51097630010918,219.51097630010918,219.51097630010918,f,0.733269700082019,220.2759126999881,220.2759126999881,220.2759126999881,220.2759126999881,220.2759126999881,220.2759126999881,220.57499550003558,220.57499550003558,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,221.45580640016124,29,47,67,58,47,67,4.0,4.203138699987903,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,228.19649560004473,229.84922900004312,223.96509200008586,223.96509200008586,223.96509200008586,223.96509200008586,223.96509200008586,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,229.84922900004312,229.84922900004312,229.84922900004312,229.84922900004312,229.84922900004312,229.84922900004312,i,1.187302199890837,231.0632803000044,231.0632803000044,231.0632803000044,231.0632803000044,231.0632803000044,231.0632803000044,231.3621267999988,231.3621267999988,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,232.77501830016263,25,50,67,61,67,72,5.0,3.389580100076273,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,238.70022690016776,240.7032368001528,235.28392050019465,235.28392050019465,235.28392050019465,235.28392050019465,235.28392050019465,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,240.7032368001528,240.7032368001528,240.7032368001528,240.7032368001528,240.7032368001528,240.7032368001528,i,1.0052072999533266,241.734396800166,241.734396800166,241.734396800166,241.734396800166,241.734396800166,241.734396800166,242.032787400065,242.032787400065,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,243.345818300033,32,55,54,64,54,74,4.0,2.658450399991125,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,248.53940290003084,250.4100560999941,245.85536250006407,245.85536250006407,245.85536250006407,245.85536250006407,245.85536250006407,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,250.4100560999941,250.4100560999941,250.4100560999941,250.4100560999941,250.4100560999941,250.4100560999941,r,0.7910529999062419,251.22679400001653,251.22679400001653,251.22679400001653,251.22679400001653,251.22679400001653,251.22679400001653,251.52371089998633,251.52371089998633,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,253.35229169996455,23,53,52,59,23,72,1.0,4.254764799959958,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,260.14221239998005,261.77861450007185,255.86136910016648,255.86136910016648,255.86136910016648,255.86136910016648,255.86136910016648,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,261.77861450007185,261.77861450007185,261.77861450007185,261.77861450007185,261.77861450007185,261.77861450007185,i,0.8127842000685632,262.6113436999731,262.6113436999731,262.6113436999731,262.6113436999731,262.6113436999731,262.6113436999731,262.90962260006927,262.90962260006927,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,264.45510130003095,18,53,63,59,63,55,None,None,30,30,[0.10740740740740741],[-0.27870370370370373],[1],[0],[0],[6.4714585999026895],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],273.46052350010723,273.46052350010723,273.46052350010723,273.46052350010723,8.027777777777777,3.1943271001800895,276.67069709999487,278.4837349001318,,,,,,266.9661666001193,266.9661666001193,266.9661666001193,266.9661666001193,266.9661666001193,266.9661666001193,266.9661666001193,266.9661666001193,0.006997999968007207,266.9661666001193,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,278.4837349001318,278.4837349001318,278.4837349001318,278.4837349001318,278.4837349001318,278.4837349001318,i,0.8106827000156045,279.31597460014746,279.31597460014746,279.31597460014746,279.31597460014746,279.31597460014746,279.31597460014746,279.6141035000328,279.6141035000328,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,281.142729600193,20,61,48,71,48,74,3.0,2.941702499985695,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,286.62237590015866,288.3229269001167,283.65168930008076,283.65168930008076,283.65168930008076,283.65168930008076,283.65168930008076,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,288.3229269001167,288.3229269001167,288.3229269001167,288.3229269001167,288.3229269001167,288.3229269001167,r,0.7886551001574844,289.13981770002283,289.13981770002283,289.13981770002283,289.13981770002283,289.13981770002283,289.13981770002283,289.43687870004214,289.43687870004214,290.9327972000465,290.9327972000465,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,290.9496113001369,4,57,58,64,4,58,1.0,2.6252210999373347,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,296.1122449999675,297.8141148001887,293.45855120010674,293.45855120010674,293.45855120010674,293.45855120010674,293.45855120010674,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,297.8141148001887,297.8141148001887,297.8141148001887,297.8141148001887,297.8141148001887,297.8141148001887,i,0.8840699000284076,298.7295658001676,298.7295658001676,298.7295658001676,298.7295658001676,298.7295658001676,298.7295658001676,299.02768880012445,299.02768880012445,299.87516340008005,299.87516340008005,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,299.89178010006435,13,60,55,67,55,78,None,None,80,80,[0.012037037037037037],[-0.29259259259259257],[1],[0],[0],[5.492008799919859],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],307.9154723000247,307.9154723000247,307.9154723000247,307.9154723000247,8.027777777777777,2.427757899975404,310.36192589998245,311.908936599968,,,,,,302.4017925001681,302.4017925001681,302.4017925001681,302.4017925001681,302.4017925001681,302.4017925001681,302.4017925001681,302.4017925001681,0.00619739992544055,302.4017925001681,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,311.908936599968,311.908936599968,311.908936599968,311.908936599968,311.908936599968,311.908936599968,i,0.45366170001216233,312.39350940007716,312.39350940007716,312.39350940007716,312.39350940007716,312.39350940007716,312.39350940007716,312.6900738000404,312.6900738000404,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,313.9035191000439,12,52,46,60,46,80,None,None,20,20,[0.01574074074074074],[-0.3074074074074074],[1],[0],[0],[7.951136899879202],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],324.3864190999884,324.3864190999884,324.3864190999884,324.3864190999884,9.0,3.895385199924931,328.2962226001546,330.0261309000198,,,,,,316.41518780007027,316.41518780007027,316.41518780007027,316.41518780007027,316.41518780007027,316.41518780007027,316.41518780007027,316.41518780007027,0.006901300046592951,316.41518780007027,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,330.0261309000198,330.0261309000198,330.0261309000198,330.0261309000198,330.0261309000198,330.0261309000198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,46,74,0,**,None,None,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,337.57160779996775,339.18446859996766,,,,,,,,,,,,,,,,331.56406340003014,337.57160779996775,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,339.18446859996766,339.18446859996766,339.18446859996766,339.18446859996766,339.18446859996766,339.18446859996766,j,0.6627290998585522,339.8683189000003,339.8683189000003,339.8683189000003,339.8683189000003,339.8683189000003,339.8683189000003,340.1653851000592,340.1653851000592,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,342.0598383001052,14,46,46,66,66,62,None,None,,,[],[],[],[],[],[],[],-0.6,1,344.58109920006245,344.58109920006245,344.58109920006245,344.58109920006245,344.58109920006245,344.58109920006245,344.58109920006245,344.58109920006245,0.006887099938467145,344.58109920006245,50,[0.07037037037037037],[-0.28703703703703703],[1],[0],[0],[6.41232470003888],['tijiao_random_2'],351.00672970013693,351.00672970013693,351.00672970013693,351.00672970013693,5.935185185185185,9.217202899977565,360.2424783001188,362.0553904999979,,,,,,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,362.0553904999979,362.0553904999979,362.0553904999979,362.0553904999979,362.0553904999979,362.0553904999979,r,0.4443087000399828,362.5256546000019,362.5256546000019,362.5256546000019,362.5256546000019,362.5256546000019,362.5256546000019,362.8202434000559,362.8202434000559,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,364.1499489999842,18,49,40,64,18,78,1.0,2.8914284999482334,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,369.577035699971,371.4796073001344,366.6590877000708,366.6590877000708,366.6590877000708,366.6590877000708,366.6590877000708,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,371.4796073001344,371.4796073001344,371.4796073001344,371.4796073001344,371.4796073001344,371.4796073001344,i,0.7733780001290143,372.27762460010126,372.27762460010126,372.27762460010126,372.27762460010126,372.27762460010126,372.27762460010126,372.5768081001006,372.5768081001006,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,373.57412680005655,17,55,41,66,41,61,None,None,30,30,[-0.05555555555555555],[-0.2898148148148148],[1],[0],[0],[7.269753200002015],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],383.37555720005184,383.37555720005184,383.37555720005184,383.37555720005184,7.981481481481482,3.891215299954638,387.2855001001153,389.28110060002655,,,,,,376.0851076999679,376.0851076999679,376.0851076999679,376.0851076999679,376.0851076999679,376.0851076999679,376.0851076999679,376.0851076999679,0.006703400053083897,376.0851076999679,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,389.28110060002655,389.28110060002655,389.28110060002655,389.28110060002655,389.28110060002655,389.28110060002655,i,0.5463976000901312,389.84690790018067,389.84690790018067,389.84690790018067,389.84690790018067,389.84690790018067,389.84690790018067,390.1457766001113,390.1457766001113,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,390.992871100083,17,55,48,66,48,19,5.0,1.927483499981463,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,395.4569254000671,397.44213290000334,393.50246089999564,393.50246089999564,393.50246089999564,393.50246089999564,393.50246089999564,,,,,,,,,,,,,,,,281,m,18,2023-04-05_15h08.18.386,RL,2022.2.4,60.1210115977128,
