bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,25.05539009999484,None,space,5.668323999969289,25.05539009999484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
,,,,,,,,,,,,,30.760711399954744,None,s,25.132446100004017,30.760711399954744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,,,,,55.927802499965765,None,None,None,None,None,None,57.04861980001442,None,57.04861980001442,None,57.04861980001442,None,57.04861980001442,None,r,0.7345151000190526,57.04861980001442,None,57.04861980001442,None,57.919345399946906,None,57.919345399946906,None,57.919345399946906,None,57.919345399946906,None,57.919345399946906,None,57.919345399946906,None,58.21039489994291,None,58.21039489994291,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,59.40398099995218,None,37,60,26,55,37,48,62.033452400006354,None,2.0,2.0547793000005186,62.033452400006354,None,62.033452400006354,None,62.033452400006354,None,62.033452400006354,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,64.75283040001523,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,1,1,1,,,,,,,,,,,,,,,None,None,None,None,None,66.45575740002096,None,66.45575740002096,None,66.45575740002096,None,66.45575740002096,None,f,0.6974622000707313,66.45575740002096,None,66.45575740002096,None,67.19968379999045,None,67.19968379999045,None,67.19968379999045,None,67.19968379999045,None,67.19968379999045,None,67.19968379999045,None,67.48321990005206,68.43412860005628,67.48321990005206,68.43412860005628,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,68.46720870002173,None,45,54,33,54,54,44,None,None,None,None,None,None,None,None,None,None,None,None,60,71.07377260003705,None,60,71.07377260003705,None,71.07377260003705,None,71.07377260003705,None,71.07377260003705,None,71.07377260003705,None,71.07377260003705,None,71.07377260003705,None,0.014035960077308118,None,71.07377260003705,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.15625,3.0390316999983042,78.5069445000263,None,78.5069445000263,None,78.5069445000263,None,78.5069445000263,None,None,None,81.55902859999333,None,0.07552083333333333,-0.2877604166666667,1,0,0,7.336277199909091,tijiao,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,,,,,,None,None,None,None,None,83.0819174000062,None,83.0819174000062,None,83.0819174000062,None,83.0819174000062,None,i,0.4116394999437034,83.0819174000062,None,83.0819174000062,None,83.53649730002508,None,83.53649730002508,None,83.53649730002508,None,83.53649730002508,None,83.53649730002508,None,83.53649730002508,None,83.82804960000794,None,83.82804960000794,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,85.71324279997498,None,36,54,32,58,32,56,88.23607420001645,None,1.0,1.8510204999474809,88.23607420001645,None,88.23607420001645,None,88.23607420001645,None,88.23607420001645,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,90.14445120003074,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,3,3,3,,,,,,,,,,,,,,,None,None,None,None,None,91.93816310004331,None,91.93816310004331,None,91.93816310004331,None,91.93816310004331,None,j,0.5752968000015244,91.93816310004331,None,91.93816310004331,None,92.56077980005648,None,92.56077980005648,None,92.56077980005648,None,92.56077980005648,None,92.56077980005648,None,92.56077980005648,None,92.85103819996584,94.43552299996372,92.85103819996584,94.43552299996372,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,94.47003159997985,None,43,54,30,52,52,32,96.99159550003242,None,7.0,2.665630599949509,96.99159550003242,None,96.99159550003242,None,96.99159550003242,None,96.99159550003242,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,99.71227050002199,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,,,,,,None,None,None,None,None,101.37802619999275,None,101.37802619999275,None,101.37802619999275,None,101.37802619999275,None,j,0.37537459994200617,101.37802619999275,None,101.37802619999275,None,101.79602620005608,None,101.79602620005608,None,101.79602620005608,None,101.79602620005608,None,101.79602620005608,None,101.79602620005608,None,102.09057430003304,None,102.09057430003304,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,103.54023729998153,None,46,54,28,49,49,47,106.06386240001302,None,7.0,1.7161968998843804,106.06386240001302,None,106.06386240001302,None,106.06386240001302,None,106.06386240001302,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,107.83134529995732,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,5,5,5,,,,,,,,,,,,,,,None,None,None,None,None,109.51671879994683,None,109.51671879994683,None,109.51671879994683,None,109.51671879994683,None,r,0.4868011000799015,109.51671879994683,None,109.51671879994683,None,110.05245199997444,None,110.05245199997444,None,110.05245199997444,None,110.05245199997444,None,110.05245199997444,None,110.05245199997444,None,110.34630370000377,None,110.34630370000377,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,111.26054819999263,None,37,47,30,52,37,49,113.77930529997684,None,2.0,2.1046014999737963,113.77930529997684,None,113.77930529997684,None,113.77930529997684,None,113.77930529997684,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,115.94844199996442,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,,,,,,None,None,None,None,None,117.83992900000885,None,117.83992900000885,None,117.83992900000885,None,117.83992900000885,None,f,0.6736408000579104,117.83992900000885,None,117.83992900000885,None,118.56296000001021,None,118.56296000001021,None,118.56296000001021,None,118.56296000001021,None,118.56296000001021,None,118.56296000001021,None,118.85220610001124,119.80301469995175,118.85220610001124,119.80301469995175,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,119.8348616999574,None,35,46,32,51,46,52,None,None,None,None,None,None,None,None,None,None,None,None,52,122.36382309999317,None,52,122.36382309999317,None,122.36382309999317,None,122.36382309999317,None,122.36382309999317,None,122.36382309999317,None,122.36382309999317,None,122.36382309999317,None,0.01598754001315683,None,122.36382309999317,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.010416666666667,1.8159704999998212,126.51445140002761,None,126.51445140002761,None,126.51445140002761,None,126.51445140002761,None,None,None,128.35699300002307,None,-0.032552083333333336,-0.27734375,1,0,0,4.103492000023834,tijiao,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,7,7,7,,,,,,,,,,,,,,,None,None,None,None,None,130.13103980000596,None,130.13103980000596,None,130.13103980000596,None,130.13103980000596,None,j,0.4935498000122607,130.13103980000596,None,130.13103980000596,None,130.66924950003158,None,130.66924950003158,None,130.66924950003158,None,130.66924950003158,None,130.66924950003158,None,130.66924950003158,None,130.944114599959,132.6618002000032,130.944114599959,132.6618002000032,132.694912499981,None,132.694912499981,None,132.694912499981,None,132.694912499981,None,132.694912499981,None,132.694912499981,None,132.694912499981,None,132.694912499981,None,132.694912499981,None,37,50,35,58,58,52,135.21741459995974,None,7.0,2.33191569999326,135.21741459995974,None,135.21741459995974,None,135.21741459995974,None,135.21741459995974,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,137.6049767000368,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,139.43753760005347,None,139.43753760005347,None,139.43753760005347,None,139.43753760005347,None,j,0.6276416000910103,139.43753760005347,None,139.43753760005347,None,140.10835320001934,None,140.10835320001934,None,140.10835320001934,None,140.10835320001934,None,140.10835320001934,None,140.10835320001934,None,140.4006187999621,None,140.4006187999621,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,141.3184871999547,None,31,45,40,54,54,52,143.8330417999532,None,7.0,1.191387000028044,143.8330417999532,None,143.8330417999532,None,143.8330417999532,None,143.8330417999532,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,145.08058870001696,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,146.74296069995034,None,146.74296069995034,None,146.74296069995034,None,146.74296069995034,None,j,1.0018579000607133,146.74296069995034,None,146.74296069995034,None,147.79475040000398,None,147.79475040000398,None,147.79475040000398,None,147.79475040000398,None,147.79475040000398,None,147.79475040000398,None,148.08898250001948,149.57388269994408,148.08898250001948,149.57388269994408,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,149.60822449997067,None,30,41,40,45,45,51,None,None,None,None,None,None,None,None,None,None,None,None,54,152.14143049996346,None,54,152.14143049996346,None,152.14143049996346,None,152.14143049996346,None,152.14143049996346,None,152.14143049996346,None,152.14143049996346,None,152.14143049996346,None,0.009574239957146347,None,152.14143049996346,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.953125,5.499807500047609,156.90138940000907,None,156.90138940000907,None,156.90138940000907,None,156.90138940000907,None,None,None,162.41533290001098,None,0.13541666666666666,-0.3020833333333333,1,0,0,4.714001700049266,tijiao,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,164.37144879996777,None,164.37144879996777,None,164.37144879996777,None,164.37144879996777,None,f,0.333446400007233,164.37144879996777,None,164.37144879996777,None,164.75948729994707,None,164.75948729994707,None,164.75948729994707,None,164.75948729994707,None,164.75948729994707,None,164.75948729994707,None,165.05086139997002,None,165.05086139997002,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,166.31496400001924,None,35,47,30,54,47,31,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,168.8637919999892,None,168.8637919999892,None,168.8637919999892,None,168.8637919999892,None,168.8637919999892,None,168.8637919999892,None,54,168.8637919999892,None,168.8637919999892,None,0.016252919915132225,None,168.8637919999892,None,6.9765625,2.6264150999486446,176.14108850003686,None,176.14108850003686,None,176.14108850003686,None,176.14108850003686,None,None,None,178.7937457000371,None,,,,,,,,0.125,-0.28515625,1,0,0,7.105690299998969,tijiao_random_2,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,180.6831803000532,None,180.6831803000532,None,180.6831803000532,None,180.6831803000532,None,j,0.36188779992517084,180.6831803000532,None,180.6831803000532,None,181.0827777000377,None,181.0827777000377,None,181.0827777000377,None,181.0827777000377,None,181.0827777000377,None,181.0827777000377,None,181.3790042999899,None,181.3790042999899,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,183.37721239996608,None,39,49,39,52,52,51,185.90283569996245,None,7.0,2.451102500082925,185.90283569996245,None,185.90283569996245,None,185.90283569996245,None,185.90283569996245,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,188.4042448999826,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,190.2392330999719,None,190.2392330999719,None,190.2392330999719,None,190.2392330999719,None,j,0.4658236000686884,190.2392330999719,None,190.2392330999719,None,190.76013389998116,None,190.76013389998116,None,190.76013389998116,None,190.76013389998116,None,190.76013389998116,None,190.76013389998116,None,191.052560799988,None,191.052560799988,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,193.05128719995264,None,43,46,34,62,62,53,None,None,None,None,None,None,None,None,None,None,None,None,62,195.5826530000195,None,62,195.5826530000195,None,195.5826530000195,None,195.5826530000195,None,195.5826530000195,None,195.5826530000195,None,195.5826530000195,None,195.5826530000195,None,0.0151166400173679,None,195.5826530000195,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.927083333333334,2.6518513000337407,203.33001210005023,None,203.33001210005023,None,203.33001210005023,None,203.33001210005023,None,None,None,206.0127644999884,None,0.14973958333333334,-0.3190104166666667,1,0,0,7.7043703000526875,tijiao,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,208.018055499997,None,208.018055499997,None,208.018055499997,None,208.018055499997,None,j,0.6570131999906152,208.018055499997,None,208.018055499997,None,208.71904410002753,None,208.71904410002753,None,208.71904410002753,None,208.71904410002753,None,208.71904410002753,None,208.71904410002753,None,209.01486810005736,None,209.01486810005736,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,210.36094929999672,None,38,47,37,65,65,45,212.8702656000387,None,7.0,2.0162728999275714,212.8702656000387,None,212.8702656000387,None,212.8702656000387,None,212.8702656000387,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,214.9536321000196,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,216.57490829995368,None,216.57490829995368,None,216.57490829995368,None,216.57490829995368,None,j,0.4804083000635728,216.57490829995368,None,216.57490829995368,None,217.0922406000318,None,217.0922406000318,None,217.0922406000318,None,217.0922406000318,None,217.0922406000318,None,217.0922406000318,None,217.38733179995324,219.172154400032,217.38733179995324,219.172154400032,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,219.20415470004082,None,36,39,40,54,54,66,221.72412729996722,None,2.0,2.10243139998056,221.72412729996722,None,221.72412729996722,None,221.72412729996722,None,221.72412729996722,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,223.89529130002484,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,225.83089950005524,None,225.83089950005524,None,225.83089950005524,None,225.83089950005524,None,f,0.4045100000221282,225.83089950005524,None,225.83089950005524,None,226.2834496999858,None,226.2834496999858,None,226.2834496999858,None,226.2834496999858,None,226.2834496999858,None,226.2834496999858,None,226.57700849999674,None,226.57700849999674,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,227.6135003999807,None,29,47,38,59,47,26,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,230.1517690999899,None,230.1517690999899,None,230.1517690999899,None,230.1517690999899,None,230.1517690999899,None,230.1517690999899,None,53,230.1517690999899,None,230.1517690999899,None,0.0027595399878919125,None,230.1517690999899,None,7.940104166666666,2.080136700067669,236.6903315000236,None,236.6903315000236,None,236.6903315000236,None,236.6903315000236,None,None,None,238.78521510004066,None,,,,,,,,-0.05859375,-0.2942708333333333,1,0,0,6.508083800086752,tijiao_random_2,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,240.59099449997302,None,240.59099449997302,None,240.59099449997302,None,240.59099449997302,None,i,0.39436210005078465,240.59099449997302,None,240.59099449997302,None,241.02734489995055,None,241.02734489995055,None,241.02734489995055,None,241.02734489995055,None,241.02734489995055,None,241.02734489995055,None,241.32086530001834,242.38803280005231,241.32086530001834,242.38803280005231,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,242.4201806000201,None,28,38,47,53,47,42,None,None,None,None,None,None,None,None,None,None,None,None,36,244.945556199993,None,36,244.945556199993,None,244.945556199993,None,244.945556199993,None,244.945556199993,None,244.945556199993,None,244.945556199993,None,244.945556199993,None,0.0021860599517822266,None,244.945556199993,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.8984375,0.8121210999088362,252.96719310001936,None,252.96719310001936,None,252.96719310001936,None,252.96719310001936,None,None,None,253.79574109998066,None,0.11328125,-0.28125,1,0,0,7.9754179000156,tijiao,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,255.4296893000137,None,255.4296893000137,None,255.4296893000137,None,255.4296893000137,None,j,0.41573880007490516,255.4296893000137,None,255.4296893000137,None,255.88111640000716,None,255.88111640000716,None,255.88111640000716,None,255.88111640000716,None,255.88111640000716,None,255.88111640000716,None,256.1804472999647,None,256.1804472999647,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,257.33136279997416,None,33,52,58,55,55,57,259.8467923999997,None,5.0,2.206966699915938,259.8467923999997,None,259.8467923999997,None,259.8467923999997,None,259.8467923999997,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,262.11237790004816,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,,,,,,None,None,None,None,None,263.9572930999566,None,263.9572930999566,None,263.9572930999566,None,263.9572930999566,None,r,0.6983204000862315,263.9572930999566,None,263.9572930999566,None,264.7075533999596,None,264.7075533999596,None,264.7075533999596,None,264.7075533999596,None,264.7075533999596,None,264.7075533999596,None,265.00376180000603,None,265.00376180000603,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,266.12420169997495,None,39,47,54,55,39,47,268.6450767000206,None,1.0,2.4019500999711454,268.6450767000206,None,268.6450767000206,None,268.6450767000206,None,268.6450767000206,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,271.1074331999989,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
0,0.3,0.225,0,19,19,19,,,,,,,,,,,,,,,None,None,None,None,None,273.11370949994307,None,273.11370949994307,None,273.11370949994307,None,273.11370949994307,None,j,0.3421388000715524,273.11370949994307,None,273.11370949994307,None,273.49940450000577,None,273.49940450000577,None,273.49940450000577,None,273.49940450000577,None,273.49940450000577,None,273.49940450000577,None,273.7932044999907,None,273.7932044999907,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,274.84250539995264,None,49,54,54,60,60,62,277.35966359998565,None,4.0,2.3917998999822885,277.35966359998565,None,277.35966359998565,None,277.35966359998565,None,277.35966359998565,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,279.8024439000292,None,,,,,,,,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,,,,,,None,None,None,None,None,281.36942230002023,None,281.36942230002023,None,281.36942230002023,None,281.36942230002023,None,j,0.45768699992913753,281.36942230002023,None,281.36942230002023,None,281.8703619999578,None,281.8703619999578,None,281.8703619999578,None,281.8703619999578,None,281.8703619999578,None,281.8703619999578,None,282.16562380001415,None,282.16562380001415,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,284.17937919998076,None,48,53,59,54,54,53,None,None,None,None,None,None,None,None,None,None,None,None,62,286.7312017000513,None,62,286.7312017000513,None,286.7312017000513,None,286.7312017000513,None,286.7312017000513,None,286.7312017000513,None,286.7312017000513,None,286.7312017000513,None,0.0004203398711979389,None,286.7312017000513,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,10.049479166666668,1.3181401999900118,291.15811660001054,None,291.15811660001054,None,291.15811660001054,None,291.15811660001054,None,None,None,292.50384629995096,None,0.026041666666666668,-0.2721354166666667,1,0,0,4.387308800010942,tijiao,,,,,,,,,249,m,24,2023_Mar_22_1612,RL,2021.2.3,59.972928209557814,
