bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,37,37,37,,,,,,,,,,,,,,,None,None,None,None,None,481.6746039999416,None,481.6746039999416,None,481.6746039999416,None,481.6746039999416,None,r,0.5183306999970227,481.6746039999416,None,481.6746039999416,None,482.24574739998206,None,482.24574739998206,None,482.24574739998206,None,482.24574739998206,None,482.24574739998206,None,482.24574739998206,None,482.53842509991955,484.2729822999099,482.53842509991955,484.2729822999099,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,484.3047965000151,None,88,42,21,61,88,80,486.8260893999832,None,7.0,1.0701984000625089,486.8260893999832,None,486.8260893999832,None,486.8260893999832,None,486.8260893999832,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,487.9609521999955,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,,,,,,None,None,None,None,None,489.8144549999852,None,489.8144549999852,None,489.8144549999852,None,489.8144549999852,None,r,1.0685424000257626,489.8144549999852,None,489.8144549999852,None,490.93063969991636,None,490.93063969991636,None,490.93063969991636,None,490.93063969991636,None,490.93063969991636,None,490.93063969991636,None,491.2279028999619,None,491.2279028999619,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,492.242087099934,None,91,40,27,63,91,39,None,None,None,None,None,None,None,None,None,None,None,None,80,494.77885120001156,None,80,494.77885120001156,None,494.77885120001156,None,494.77885120001156,None,494.77885120001156,None,494.77885120001156,None,494.77885120001156,None,494.77885120001156,None,-0.016927083333333332,-0.2838541666666667,1,0,0,3.629051600000821,tijiao,0.00922703999094665,None,494.77885120001156,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,10.9609375,1.2830758000491187,498.4523704999592,None,498.4523704999592,None,498.4523704999592,None,498.4523704999592,None,None,None,499.7675299999537,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,39,39,39,,,,,,,,,,,,,,,None,None,None,None,None,501.6892496999353,None,501.6892496999353,None,501.6892496999353,None,501.6892496999353,None,r,0.39448140002787113,501.6892496999353,None,501.6892496999353,None,502.12567490001675,None,502.12567490001675,None,502.12567490001675,None,502.12567490001675,None,502.12567490001675,None,502.12567490001675,None,502.41877689992543,503.2361967000179,502.41877689992543,503.2361967000179,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,503.2715210999595,None,93,43,29,65,93,77,505.7923862999305,None,7.0,1.150837799999863,505.7923862999305,None,505.7923862999305,None,505.7923862999305,None,505.7923862999305,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,506.9928878999781,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,,,,,,None,None,None,None,None,508.52688199991826,None,508.52688199991826,None,508.52688199991826,None,508.52688199991826,None,r,0.6461932000238448,508.52688199991826,None,508.52688199991826,None,509.21159379999153,None,509.21159379999153,None,509.21159379999153,None,509.21159379999153,None,509.21159379999153,None,509.21159379999153,None,509.5069534999784,None,509.5069534999784,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,511.49273509997874,None,89,43,27,53,89,87,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,514.0384530000156,None,514.0384530000156,None,514.0384530000156,None,514.0384530000156,None,514.0384530000156,None,514.0384530000156,None,86,514.0384530000156,None,514.0384530000156,None,0.012673320015892386,None,514.0384530000156,None,10.1796875,1.6185700000496581,518.8526873999508,None,518.8526873999508,None,518.8526873999508,None,518.8526873999508,None,None,None,520.5037586999824,None,0.09114583333333333,-0.2786458333333333,1,0,0,4.783506500069052,tijiao_random_2,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,41,41,41,,,,,,,,,,,,,,,None,None,None,None,None,522.4866966999834,None,522.4866966999834,None,522.4866966999834,None,522.4866966999834,None,r,0.27653549995739013,522.4866966999834,None,522.4866966999834,None,522.8059012999292,None,522.8059012999292,None,522.8059012999292,None,522.8059012999292,None,522.8059012999292,None,522.8059012999292,None,523.1000065999106,524.8510530999629,523.1000065999106,524.8510530999629,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,524.8832319999347,None,78,40,12,56,78,87,None,None,None,None,None,None,None,None,None,None,None,None,80,527.4180335999699,None,80,527.4180335999699,None,527.4180335999699,None,527.4180335999699,None,527.4180335999699,None,527.4180335999699,None,527.4180335999699,None,527.4180335999699,None,0.05078125,-0.2799479166666667,1,0,0,3.465313100023195,tijiao,0.011333439964801073,None,527.4180335999699,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.997395833333332,1.9626965000061318,530.9282089999178,None,530.9282089999178,None,530.9282089999178,None,530.9282089999178,None,None,None,532.9059728999855,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,,,,,,None,None,None,None,None,534.5786508999299,None,534.5786508999299,None,534.5786508999299,None,534.5786508999299,None,r,0.2749435999430716,534.5786508999299,None,534.5786508999299,None,534.9034885999281,None,534.9034885999281,None,534.9034885999281,None,534.9034885999281,None,534.9034885999281,None,534.9034885999281,None,535.1916002000216,None,535.1916002000216,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,536.4902404999593,None,78,41,15,61,78,94,None,None,None,None,None,None,None,None,None,None,None,None,80,539.0187995999586,None,80,539.0187995999586,None,539.0187995999586,None,539.0187995999586,None,539.0187995999586,None,539.0187995999586,None,539.0187995999586,None,539.0187995999586,None,0.12630208333333334,-0.2942708333333333,1,0,0,3.3213502999860793,tijiao,0.0006911599775776267,None,539.0187995999586,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.971354166666668,1.2654779000440612,542.3877040999942,None,542.3877040999942,None,542.3877040999942,None,542.3877040999942,None,None,None,543.6786916999845,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,43,43,43,,,,,,,,,,,,,,,None,None,None,None,None,545.4532308999915,None,545.4532308999915,None,545.4532308999915,None,545.4532308999915,None,r,0.3201339999213815,545.4532308999915,None,545.4532308999915,None,545.8203468999127,None,545.8203468999127,None,545.8203468999127,None,545.8203468999127,None,545.8203468999127,None,545.8203468999127,None,546.1158215999603,None,546.1158215999603,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,547.8480333000189,None,76,35,13,57,76,94,None,None,None,None,None,None,None,None,None,None,None,None,80,550.3892621999839,None,80,550.3892621999839,None,550.3892621999839,None,550.3892621999839,None,550.3892621999839,None,550.3892621999839,None,550.3892621999839,None,550.3892621999839,None,0.048177083333333336,-0.2955729166666667,1,0,0,5.959450499969535,tijiao,0.004691440030001104,None,550.3892621999839,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.020833333333332,1.6310422000242397,556.3964206000092,None,556.3964206000092,None,556.3964206000092,None,556.3964206000092,None,None,None,558.0406284999335,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,,,,,,None,None,None,None,None,559.6459537999472,None,559.6459537999472,None,559.6459537999472,None,559.6459537999472,None,r,0.34773699997458607,559.6459537999472,None,559.6459537999472,None,560.0332590999315,None,560.0332590999315,None,560.0332590999315,None,560.0332590999315,None,560.0332590999315,None,560.0332590999315,None,560.3089234000072,561.1428256999934,560.3089234000072,561.1428256999934,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,561.1734028999927,None,80,45,20,51,80,57,None,None,None,None,None,None,None,None,None,None,None,None,80,563.7029660999542,None,80,563.7029660999542,None,563.7029660999542,None,563.7029660999542,None,563.7029660999542,None,563.7029660999542,None,563.7029660999542,None,563.7029660999542,None,0.13671875,-0.2877604166666667,1,0,0,3.287371899932623,tijiao,0.0010876599699258804,None,563.7029660999542,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.9453125,1.9937076000496745,567.0349747999571,None,567.0349747999571,None,567.0349747999571,None,567.0349747999571,None,None,None,569.046104399953,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,45,45,45,,,,,,,,,,,,,,,None,None,None,None,None,570.9539336999878,None,570.9539336999878,None,570.9539336999878,None,570.9539336999878,None,r,0.39965259993914515,570.9539336999878,None,570.9539336999878,None,571.4046829999425,None,571.4046829999425,None,571.4046829999425,None,571.4046829999425,None,571.4046829999425,None,571.4046829999425,None,571.7003755000187,None,571.7003755000187,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,572.8305396999931,None,80,44,22,61,80,89,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,575.3840762999607,None,575.3840762999607,None,575.3840762999607,None,575.3840762999607,None,575.3840762999607,None,575.3840762999607,None,80,575.3840762999607,None,575.3840762999607,None,0.009987219935283065,None,575.3840762999607,None,9.177083333333332,1.3367050999077037,578.3959471000126,None,578.3959471000126,None,578.3959471000126,None,578.3959471000126,None,None,None,579.7534954999574,None,0.037760416666666664,-0.3059895833333333,1,0,0,2.979527899995446,tijiao_random_2,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,,,,,,None,None,None,None,None,581.39471709996,None,581.39471709996,None,581.39471709996,None,581.39471709996,None,j,1.148899200023152,581.39471709996,None,581.39471709996,None,582.5969432999846,None,582.5969432999846,None,582.5969432999846,None,582.5969432999846,None,582.5969432999846,None,582.5969432999846,None,582.8912055999972,None,582.8912055999972,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,584.559144299943,None,76,45,16,53,53,85,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,587.0994987000013,None,587.0994987000013,None,587.0994987000013,None,587.0994987000013,None,587.0994987000013,None,587.0994987000013,None,40,587.0994987000013,None,587.0994987000013,None,0.002682540100067854,None,587.0994987000013,None,9.046875,1.2250499000074342,590.8919311999343,None,590.8919311999343,None,590.8919311999343,None,590.8919311999343,None,None,None,592.1429191000061,None,0.10286458333333333,-0.30078125,1,0,0,3.756652000010945,tijiao_random_2,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,47,47,47,,,,,,,,,,,,,,,None,None,None,None,None,593.8363150999648,None,593.8363150999648,None,593.8363150999648,None,593.8363150999648,None,j,0.4777598000364378,593.8363150999648,None,593.8363150999648,None,594.3573046999518,None,594.3573046999518,None,594.3573046999518,None,594.3573046999518,None,594.3573046999518,None,594.3573046999518,None,594.6496918000048,596.534294800018,594.6496918000048,596.534294800018,596.564780500019,None,596.564780500019,None,596.564780500019,None,596.564780500019,None,596.564780500019,None,596.564780500019,None,596.564780500019,None,596.564780500019,None,596.564780500019,None,78,47,27,62,62,39,599.0831656999653,None,5.0,1.3255315000424162,599.0831656999653,None,599.0831656999653,None,599.0831656999653,None,599.0831656999653,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.4614802999422,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,,,,,,None,None,None,None,None,602.3087328999536,None,602.3087328999536,None,602.3087328999536,None,602.3087328999536,None,r,0.9950157999992371,602.3087328999536,None,602.3087328999536,None,603.3462040999439,None,603.3462040999439,None,603.3462040999439,None,603.3462040999439,None,603.3462040999439,None,603.3462040999439,None,603.6389896000037,None,603.6389896000037,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,605.5893113999628,None,73,46,23,50,73,84,608.1142711999128,None,6.0,1.2524423999711871,608.1142711999128,None,608.1142711999128,None,608.1142711999128,None,608.1142711999128,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,609.4327742999885,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,49,49,49,,,,,,,,,,,,,,,None,None,None,None,None,611.3326279999455,None,611.3326279999455,None,611.3326279999455,None,611.3326279999455,None,r,0.7811555999796838,611.3326279999455,None,611.3326279999455,None,612.1726819999749,None,612.1726819999749,None,612.1726819999749,None,612.1726819999749,None,612.1726819999749,None,612.1726819999749,None,612.4619087999454,613.9796541000251,612.4619087999454,613.9796541000251,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,614.0099317999557,None,65,49,21,53,65,77,616.5283481000224,None,5.0,1.0367749000433832,616.5283481000224,None,616.5283481000224,None,616.5283481000224,None,616.5283481000224,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,617.6193777999142,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,,,,,,None,None,None,None,None,619.4882371999556,None,619.4882371999556,None,619.4882371999556,None,619.4882371999556,None,i,0.30585740006063133,619.4882371999556,None,619.4882371999556,None,619.843614900019,None,619.843614900019,None,619.843614900019,None,619.843614900019,None,619.843614900019,None,619.843614900019,None,620.1337000000058,621.184627700015,620.1337000000058,621.184627700015,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,621.2225068999687,None,61,32,22,50,22,72,623.7375826999778,None,4.0,2.083420699927956,623.7375826999778,None,623.7375826999778,None,623.7375826999778,None,623.7375826999778,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,625.8751739999279,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,51,51,51,,,,,,,,,,,,,,,None,None,None,None,None,627.4095631999662,None,627.4095631999662,None,627.4095631999662,None,627.4095631999662,None,f,0.7844089000718668,627.4095631999662,None,627.4095631999662,None,628.2481492999941,None,628.2481492999941,None,628.2481492999941,None,628.2481492999941,None,628.2481492999941,None,628.2481492999941,None,628.5396673999494,None,628.5396673999494,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,630.0401871999493,None,60,40,19,46,40,35,632.5561162999365,None,4.0,1.5561597000341862,632.5561162999365,None,632.5561162999365,None,632.5561162999365,None,632.5561162999365,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,634.1702560000122,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,,,,,,None,None,None,None,None,635.8489015999949,None,635.8489015999949,None,635.8489015999949,None,635.8489015999949,None,r,0.3151983000570908,635.8489015999949,None,635.8489015999949,None,636.216354599921,None,636.216354599921,None,636.216354599921,None,636.216354599921,None,636.216354599921,None,636.216354599921,None,636.5118034000043,None,636.5118034000043,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,637.7107667999808,None,58,39,27,47,58,76,640.2298817000119,None,4.0,1.2050297999521717,640.2298817000119,None,640.2298817000119,None,640.2298817000119,None,640.2298817000119,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,641.5043473999249,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,53,53,53,,,,,,,,,,,,,,,None,None,None,None,None,643.1872570000123,None,643.1872570000123,None,643.1872570000123,None,643.1872570000123,None,r,0.4479375999653712,643.1872570000123,None,643.1872570000123,None,643.6874490999617,None,643.6874490999617,None,643.6874490999617,None,643.6874490999617,None,643.6874490999617,None,643.6874490999617,None,643.9838971999707,None,643.9838971999707,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,645.832138299942,None,63,41,38,52,63,48,648.3504616999999,None,5.0,0.9874180000042543,648.3504616999999,None,648.3504616999999,None,648.3504616999999,None,648.3504616999999,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,649.3906198999612,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,,,,,,None,None,None,None,None,651.0098101999611,None,651.0098101999611,None,651.0098101999611,None,651.0098101999611,None,r,0.6053773000603542,651.0098101999611,None,651.0098101999611,None,651.6616633000085,None,651.6616633000085,None,651.6616633000085,None,651.6616633000085,None,651.6616633000085,None,651.6616633000085,None,651.9559171999572,653.890577299986,651.9559171999572,653.890577299986,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,653.9272908999119,None,66,41,26,59,66,70,656.4376342999749,None,5.0,1.8745620999252424,656.4376342999749,None,656.4376342999749,None,656.4376342999749,None,656.4376342999749,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,658.3635511000175,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,55,55,55,,,,,,,,,,,,,,,None,None,None,None,None,660.3494760999456,None,660.3494760999456,None,660.3494760999456,None,660.3494760999456,None,j,0.30565580003894866,660.3494760999456,None,660.3494760999456,None,660.7073194999248,None,660.7073194999248,None,660.7073194999248,None,660.7073194999248,None,660.7073194999248,None,660.7073194999248,None,660.9956094999798,None,660.9956094999798,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,662.9605765999295,None,70,43,25,58,58,13,None,None,None,None,None,None,None,None,None,None,None,None,50,665.5001076000044,None,50,665.5001076000044,None,665.5001076000044,None,665.5001076000044,None,665.5001076000044,None,665.5001076000044,None,665.5001076000044,None,665.5001076000044,None,0.140625,-0.28515625,1,0,0,3.6941436999477446,tijiao,0.008019340108148754,None,665.5001076000044,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.018229166666666,1.6841558000305668,669.2392449999461,None,669.2392449999461,None,669.2392449999461,None,669.2392449999461,None,None,None,670.9503222999629,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,,,,,,None,None,None,None,None,672.5077090999112,None,672.5077090999112,None,672.5077090999112,None,672.5077090999112,None,r,0.5175797000993043,672.5077090999112,None,672.5077090999112,None,673.075019299984,None,673.075019299984,None,673.075019299984,None,673.075019299984,None,673.075019299984,None,673.075019299984,None,673.3707399999257,None,673.3707399999257,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,675.302685600007,None,63,41,27,61,63,63,677.824332499993,None,5.0,1.6010244000935927,677.824332499993,None,677.824332499993,None,677.824332499993,None,677.824332499993,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,679.4799450999126,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
0,0.3,0.225,0,57,57,57,,,,,,,,,,,,,,,None,None,None,None,None,681.196518199984,None,681.196518199984,None,681.196518199984,None,681.196518199984,None,r,0.3488599000265822,681.196518199984,None,681.196518199984,None,681.5974862999283,None,681.5974862999283,None,681.5974862999283,None,681.5974862999283,None,681.5974862999283,None,681.5974862999283,None,681.8933305999963,None,681.8933305999963,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,683.6910186000168,None,54,45,33,57,54,68,None,None,None,None,None,None,None,None,None,None,None,None,60,686.2299525999697,None,60,686.2299525999697,None,686.2299525999697,None,686.2299525999697,None,686.2299525999697,None,686.2299525999697,None,686.2299525999697,None,686.2299525999697,None,0.0390625,-0.2760416666666667,1,0,0,3.278431700076908,tijiao,0.008279540110379457,None,686.2299525999697,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.940104166666666,1.3655701000243425,689.551867299946,None,689.551867299946,None,689.551867299946,None,689.551867299946,None,None,None,690.9322908999166,None,,,,,,,,,253,m,21,2023_Mar_23_1002,RL,2021.2.3,59.95419500916961,
