bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,value_expect_self,expectself.text,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,expectself.started,tijiao_click.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,269.2269840000081,269.2269840000081,269.2269840000081,269.2269840000081,269.2269840000081,269.2269840000081,j,0.5485765000048559,269.7925370000012,269.7925370000012,269.7925370000012,269.7925370000012,269.7925370000012,269.7925370000012,270.0917616000079,270.0917616000079,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,271.62076340000203,,,,,,60,48,52,66,66,38,None,None,65,65,[-0.125],[-0.27685185185185185],[1],[0],[0],[6.955431900001713],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],7.0092592592592595,2.7613448000047356,283.8861969999998,285.7985989000008,274.13077210000483,274.13077210000483,274.13077210000483,274.13077210000483,274.13077210000483,274.13077210000483,274.13077210000483,274.13077210000483,0.007511400006478652,281.1058309000073,281.1058309000073,281.1058309000073,281.1058309000073,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,285.7985989000008,285.7985989000008,285.7985989000008,285.7985989000008,285.7985989000008,285.7985989000008,j,0.6459060000051977,286.4639726000023,286.4639726000023,286.4639726000023,286.4639726000023,286.4639726000023,286.4639726000023,286.76284640000085,286.76284640000085,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,288.0759313000017,,,,,,70,53,48,74,74,58,None,None,,,[],[],[],[],[],[],[],0.2,1,60,[-0.005555555555555556],[-0.27870370370370373],[1],[0],[0],[6.912523000006331],['tijiao'],2.8333333333333335,4.2147005000006175,301.7539230000111,303.66646140000375,,,,,,,,,,297.52065500000026,297.52065500000026,297.52065500000026,297.52065500000026,290.5948996000079,290.5948996000079,290.5948996000079,290.5948996000079,290.5948996000079,290.5948996000079,290.5948996000079,290.5948996000079,0.005922399999690242,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,303.66646140000375,303.66646140000375,303.66646140000375,303.66646140000375,303.66646140000375,303.66646140000375,i,0.7700691000063671,304.465173900011,304.465173900011,304.465173900011,304.465173900011,304.465173900011,304.465173900011,304.7637820000091,304.7637820000091,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,305.89367360000324,308.40309170000546,308.40309170000546,308.40309170000546,308.40309170000546,308.40309170000546,57,45,51,76,51,48,5.0,3.57276459998684,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,312.00138150001294,313.6557618000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,313.6557618000079,313.6557618000079,313.6557618000079,313.6557618000079,313.6557618000079,313.6557618000079,j,0.8259955000103218,314.5038687000051,314.5038687000051,314.5038687000051,314.5038687000051,314.5038687000051,314.5038687000051,314.80301670001063,314.80301670001063,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,316.7974625000061,319.3065801000048,319.3065801000048,319.3065801000048,319.3065801000048,319.3065801000048,64,53,48,66,66,48,6.0,3.1569752999930643,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,322.48919350000506,324.06044890001067,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,324.06044890001067,324.06044890001067,324.06044890001067,324.06044890001067,324.06044890001067,324.06044890001067,r,0.6097493999986909,324.6948837000091,324.6948837000091,324.6948837000091,324.6948837000091,324.6948837000091,324.6948837000091,324.9919697000005,324.9919697000005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,326.387822100005,,,,,,49,45,47,67,49,49,None,None,,,[],[],[],[],[],[],[],0.2,1,53,[0.04351851851851852],[-0.2638888888888889],[1],[0],[0],[8.990976200002478],['tijiao'],3.046296296296296,1.9212742000090657,339.8502811000071,341.71213010000065,,,,,,,,,,337.91130430001067,337.91130430001067,337.91130430001067,337.91130430001067,328.90551250000135,328.90551250000135,328.90551250000135,328.90551250000135,328.90551250000135,328.90551250000135,328.90551250000135,328.90551250000135,0.006133700007922016,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,341.71213010000065,341.71213010000065,341.71213010000065,341.71213010000065,341.71213010000065,341.71213010000065,j,0.7331313999893609,342.47755330000655,342.47755330000655,342.47755330000655,342.47755330000655,342.47755330000655,342.47755330000655,342.7763350000023,342.7763350000023,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,343.97333260001324,,,,,,61,51,54,64,64,56,None,None,,,[],[],[],[],[],[],[],0.2,1,48,[0.046296296296296294],[-0.25092592592592594],[1],[0],[0],[8.875148499995703],['tijiao'],3.9722222222222223,2.3694516999967163,357.7675879000017,359.68023150000954,,,,,,,,,,355.3795012000046,355.3795012000046,355.3795012000046,355.3795012000046,346.49112500000047,346.49112500000047,346.49112500000047,346.49112500000047,346.49112500000047,346.49112500000047,346.49112500000047,346.49112500000047,0.006129100001999177,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,359.68023150000954,359.68023150000954,359.68023150000954,359.68023150000954,359.68023150000954,359.68023150000954,f,0.40223879998666234,360.112787200007,360.112787200007,360.112787200007,360.112787200007,360.112787200007,360.112787200007,360.4118388000061,360.4118388000061,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,361.5750340000086,364.0842835000076,364.0842835000076,364.0842835000076,364.0842835000076,364.0842835000076,61,47,56,65,47,40,5.0,3.622762300001341,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,367.73190710000927,369.4532547000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,369.4532547000126,369.4532547000126,369.4532547000126,369.4532547000126,369.4532547000126,369.4532547000126,j,0.9488073000102304,370.4347295000043,370.4347295000043,370.4347295000043,370.4347295000043,370.4347295000043,370.4347295000043,370.7335305000015,370.7335305000015,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,371.56460670000524,374.07384890000685,374.07384890000685,374.07384890000685,374.07384890000685,374.07384890000685,67,55,53,65,65,31,6.0,1.7945000999898184,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,375.8940411000076,377.7308500000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,377.7308500000072,377.7308500000072,377.7308500000072,377.7308500000072,377.7308500000072,377.7308500000072,j,0.4723680000024615,378.2317689000047,378.2317689000047,378.2317689000047,378.2317689000047,378.2317689000047,378.2317689000047,378.52894200000446,378.52894200000446,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,379.95816440001363,382.46714600000996,382.46714600000996,382.46714600000996,382.46714600000996,382.46714600000996,60,55,47,73,73,68,7.0,2.558985700001358,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,385.0539051000087,386.7563940000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,386.7563940000109,386.7563940000109,386.7563940000109,386.7563940000109,386.7563940000109,386.7563940000109,j,0.7027473999914946,387.48774010001216,387.48774010001216,387.48774010001216,387.48774010001216,387.48774010001216,387.48774010001216,387.78669980000996,387.78669980000996,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,389.0003657000052,391.5092144000082,391.5092144000082,391.5092144000082,391.5092144000082,391.5092144000082,57,58,51,73,73,65,7.0,1.943646699990495,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,393.478990100004,395.0669340000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,395.0669340000022,395.0669340000022,395.0669340000022,395.0669340000022,395.0669340000022,395.0669340000022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,44,49,67,0,**,None,None,,,[],[],[],[],[],[],[],-0.2,0,,[],[],[],[],[],[],[],None,None,401.09981750001316,402.61267170000065,,,,,,,,,,,,,,,,,,,,,,,396.5995268000115,401.09981750001316,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,402.61267170000065,402.61267170000065,402.61267170000065,402.61267170000065,402.61267170000065,402.61267170000065,j,0.5244048000022303,403.16224960000545,403.16224960000545,403.16224960000545,403.16224960000545,403.16224960000545,403.16224960000545,403.46067750001384,403.46067750001384,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,404.92337470001075,,,,,,56,53,50,65,65,47,None,None,,,[],[],[],[],[],[],[],-0.2,1,40,[0.05462962962962963],[-0.2638888888888889],[1],[0],[0],[5.816119299997808],['tijiao'],4.0,3.002482899988536,416.2913977000135,418.1206011000031,,,,,,,,,,413.2699919000006,413.2699919000006,413.2699919000006,413.2699919000006,407.44147930000327,407.44147930000327,407.44147930000327,407.44147930000327,407.44147930000327,407.44147930000327,407.44147930000327,407.44147930000327,0.005767599999671802,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,418.1206011000031,418.1206011000031,418.1206011000031,418.1206011000031,418.1206011000031,418.1206011000031,j,0.48967690000426956,418.6371002000087,418.6371002000087,418.6371002000087,418.6371002000087,418.6371002000087,418.6371002000087,418.93536970000423,418.93536970000423,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,419.79969410000194,,,,,,56,46,50,59,59,75,None,None,60,60,[-0.041666666666666664],[-0.275],[1],[0],[0],[6.52148219999799],['tijiao'],0.6,0,,[],[],[],[],[],[],[],4.027777777777779,3.658940100009204,432.5303688000131,434.0934479999996,422.3109972000093,422.3109972000093,422.3109972000093,422.3109972000093,422.3109972000093,422.3109972000093,422.3109972000093,422.3109972000093,0.006770100007997826,428.85344970000733,428.85344970000733,428.85344970000733,428.85344970000733,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,434.0934479999996,434.0934479999996,434.0934479999996,434.0934479999996,434.0934479999996,434.0934479999996,j,0.6506511999905342,434.7753692000115,434.7753692000115,434.7753692000115,434.7753692000115,434.7753692000115,434.7753692000115,435.07453910000913,435.07453910000913,436.4374729000119,436.4374729000119,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,436.4543865000014,438.96338160001324,438.96338160001324,438.96338160001324,438.96338160001324,438.96338160001324,51,56,50,67,67,46,5.0,4.503675500003737,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,443.4948684000119,445.4625197000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,f,25,2023-03-20_10h17.34.687,RL,2022.2.4,60.18407902450306,
