bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,61.0541998000117,None,space,0.932022099965252,61.0541998000117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
,,,,,,,,,,,,,62.05212299991399,None,s,15.534086999949068,62.05212299991399,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,,,,,77.62494170002174,None,None,None,None,None,None,78.74049250001553,None,78.74049250001553,None,78.74049250001553,None,78.74049250001553,None,i,0.5057846000418067,78.74049250001553,None,78.74049250001553,None,79.39231909997761,None,79.39231909997761,None,79.39231909997761,None,79.39231909997761,None,79.39231909997761,None,79.39231909997761,None,79.68787769996561,None,79.68787769996561,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,81.30154269991908,None,45,64,50,67,50,37,83.92564769997261,None,5.0,2.379423200036399,83.92564769997261,None,83.92564769997261,None,83.92564769997261,None,83.92564769997261,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,86.94547369994689,None,,,,,,,,,,,,,,,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
0,0.3,0.225,0,1,1,1,,,,,,,,,,,,,,,None,None,None,None,None,88.54699900001287,None,88.54699900001287,None,88.54699900001287,None,88.54699900001287,None,i,1.1793651999905705,88.54699900001287,None,88.54699900001287,None,89.76871769991703,None,89.76871769991703,None,89.76871769991703,None,89.76871769991703,None,89.76871769991703,None,89.76871769991703,None,90.06173249997664,None,90.06173249997664,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,91.06159699999262,None,37,57,53,59,53,32,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,93.66424680000637,None,93.66424680000637,None,93.66424680000637,None,93.66424680000637,None,93.66424680000637,None,93.66424680000637,None,40,93.66424680000637,None,93.66424680000637,None,0.010796379996463656,None,93.66424680000637,None,2.953125,1.1013255000580102,99.81065210001543,None,99.81065210001543,None,99.81065210001543,None,99.81065210001543,None,None,None,100.91857320000418,None,0.13802083333333334,-0.3411458333333333,1,0,0,6.082762600039132,tijiao_random_2,,,,,,,,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,,,,,,None,None,None,None,None,102.75865350000095,None,102.75865350000095,None,102.75865350000095,None,102.75865350000095,None,i,0.2779171000001952,102.75865350000095,None,102.75865350000095,None,103.08200349996332,None,103.08200349996332,None,103.08200349996332,None,103.08200349996332,None,103.08200349996332,None,103.08200349996332,None,103.37087739992421,104.90547869994771,103.37087739992421,104.90547869994771,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,104.9379172999179,None,39,63,51,56,51,40,None,None,None,None,None,None,None,None,None,None,None,None,50,107.46814459993038,None,50,107.46814459993038,None,107.46814459993038,None,107.46814459993038,None,107.46814459993038,None,107.46814459993038,None,107.46814459993038,None,107.46814459993038,None,0.01584492006804794,None,107.46814459993038,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.044270833333334,0.9363763000583276,112.74333019996993,None,112.74333019996993,None,112.74333019996993,None,112.74333019996993,None,None,None,113.69413049996365,None,,,,,,,,0.0013020833333333333,-0.2838541666666667,1,0,0,5.204077600035816,tijiao,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
0,0.3,0.225,0,3,3,3,,,,,,,,,,,,,,,None,None,None,None,None,115.69988219998777,None,115.69988219998777,None,115.69988219998777,None,115.69988219998777,None,i,0.6866211999440566,115.69988219998777,None,115.69988219998777,None,116.43472339992877,None,116.43472339992877,None,116.43472339992877,None,116.43472339992877,None,116.43472339992877,None,116.43472339992877,None,116.73039919999428,None,116.73039919999428,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,117.87874590000138,None,42,59,52,60,52,63,None,None,None,None,None,None,None,None,None,None,None,None,50,120.41062310000416,None,50,120.41062310000416,None,120.41062310000416,None,120.41062310000416,None,120.41062310000416,None,120.41062310000416,None,120.41062310000416,None,120.41062310000416,None,0.01419281994458288,None,120.41062310000416,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.098958333333332,1.1630233000032604,124.95900289993733,None,124.95900289993733,None,124.95900289993733,None,124.95900289993733,None,None,None,126.13631239999086,None,,,,,,,,0.06770833333333333,-0.2630208333333333,1,0,0,4.5017859999788925,tijiao,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,,,,,,None,None,None,None,None,128.02532020001672,None,128.02532020001672,None,128.02532020001672,None,128.02532020001672,None,j,0.36122160009108484,128.02532020001672,None,128.02532020001672,None,128.42046809999738,None,128.42046809999738,None,128.42046809999738,None,128.42046809999738,None,128.42046809999738,None,128.42046809999738,None,128.70538219995797,129.6392917999765,128.70538219995797,129.6392917999765,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,129.67461579991505,None,41,69,56,47,47,46,None,None,None,None,None,None,None,None,None,None,None,None,47,132.1998326999601,None,47,132.1998326999601,None,132.1998326999601,None,132.1998326999601,None,132.1998326999601,None,132.1998326999601,None,132.1998326999601,None,132.1998326999601,None,0.01582981995306909,None,132.1998326999601,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.994791666666666,0.9336882999632508,137.95183179993182,None,137.95183179993182,None,137.95183179993182,None,137.95183179993182,None,None,None,138.91064749995712,None,,,,,,,,-0.0859375,-0.31640625,1,0,0,5.703207400045358,tijiao,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
0,0.3,0.225,0,5,5,5,,,,,,,,,,,,,,,None,None,None,None,None,140.61778969992884,None,140.61778969992884,None,140.61778969992884,None,140.61778969992884,None,r,0.9090629999991506,140.61778969992884,None,140.61778969992884,None,141.57465429999866,None,141.57465429999866,None,141.57465429999866,None,141.57465429999866,None,141.57465429999866,None,141.57465429999866,None,141.86433160002343,None,141.86433160002343,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,143.29522939992603,None,46,73,52,58,46,50,None,None,None,None,None,None,None,None,None,None,None,None,46,145.83474329998717,None,46,145.83474329998717,None,145.83474329998717,None,145.83474329998717,None,145.83474329998717,None,145.83474329998717,None,145.83474329998717,None,145.83474329998717,None,0.007085119956173003,None,145.83474329998717,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.096354166666667,1.3347252999665216,151.29325659992173,None,151.29325659992173,None,151.29325659992173,None,151.29325659992173,None,None,None,152.65800840000156,None,,,,,,,,0.04296875,-0.2604166666666667,1,0,0,5.412582000019029,tijiao,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,,,,,,None,None,None,None,None,154.47683790000156,None,154.47683790000156,None,154.47683790000156,None,154.47683790000156,None,f,1.0299476999789476,154.47683790000156,None,154.47683790000156,None,155.54152129997965,None,155.54152129997965,None,155.54152129997965,None,155.54152129997965,None,155.54152129997965,None,155.54152129997965,None,155.82405980001204,156.80817109998316,155.82405980001204,156.80817109998316,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,156.8390695999842,None,47,74,53,47,74,60,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,159.38802509999368,None,159.38802509999368,None,159.38802509999368,None,159.38802509999368,None,159.38802509999368,None,159.38802509999368,None,47,159.38802509999368,None,159.38802509999368,None,0.013087559957057238,None,159.38802509999368,None,2.888020833333333,0.8836989999981597,164.53448859998025,None,164.53448859998025,None,164.53448859998025,None,164.53448859998025,None,None,None,165.44596539996564,None,0.01953125,-0.2578125,1,0,0,5.118088799994439,tijiao_random_2,,,,,,,,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
0,0.3,0.225,0,7,7,7,,,,,,,,,,,,,,,None,None,None,None,None,166.98605299997143,None,166.98605299997143,None,166.98605299997143,None,166.98605299997143,None,f,0.8805887999478728,166.98605299997143,None,166.98605299997143,None,167.90731449995656,None,167.90731449995656,None,167.90731449995656,None,167.90731449995656,None,167.90731449995656,None,167.90731449995656,None,168.19923879997805,169.24902290001046,168.19923879997805,169.24902290001046,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,169.26837870001327,None,45,71,49,46,71,25,171.78568570001516,None,6.0,1.7691540999803692,171.78568570001516,None,171.78568570001516,None,171.78568570001516,None,171.78568570001516,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,173.6080282999901,None,,,,,,,,,,,,,,,,263,m,17,2023_Mar_26_1413,RL,2021.2.3,59.98318069978884,
