bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,201.80718360000174,201.80718360000174,201.80718360000174,201.80718360000174,201.80718360000174,201.80718360000174,f,0.4483567999850493,202.27282700000796,202.27282700000796,202.27282700000796,202.27282700000796,202.27282700000796,202.27282700000796,202.57196390000172,202.57196390000172,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,204.30087340000318,,,,,,58,68,58,46,68,30,None,None,68,68,"[-0.09722222222222222, -0.012037037037037037]","[-0.42407407407407405, -0.287962962962963]","[1, 1]","[0, 0]","[0, 0]","[8.68343500001356, 9.912972499994794]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],8.916666666666668,2.112243999989005,218.87613329998567,220.87183160000131,,,,,,,,,,,216.7450370999868,216.7450370999868,216.7450370999868,216.7450370999868,206.8105316000001,206.8105316000001,206.8105316000001,206.8105316000001,206.8105316000001,206.8105316000001,206.8105316000001,206.8105316000001,0.005938900023465976,206.8105316000001,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,220.87183160000131,220.87183160000131,220.87183160000131,220.87183160000131,220.87183160000131,220.87183160000131,f,0.41791719998582266,221.32171729998663,221.32171729998663,221.32171729998663,221.32171729998663,221.32171729998663,221.32171729998663,221.61994750000304,221.61994750000304,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,222.716852499987,,,,,,53,74,45,56,74,68,None,None,,,[],[],[],[],[],[],[],-0.2,1,74,"[0.05648148148148148, 0.023148148148148147]","[-0.3611111111111111, -0.30462962962962964]","[1, 1]","[0, 0]","[0, 0]","[9.042905399983283, 11.46967299998505]",['tijiao_random_2'],11,4.3976565999910235,241.13210919999983,243.0611632000073,225.23360410000896,225.23360410000896,225.23360410000896,225.23360410000896,225.23360410000896,225.23360410000896,225.23360410000896,225.23360410000896,0.005697399989003316,225.23360410000896,236.71665930000017,236.71665930000017,236.71665930000017,236.71665930000017,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,243.0611632000073,243.0611632000073,243.0611632000073,243.0611632000073,243.0611632000073,243.0611632000073,i,0.44614139999612235,243.52687770000193,243.52687770000193,243.52687770000193,243.52687770000193,243.52687770000193,243.52687770000193,243.82611180000822,243.82611180000822,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,245.07302700000582,247.58138069999404,247.58138069999404,247.58138069999404,247.58138069999404,247.58138069999404,47,74,55,54,55,71,2.0,2.3594831000082195,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,249.9668626000057,251.50472179998178,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,251.50472179998178,251.50472179998178,251.50472179998178,251.50472179998178,251.50472179998178,251.50472179998178,f,0.7614183999830857,252.2863437999913,252.2863437999913,252.2863437999913,252.2863437999913,252.2863437999913,252.2863437999913,252.58553979999851,252.58553979999851,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,254.0647847999935,256.573607600003,256.573607600003,256.573607600003,256.573607600003,256.573607600003,53,63,59,57,63,66,4.0,3.1909112999856006,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,259.78952699998626,261.5275002999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,261.5275002999988,261.5275002999988,261.5275002999988,261.5275002999988,261.5275002999988,261.5275002999988,f,0.47012910002376884,262.02652710000984,262.02652710000984,262.02652710000984,262.02652710000984,262.02652710000984,262.02652710000984,262.3254842000024,262.3254842000024,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,263.60513310000533,,,,,,53,75,59,55,75,66,None,None,,,[],[],[],[],[],[],[],0.2,1,66,[-0.04259259259259259],[-0.2953703703703704],[1],[0],[0],[5.019746699981624],['tijiao_random_2'],11,1.7721212999895215,272.9453947999864,274.6582131999894,266.1227205999894,266.1227205999894,266.1227205999894,266.1227205999894,266.1227205999894,266.1227205999894,266.1227205999894,266.1227205999894,0.005807600013213232,266.1227205999894,271.1548377999861,271.1548377999861,271.1548377999861,271.1548377999861,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,274.6582131999894,274.6582131999894,274.6582131999894,274.6582131999894,274.6582131999894,274.6582131999894,f,0.44919060001848266,275.1428626999841,275.1428626999841,275.1428626999841,275.1428626999841,275.1428626999841,275.1428626999841,275.43952230000286,275.43952230000286,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,277.0519781000039,279.5609262000071,279.5609262000071,279.5609262000071,279.5609262000071,279.5609262000071,58,74,59,75,74,64,7.0,2.076880300010089,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,281.6626036000089,283.20163769999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,283.20163769999635,283.20163769999635,283.20163769999635,283.20163769999635,283.20163769999635,283.20163769999635,i,0.5698313000029884,283.801077799988,283.801077799988,283.801077799988,283.801077799988,283.801077799988,283.801077799988,284.09950630000094,284.09950630000094,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,286.0110932000098,,,,,,53,77,67,72,67,52,None,None,,,[],[],[],[],[],[],[],0.2,1,67,[0.06388888888888888],[-0.287962962962963],[1],[0],[0],[3.439493500016397],['tijiao_random_2'],11,2.8525759000040125,294.85225450000144,296.6483417999989,288.5291523000051,288.5291523000051,288.5291523000051,288.5291523000051,288.5291523000051,288.5291523000051,288.5291523000051,288.5291523000051,0.006230400002095848,288.5291523000051,291.9809411999886,291.9809411999886,291.9809411999886,291.9809411999886,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,296.6483417999989,296.6483417999989,296.6483417999989,296.6483417999989,296.6483417999989,296.6483417999989,i,0.3623632999951951,297.0310109999846,297.0310109999846,297.0310109999846,297.0310109999846,297.0310109999846,297.0310109999846,297.3298028999998,297.3298028999998,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,298.1776011000038,300.6862359000079,300.6862359000079,300.6862359000079,300.6862359000079,300.6862359000079,57,69,64,76,64,67,7.0,1.8615248999849427,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,302.571618099988,304.17772569999215,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,304.17772569999215,304.17772569999215,304.17772569999215,304.17772569999215,304.17772569999215,304.17772569999215,f,0.3713313000043854,304.57710190000944,304.57710190000944,304.57710190000944,304.57710190000944,304.57710190000944,304.57710190000944,304.8759132999985,304.8759132999985,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,305.9063576000044,,,,,,51,69,75,80,69,61,None,None,,,[],[],[],[],[],[],[],-0.6,1,55,[0.021296296296296296],[-0.2722222222222222],[1],[0],[0],[4.918637199996738],['tijiao_random_2'],7.953703703703704,3.1346767999930307,316.50970029999735,318.0398453999951,308.4255284999963,308.4255284999963,308.4255284999963,308.4255284999963,308.4255284999963,308.4255284999963,308.4255284999963,308.4255284999963,0.005781500018201768,308.4255284999963,313.3563400999992,313.3563400999992,313.3563400999992,313.3563400999992,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,318.0398453999951,318.0398453999951,318.0398453999951,318.0398453999951,318.0398453999951,318.0398453999951,f,0.33315290001337416,318.40625500000897,318.40625500000897,318.40625500000897,318.40625500000897,318.40625500000897,318.40625500000897,318.7051288000075,318.7051288000075,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,320.3173206000065,322.82652539998526,322.82652539998526,322.82652539998526,322.82652539998526,322.82652539998526,55,71,65,76,71,62,7.0,2.6415132000111043,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,325.49369339999976,327.3478390999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,327.3478390999953,327.3478390999953,327.3478390999953,327.3478390999953,327.3478390999953,327.3478390999953,f,0.43408849998377264,327.81366079999134,327.81366079999134,327.81366079999134,327.81366079999134,327.81366079999134,327.81366079999134,328.1128914000001,328.1128914000001,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,329.7250594999932,332.2336675999977,332.2336675999977,332.2336675999977,332.2336675999977,332.2336675999977,57,71,76,71,71,59,7.0,1.8774673999869265,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,334.1372846000013,336.0242346999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,336.0242346999876,336.0242346999876,336.0242346999876,336.0242346999876,336.0242346999876,336.0242346999876,f,0.4407484999974258,336.48986709999735,336.48986709999735,336.48986709999735,336.48986709999735,336.48986709999735,336.48986709999735,336.7890933000017,336.7890933000017,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,338.1517108999833,340.6611894000089,340.6611894000089,340.6611894000089,340.6611894000089,340.6611894000089,60,69,67,80,69,47,7.0,1.8611049000173807,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,342.5462816999934,344.1853256000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,344.1853256000031,344.1853256000031,344.1853256000031,344.1853256000031,344.1853256000031,344.1853256000031,i,0.6425614000181668,344.8503761999891,344.8503761999891,344.8503761999891,344.8503761999891,344.8503761999891,344.8503761999891,345.14932559998124,345.14932559998124,346.08032330000424,346.08032330000424,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,346.0969822999905,,,,,,68,72,65,79,65,35,None,None,65,65,[0.014814814814814815],[-0.27870370370370373],[1],[0],[0],[7.902084700006526],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],9.935185185185187,3.143187499983469,359.6919676999969,361.58769230000325,,,,,,,,,,,356.52987239998765,356.52987239998765,356.52987239998765,356.52987239998765,348.6077079999959,348.6077079999959,348.6077079999959,348.6077079999959,348.6077079999959,348.6077079999959,348.6077079999959,348.6077079999959,0.006102000013925135,348.6077079999959,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,361.58769230000325,361.58769230000325,361.58769230000325,361.58769230000325,361.58769230000325,361.58769230000325,i,0.38192380001419224,361.9870028999867,361.9870028999867,361.9870028999867,361.9870028999867,361.9870028999867,361.9870028999867,362.28611519999686,362.28611519999686,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,363.46626139999717,365.97534169998835,365.97534169998835,365.97534169998835,365.97534169998835,365.97534169998835,62,68,69,69,69,46,7.0,1.9442333999904804,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,367.9439034999814,369.6321973000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,f,18,2023-03-22_14h52.08.522,RL,2022.2.4,60.02872975568152,
