bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,21.825166700058617,None,space,3.9220834000734612,21.825166700058617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
,,,,,,,,,,,,,25.775585400057025,None,s,53.06938939995598,25.775585400057025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,,,,,78.87722390005365,None,None,None,None,None,None,79.96190300001763,None,79.96190300001763,None,79.96190300001763,None,79.96190300001763,None,i,0.4691065000370145,79.96190300001763,None,79.96190300001763,None,80.5490848000627,None,80.5490848000627,None,80.5490848000627,None,80.5490848000627,None,80.5490848000627,None,80.5490848000627,None,80.83483770000748,81.91873310005758,80.83483770000748,81.91873310005758,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,82.00721520010848,None,68,47,52,51,52,69,84.62989600002766,None,4.0,2.518818699987605,84.62989600002766,None,84.62989600002766,None,84.62989600002766,None,84.62989600002766,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,87.7460524000926,None,,,,,,,,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
0,0.3,0.225,0,1,1,1,,,,,,,,,,,,,,,None,None,None,None,None,89.42836920008995,None,89.42836920008995,None,89.42836920008995,None,89.42836920008995,None,f,0.5526220999890938,89.42836920008995,None,89.42836920008995,None,90.02058860007674,None,90.02058860007674,None,90.02058860007674,None,90.02058860007674,None,90.02058860007674,None,90.02058860007674,None,90.30790630006231,91.89242730010301,90.30790630006231,91.89242730010301,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,91.92925889999606,None,66,56,47,38,56,61,None,None,None,None,None,None,None,None,None,None,None,None,73,94.52267930004746,None,73,94.52267930004746,None,94.52267930004746,None,94.52267930004746,None,94.52267930004746,None,94.52267930004746,None,94.52267930004746,None,94.52267930004746,None,0.0053229001350700855,None,94.52267930004746,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.9375,4.157947100000456,100.57193910004571,None,100.57193910004571,None,100.57193910004571,None,100.57193910004571,None,None,None,104.74920950003434,None,-0.006510416666666667,-0.2877604166666667,1,0,0,5.97712389996741,tijiao,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,,,,,,None,None,None,None,None,106.4898996000411,None,106.4898996000411,None,106.4898996000411,None,106.4898996000411,None,i,0.8024819999700412,106.4898996000411,None,106.4898996000411,None,107.33953160000965,None,107.33953160000965,None,107.33953160000965,None,107.33953160000965,None,107.33953160000965,None,107.33953160000965,None,107.63651560002472,None,107.63651560002472,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,108.65925530006643,None,57,49,39,34,39,41,None,None,None,None,None,None,None,None,None,None,None,None,26,111.1981086001033,None,26,111.1981086001033,None,111.1981086001033,None,111.1981086001033,None,111.1981086001033,None,111.1981086001033,None,111.1981086001033,None,111.1981086001033,None,0.00024770002346485853,None,111.1981086001033,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.971354166666667,4.386062899953686,116.66561130003538,None,116.66561130003538,None,116.66561130003538,None,116.66561130003538,None,None,None,121.07877970009577,None,0.0234375,-0.2955729166666667,1,0,0,5.42193720000796,tijiao,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
0,0.3,0.225,0,3,3,3,,,,,,,,,,,,,,,None,None,None,None,None,122.66702680010349,None,122.66702680010349,None,122.66702680010349,None,122.66702680010349,None,r,0.385087100090459,122.66702680010349,None,122.66702680010349,None,123.09969210007694,None,123.09969210007694,None,123.09969210007694,None,123.09969210007694,None,123.09969210007694,None,123.09969210007694,None,123.39769650006201,125.36583010002505,123.39769650006201,125.36583010002505,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,125.39955270010978,None,60,52,40,41,60,23,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,127.94164630002342,None,127.94164630002342,None,127.94164630002342,None,127.94164630002342,None,127.94164630002342,None,127.94164630002342,None,48,127.94164630002342,None,127.94164630002342,None,0.0010077999904751778,None,127.94164630002342,None,7.015625,3.2276521999156103,134.13339500001166,None,134.13339500001166,None,134.13339500001166,None,134.13339500001166,None,None,None,137.37350490002427,None,,,,,,,,0.06901041666666667,-0.2877604166666667,1,0,0,6.123232300044037,tijiao_random_2,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,,,,,,None,None,None,None,None,139.2137178000994,None,139.2137178000994,None,139.2137178000994,None,139.2137178000994,None,f,1.1287550000706688,139.2137178000994,None,139.2137178000994,None,140.38030020007864,None,140.38030020007864,None,140.38030020007864,None,140.38030020007864,None,140.38030020007864,None,140.38030020007864,None,140.67634640005417,None,140.67634640005417,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,142.3937936000293,None,67,54,45,46,54,40,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,144.93759820004925,None,144.93759820004925,None,144.93759820004925,None,144.93759820004925,None,144.93759820004925,None,144.93759820004925,None,62,144.93759820004925,None,144.93759820004925,None,0.015921999933198094,None,144.93759820004925,None,6.013020833333334,4.598118500085548,152.43535190005787,None,152.43535190005787,None,152.43535190005787,None,152.43535190005787,None,None,None,157.05241690005641,None,,,,,,,,0.07161458333333333,-0.30078125,1,0,0,7.439827999914996,tijiao_random_2,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
0,0.3,0.225,0,5,5,5,,,,,,,,,,,,,,,None,None,None,None,None,158.7265403000638,None,158.7265403000638,None,158.7265403000638,None,158.7265403000638,None,j,0.9461794999660924,158.7265403000638,None,158.7265403000638,None,159.71504100004677,None,159.71504100004677,None,159.71504100004677,None,159.71504100004677,None,159.71504100004677,None,159.71504100004677,None,160.0064565000357,None,160.0064565000357,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,161.4433661000803,None,61,56,46,39,39,46,163.9624368000077,None,3.0,2.5870989999966696,163.9624368000077,None,163.9624368000077,None,163.9624368000077,None,163.9624368000077,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,166.6180426001083,None,,,,,,,,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,,,,,,None,None,None,None,None,168.16566230007447,None,168.16566230007447,None,168.16566230007447,None,168.16566230007447,None,r,0.7569597000256181,168.16566230007447,None,168.16566230007447,None,168.96920680010226,None,168.96920680010226,None,168.96920680010226,None,168.96920680010226,None,168.96920680010226,None,168.96920680010226,None,169.26283150003292,None,169.26283150003292,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,171.0939684000332,None,66,56,37,40,66,56,None,None,None,None,None,None,None,None,None,None,None,None,36,173.6294460000936,None,36,173.6294460000936,None,173.6294460000936,None,173.6294460000936,None,173.6294460000936,None,173.6294460000936,None,173.6294460000936,None,173.6294460000936,None,0.011695500114001334,None,173.6294460000936,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.015625,2.9295773999765515,180.79505160008557,None,180.79505160008557,None,180.79505160008557,None,180.79505160008557,None,None,None,183.73876550002024,None,-0.046875,-0.3033854166666667,1,0,0,7.1179471999639645,tijiao,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
0,0.3,0.225,0,7,7,7,,,,,,,,,,,,,,,None,None,None,None,None,185.4449350000359,None,185.4449350000359,None,185.4449350000359,None,185.4449350000359,None,r,1.0878803000086918,185.4449350000359,None,185.4449350000359,None,186.58154570008628,None,186.58154570008628,None,186.58154570008628,None,186.58154570008628,None,186.58154570008628,None,186.58154570008628,None,186.8584454000229,188.59302450006362,186.8584454000229,188.59302450006362,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,188.62793470011093,None,65,62,42,47,65,41,191.1498375000665,None,6.0,2.666584499995224,191.1498375000665,None,191.1498375000665,None,191.1498375000665,None,191.1498375000665,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,193.87429770000745,None,,,,,,,,,,,,,,,,258,f,23,2023_Mar_23_1336,RL,2021.2.3,59.96677843102567,
