trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,28,0,,,,,,,,,,None,400.2192058,400.2192058,400.2192058,400.2192058,400.2192058,400.2192058,i,0.6953337,400.9358651,400.9358651,400.9358651,400.9358651,400.9358651,400.9358651,401.2334365,401.2334365,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,402.778807,41,55,57,69,57,73,None,None,,,[],[],[],[],[],[],[],-0.2,1,405.2979337,405.2979337,405.2979337,405.2979337,405.2979337,405.2979337,405.2979337,405.2979337,0.0055265,405.2979337,56,"[0.037037037037037035, 0.03611111111111111]","[-0.2462962962962963, -0.2824074074074074]","[1, 1]","[0, 0]","[0, 0]","[3.8217447999923024, 4.486621399992146]",['tijiao_random_2'],409.7976166,409.7976166,409.7976166,409.7976166,8.925925926,1.5717229,411.3878076,413.0840518,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,29,0,,,,,,,,,,None,413.0840518,413.0840518,413.0840518,413.0840518,413.0840518,413.0840518,j,0.6027846,413.7166062,413.7166062,413.7166062,413.7166062,413.7166062,413.7166062,414.0153801,414.0153801,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,415.8932174,39,54,56,75,75,65,None,None,73,73,[-0.012037037037037037],[-0.3111111111111111],[1],[0],[0],[5.176201800000854],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],423.6022349,423.6022349,423.6022349,423.6022349,9.861111111,1.8117354,425.432818,427.0293623,,,,,,418.4038772,418.4038772,418.4038772,418.4038772,418.4038772,418.4038772,418.4038772,418.4038772,0.0060002,418.4038772,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,30,0,,,,,,,,,,None,427.0293623,427.0293623,427.0293623,427.0293623,427.0293623,427.0293623,j,0.5033404,427.5616337,427.5616337,427.5616337,427.5616337,427.5616337,427.5616337,427.8605275,427.8605275,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,429.8221549,34,54,59,71,71,57,6,1.6777089,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,434.0337583,435.7556482,432.3308724,432.3308724,432.3308724,432.3308724,432.3308724,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,31,0,,,,,,,,,,None,435.7556482,435.7556482,435.7556482,435.7556482,435.7556482,435.7556482,j,0.6571421,436.4374925,436.4374925,436.4374925,436.4374925,436.4374925,436.4374925,436.7367127,436.7367127,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,437.8500325,37,38,53,65,65,55,6,1.8610383,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,442.2471504,443.8501792,440.3593262,440.3593262,440.3593262,440.3593262,440.3593262,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,32,0,,,,,,,,,,None,443.8501792,443.8501792,443.8501792,443.8501792,443.8501792,443.8501792,i,0.9782108,444.8478989,444.8478989,444.8478989,444.8478989,444.8478989,444.8478989,445.1471227,445.1471227,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,446.493033,36,50,69,73,69,69,None,None,71,71,[-0.005555555555555556],[-0.27870370370370373],[1],[0],[0],[6.324736299997312],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],455.3465607,455.3465607,455.3465607,455.3465607,10.00925926,2.2465745,457.6120542,459.3579232,,,,,,449.003637,449.003637,449.003637,449.003637,449.003637,449.003637,449.003637,449.003637,0.0051208,449.003637,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,33,0,,,,,,,,,,None,459.3579232,459.3579232,459.3579232,459.3579232,459.3579232,459.3579232,j,0.3398803,459.7239196,459.7239196,459.7239196,459.7239196,459.7239196,459.7239196,460.0231213,460.0231213,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,461.2365126,29,51,66,76,76,79,None,None,65,65,[-0.046296296296296294],[-0.26944444444444443],[1],[0],[0],[7.00565620000998],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],470.7717375,470.7717375,470.7717375,470.7717375,8.074074074,2.5946074,473.3854911,474.9154114,,,,,,463.746902,463.746902,463.746902,463.746902,463.746902,463.746902,463.746902,463.746902,0.0053221,463.746902,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,34,0,,,,,,,,,,None,474.9154114,474.9154114,474.9154114,474.9154114,474.9154114,474.9154114,j,0.3113295,475.2481958,475.2481958,475.2481958,475.2481958,475.2481958,475.2481958,475.5472948,475.5472948,476.6272589,476.6272589,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,476.6444479,29,48,57,79,79,69,7,1.860949,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,481.0380339,482.6775119,479.1531319,479.1531319,479.1531319,479.1531319,479.1531319,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,35,0,,,,,,,,,,None,482.6775119,482.6775119,482.6775119,482.6775119,482.6775119,482.6775119,r,0.9647914,483.6756644,483.6756644,483.6756644,483.6756644,483.6756644,483.6756644,483.9745292,483.9745292,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,485.8191091,39,47,61,77,39,75,None,None,,,[],[],[],[],[],[],[],0.2,1,488.3372165,488.3372165,488.3372165,488.3372165,488.3372165,488.3372165,488.3372165,488.3372165,0.0056839,488.3372165,61,[0.025925925925925925],[-0.2611111111111111],[1],[0],[0],[5.716855100006796],['tijiao_random_2'],494.0681639,494.0681639,494.0681639,494.0681639,7.861111111,2.1372172,496.2232484,498.1684895,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,36,0,,,,,,,,,,None,498.1684895,498.1684895,498.1684895,498.1684895,498.1684895,498.1684895,j,0.4481686,498.6350025,498.6350025,498.6350025,498.6350025,498.6350025,498.6350025,498.9334447,498.9334447,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,499.7811031,37,54,62,75,75,68,None,None,68,68,[0.07777777777777778],[-0.31296296296296294],[1],[0],[0],[6.754602099987096],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],509.0670793,509.0670793,509.0670793,509.0670793,8.935185185,2.1798269,511.2652513,512.9284387,,,,,,502.2926807,502.2926807,502.2926807,502.2926807,502.2926807,502.2926807,502.2926807,502.2926807,0.0068766,502.2926807,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,37,0,,,,,,,,,,None,512.9284387,512.9284387,512.9284387,512.9284387,512.9284387,512.9284387,j,0.2536391,513.2112247,513.2112247,513.2112247,513.2112247,513.2112247,513.2112247,513.5101395,513.5101395,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,514.8734048,39,50,63,76,76,65,6,1.5276361,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,518.9347802,520.4745499,517.3827184,517.3827184,517.3827184,517.3827184,517.3827184,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,38,0,,,,,,,,,,None,520.4745499,520.4745499,520.4745499,520.4745499,520.4745499,520.4745499,j,0.5792928,521.0730966,521.0730966,521.0730966,521.0730966,521.0730966,521.0730966,521.3724292,521.3724292,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,523.0008389,41,54,57,75,75,74,7,2.0271365,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,527.5615456,529.3004395,525.5101574,525.5101574,525.5101574,525.5101574,525.5101574,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,39,0,,,,,,,,,,None,529.3004395,529.3004395,529.3004395,529.3004395,529.3004395,529.3004395,j,0.6040545,529.9330634,529.9330634,529.9330634,529.9330634,529.9330634,529.9330634,530.2311906,530.2311906,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,531.8268218,43,52,70,75,75,73,7,1.7276545,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,536.0908622,537.9101531,534.3358424,534.3358424,534.3358424,534.3358424,534.3358424,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,40,0,,,,,,,,,,None,537.9101531,537.9101531,537.9101531,537.9101531,537.9101531,537.9101531,j,0.5143482,538.4424802,538.4424802,538.4424802,538.4424802,538.4424802,538.4424802,538.7412558,538.7412558,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,539.8551338,34,57,68,74,74,59,None,None,,,[],[],[],[],[],[],[],-0.6,1,542.3716116,542.3716116,542.3716116,542.3716116,542.3716116,542.3716116,542.3716116,542.3716116,0.0055837,542.3716116,35,[0.03425925925925926],[-0.2777777777777778],[1],[0],[0],[4.089270399999805],['tijiao_random_2'],546.4738088,546.4738088,546.4738088,546.4738088,10.07407407,1.356591,547.848851,549.6943625,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,41,0,,,,,,,,,,None,549.6943625,549.6943625,549.6943625,549.6943625,549.6943625,549.6943625,j,0.4280746,550.1460621,550.1460621,550.1460621,550.1460621,550.1460621,550.1460621,550.4430371,550.4430371,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,551.3239389,41,62,67,77,77,70,7,1.8770351,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,555.7346318,557.7228681,553.8326597,553.8326597,553.8326597,553.8326597,553.8326597,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,42,0,,,,,,,,,,None,557.7228681,557.7228681,557.7228681,557.7228681,557.7228681,557.7228681,j,0.4499451,558.2055013,558.2055013,558.2055013,558.2055013,558.2055013,558.2055013,558.5044354,558.5044354,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,559.7008991,42,67,70,70,70,74,6,2.1090661,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,564.3541703,566.2994167,562.2098499,562.2098499,562.2098499,562.2098499,562.2098499,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,43,0,,,,,,,,,,None,566.2994167,566.2994167,566.2994167,566.2994167,566.2994167,566.2994167,j,0.4892421,566.8150489,566.8150489,566.8150489,566.8150489,566.8150489,566.8150489,567.1142276,567.1142276,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,568.4106014,40,60,68,69,69,56,None,None,,,[],[],[],[],[],[],[],-0.2,1,570.9279566,570.9279566,570.9279566,570.9279566,570.9279566,570.9279566,570.9279566,570.9279566,0.0054465,570.9279566,56,[-0.05],[-0.30462962962962964],[1],[0],[0],[4.20475649999571],['tijiao_random_2'],575.1476195,575.1476195,575.1476195,575.1476195,9.861111111,2.5688602,577.7343579,579.3306848,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,44,0,,,,,,,,,,None,579.3306848,579.3306848,579.3306848,579.3306848,579.3306848,579.3306848,j,0.2730905,579.6325628,579.6325628,579.6325628,579.6325628,579.6325628,579.6325628,579.9292096,579.9292096,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,581.142255,32,61,66,76,76,76,6,1.7946208,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,585.4708461,587.474909,583.6517123,583.6517123,583.6517123,583.6517123,583.6517123,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,45,0,,,,,,,,,,None,587.474909,587.474909,587.474909,587.474909,587.474909,587.474909,j,0.4843543,587.9906314,587.9906314,587.9906314,587.9906314,587.9906314,587.9906314,588.289615,588.289615,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,589.3862704,31,63,65,66,66,47,None,None,,,[],[],[],[],[],[],[],0.2,1,591.9031079,591.9031079,591.9031079,591.9031079,591.9031079,591.9031079,591.9031079,591.9031079,0.0055147,591.9031079,62,[0.07685185185185185],[-0.26481481481481484],[1],[0],[0],[4.770942800008925],['tijiao_random_2'],596.6881494,596.6881494,596.6881494,596.6881494,7.981481481,1.4718149,598.1779537,600.0739357,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,46,0,,,,,,,,,,None,600.0739357,600.0739357,600.0739357,600.0739357,600.0739357,600.0739357,i,0.4163841,600.523395,600.523395,600.523395,600.523395,600.523395,600.523395,600.821961,600.821961,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,602.2351132,28,63,60,68,60,62,5,1.7779401,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,606.547364,608.434416,604.7441862,604.7441862,604.7441862,604.7441862,604.7441862,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,47,0,,,,,,,,,,None,608.434416,608.434416,608.434416,608.434416,608.434416,608.434416,i,0.2770059,608.7340914,608.7340914,608.7340914,608.7340914,608.7340914,608.7340914,609.0331709,609.0331709,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,610.4289159,53,59,57,71,57,57,None,None,69,69,[0.09444444444444444],[-0.2777777777777778],[1],[0],[0],[7.735536199994385],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],620.6979952,620.6979952,620.6979952,620.6979952,9.12037037,2.011165,622.7276769,624.4074606,,,,,,612.939186,612.939186,612.939186,612.939186,612.939186,612.939186,612.939186,612.939186,0.006023,612.939186,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,48,0,,,,,,,,,,None,624.4074606,624.4074606,624.4074606,624.4074606,624.4074606,624.4074606,j,0.3077477,624.7407027,624.7407027,624.7407027,624.7407027,624.7407027,624.7407027,625.0390721,625.0390721,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,626.4188252,39,65,66,74,74,77,None,None,,,[],[],[],[],[],[],[],-0.2,1,628.9355397,628.9355397,628.9355397,628.9355397,628.9355397,628.9355397,628.9355397,628.9355397,0.0054694,628.9355397,55,[0.12314814814814815],[-0.26944444444444443],[1],[0],[0],[4.2057045999972615],['tijiao_random_2'],633.1550824,633.1550824,633.1550824,633.1550824,7.805555556,1.3388217,634.5122,636.4910336,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,49,0,,,,,,,,,,None,636.4910336,636.4910336,636.4910336,636.4910336,636.4910336,636.4910336,j,0.4515848,636.973639,636.973639,636.973639,636.973639,636.973639,636.973639,637.2727186,637.2727186,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,638.6023325,44,55,68,81,81,79,None,None,,,[],[],[],[],[],[],[],0.2,1,641.1197765,641.1197765,641.1197765,641.1197765,641.1197765,641.1197765,641.1197765,641.1197765,0.006034,641.1197765,60,[0.012037037037037037],[-0.29814814814814816],[1],[0],[0],[6.631432499998482],['tijiao_random_2'],647.763821,647.763821,647.763821,647.763821,7.824074074,2.4869599,650.2692498,651.8824441,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,50,0,,,,,,,,,,None,651.8824441,651.8824441,651.8824441,651.8824441,651.8824441,651.8824441,j,0.5553085,652.4645966,652.4645966,652.4645966,652.4645966,652.4645966,652.4645966,652.7638097,652.7638097,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,653.6114058,43,58,69,75,75,78,5,1.6774964,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,657.8229684,659.4618897,656.1203461,656.1203461,656.1203461,656.1203461,656.1203461,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,51,0,,,,,,,,,,None,659.4618897,659.4618897,659.4618897,659.4618897,659.4618897,659.4618897,j,0.5571581,660.0454076,660.0454076,660.0454076,660.0454076,660.0454076,660.0454076,660.3430231,660.3430231,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,661.5229597,44,61,64,83,83,50,None,None,,,[],[],[],[],[],[],[],-0.6,1,664.0392306,664.0392306,664.0392306,664.0392306,664.0392306,664.0392306,664.0392306,664.0392306,0.0057422,664.0392306,30,[0.044444444444444446],[-0.2777777777777778],[1],[0],[0],[7.513342400008696],['tijiao_random_2'],671.5649959,671.5649959,671.5649959,671.5649959,9.018518519,2.3373946,673.9212552,675.7673016,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,52,0,,,,,,,,,,None,675.7673016,675.7673016,675.7673016,675.7673016,675.7673016,675.7673016,j,0.3054895,676.1007536,676.1007536,676.1007536,676.1007536,676.1007536,676.1007536,676.3992195,676.3992195,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,677.379716,57,63,63,80,80,69,None,None,78,78,[0.049074074074074076],[-0.29444444444444445],[1],[0],[0],[4.710189100005664],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],684.6246976,684.6246976,684.6246976,684.6246976,10.15740741,2.0935743,686.7363005,688.3662891,,,,,,679.8912137,679.8912137,679.8912137,679.8912137,679.8912137,679.8912137,679.8912137,679.8912137,0.0069434,679.8912137,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,53,0,,,,,,,,,,None,688.3662891,688.3662891,688.3662891,688.3662891,688.3662891,688.3662891,j,0.2873939,688.6828805,688.6828805,688.6828805,688.6828805,688.6828805,688.6828805,688.9815907,688.9815907,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,690.9760193,49,59,71,88,88,74,None,None,,,[],[],[],[],[],[],[],0.6,1,693.4931277,693.4931277,693.4931277,693.4931277,693.4931277,693.4931277,693.4931277,693.4931277,0.0060133,693.4931277,88,[-0.05],[-0.2777777777777778],[1],[0],[0],[5.9165967000008095],['tijiao_random_2'],699.4218436,699.4218436,699.4218436,699.4218436,10.00925926,1.9559117,701.3964318,703.3088874,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,54,0,,,,,,,,,,None,703.3088874,703.3088874,703.3088874,703.3088874,703.3088874,703.3088874,j,0.4439456,703.7747566,703.7747566,703.7747566,703.7747566,703.7747566,703.7747566,704.0738178,704.0738178,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,705.9515717,45,62,72,89,89,80,7,2.442813,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,710.9271072,712.633386,708.4610664,708.4610664,708.4610664,708.4610664,708.4610664,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,55,0,,,,,,,,,,None,712.633386,712.633386,712.633386,712.633386,712.633386,712.633386,j,0.3345568,712.9993608,712.9993608,712.9993608,712.9993608,712.9993608,712.9993608,713.2982849,713.2982849,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,714.3121593,49,60,73,82,82,71,None,None,,,[],[],[],[],[],[],[],0.2,1,716.8306429,716.8306429,716.8306429,716.8306429,716.8306429,716.8306429,716.8306429,716.8306429,0.0055169,716.8306429,60,[-0.024074074074074074],[-0.2740740740740741],[1],[0],[0],[4.901559500009171],['tijiao_random_2'],721.7457488,721.7457488,721.7457488,721.7457488,8.990740741,2.0049011,723.7687216,725.3986165,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,56,0,,,,,,,,,,None,725.3986165,725.3986165,725.3986165,725.3986165,725.3986165,725.3986165,i,0.3607489,725.7816348,725.7816348,725.7816348,725.7816348,725.7816348,725.7816348,726.0799219,726.0799219,727.3433255,727.3433255,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,727.3603117,43,58,66,70,66,39,6,3.2403031,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,733.1341679,734.7396114,729.8690828,729.8690828,729.8690828,729.8690828,729.8690828,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,57,0,,,,,,,,,,None,734.7396114,734.7396114,734.7396114,734.7396114,734.7396114,734.7396114,j,0.380308,735.13945,735.13945,735.13945,735.13945,735.13945,735.13945,735.4382045,735.4382045,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,736.9669501,42,58,70,79,79,41,7,1.9276681,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,741.4281751,743.2830727,739.475908,739.475908,739.475908,739.475908,739.475908,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
