bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,169.27812729997095,None,169.27812729997095,None,169.27812729997095,None,169.27812729997095,None,f,0.5308241000166163,169.27812729997095,None,169.27812729997095,None,169.84651299996767,None,169.84651299996767,None,169.84651299996767,None,169.84651299996767,None,169.84651299996767,None,169.84651299996767,None,170.14172979997238,None,170.14172979997238,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,171.3058422000031,None,44,45,48,57,45,79,173.83303189999424,None,4.0,2.3833689999883063,173.83303189999424,None,173.83303189999424,None,173.83303189999424,None,173.83303189999424,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,176.2628970000078,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,177.86703829996986,None,177.86703829996986,None,177.86703829996986,None,177.86703829996986,None,r,0.6418075000401586,177.86703829996986,None,177.86703829996986,None,178.55830420000711,None,178.55830420000711,None,178.55830420000711,None,178.55830420000711,None,178.55830420000711,None,178.55830420000711,None,178.84755090001272,179.6650195000111,178.84755090001272,179.6650195000111,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,179.6971077999915,None,34,59,47,50,34,77,182.2138157999725,None,4.0,0.9230934999650344,182.2138157999725,None,182.2138157999725,None,182.2138157999725,None,182.2138157999725,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,183.18645979999565,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,185.08919289999176,None,185.08919289999176,None,185.08919289999176,None,185.08919289999176,None,f,0.3698475999990478,185.08919289999176,None,185.08919289999176,None,185.5065739999991,None,185.5065739999991,None,185.5065739999991,None,185.5065739999991,None,185.5065739999991,None,185.5065739999991,None,185.80255399999442,None,185.80255399999442,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,187.73423619999085,None,28,53,44,49,53,68,190.2508630999946,None,4.0,1.0386107999947853,190.2508630999946,None,190.2508630999946,None,190.2508630999946,None,190.2508630999946,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,191.3534485999844,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,193.3289492999902,None,193.3289492999902,None,193.3289492999902,None,193.3289492999902,None,j,0.4701216000248678,193.3289492999902,None,193.3289492999902,None,193.8452180000022,None,193.8452180000022,None,193.8452180000022,None,193.8452180000022,None,193.8452180000022,None,193.8452180000022,None,194.14173109998228,195.82587220001733,194.14173109998228,195.82587220001733,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,195.85784840001725,None,41,52,45,51,51,78,None,None,None,None,None,None,None,None,None,None,None,None,66,198.38588919996982,None,198.38588919996982,None,198.38588919996982,None,198.38588919996982,None,198.38588919996982,None,198.38588919996982,None,198.38588919996982,None,66,198.38588919996982,None,0.0006015400285832584,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.997395833333333,1.0689988000085577,201.19761659996584,None,201.19761659996584,None,201.19761659996584,None,201.19761659996584,None,None,None,202.2799662000034,None,,,,,,,,-0.006510416666666667,-0.2799479166666667,1,0,0,2.7697167999576777,tijiao,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,204.05251790001057,None,204.05251790001057,None,204.05251790001057,None,204.05251790001057,None,j,0.43657579994760454,204.05251790001057,None,204.05251790001057,None,204.53755609999644,None,204.53755609999644,None,204.53755609999644,None,204.53755609999644,None,204.53755609999644,None,204.53755609999644,None,204.83251440001186,None,204.83251440001186,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,206.21782760001952,None,33,54,53,45,45,77,208.74324709997745,None,4.0,1.232776599994395,208.74324709997745,None,208.74324709997745,None,208.74324709997745,None,208.74324709997745,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,210.05235780001385,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,211.72477380000055,None,211.72477380000055,None,211.72477380000055,None,211.72477380000055,None,i,0.7445848999777809,211.72477380000055,None,211.72477380000055,None,212.5113537000143,None,212.5113537000143,None,212.5113537000143,None,212.5113537000143,None,212.5113537000143,None,212.5113537000143,None,212.8046963000088,None,212.8046963000088,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,214.47253460000502,None,33,52,60,46,60,47,216.98698929999955,None,4.0,1.1400542000192218,216.98698929999955,None,216.98698929999955,None,216.98698929999955,None,216.98698929999955,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,218.17469939996954,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,219.89713210001355,None,219.89713210001355,None,219.89713210001355,None,219.89713210001355,None,i,0.8821685999864712,219.89713210001355,None,219.89713210001355,None,220.8314822000102,None,220.8314822000102,None,220.8314822000102,None,220.8314822000102,None,220.8314822000102,None,220.8314822000102,None,221.12695710000116,None,221.12695710000116,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,222.14277689997107,None,32,43,50,47,50,81,224.6605225999956,None,4.0,0.8531265999772586,224.6605225999956,None,224.6605225999956,None,224.6605225999956,None,224.6605225999956,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,225.5636274999706,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,227.23541289998684,None,227.23541289998684,None,227.23541289998684,None,227.23541289998684,None,f,0.8748312999960035,227.23541289998684,None,227.23541289998684,None,228.15584959997796,None,228.15584959997796,None,228.15584959997796,None,228.15584959997796,None,228.15584959997796,None,228.15584959997796,None,228.4489472999703,None,228.4489472999703,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,229.72899129998405,None,32,48,46,45,48,78,232.25441599998157,None,4.0,1.0682879000087269,232.25441599998157,None,232.25441599998157,None,232.25441599998157,None,232.25441599998157,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,233.37053449999075,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,235.17396169999847,None,235.17396169999847,None,235.17396169999847,None,235.17396169999847,None,r,0.5564002000028268,235.17396169999847,None,235.17396169999847,None,235.77774099999806,None,235.77774099999806,None,235.77774099999806,None,235.77774099999806,None,235.77774099999806,None,235.77774099999806,None,236.07068890001392,None,236.07068890001392,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,236.93404169997666,None,38,52,47,41,38,74,239.46117969998159,None,4.0,0.8478700000559911,239.46117969998159,None,239.46117969998159,None,239.46117969998159,None,239.46117969998159,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,240.35762439999962,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,241.91174800001318,None,241.91174800001318,None,241.91174800001318,None,241.91174800001318,None,f,0.6685150000266731,241.91174800001318,None,241.91174800001318,None,242.63282399997115,None,242.63282399997115,None,242.63282399997115,None,242.63282399997115,None,242.63282399997115,None,242.63282399997115,None,242.90857269999105,244.0595671000192,242.90857269999105,244.0595671000192,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,244.10843249998288,None,35,50,48,47,50,76,None,None,None,None,None,None,None,None,None,None,None,None,56,246.64437270001508,None,246.64437270001508,None,246.64437270001508,None,246.64437270001508,None,246.64437270001508,None,246.64437270001508,None,246.64437270001508,None,56,246.64437270001508,None,0.008482609991915524,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.958333333333333,1.8113635000190698,250.75679429998854,None,250.75679429998854,None,250.75679429998854,None,250.75679429998854,None,None,None,252.58233050000854,None,,,,,,,,-0.032552083333333336,-0.2734375,1,0,0,4.062533399963286,tijiao,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,,,,,,None,None,None,None,None,254.23721489997115,None,254.23721489997115,None,254.23721489997115,None,254.23721489997115,None,f,0.49330890004057437,254.23721489997115,None,254.23721489997115,None,254.77314319997095,None,254.77314319997095,None,254.77314319997095,None,254.77314319997095,None,254.77314319997095,None,254.77314319997095,None,255.06715660000918,None,255.06715660000918,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,256.2481772999745,None,34,41,58,48,41,48,258.77391940000234,None,4.0,0.8150989999994636,258.77391940000234,None,258.77391940000234,None,258.77391940000234,None,258.77391940000234,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,259.63702490000287,None,,,,,,,,,,,,,,,,222,f,25,2023_Mar_19_1405,RL,2021.2.3,59.98692286297436,
