bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,110.08383469993714,None,110.08383469993714,None,110.08383469993714,None,110.08383469993714,None,i,0.8809442000929266,110.08383469993714,None,110.08383469993714,None,111.00603689998388,None,111.00603689998388,None,111.00603689998388,None,111.00603689998388,None,111.00603689998388,None,111.00603689998388,None,111.29737779998686,112.68187760002911,111.29737779998686,112.68187760002911,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,112.71264569996856,None,51,55,35,22,35,54,115.23156820004806,None,1.0,1.5884484000271186,115.23156820004806,None,115.23156820004806,None,115.23156820004806,None,115.23156820004806,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,116.87352180003654,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,118.8236467000097,None,118.8236467000097,None,118.8236467000097,None,118.8236467000097,None,j,0.1908183000050485,118.8236467000097,None,118.8236467000097,None,119.06071370001882,None,119.06071370001882,None,119.06071370001882,None,119.06071370001882,None,119.06071370001882,None,119.06071370001882,None,119.35319289995823,120.4039150000317,119.35319289995823,120.4039150000317,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,120.43671669997275,None,49,58,41,28,28,42,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,122.98469459998887,None,122.98469459998887,None,122.98469459998887,None,122.98469459998887,None,122.98469459998887,None,122.98469459998887,None,23,122.98469459998887,None,122.98469459998887,None,0.10807291666666667,-0.2799479166666667,1,0,0,4.600006200023927,tijiao_random_2,0.01166594005189836,None,122.98469459998887,None,4.893229166666667,4.358745099976659,127.62429399997927,None,127.62429399997927,None,127.62429399997927,None,127.62429399997927,None,None,None,131.99487059994135,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,133.7502837999491,None,133.7502837999491,None,133.7502837999491,None,133.7502837999491,None,f,0.22446030005812645,133.7502837999491,None,133.7502837999491,None,134.01783419994172,None,134.01783419994172,None,134.01783419994172,None,134.01783419994172,None,134.01783419994172,None,134.01783419994172,None,134.3139014999615,None,134.3139014999615,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,136.02944199997,None,41,49,36,21,49,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,138.58096990000922,None,138.58096990000922,None,138.58096990000922,None,138.58096990000922,None,138.58096990000922,None,138.58096990000922,None,99,138.58096990000922,None,138.58096990000922,None,0.029947916666666668,-0.2721354166666667,1,0,0,8.400439699995331,tijiao_random_2,0.010600140085443854,None,138.58096990000922,None,6.9375,2.7122127000475302,147.01206410001032,None,147.01206410001032,None,147.01206410001032,None,147.01206410001032,None,None,None,149.751618099981,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,151.37912209995557,None,151.37912209995557,None,151.37912209995557,None,151.37912209995557,None,f,0.235528799938038,151.37912209995557,None,151.37912209995557,None,151.66189170000143,None,151.66189170000143,None,151.66189170000143,None,151.66189170000143,None,151.66189170000143,None,151.66189170000143,None,151.9591623999877,None,151.9591623999877,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,153.90783369995188,None,45,60,36,21,60,45,156.43108370003756,None,7.0,1.8844256000593305,156.43108370003756,None,156.43108370003756,None,156.43108370003756,None,156.43108370003756,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,158.3685118999565,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,160.3692582999356,None,160.3692582999356,None,160.3692582999356,None,160.3692582999356,None,f,0.28548579989001155,160.3692582999356,None,160.3692582999356,None,160.70777570002247,None,160.70777570002247,None,160.70777570002247,None,160.70777570002247,None,160.70777570002247,None,160.70777570002247,None,160.9987275999738,None,160.9987275999738,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,162.4020567999687,None,38,60,31,26,60,54,164.92171539994888,None,7.0,1.1986333000240847,164.92171539994888,None,164.92171539994888,None,164.92171539994888,None,164.92171539994888,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,166.1730482999701,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,168.15779389999807,None,168.15779389999807,None,168.15779389999807,None,168.15779389999807,None,f,0.24705360003281385,168.15779389999807,None,168.15779389999807,None,168.44667189999018,None,168.44667189999018,None,168.44667189999018,None,168.44667189999018,None,168.44667189999018,None,168.44667189999018,None,168.7208238999592,170.7056617999915,168.7208238999592,170.7056617999915,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,170.75473499996588,None,27,56,32,21,56,55,None,None,None,None,None,None,None,None,None,None,None,None,56,173.2854253000114,None,56,173.2854253000114,None,173.2854253000114,None,173.2854253000114,None,173.2854253000114,None,173.2854253000114,None,173.2854253000114,None,173.2854253000114,None,0.013256429927423596,None,173.2854253000114,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,8.877604166666668,2.0149013000773266,179.41888340003788,None,179.41888340003788,None,179.41888340003788,None,179.41888340003788,None,None,None,181.4459962999681,None,0.09114583333333333,-0.2903645833333333,1,0,0,6.085775200044736,tijiao,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,183.23474690003786,None,183.23474690003786,None,183.23474690003786,None,183.23474690003786,None,f,0.29015099990647286,183.23474690003786,None,183.23474690003786,None,183.5716955999378,None,183.5716955999378,None,183.5716955999378,None,183.5716955999378,None,183.5716955999378,None,183.5716955999378,None,183.86467169993557,None,183.86467169993557,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,185.37856260000262,None,32,51,33,29,51,22,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,187.93161219998728,None,187.93161219998728,None,187.93161219998728,None,187.93161219998728,None,187.93161219998728,None,187.93161219998728,None,87,187.93161219998728,None,187.93161219998728,None,0.12630208333333334,-0.28515625,1,0,0,6.332443700055592,tijiao_random_2,0.010133740026503801,None,187.93161219998728,None,4.815104166666667,3.889404800022021,194.29411509993952,None,194.29411509993952,None,194.29411509993952,None,194.29411509993952,None,None,None,198.20739080000203,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,199.7463936000131,None,199.7463936000131,None,199.7463936000131,None,199.7463936000131,None,f,0.3086295999819413,199.7463936000131,None,199.7463936000131,None,200.0963617999805,None,200.0963617999805,None,200.0963617999805,None,200.0963617999805,None,200.0963617999805,None,200.0963617999805,None,200.39279149996582,None,200.39279149996582,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,201.64205509994645,None,40,57,38,21,57,50,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,204.19333000003826,None,204.19333000003826,None,204.19333000003826,None,204.19333000003826,None,204.19333000003826,None,204.19333000003826,None,67,204.19333000003826,None,204.19333000003826,None,0.029947916666666668,-0.2760416666666667,1,0,0,6.348617600044236,tijiao_random_2,0.010300140012986958,None,204.19333000003826,None,3.890625,2.033807500032708,210.57544619997498,None,210.57544619997498,None,210.57544619997498,None,210.57544619997498,None,None,None,212.63370210002176,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,214.58917669998482,None,214.58917669998482,None,214.58917669998482,None,214.58917669998482,None,i,0.19596799998544157,214.58917669998482,None,214.58917669998482,None,214.82427109999117,None,214.82427109999117,None,214.82427109999117,None,214.82427109999117,None,214.82427109999117,None,214.82427109999117,None,215.1199177999515,None,215.1199177999515,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,216.419706900022,None,42,58,30,23,30,25,None,None,None,None,None,None,None,None,None,None,None,None,30,218.94981729995925,None,30,218.94981729995925,None,218.94981729995925,None,218.94981729995925,None,218.94981729995925,None,218.94981729995925,None,218.94981729995925,None,218.94981729995925,None,0.013952829991467297,None,218.94981729995925,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,6.911458333333334,1.7948690000921488,224.83524109993596,None,224.83524109993596,None,224.83524109993596,None,224.83524109993596,None,None,None,226.6436891000485,None,0.026041666666666668,-0.28125,1,0,0,5.835403400007635,tijiao,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,228.199313399964,None,228.199313399964,None,228.199313399964,None,228.199313399964,None,i,0.5961164000909775,228.199313399964,None,228.199313399964,None,228.83567810000386,None,228.83567810000386,None,228.83567810000386,None,228.83567810000386,None,228.83567810000386,None,228.83567810000386,None,229.1294888999546,230.38034349994268,229.1294888999546,230.38034349994268,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,230.4115385999903,None,40,49,24,32,24,47,232.93437369994354,None,1.0,1.7667266000062227,232.93437369994354,None,232.93437369994354,None,232.93437369994354,None,232.93437369994354,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,234.75458519998938,None,,,,,,,,,267,f,23,2023_Mar_26_1701,RL,2021.2.3,59.99286086503693,
