bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,43.26209689999814,43.26209689999814,space,6.9833096000074875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
,,,,,,,,,,,50.28357190001407,50.28357190001407,s,35.10394960001577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,396.4146252000064,396.4146252000064,396.4146252000064,396.4146252000064,396.4146252000064,396.4146252000064,r,1.0492761000059545,397.4953399000224,397.4953399000224,397.4953399000224,397.4953399000224,397.4953399000224,397.4953399000224,397.79424620000646,397.79424620000646,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,399.0744873000076,401.5832917000225,401.5832917000225,401.5832917000225,401.5832917000225,401.5832917000225,55,58,59,57,55,52,6.0,1.8609052000101656,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,403.4686514000059,405.2405736000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,405.2405736000219,405.2405736000219,405.2405736000219,405.2405736000219,405.2405736000219,405.2405736000219,r,0.4880743999965489,405.7561975000135,405.7561975000135,405.7561975000135,405.7561975000135,405.7561975000135,405.7561975000135,406.05539500000305,406.05539500000305,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,407.08571770001436,,,,,,52,60,67,52,52,61,None,None,55,55,[0.049074074074074076],[-0.2916666666666667],[1],[0],[0],[11.30901399999857],['tijiao'],0.2,0,,[],[],[],[],[],[],[],6.7592592592592595,2.0457890999969095,422.99121510001714,424.8870479000034,409.59654640001827,409.59654640001827,409.59654640001827,409.59654640001827,409.59654640001827,409.59654640001827,409.59654640001827,409.59654640001827,0.0062710999918635935,409.59654640001827,420.9263805000228,420.9263805000228,420.9263805000228,420.9263805000228,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,424.8870479000034,424.8870479000034,424.8870479000034,424.8870479000034,424.8870479000034,424.8870479000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,47,60,44,0,**,None,None,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,432.4325133000093,434.07871890001115,,,,,,,,,,,,,,,,,,,,,,,,,426.41946350000217,432.4325133000093,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,434.07871890001115,434.07871890001115,434.07871890001115,434.07871890001115,434.07871890001115,434.07871890001115,f,0.5166985999967437,434.6274167000083,434.6274167000083,434.6274167000083,434.6274167000083,434.6274167000083,434.6274167000083,434.926246899995,434.926246899995,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,436.38930460001575,,,,,,64,59,63,43,59,67,None,None,,,[],[],[],[],[],[],[],-0.6,1,60,[0.05925925925925926],[-0.3074074074074074],[1],[0],[0],[3.5402220000105444],['tijiao_random_2'],7.027777777777778,1.706002399994759,444.1829120000184,446.02920879999874,,,,,,,,,,,442.4589032000222,442.4589032000222,442.4589032000222,442.4589032000222,438.9060987000121,438.9060987000121,438.9060987000121,438.9060987000121,438.9060987000121,438.9060987000121,438.9060987000121,438.9060987000121,0.005550000001676381,438.9060987000121,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,446.02920879999874,446.02920879999874,446.02920879999874,446.02920879999874,446.02920879999874,446.02920879999874,f,0.47985719999996945,446.53089980001096,446.53089980001096,446.53089980001096,446.53089980001096,446.53089980001096,446.53089980001096,446.82738210001844,446.82738210001844,448.3064484000206,448.3064484000206,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,448.3229885000037,450.83253720001085,450.83253720001085,450.83253720001085,450.83253720001085,450.83253720001085,47,49,57,45,49,41,5.0,1.644765200006077,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,452.5024721000227,454.34003380002105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,454.34003380002105,454.34003380002105,454.34003380002105,454.34003380002105,454.34003380002105,454.34003380002105,r,0.6221538000099827,454.98861590001616,454.98861590001616,454.98861590001616,454.98861590001616,454.98861590001616,454.98861590001616,455.2876768000133,455.2876768000133,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,456.13540870000725,458.64406330001657,458.64406330001657,458.64406330001657,458.64406330001657,458.64406330001657,47,60,57,52,47,48,5.0,1.826947099994868,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,460.49715650000144,462.10228089999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,462.10228089999873,462.10228089999873,462.10228089999873,462.10228089999873,462.10228089999873,462.10228089999873,i,0.5997423999942839,462.73442690001684,462.73442690001684,462.73442690001684,462.73442690001684,462.73442690001684,462.73442690001684,463.03329479999957,463.03329479999957,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,464.3297034999996,,,,,,46,42,54,48,54,61,None,None,50,50,[0.058333333333333334],[-0.2777777777777778],[1],[0],[0],[4.643664799979888],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],7.083333333333334,1.778350300010061,473.3039708000142,475.06694059999427,466.8404160000209,466.8404160000209,466.8404160000209,466.8404160000209,466.8404160000209,466.8404160000209,466.8404160000209,466.8404160000209,0.006723099999362603,466.8404160000209,471.50637180000194,471.50637180000194,471.50637180000194,471.50637180000194,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,475.06694059999427,475.06694059999427,475.06694059999427,475.06694059999427,475.06694059999427,475.06694059999427,j,0.37203869997756556,475.4684620000189,475.4684620000189,475.4684620000189,475.4684620000189,475.4684620000189,475.4684620000189,475.7651743000024,475.7651743000024,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,477.6930185999954,480.2024032000045,480.2024032000045,480.2024032000045,480.2024032000045,480.2024032000045,45,35,54,39,39,40,4.0,2.027104300010251,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,482.25577210000483,484.10877540000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,484.10877540000365,484.10877540000365,484.10877540000365,484.10877540000365,484.10877540000365,484.10877540000365,r,0.6891802999889478,484.8238937999995,484.8238937999995,484.8238937999995,484.8238937999995,484.8238937999995,484.8238937999995,485.1231524000177,485.1231524000177,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,486.6021534000174,489.1114143000159,489.1114143000159,489.1114143000159,489.1114143000159,489.1114143000159,49,44,57,43,49,58,4.0,1.8093804999953136,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,490.943649599998,492.91822630001116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,492.91822630001116,492.91822630001116,492.91822630001116,492.91822630001116,492.91822630001116,492.91822630001116,f,1.0347579999943264,493.98305850001634,493.98305850001634,493.98305850001634,493.98305850001634,493.98305850001634,493.98305850001634,494.28125140001066,494.28125140001066,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,495.760523200006,,,,,,43,43,57,41,43,38,None,None,40,40,[0.03333333333333333],[-0.31851851851851853],[1],[0],[0],[4.69492359997821],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],6.972222222222222,1.6469147999887355,504.65162770001916,506.53078250002,498.2705249999999,498.2705249999999,498.2705249999999,498.2705249999999,498.2705249999999,498.2705249999999,498.2705249999999,498.2705249999999,0.005732999998144805,498.2705249999999,502.9859476000129,502.9859476000129,502.9859476000129,502.9859476000129,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,506.53078250002,506.53078250002,506.53078250002,506.53078250002,506.53078250002,506.53078250002,i,0.7136418000154663,507.2625859999971,507.2625859999971,507.2625859999971,507.2625859999971,507.2625859999971,507.2625859999971,507.56160129999625,507.56160129999625,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,508.4260974000208,510.93508749999455,510.93508749999455,510.93508749999455,510.93508749999455,510.93508749999455,49,48,53,44,53,47,5.0,2.624967400013702,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,513.584891800012,515.2572644000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,515.2572644000174,515.2572644000174,515.2572644000174,515.2572644000174,515.2572644000174,515.2572644000174,j,0.9966960999881849,516.2712448000093,516.2712448000093,516.2712448000093,516.2712448000093,516.2712448000093,516.2712448000093,516.5704259000195,516.5704259000195,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,517.4013564000197,,,,,,49,38,50,51,51,61,None,None,,,[],[],[],[],[],[],[],-0.2,1,43,[0.0824074074074074],[-0.2861111111111111],[1],[0],[0],[4.0030402000120375],['tijiao_random_2'],6.9907407407407405,1.840503000013996,525.7939957000199,527.6233117000083,,,,,,,,,,,523.9355748000089,523.9355748000089,523.9355748000089,523.9355748000089,519.9203181000194,519.9203181000194,519.9203181000194,519.9203181000194,519.9203181000194,519.9203181000194,519.9203181000194,519.9203181000194,0.00584639998851344,519.9203181000194,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,527.6233117000083,527.6233117000083,527.6233117000083,527.6233117000083,527.6233117000083,527.6233117000083,r,0.8750620999780949,528.5211183000065,528.5211183000065,528.5211183000065,528.5211183000065,528.5211183000065,528.5211183000065,528.8204710000136,528.8204710000136,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,530.0336615999986,532.5427278999996,532.5427278999996,532.5427278999996,532.5427278999996,532.5427278999996,46,48,47,52,46,55,5.0,1.5945699000149034,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,534.1624412999954,536.1164367000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,536.1164367000165,536.1164367000165,536.1164367000165,536.1164367000165,536.1164367000165,536.1164367000165,i,0.47064149999641813,536.6158890000079,536.6158890000079,536.6158890000079,536.6158890000079,536.6158890000079,536.6158890000079,536.9145244999963,536.9145244999963,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,537.9952637999959,,,,,,51,49,51,55,51,36,None,None,,,[],[],[],[],[],[],[],0.6,1,50,[0.07037037037037037],[-0.30925925925925923],[1],[0],[0],[4.238255400006892],['tijiao_random_2'],7.231481481481481,1.904575400025351,546.6870668000192,548.5993335999956,,,,,,,,,,,544.7642686000036,544.7642686000036,544.7642686000036,544.7642686000036,540.512644100003,540.512644100003,540.512644100003,540.512644100003,540.512644100003,540.512644100003,540.512644100003,540.512644100003,0.0061815000080969185,540.512644100003,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,548.5993335999956,548.5993335999956,548.5993335999956,548.5993335999956,548.5993335999956,548.5993335999956,j,1.0101286999997683,549.6302346000157,549.6302346000157,549.6302346000157,549.6302346000157,549.6302346000157,549.6302346000157,549.9293939000054,549.9293939000054,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,551.0930344999942,553.602114600013,553.602114600013,553.602114600013,553.602114600013,553.602114600013,45,56,62,61,61,37,5.0,1.944044199975906,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,555.5698900000134,557.4421544000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,557.4421544000215,557.4421544000215,557.4421544000215,557.4421544000215,557.4421544000215,557.4421544000215,j,0.3525115999800619,557.8245756000106,557.8245756000106,557.8245756000106,557.8245756000106,557.8245756000106,557.8245756000106,558.1234089000209,558.1234089000209,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,560.051418899995,562.5605613000225,562.5605613000225,562.5605613000225,562.5605613000225,562.5605613000225,52,53,57,48,48,57,4.0,2.4424188999983016,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,565.0281698000035,566.9161180999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,566.9161180999945,566.9161180999945,566.9161180999945,566.9161180999945,566.9161180999945,566.9161180999945,i,0.49853079998865724,567.4316933000227,567.4316933000227,567.4316933000227,567.4316933000227,567.4316933000227,567.4316933000227,567.730950600002,567.730950600002,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,568.628321199998,571.1376251000038,571.1376251000038,571.1376251000038,571.1376251000038,571.1376251000038,49,45,60,55,60,43,5.0,1.7441875000076834,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,572.9060039000178,574.8778298000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,574.8778298000107,574.8778298000107,574.8778298000107,574.8778298000107,574.8778298000107,574.8778298000107,j,0.7010268000012729,575.6093167000217,575.6093167000217,575.6093167000217,575.6093167000217,575.6093167000217,575.6093167000217,575.9081531999982,575.9081531999982,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,577.9026990999992,,,,,,51,50,56,62,62,53,None,None,60,60,[0.030555555555555555],[-0.2898148148148148],[1],[0],[0],[3.7804639999812935],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],7.416666666666666,2.09339560000808,586.3292090000177,588.2079959000112,580.4130100000184,580.4130100000184,580.4130100000184,580.4130100000184,580.4130100000184,580.4130100000184,580.4130100000184,580.4130100000184,0.00569829999585636,580.4130100000184,584.216259000008,584.216259000008,584.216259000008,584.216259000008,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,588.2079959000112,588.2079959000112,588.2079959000112,588.2079959000112,588.2079959000112,588.2079959000112,f,0.6036203000112437,588.8400173000118,588.8400173000118,588.8400173000118,588.8400173000118,588.8400173000118,588.8400173000118,589.1392045000102,589.1392045000102,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,590.5019834999985,593.0108870000113,593.0108870000113,593.0108870000113,593.0108870000113,593.0108870000113,47,46,55,56,46,33,5.0,1.8775225999997929,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,594.9129006000003,596.7512940000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,596.7512940000161,596.7512940000161,596.7512940000161,596.7512940000161,596.7512940000161,596.7512940000161,j,0.6455430000205524,597.4169856000226,597.4169856000226,597.4169856000226,597.4169856000226,597.4169856000226,597.4169856000226,597.7155148000165,597.7155148000165,598.5462549000222,598.5462549000222,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,598.5629655999946,601.0721936000045,601.0721936000045,601.0721936000045,601.0721936000045,601.0721936000045,35,48,51,55,55,64,5.0,1.5782669000036549,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,602.6759794999962,604.3971326000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,604.3971326000174,604.3971326000174,604.3971326000174,604.3971326000174,604.3971326000174,604.3971326000174,i,0.5949123000027612,605.0129028999945,605.0129028999945,605.0129028999945,605.0129028999945,605.0129028999945,605.0129028999945,605.3113217000209,605.3113217000209,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,607.2229486000142,,,,,,40,50,47,58,47,62,None,None,,,[],[],[],[],[],[],[],-0.6,1,40,[0.025925925925925925],[-0.2833333333333333],[1],[0],[0],[4.653852799994638],['tijiao_random_2'],6.546296296296296,2.319310899998527,616.7456756000174,618.3920351999986,,,,,,,,,,,614.4087491999962,614.4087491999962,614.4087491999962,614.4087491999962,609.7398472000204,609.7398472000204,609.7398472000204,609.7398472000204,609.7398472000204,609.7398472000204,609.7398472000204,609.7398472000204,0.005404700001236051,609.7398472000204,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,618.3920351999986,618.3920351999986,618.3920351999986,618.3920351999986,618.3920351999986,618.3920351999986,j,0.326515599997947,618.7418848999951,618.7418848999951,618.7418848999951,618.7418848999951,618.7418848999951,618.7418848999951,619.0409663000028,619.0409663000028,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,620.2871173000021,622.7964552000049,622.7964552000049,622.7964552000049,622.7964552000049,622.7964552000049,25,50,52,53,53,29,5.0,2.1767467000172473,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,624.9979596000048,626.7860947000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,626.7860947000154,626.7860947000154,626.7860947000154,626.7860947000154,626.7860947000154,626.7860947000154,j,0.5422608000226319,627.3513715000008,627.3513715000008,627.3513715000008,627.3513715000008,627.3513715000008,627.3513715000008,627.650722499995,627.650722499995,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,629.6119744000025,,,,,,40,49,50,52,52,36,None,None,,,[],[],[],[],[],[],[],0.2,1,40,[0.025],[-0.2712962962962963],[1],[0],[0],[5.269329300004756],['tijiao_random_2'],6.583333333333334,1.62232490000315,639.0515728000028,640.681604900019,,,,,,,,,,,637.4112909999967,637.4112909999967,637.4112909999967,637.4112909999967,632.1285249000066,632.1285249000066,632.1285249000066,632.1285249000066,632.1285249000066,632.1285249000066,632.1285249000066,632.1285249000066,0.005911699990974739,632.1285249000066,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,640.681604900019,640.681604900019,640.681604900019,640.681604900019,640.681604900019,640.681604900019,j,0.548588599980576,641.2652768999978,641.2652768999978,641.2652768999978,641.2652768999978,641.2652768999978,641.2652768999978,641.5625997000025,641.5625997000025,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,643.5405828999938,,,,,,42,46,50,45,45,70,None,None,50,50,[0.08611111111111111],[-0.30462962962962964],[1],[0],[0],[4.096970600017812],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],7.148148148148148,1.049325800006045,651.2352847000002,652.8149143000192,646.050845300022,646.050845300022,646.050845300022,646.050845300022,646.050845300022,646.050845300022,646.050845300022,646.050845300022,0.005684000003384426,646.050845300022,650.1671704000037,650.1671704000037,650.1671704000037,650.1671704000037,,,,,,,,,,,,,,,,251,f,18,2023-03-22_17h36.20.712,RL,2022.2.4,60.151750844111255,
