bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,value_expect_self,expectself.text,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,expectself.started,tijiao_click.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,44.05786719999742,44.05786719999742,space,7.2680468000035034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
,,,,,,,,,,,51.351490300003206,51.351490300003206,s,31.234004600002663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,256.96608600000036,256.96608600000036,256.96608600000036,256.96608600000036,256.96608600000036,256.96608600000036,j,1.0109804999956395,257.9962855000049,257.9962855000049,257.9962855000049,257.9962855000049,257.9962855000049,257.9962855000049,258.29603879999195,258.29603879999195,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,260.3071886999969,262.81636339999386,262.81636339999386,262.81636339999386,262.81636339999386,262.81636339999386,55,57,36,46,46,80,1.0,2.461475899996003,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,265.29737050000404,266.92224729999725,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,266.92224729999725,266.92224729999725,266.92224729999725,266.92224729999725,266.92224729999725,266.92224729999725,r,0.6496546999987913,267.60433909999847,267.60433909999847,267.60433909999847,267.60433909999847,267.60433909999847,267.60433909999847,267.90313289999904,267.90313289999904,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,268.9831911999936,,,,,,50,59,39,46,50,76,None,None,46,46,[0.02962962962962963],[-0.2962962962962963],[1],[0],[0],[3.945337800003472],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],5.018518518518518,2.393775300006382,277.87479479999456,279.4879227000056,271.49511030000576,271.49511030000576,271.49511030000576,271.49511030000576,271.49511030000576,271.49511030000576,271.49511030000576,271.49511030000576,0.007034399997792207,275.46218220000446,275.46218220000446,275.46218220000446,275.46218220000446,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,279.4879227000056,279.4879227000056,279.4879227000056,279.4879227000056,279.4879227000056,279.4879227000056,i,0.39677570000640117,279.9036058999918,279.9036058999918,279.9036058999918,279.9036058999918,279.9036058999918,279.9036058999918,280.20304049999686,280.20304049999686,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,281.6490909999993,284.15808110000216,284.15808110000216,284.15808110000216,284.15808110000216,284.15808110000216,59,60,36,40,36,41,2.0,1.960652800000389,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,286.14431639999384,287.8152551999956,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,287.8152551999956,287.8152551999956,287.8152551999956,287.8152551999956,287.8152551999956,287.8152551999956,f,1.0653299999976298,288.91273690000526,288.91273690000526,288.91273690000526,288.91273690000526,288.91273690000526,288.91273690000526,289.21147120000387,289.21147120000387,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,290.9570636999997,,,,,,54,56,34,45,56,68,None,None,68,68,[0.022222222222222223],[-0.2898148148148148],[1],[0],[0],[5.091938099998515],['tijiao'],0.2,0,,[],[],[],[],[],[],[],5.064814814814815,2.0469887999934144,300.6459471999988,302.3920591999922,293.46901990000333,293.46901990000333,293.46901990000333,293.46901990000333,293.46901990000333,293.46901990000333,293.46901990000333,293.46901990000333,0.007497799990233034,298.580595899999,298.580595899999,298.580595899999,298.580595899999,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,302.3920591999922,302.3920591999922,302.3920591999922,302.3920591999922,302.3920591999922,302.3920591999922,i,0.689495500002522,303.10727829999814,303.10727829999814,303.10727829999814,303.10727829999814,303.10727829999814,303.10727829999814,303.4062247999973,303.4062247999973,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,304.63616860000184,307.14536249999946,307.14536249999946,307.14536249999946,307.14536249999946,307.14536249999946,54,62,40,34,40,62,1.0,2.243032400001539,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,309.41420389999985,311.3342883000005,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,311.3342883000005,311.3342883000005,311.3342883000005,311.3342883000005,311.3342883000005,311.3342883000005,f,0.7232285000063712,312.0825094000029,312.0825094000029,312.0825094000029,312.0825094000029,312.0825094000029,312.0825094000029,312.3817723999964,312.3817723999964,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,313.56172559999686,,,,,,51,63,45,35,63,63,None,None,63,63,[0.020370370370370372],[-0.3],[1],[0],[0],[3.432189600003767],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],5.9907407407407405,2.1279622000001837,321.6719541999919,323.40144560000044,316.07220049999887,316.07220049999887,316.07220049999887,316.07220049999887,316.07220049999887,316.07220049999887,316.07220049999887,316.07220049999887,0.005044599995017052,319.5259500999964,319.5259500999964,319.5259500999964,319.5259500999964,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,323.40144560000044,323.40144560000044,323.40144560000044,323.40144560000044,323.40144560000044,323.40144560000044,f,0.6439019000099506,324.06782830000157,324.06782830000157,324.06782830000157,324.06782830000157,324.06782830000157,324.06782830000157,324.365458500004,324.365458500004,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,325.7785562999925,,,,,,55,63,46,35,63,63,None,None,,,[],[],[],[],[],[],[],-0.2,1,63,[0.037037037037037035],[-0.27870370370370373],[1],[0],[0],[3.972861100002774],['tijiao'],8.037037037037038,1.589001600004849,333.88849019999907,335.518422299996,,,,,,,,,,332.28085559999454,332.28085559999454,332.28085559999454,332.28085559999454,328.2955363999936,328.2955363999936,328.2955363999936,328.2955363999936,328.2955363999936,328.2955363999936,328.2955363999936,328.2955363999936,0.0056677999964449555,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,335.518422299996,335.518422299996,335.518422299996,335.518422299996,335.518422299996,335.518422299996,i,0.6910995000071125,336.2334630999976,336.2334630999976,336.2334630999976,336.2334630999976,336.2334630999976,336.2334630999976,336.53250610000396,336.53250610000396,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,338.09495199999947,340.6040451000008,340.6040451000008,340.6040451000008,340.6040451000008,340.6040451000008,52,66,38,38,38,57,1.0,2.7421714999945834,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,343.3708448999969,345.12562530000287,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,345.12562530000287,345.12562530000287,345.12562530000287,345.12562530000287,345.12562530000287,345.12562530000287,f,0.7132393000065349,345.85715559999517,345.85715559999517,345.85715559999517,345.85715559999517,345.85715559999517,345.85715559999517,346.15596799999184,346.15596799999184,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,347.93477500000154,350.4438958999963,350.4438958999963,350.4438958999963,350.4438958999963,350.4438958999963,56,63,34,42,63,60,7.0,2.0773272999940673,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,352.54668420000235,354.15093809999235,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,354.15093809999235,354.15093809999235,354.15093809999235,354.15093809999235,354.15093809999235,354.15093809999235,f,0.3405122999974992,354.5168524000037,354.5168524000037,354.5168524000037,354.5168524000037,354.5168524000037,354.5168524000037,354.8157826999959,354.8157826999959,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,356.07922499999404,,,,,,46,58,46,30,58,67,None,None,67,67,[-0.032407407407407406],[-0.30092592592592593],[1],[0],[0],[3.944375899998704],['tijiao'],0.2,0,,[],[],[],[],[],[],[],6.898148148148148,2.5435787000023993,365.12032299999555,366.69975390000036,358.59149700000125,358.59149700000125,358.59149700000125,358.59149700000125,358.59149700000125,358.59149700000125,358.59149700000125,358.59149700000125,0.007799800005159341,362.55706019999343,362.55706019999343,362.55706019999343,362.55706019999343,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,366.69975390000036,366.69975390000036,366.69975390000036,366.69975390000036,366.69975390000036,366.69975390000036,j,0.9697389000066323,367.6976815999951,367.6976815999951,367.6976815999951,367.6976815999951,367.6976815999951,367.6976815999951,367.9967101999937,367.9967101999937,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,369.4094733999955,371.91872129999683,371.91872129999683,371.91872129999683,371.91872129999683,371.91872129999683,53,63,36,36,36,47,1.0,1.9600147000019206,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,373.9032761999988,375.52566329999536,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,375.52566329999536,375.52566329999536,375.52566329999536,375.52566329999536,375.52566329999536,375.52566329999536,r,1.0255040000047302,376.5749436000042,376.5749436000042,376.5749436000042,376.5749436000042,376.5749436000042,376.5749436000042,376.8724987000023,376.8724987000023,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,378.0358319999941,,,,,,58,65,40,32,58,69,None,None,,,[],[],[],[],[],[],[],-0.2,1,68,[0.05],[-0.28703703703703703],[1],[0],[0],[4.5026035999908345],['tijiao'],4.157407407407407,1.805532200000016,386.8937855999975,388.424025100001,,,,,,,,,,385.0697661000013,385.0697661000013,385.0697661000013,385.0697661000013,380.55436799999734,380.55436799999734,380.55436799999734,380.55436799999734,380.55436799999734,380.55436799999734,380.55436799999734,380.55436799999734,0.005323299992596731,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,388.424025100001,388.424025100001,388.424025100001,388.424025100001,388.424025100001,388.424025100001,f,0.6807750999869313,389.1230784999934,389.1230784999934,389.1230784999934,389.1230784999934,389.1230784999934,389.1230784999934,389.4216773999942,389.4216773999942,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,391.2166232000018,,,,,,48,68,41,36,68,56,None,None,68,68,[0.012962962962962963],[-0.27685185185185185],[1],[0],[0],[3.380516199991689],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.944444444444445,2.528291499998886,399.67577000000165,401.40496479999274,393.72785110000405,393.72785110000405,393.72785110000405,393.72785110000405,393.72785110000405,393.72785110000405,393.72785110000405,393.72785110000405,0.007396600005449727,397.12872900000366,397.12872900000366,397.12872900000366,397.12872900000366,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,401.40496479999274,401.40496479999274,401.40496479999274,401.40496479999274,401.40496479999274,401.40496479999274,f,0.6030450999969617,402.0370973999961,402.0370973999961,402.0370973999961,402.0370973999961,402.0370973999961,402.0370973999961,402.33627810000326,402.33627810000326,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,403.8322171000036,406.3412618000002,406.3412618000002,406.3412618000002,406.3412618000002,406.3412618000002,54,58,41,36,58,26,6.0,1.7934888000017963,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,408.16000350000104,409.8487635999918,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,409.8487635999918,409.8487635999918,409.8487635999918,409.8487635999918,409.8487635999918,409.8487635999918,f,0.31780330000037793,410.1982569999964,410.1982569999964,410.1982569999964,410.1982569999964,410.1982569999964,410.1982569999964,410.49738539999817,410.49738539999817,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,411.4945244999981,414.00341130000015,414.00341130000015,414.00341130000015,414.00341130000015,414.00341130000015,50,65,34,36,65,60,7.0,1.1128756999969482,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,415.14329209999414,417.01237749999564,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,417.01237749999564,417.01237749999564,417.01237749999564,417.01237749999564,417.01237749999564,417.01237749999564,f,0.5064668000122765,417.5463316999958,417.5463316999958,417.5463316999958,417.5463316999958,417.5463316999958,417.5463316999958,417.84370379999746,417.84370379999746,419.30658279999625,419.30658279999625,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,419.3234742000059,,,,,,46,61,42,39,61,57,None,None,,,[],[],[],[],[],[],[],-0.2,1,68,[0.008333333333333333],[-0.2537037037037037],[1],[0],[0],[3.4409880000021076],['tijiao'],8.0,1.60548870000639,426.91798199999903,428.5976093999925,,,,,,,,,,425.29368539999996,425.29368539999996,425.29368539999996,425.29368539999996,421.8403040999983,421.8403040999983,421.8403040999983,421.8403040999983,421.8403040999983,421.8403040999983,421.8403040999983,421.8403040999983,0.005391600003349595,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,428.5976093999925,428.5976093999925,428.5976093999925,428.5976093999925,428.5976093999925,428.5976093999925,f,0.275452599991695,428.89719800000603,428.89719800000603,428.89719800000603,428.89719800000603,428.89719800000603,428.89719800000603,429.19633829999657,429.19633829999657,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,430.62583540000196,,,,,,51,54,48,39,54,62,None,None,,,[],[],[],[],[],[],[],0.6,1,72,[0.041666666666666664],[-0.29907407407407405],[1],[0],[0],[4.720982700004242],['tijiao'],3.9907407407407405,1.9878701999987243,439.88248519999615,441.5791662999982,,,,,,,,,,437.8763816999999,437.8763816999999,437.8763816999999,437.8763816999999,433.1426502999966,433.1426502999966,433.1426502999966,433.1426502999966,433.1426502999966,433.1426502999966,433.1426502999966,433.1426502999966,0.005824400010169484,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,441.5791662999982,441.5791662999982,441.5791662999982,441.5791662999982,441.5791662999982,441.5791662999982,j,0.4004399999976158,442.0115094999928,442.0115094999928,442.0115094999928,442.0115094999928,442.0115094999928,442.0115094999928,442.3105366999953,442.3105366999953,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,444.2883909999946,446.79753729999356,446.79753729999356,446.79753729999356,446.79753729999356,446.79753729999356,49,63,44,39,39,62,1.0,2.2928681999910623,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,449.11582979999366,450.9368467000022,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,450.9368467000022,450.9368467000022,450.9368467000022,450.9368467000022,450.9368467000022,450.9368467000022,f,0.7943551999924239,451.7513162999967,451.7513162999967,451.7513162999967,451.7513162999967,451.7513162999967,451.7513162999967,452.0506524999946,452.0506524999946,453.97872579999967,453.97872579999967,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,453.9952614999929,456.5040987999964,456.5040987999964,456.5040987999964,456.5040987999964,456.5040987999964,50,54,47,26,54,60,2.0,1.877697799995076,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,458.4072656999924,460.1615623999969,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,460.1615623999969,460.1615623999969,460.1615623999969,460.1615623999969,460.1615623999969,460.1615623999969,i,0.3208487999945646,460.51095549999445,460.51095549999445,460.51095549999445,460.51095549999445,460.51095549999445,460.51095549999445,460.8100903000013,460.8100903000013,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,461.8903629999986,464.3996002000058,464.3996002000058,464.3996002000058,464.3996002000058,464.3996002000058,49,51,49,41,49,37,5.0,2.5089512999984436,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,466.93312319999677,468.838044899996,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,468.838044899996,468.838044899996,468.838044899996,468.838044899996,468.838044899996,468.838044899996,r,1.1144851999997627,469.98542300000554,469.98542300000554,469.98542300000554,469.98542300000554,469.98542300000554,469.98542300000554,470.2843014999962,470.2843014999962,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,471.82979279999563,,,,,,53,49,50,36,53,54,None,None,64,64,[-0.020370370370370372],[-0.29444444444444445],[1],[0],[0],[3.927932899998268],['tijiao'],0.6,0,,[],[],[],[],[],[],[],3.935185185185185,2.179423900000984,480.48869879999256,482.433801399995,474.34174560000247,474.34174560000247,474.34174560000247,474.34174560000247,474.34174560000247,474.34174560000247,474.34174560000247,474.34174560000247,0.0072213999956147745,478.2901484000031,478.2901484000031,478.2901484000031,478.2901484000031,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,482.433801399995,482.433801399995,482.433801399995,482.433801399995,482.433801399995,482.433801399995,i,0.6674757000000682,483.1332175999996,483.1332175999996,483.1332175999996,483.1332175999996,483.1332175999996,483.1332175999996,483.43170689999533,483.43170689999533,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,484.6612804000033,,,,,,42,54,47,31,47,55,None,None,47,47,[0.03981481481481482],[-0.30277777777777776],[1],[0],[0],[3.2804100000066683],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],3.8703703703703702,1.9801498999877367,492.472826600002,494.1687626000057,487.1734293000045,487.1734293000045,487.1734293000045,487.1734293000045,487.1734293000045,487.1734293000045,487.1734293000045,487.1734293000045,0.007123900009901263,490.4730508999928,490.4730508999928,490.4730508999928,490.4730508999928,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,494.1687626000057,494.1687626000057,494.1687626000057,494.1687626000057,494.1687626000057,494.1687626000057,f,0.3746423999982653,494.5679697000014,494.5679697000014,494.5679697000014,494.5679697000014,494.5679697000014,494.5679697000014,494.86722949999967,494.86722949999967,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,495.9804714000056,498.48941840000043,498.48941840000043,498.48941840000043,498.48941840000043,498.48941840000043,50,48,49,37,48,25,7.0,1.7775564000039594,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,500.2950811000046,502.1963679000037,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,502.1963679000037,502.1963679000037,502.1963679000037,502.1963679000037,502.1963679000037,502.1963679000037,f,0.38905009999871254,502.612689600006,502.612689600006,502.612689600006,502.612689600006,502.612689600006,502.612689600006,502.9116825999954,502.9116825999954,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,504.10863279999467,,,,,,47,46,46,41,46,59,None,None,,,[],[],[],[],[],[],[],-0.2,1,46,[0.000925925925925926],[-0.3055555555555556],[1],[0],[0],[2.957149299996672],['tijiao'],7.148148148148148,2.0702773000084562,511.68649829999777,513.2335536000028,,,,,,,,,,509.59907229999953,509.59907229999953,509.59907229999953,509.59907229999953,506.6267852000019,506.6267852000019,506.6267852000019,506.6267852000019,506.6267852000019,506.6267852000019,506.6267852000019,506.6267852000019,0.005458599989651702,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
