bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,202.34412389999852,202.34412389999852,202.34412389999852,202.34412389999852,202.34412389999852,202.34412389999852,j,0.31872675100021297,202.71697560399843,202.71697560399843,202.71697560399843,202.71697560399843,202.71697560399843,202.71697560399843,202.98477843100045,202.98477843100045,204.9518228220004,204.9518228220004,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,204.9739113830001,34,44,68,53,53,64,5.0,3.734311936001177,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,211.26583334899988,213.18309806199977,207.4836936799984,207.4836936799984,207.4836936799984,207.4836936799984,207.4836936799984,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,213.18309806199977,213.18309806199977,213.18309806199977,213.18309806199977,213.18309806199977,213.18309806199977,j,0.44442140300088795,213.67402738199962,213.67402738199962,213.67402738199962,213.67402738199962,213.67402738199962,213.67402738199962,213.939464305,213.939464305,214.876302228,214.876302228,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,214.91644448100124,41,35,68,51,51,53,5.0,3.427424443001655,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,220.90500285899907,222.75329306899948,217.42583390299842,217.42583390299842,217.42583390299842,217.42583390299842,217.42583390299842,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,222.75329306899948,222.75329306899948,222.75329306899948,222.75329306899948,222.75329306899948,222.75329306899948,i,0.624690702999942,223.42401092599903,223.42401092599903,223.42401092599903,223.42401092599903,223.42401092599903,223.42401092599903,223.693240700999,223.693240700999,225.32662461899963,225.32662461899963,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,225.3675769729998,38,42,67,55,67,59,6.0,2.3185130989986646,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,230.24300327699893,232.17424995499823,227.87354549099837,227.87354549099837,227.87354549099837,227.87354549099837,227.87354549099837,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,232.17424995499823,232.17424995499823,232.17424995499823,232.17424995499823,232.17424995499823,232.17424995499823,f,0.3761675030000333,232.59426773299856,232.59426773299856,232.59426773299856,232.59426773299856,232.59426773299856,232.59426773299856,232.86190928900032,232.86190928900032,234.77087758999915,234.77087758999915,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,234.8075951059982,41,31,62,49,31,45,5.0,6.379793263000465,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,243.74895535099859,245.6317754369993,237.32261951799956,237.32261951799956,237.32261951799956,237.32261951799956,237.32261951799956,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,245.6317754369993,245.6317754369993,245.6317754369993,245.6317754369993,245.6317754369993,245.6317754369993,i,0.38417348899747594,246.06999209199785,246.06999209199785,246.06999209199785,246.06999209199785,246.06999209199785,246.06999209199785,246.33727589800037,246.33727589800037,247.8035981489993,247.8035981489993,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,247.84433287399952,34,47,53,57,53,33,6.0,3.1608536029998504,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,253.5461320639988,255.55297582899948,250.34236769899871,250.34236769899871,250.34236769899871,250.34236769899871,250.34236769899871,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,255.55297582899948,255.55297582899948,255.55297582899948,255.55297582899948,255.55297582899948,255.55297582899948,i,0.4722215440015134,256.0743003009993,256.0743003009993,256.0743003009993,256.0743003009993,256.0743003009993,256.0743003009993,256.34165471699816,256.34165471699816,257.91483867200077,257.91483867200077,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,257.95316746000026,43,43,53,55,53,42,6.0,1.7320689929983928,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,262.24314763000075,263.9042922849985,260.45995411499825,260.45995411499825,260.45995411499825,260.45995411499825,260.45995411499825,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,263.9042922849985,263.9042922849985,263.9042922849985,263.9042922849985,263.9042922849985,263.9042922849985,r,0.371642749003513,264.3254880389977,264.3254880389977,264.3254880389977,264.3254880389977,264.3254880389977,264.3254880389977,264.59822400399935,264.59822400399935,266.31896837399836,266.31896837399836,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,266.35976914599814,40,43,60,50,40,47,5.0,2.451938575002714,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,271.3616286209981,272.8921839249997,268.8599466550004,268.8599466550004,268.8599466550004,268.8599466550004,268.8599466550004,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,272.8921839249997,272.8921839249997,272.8921839249997,272.8921839249997,272.8921839249997,272.8921839249997,f,0.29446149299838,273.23025188300016,273.23025188300016,273.23025188300016,273.23025188300016,273.23025188300016,273.23025188300016,273.5059228499995,273.5059228499995,274.6605698409985,274.6605698409985,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,274.6974183880011,37,43,49,50,43,49,None,None,,,[],[],[],[],[],[],[],0.2,1,277.2296713549986,277.2296713549986,277.2296713549986,277.2296713549986,277.2296713549986,277.2296713549986,277.2296713549986,277.2296713549986,0.010522089000005508,277.2296713549986,51,[0.01125],[-0.3],[1],[0],[0],[8.229000186998746],['tijiao_random_2'],285.4766584229983,285.4766584229983,285.4766584229983,285.4766584229983,1.8750000000000002,3.0329655509995064,288.5285290360007,290.2350578810001,,,,,,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,290.2350578810001,290.2350578810001,290.2350578810001,290.2350578810001,290.2350578810001,290.2350578810001,r,0.618555742999888,290.89453978500023,290.89453978500023,290.89453978500023,290.89453978500023,290.89453978500023,290.89453978500023,291.1622504549996,291.1622504549996,292.6056126609983,292.6056126609983,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,292.6438360559987,33,50,57,46,33,47,None,None,43,43,[-0.01375],[-0.295],[1],[0],[0],[7.022673192001093],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],302.25161662699975,302.25161662699975,302.25161662699975,302.25161662699975,1.9499999999999997,5.429362173999834,307.67945062999934,309.3281356599982,,,,,,295.16458174999934,295.16458174999934,295.16458174999934,295.16458174999934,295.16458174999934,295.16458174999934,295.16458174999934,295.16458174999934,0.008550931001082063,295.16458174999934,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,309.3281356599982,309.3281356599982,309.3281356599982,309.3281356599982,309.3281356599982,309.3281356599982,r,0.8700181839994912,310.2338192399984,310.2338192399984,310.2338192399984,310.2338192399984,310.2338192399984,310.2338192399984,310.5184125529995,310.5184125529995,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,312.30603210999834,46,36,52,49,46,41,None,None,51,51,[-0.03],[-0.29625],[1],[0],[0],[7.104025059998094],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],321.9577603619982,321.9577603619982,321.9577603619982,321.9577603619982,1.9875,7.847519933999138,329.82364655499987,331.45548249999774,,,,,,314.81973764099894,314.81973764099894,314.81973764099894,314.81973764099894,314.81973764099894,314.81973764099894,314.81973764099894,314.81973764099894,0.008575036001275294,314.81973764099894,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,331.45548249999774,331.45548249999774,331.45548249999774,331.45548249999774,331.45548249999774,331.45548249999774,f,0.8187261370003398,332.3254518850008,332.3254518850008,332.3254518850008,332.3254518850008,332.3254518850008,332.3254518850008,332.59420062999925,332.59420062999925,334.3855741410007,334.3855741410007,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,334.4254339350009,40,30,49,45,30,37,5.0,3.0564641380005924,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,340.0286486010009,341.59360758299954,336.9261682739998,336.9261682739998,336.9261682739998,336.9261682739998,336.9261682739998,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,341.59360758299954,341.59360758299954,341.59360758299954,341.59360758299954,341.59360758299954,341.59360758299954,j,0.5792904340014502,342.2181602290002,342.2181602290002,342.2181602290002,342.2181602290002,342.2181602290002,342.2181602290002,342.48507262600106,342.48507262600106,343.7704000759986,343.7704000759986,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,343.8122620089998,49,29,57,52,52,46,None,None,,,[],[],[],[],[],[],[],-0.2,1,346.34858909800096,346.34858909800096,346.34858909800096,346.34858909800096,346.34858909800096,346.34858909800096,346.34858909800096,346.34858909800096,0.010107540001627058,346.34858909800096,43,[0.11],[-0.305],[1],[0],[0],[6.066607783999643],['tijiao_random_2'],352.4340351770006,352.4340351770006,352.4340351770006,352.4340351770006,1.9125,2.7707155979987874,355.22482699399916,356.7829024720013,,,,,,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,356.7829024720013,356.7829024720013,356.7829024720013,356.7829024720013,356.7829024720013,356.7829024720013,j,1.1179314090004482,357.9548093730009,357.9548093730009,357.9548093730009,357.9548093730009,357.9548093730009,357.9548093730009,358.2246029829985,358.2246029829985,360.1567001779986,360.1567001779986,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,360.1799355490002,45,44,50,52,52,49,6.0,2.806967403001181,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,365.53690971000105,367.1556405980009,362.6803899109982,362.6803899109982,362.6803899109982,362.6803899109982,362.6803899109982,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,367.1556405980009,367.1556405980009,367.1556405980009,367.1556405980009,367.1556405980009,367.1556405980009,f,0.3861463709981763,367.5914593649977,367.5914593649977,367.5914593649977,367.5914593649977,367.5914593649977,367.5914593649977,367.8619988700011,367.8619988700011,369.29987257500034,369.29987257500034,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,369.3416958730013,38,44,47,57,44,53,5.0,2.858292513003107,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,374.7575492340002,376.41001518899793,371.85109455899874,371.85109455899874,371.85109455899874,371.85109455899874,371.85109455899874,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,376.41001518899793,376.41001518899793,376.41001518899793,376.41001518899793,376.41001518899793,376.41001518899793,i,0.4721089619997656,376.93627885599926,376.93627885599926,376.93627885599926,376.93627885599926,376.93627885599926,376.93627885599926,377.2005352310007,377.2005352310007,378.0883805279991,378.0883805279991,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,378.1278306530003,36,51,49,47,49,35,None,None,52,52,[0.0125],[-0.31375],[1],[0],[0],[10.704106424000202],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],391.3792887269992,391.3792887269992,391.3792887269992,391.3792887269992,2.05,2.8364188770028704,394.23591761699936,396.0525927759991,,,,,,380.6455316270003,380.6455316270003,380.6455316270003,380.6455316270003,380.6455316270003,380.6455316270003,380.6455316270003,380.6455316270003,0.009058703999471618,380.6455316270003,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
