bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,23.631420999998227,None,space,7.835305999964476,23.631420999998227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
,,,,,,,,,,,,,31.50052370002959,None,s,14.706132300081663,31.50052370002959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,,,,,46.24451079999562,None,None,None,None,None,None,47.32916359999217,None,47.32916359999217,None,47.32916359999217,None,47.32916359999217,None,f,0.5277253000531346,47.32916359999217,None,47.32916359999217,None,47.97438070003409,None,47.97438070003409,None,47.97438070003409,None,47.97438070003409,None,47.97438070003409,None,47.97438070003409,None,48.26181000005454,None,48.26181000005454,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,49.78948929999024,None,68,23,50,50,23,54,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,52.74131529999431,None,52.74131529999431,None,52.74131529999431,None,52.74131529999431,None,52.74131529999431,None,52.74131529999431,None,50,52.74131529999431,None,52.74131529999431,None,-0.026041666666666668,-0.2916666666666667,1,0,0,6.472546700038947,tijiao_random_2,0.016420899890363216,None,52.74131529999431,None,1.078125,1.6879361999453977,59.39469810004812,None,59.39469810004812,None,59.39469810004812,None,59.39469810004812,None,None,None,61.18379070004448,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
0,0.3,0.225,0,1,1,1,,,,,,,,,,,,,,,None,None,None,None,None,62.77454979997128,None,62.77454979997128,None,62.77454979997128,None,62.77454979997128,None,f,0.7923167999833822,62.77454979997128,None,62.77454979997128,None,63.61168229999021,None,63.61168229999021,None,63.61168229999021,None,63.61168229999021,None,63.61168229999021,None,63.61168229999021,None,63.90607919998001,None,63.90607919998001,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,65.09056779998355,None,74,21,51,50,21,65,67.61452439997811,None,1.0,1.7184838999528438,67.61452439997811,None,67.61452439997811,None,67.61452439997811,None,67.61452439997811,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,69.51166630000807,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,,,,,,None,None,None,None,None,71.04874550004024,None,71.04874550004024,None,71.04874550004024,None,71.04874550004024,None,None,,71.04874550004024,None,71.04874550004024,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,67,30,59,53,0,**,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,72.78726120002102,None,78.79958029999398,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
0,0.3,0.225,0,3,3,3,,,,,,,,,,,,,,,None,None,None,None,None,80.68898610002361,None,80.68898610002361,None,80.68898610002361,None,80.68898610002361,None,r,0.39815649995580316,80.68898610002361,None,80.68898610002361,None,81.12943910004105,None,81.12943910004105,None,81.12943910004105,None,81.12943910004105,None,81.12943910004105,None,81.12943910004105,None,81.41815500007942,83.08592350000981,81.41815500007942,83.08592350000981,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,83.11986139998771,None,64,32,58,64,64,39,None,None,None,None,None,None,None,None,None,None,None,None,80,85.66210529999807,None,80,85.66210529999807,None,85.66210529999807,None,85.66210529999807,None,85.66210529999807,None,85.66210529999807,None,85.66210529999807,None,85.66210529999807,None,0.002142000012099743,None,85.66210529999807,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,1.091145833333333,1.6702159000560641,90.35852130001877,None,90.35852130001877,None,90.35852130001877,None,90.35852130001877,None,None,None,92.04549170006067,None,-0.06510416666666667,-0.27734375,1,0,0,4.623354500043206,tijiao,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,,,,,,None,None,None,None,None,93.98080750007648,None,93.98080750007648,None,93.98080750007648,None,93.98080750007648,None,r,0.35620099992956966,93.98080750007648,None,93.98080750007648,None,94.38553460000549,None,94.38553460000549,None,94.38553460000549,None,94.38553460000549,None,94.38553460000549,None,94.38553460000549,None,94.6772441000212,95.61126540007535,94.6772441000212,95.61126540007535,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,95.64319850003812,None,69,36,57,58,69,62,98.15919729997404,None,7.0,1.9224786000559106,98.15919729997404,None,98.15919729997404,None,98.15919729997404,None,98.15919729997404,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,100.13923710002564,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
0,0.3,0.225,0,5,5,5,,,,,,,,,,,,,,,None,None,None,None,None,101.97003239998594,None,101.97003239998594,None,101.97003239998594,None,101.97003239998594,None,j,0.787301600095816,101.97003239998594,None,101.97003239998594,None,102.79508429998532,None,102.79508429998532,None,102.79508429998532,None,102.79508429998532,None,102.79508429998532,None,102.79508429998532,None,103.08321519999299,105.01792440004647,103.08321519999299,105.01792440004647,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,105.05084370006807,None,69,31,57,46,46,65,107.5734448999865,None,4.0,1.8652412000810727,107.5734448999865,None,107.5734448999865,None,107.5734448999865,None,107.5734448999865,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,109.4960477000568,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,,,,,,None,None,None,None,None,111.32639980001841,None,111.32639980001841,None,111.32639980001841,None,111.32639980001841,None,j,0.501693099969998,111.32639980001841,None,111.32639980001841,None,111.87996759999078,None,111.87996759999078,None,111.87996759999078,None,111.87996759999078,None,111.87996759999078,None,111.87996759999078,None,112.17269590008073,113.72387920005713,112.17269590008073,113.72387920005713,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,113.75749230000656,None,83,36,64,47,47,71,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,116.3045932999812,None,116.3045932999812,None,116.3045932999812,None,116.3045932999812,None,116.3045932999812,None,116.3045932999812,None,50,116.3045932999812,None,116.3045932999812,None,0.03515625,-0.2838541666666667,1,0,0,3.8498257000464946,tijiao_random_2,0.012316000065766275,None,116.3045932999812,None,1.0,0.9198508999543265,120.19875830004457,None,120.19875830004457,None,120.19875830004457,None,120.19875830004457,None,None,None,121.12848990003113,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
0,0.3,0.225,0,7,7,7,,,,,,,,,,,,,,,None,None,None,None,None,123.13411690003704,None,123.13411690003704,None,123.13411690003704,None,123.13411690003704,None,i,0.36412040004506707,123.13411690003704,None,123.13411690003704,None,123.54112509998959,None,123.54112509998959,None,123.54112509998959,None,123.54112509998959,None,123.54112509998959,None,123.54112509998959,None,123.83085879997816,None,123.83085879997816,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,125.36178370006382,None,76,38,57,44,57,33,127.88146780000534,None,7.0,1.906652900041081,127.88146780000534,None,127.88146780000534,None,127.88146780000534,None,127.88146780000534,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,129.8407978999894,None,,,,,,,,,247,m,22,2023_Mar_22_1452,RL,2021.2.3,59.95969510713798,
