bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,186.6647580000572,186.6647580000572,186.6647580000572,186.6647580000572,186.6647580000572,186.6647580000572,f,0.6100660997908562,187.29817959992215,187.29817959992215,187.29817959992215,187.29817959992215,187.29817959992215,187.29817959992215,187.59576980001293,187.59576980001293,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,188.77576219988987,35,57,71,41,57,46,5.0,2.259866600157693,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,193.5719459000975,195.57388329994865,191.28501039999537,191.28501039999537,191.28501039999537,191.28501039999537,191.28501039999537,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,195.57388329994865,195.57388329994865,195.57388329994865,195.57388329994865,195.57388329994865,195.57388329994865,r,0.4719034000299871,196.0738699999638,196.0738699999638,196.0738699999638,196.0738699999638,196.0738699999638,196.0738699999638,196.3719138999004,196.3719138999004,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,197.5184291000478,39,55,76,47,39,64,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,43,[0.03981481481481482],[-0.30092592592592593],[1],[0],[0],[13.378540199948475],['tijiao_random_2'],213.42931149993092,213.42931149993092,213.42931149993092,213.42931149993092,5.962962962962963,5.095915399957448,218.5435073999688,220.20660839998163,,,,,,200.03714110003784,200.03714110003784,200.03714110003784,200.03714110003784,200.03714110003784,200.03714110003784,200.03714110003784,200.03714110003784,0.006598800187930465,200.03714110003784,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,220.20660839998163,220.20660839998163,220.20660839998163,220.20660839998163,220.20660839998163,220.20660839998163,i,0.35391409997828305,220.59078249987215,220.59078249987215,220.59078249987215,220.59078249987215,220.59078249987215,220.59078249987215,220.88838939997368,220.88838939997368,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,221.93543930002488,35,55,83,46,83,59,None,None,224.4454604999628,224.4454604999628,224.4454604999628,224.4454604999628,224.4454604999628,224.4454604999628,224.4454604999628,224.4454604999628,0.00568940001539886,224.4454604999628,78,78,[0.019444444444444445],[-0.2833333333333333],[1],[0],[0],[15.4313171999529],['tijiao'],0.6,0,,[],[],[],[],[],[],[],239.89944089995697,239.89944089995697,239.89944089995697,239.89944089995697,6.898148148148148,7.464349000016227,247.38126900000498,249.02799309999682,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,249.02799309999682,249.02799309999682,249.02799309999682,249.02799309999682,249.02799309999682,249.02799309999682,i,0.41750730015337467,249.47894469997846,249.47894469997846,249.47894469997846,249.47894469997846,249.47894469997846,249.47894469997846,249.77613870007917,249.77613870007917,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,251.1557666999288,40,65,75,45,75,64,None,None,253.66657099989243,253.66657099989243,253.66657099989243,253.66657099989243,253.66657099989243,253.66657099989243,253.66657099989243,253.66657099989243,0.006813300075009465,253.66657099989243,27,27,[0.024074074074074074],[-0.29814814814814816],[1],[0],[0],[16.594314499991015],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],270.28324620006606,270.28324620006606,270.28324620006606,270.28324620006606,7.9907407407407405,4.5881422001402825,274.8895690999925,276.68584639998153,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,276.68584639998153,276.68584639998153,276.68584639998153,276.68584639998153,276.68584639998153,276.68584639998153,i,0.37078940006904304,277.0854301999789,277.0854301999789,277.0854301999789,277.0854301999789,277.0854301999789,277.0854301999789,277.3841504000593,277.3841504000593,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,279.0294673999306,34,55,71,41,71,62,None,None,281.54170110006817,281.54170110006817,281.54170110006817,281.54170110006817,281.54170110006817,281.54170110006817,281.54170110006817,281.54170110006817,0.007537099998444319,281.54170110006817,98,98,[0.03148148148148148],[-0.3055555555555556],[1],[0],[0],[16.527351999888197],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],298.09222600003704,298.09222600003704,298.09222600003704,298.09222600003704,9.962962962962964,2.841222800081596,300.952237599995,302.4821746000089,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,302.4821746000089,302.4821746000089,302.4821746000089,302.4821746000089,302.4821746000089,302.4821746000089,i,0.4268058999441564,302.93244330002926,302.93244330002926,302.93244330002926,302.93244330002926,302.93244330002926,302.93244330002926,303.2304052999243,303.2304052999243,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,304.49342820001766,47,51,80,38,80,71,None,None,307.0054639999289,307.0054639999289,307.0054639999289,307.0054639999289,307.0054639999289,307.0054639999289,307.0054639999289,307.0054639999289,0.007189600029960275,307.0054639999289,64,64,[0.12314814814814815],[-0.2777777777777778],[1],[0],[0],[19.23658959986642],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],326.26431309990585,326.26431309990585,326.26431309990585,326.26431309990585,5.944444444444445,6.01752240001224,332.2995571999345,334.0127451000735,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,334.0127451000735,334.0127451000735,334.0127451000735,334.0127451000735,334.0127451000735,334.0127451000735,r,0.5035723999608308,334.54692330001853,334.54692330001853,334.54692330001853,334.54692330001853,334.54692330001853,334.54692330001853,334.8441542999353,334.8441542999353,336.42264089989476,336.42264089989476,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,336.43972199992277,37,55,80,52,37,57,2.0,3.7391840000636876,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,342.7153002000414,344.284429699881,338.9483455000445,338.9483455000445,338.9483455000445,338.9483455000445,338.9483455000445,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,344.284429699881,344.284429699881,344.284429699881,344.284429699881,344.284429699881,344.284429699881,r,0.5006162000354379,344.8172867000103,344.8172867000103,344.8172867000103,344.8172867000103,344.8172867000103,344.8172867000103,345.11616249987856,345.11616249987856,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,346.62856250000186,51,55,65,45,51,58,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,41,[0.009259259259259259],[-0.29074074074074074],[1],[0],[0],[14.25909429998137],['tijiao_random_2'],363.41986769996583,363.41986769996583,363.41986769996583,363.41986769996583,6.009259259259259,2.9350103999022394,366.3732388999779,368.0199342998676,,,,,,349.14795050001703,349.14795050001703,349.14795050001703,349.14795050001703,349.14795050001703,349.14795050001703,349.14795050001703,349.14795050001703,0.006692900089547038,349.14795050001703,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,368.0199342998676,368.0199342998676,368.0199342998676,368.0199342998676,368.0199342998676,368.0199342998676,j,0.5401031000073999,368.5860878000967,368.5860878000967,368.5860878000967,368.5860878000967,368.5860878000967,368.5860878000967,368.8845174999442,368.8845174999442,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,370.16404239996336,46,50,72,48,48,62,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,55,[-0.07407407407407407],[-0.2962962962962963],[1],[0],[0],[12.01650769985281],['tijiao_random_2'],384.7136285000015,384.7136285000015,384.7136285000015,384.7136285000015,7.055555555555555,5.4776747999712825,390.2087081000209,391.98758880002424,,,,,,372.68244999996386,372.68244999996386,372.68244999996386,372.68244999996386,372.68244999996386,372.68244999996386,372.68244999996386,372.68244999996386,0.0066801998764276505,372.68244999996386,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,391.98758880002424,391.98758880002424,391.98758880002424,391.98758880002424,391.98758880002424,391.98758880002424,i,0.481431599939242,392.4883461999707,392.4883461999707,392.4883461999707,392.4883461999707,392.4883461999707,392.4883461999707,392.7859710000921,392.7859710000921,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,394.1156669999473,48,54,63,53,63,43,7.0,3.1905674999579787,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,399.8411169000901,401.42870970000513,396.62434810004197,396.62434810004197,396.62434810004197,396.62434810004197,396.62434810004197,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,401.42870970000513,401.42870970000513,401.42870970000513,401.42870970000513,401.42870970000513,401.42870970000513,f,0.4206041998695582,401.87819359987043,401.87819359987043,401.87819359987043,401.87819359987043,401.87819359987043,401.87819359987043,402.176708499901,402.176708499901,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,403.90564080001786,53,55,66,53,55,65,None,None,406.41560030006804,406.41560030006804,406.41560030006804,406.41560030006804,406.41560030006804,406.41560030006804,406.41560030006804,406.41560030006804,0.006208600010722876,406.41560030006804,79,79,[0.10185185185185185],[-0.29259259259259257],[1],[0],[0],[19.570548200048506],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],426.0094365000259,426.0094365000259,426.0094365000259,426.0094365000259,9.0,3.2739375000819564,429.30163570004515,430.8151573999785,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,430.8151573999785,430.8151573999785,430.8151573999785,430.8151573999785,430.8151573999785,430.8151573999785,f,0.33704380015842617,431.18143770005554,431.18143770005554,431.18143770005554,431.18143770005554,431.18143770005554,431.18143770005554,431.4803818000946,431.4803818000946,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,432.97614270006306,48,60,66,54,60,53,None,None,435.4883121000603,435.4883121000603,435.4883121000603,435.4883121000603,435.4883121000603,435.4883121000603,435.4883121000603,435.4883121000603,0.007554300129413605,435.4883121000603,99,99,"[0.05185185185185185, 0.03796296296296296, 0.028703703703703703, 0.028703703703703703, 0.000925925925925926, -0.030555555555555555]","[-0.2861111111111111, -0.2861111111111111, -0.28703703703703703, -0.28703703703703703, -0.2851851851851852, -0.2962962962962963]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[10.759736800100654, 13.535743599990383, 17.225341600133106, 18.60506510012783, 20.78226330014877, 29.4915698999539]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],465.00014759995975,465.00014759995975,465.00014759995975,465.00014759995975,10.86111111111111,5.719771200092509,470.73856110009365,472.3517728999723,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,472.3517728999723,472.3517728999723,472.3517728999723,472.3517728999723,472.3517728999723,472.3517728999723,f,0.4122064998373389,472.7857897998765,472.7857897998765,472.7857897998765,472.7857897998765,472.7857897998765,472.7857897998765,473.0833785000723,473.0833785000723,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,474.19700439996086,46,55,65,51,55,32,7.0,1.2124574999324977,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,477.94348270003684,479.73177190008573,476.70616229996085,476.70616229996085,476.70616229996085,476.70616229996085,476.70616229996085,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
