bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,135.6427670000121,None,135.6427670000121,None,135.6427670000121,None,135.6427670000121,None,f,0.47115519997896627,135.6427670000121,None,135.6427670000121,None,136.16115609998815,None,136.16115609998815,None,136.16115609998815,None,136.16115609998815,None,136.16115609998815,None,136.16115609998815,None,136.45651089999592,None,136.45651089999592,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,138.28625200001989,None,51,47,59,32,47,55,None,None,None,None,None,None,None,None,None,None,None,None,57,140.82493639999302,None,140.82493639999302,None,140.82493639999302,None,140.82493639999302,None,140.82493639999302,None,140.82493639999302,None,140.82493639999302,None,57,140.82493639999302,None,0.018229166666666668,-0.296875,1,0,0,6.931135299964808,tijiao,0.00922390999039635,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.03125,2.7849355000071228,147.80278410000028,None,147.80278410000028,None,147.80278410000028,None,147.80278410000028,None,None,None,150.61454570002388,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,152.3549120000098,None,152.3549120000098,None,152.3549120000098,None,152.3549120000098,None,i,0.5390990999876522,152.3549120000098,None,152.3549120000098,None,152.93880930001615,None,152.93880930001615,None,152.93880930001615,None,152.93880930001615,None,152.93880930001615,None,152.93880930001615,None,153.23478240001714,None,153.23478240001714,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,154.7557186000049,None,44,53,60,23,60,66,None,None,None,None,None,None,None,None,None,None,None,None,55,157.27843460004078,None,157.27843460004078,None,157.27843460004078,None,157.27843460004078,None,157.27843460004078,None,157.27843460004078,None,157.27843460004078,None,55,157.27843460004078,None,0.022135416666666668,-0.3020833333333333,1,0,0,4.889359900029376,tijiao,0.0004144400008954108,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.919270833333332,4.27067530003842,162.2149602000136,None,162.2149602000136,None,162.2149602000136,None,162.2149602000136,None,None,None,166.50886460003676,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,168.34962340001948,None,168.34962340001948,None,168.34962340001948,None,168.34962340001948,None,j,0.6345760999829508,168.34962340001948,None,168.34962340001948,None,169.03351380000822,None,169.03351380000822,None,169.03351380000822,None,169.03351380000822,None,169.03351380000822,None,169.03351380000822,None,169.32867030001944,171.1469136000378,169.32867030001944,171.1469136000378,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,171.18123200000264,None,46,47,55,30,30,59,None,None,None,None,None,None,None,None,None,None,None,None,40,173.71350030001486,None,173.71350030001486,None,173.71350030001486,None,173.71350030001486,None,173.71350030001486,None,173.71350030001486,None,173.71350030001486,None,40,173.71350030001486,None,0.029947916666666668,-0.2760416666666667,1,0,0,6.899467299983371,tijiao,0.010611110017634928,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,5.8046875,2.217252100002952,180.6580652000266,None,180.6580652000266,None,180.6580652000266,None,180.6580652000266,None,None,None,182.90390760003356,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,184.42648670001654,None,184.42648670001654,None,184.42648670001654,None,184.42648670001654,None,f,0.4977023000246845,184.42648670001654,None,184.42648670001654,None,184.96688730001915,None,184.96688730001915,None,184.96688730001915,None,184.96688730001915,None,184.96688730001915,None,184.96688730001915,None,185.25672569999006,186.35740750003606,185.25672569999006,186.35740750003606,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,186.38954260002356,None,50,42,53,27,42,62,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,1,188.9420277000172,None,188.9420277000172,None,188.9420277000172,None,188.9420277000172,None,188.9420277000172,None,188.9420277000172,None,73,188.9420277000172,None,188.9420277000172,None,0.009913879970554262,None,4.033854166666666,2.9539006000268273,197.16463940002723,None,197.16463940002723,None,197.16463940002723,None,197.16463940002723,None,None,None,200.13338499999372,None,-0.036458333333333336,-0.29296875,1,0,0,8.166097500012256,tijiao,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,202.02153830003226,None,202.02153830003226,None,202.02153830003226,None,202.02153830003226,None,f,0.4929280999931507,202.02153830003226,None,202.02153830003226,None,202.55652169999667,None,202.55652169999667,None,202.55652169999667,None,202.55652169999667,None,202.55652169999667,None,202.55652169999667,None,202.85246550000738,None,202.85246550000738,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,204.23384790000273,None,58,46,50,31,46,42,206.75057299999753,None,4.0,4.159694000030868,206.75057299999753,None,206.75057299999753,None,206.75057299999753,None,206.75057299999753,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,210.97265850001713,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,212.7463023000164,None,212.7463023000164,None,212.7463023000164,None,212.7463023000164,None,i,0.767797700013034,212.7463023000164,None,212.7463023000164,None,213.55011110001942,None,213.55011110001942,None,213.55011110001942,None,213.55011110001942,None,213.55011110001942,None,213.55011110001942,None,213.84257320000324,None,213.84257320000324,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,215.8106607000227,None,56,39,46,21,46,33,None,None,None,None,None,None,None,None,None,None,None,None,40,218.33875729999272,None,218.33875729999272,None,218.33875729999272,None,218.33875729999272,None,218.33875729999272,None,218.33875729999272,None,218.33875729999272,None,40,218.33875729999272,None,0.00390625,-0.3125,1,0,0,6.672325300052762,tijiao,0.016619209956843406,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.067708333333334,3.0870488000218756,225.05762340000365,None,225.05762340000365,None,225.05762340000365,None,225.05762340000365,None,None,None,228.16826900001615,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,230.00875500001712,None,230.00875500001712,None,230.00875500001712,None,230.00875500001712,None,f,0.4359097999986261,230.00875500001712,None,230.00875500001712,None,230.4933782000444,None,230.4933782000444,None,230.4933782000444,None,230.4933782000444,None,230.4933782000444,None,230.4933782000444,None,230.7882832000032,232.05588420003187,230.7882832000032,232.05588420003187,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,232.0874785000342,None,66,42,48,31,42,36,234.60335849999683,None,5.0,1.9767742999829352,234.60335849999683,None,234.60335849999683,None,234.60335849999683,None,234.60335849999683,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,236.64661799999885,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,238.33079450001242,None,238.33079450001242,None,238.33079450001242,None,238.33079450001242,None,r,0.5939009000430815,238.33079450001242,None,238.33079450001242,None,238.96751310001127,None,238.96751310001127,None,238.96751310001127,None,238.96751310001127,None,238.96751310001127,None,238.96751310001127,None,239.26095800002804,240.9788287000265,239.26095800002804,240.9788287000265,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,241.01240470004268,None,54,36,49,23,54,65,243.52701270004036,None,5.0,2.5220572000253014,243.52701270004036,None,243.52701270004036,None,243.52701270004036,None,243.52701270004036,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,246.10164110001642,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,247.9543428000179,None,247.9543428000179,None,247.9543428000179,None,247.9543428000179,None,f,0.9812664999626577,247.9543428000179,None,247.9543428000179,None,248.97507839999162,None,248.97507839999162,None,248.97507839999162,None,248.97507839999162,None,248.97507839999162,None,248.97507839999162,None,249.2679127000156,None,249.2679127000156,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,251.01667089998955,None,57,37,45,23,37,56,253.54353309998987,None,3.0,2.4499687000061385,253.54353309998987,None,253.54353309998987,None,253.54353309998987,None,253.54353309998987,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,256.0425455000368,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,257.91127460001735,None,257.91127460001735,None,257.91127460001735,None,257.91127460001735,None,r,1.0547654000110924,257.91127460001735,None,257.91127460001735,None,259.0179113000049,None,259.0179113000049,None,259.0179113000049,None,259.0179113000049,None,259.0179113000049,None,259.0179113000049,None,259.30808160000015,None,259.30808160000015,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,260.5081165000447,None,65,33,53,37,65,39,263.0244776000036,None,6.0,2.0567420999868773,263.0244776000036,None,263.0244776000036,None,263.0244776000036,None,263.0244776000036,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,265.14126910001505,None,,,,,,,,,224,f,23,2023_Mar_19_1524,RL,2021.2.3,59.95890417524056,
