bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,31.60343482999815,31.60343482999815,space,6.435953735999647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
,,,,,,,,,,,38.079957461999584,38.079957461999584,s,13.95925376300147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,278.8532273979981,278.8532273979981,278.8532273979981,278.8532273979981,278.8532273979981,278.8532273979981,j,0.6118935240010615,279.5077405789998,279.5077405789998,279.5077405789998,279.5077405789998,279.5077405789998,279.5077405789998,279.774985404998,279.774985404998,281.1792139950012,281.1792139950012,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,281.22046420399784,24,47,76,37,37,63,7.0,1.3623017520003486,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,285.12697211699924,286.85801220699796,,,,,,,,,,,283.7187533360011,283.7187533360011,283.7187533360011,283.7187533360011,283.7187533360011,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,286.85801220699796,286.85801220699796,286.85801220699796,286.85801220699796,286.85801220699796,286.85801220699796,f,1.154744669001957,288.06144951999886,288.06144951999886,288.06144951999886,288.06144951999886,288.06144951999886,288.06144951999886,288.3422586759989,288.3422586759989,289.34952107999925,289.34952107999925,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,289.3720430539979,27,54,85,33,54,60,7.0,1.779130400998838,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,293.69472440699974,295.2288154380003,,,,,,,,,,,291.8730576449998,291.8730576449998,291.8730576449998,291.8730576449998,291.8730576449998,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,295.2288154380003,295.2288154380003,295.2288154380003,295.2288154380003,295.2288154380003,295.2288154380003,r,0.4624422390006657,295.73119190099897,295.73119190099897,295.73119190099897,295.73119190099897,295.73119190099897,295.73119190099897,296.0046043580005,296.0046043580005,297.0544140109996,297.0544140109996,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,297.094342755001,34,59,81,38,34,60,None,None,45,45,[0.0825],[-0.3],[1],[0],[0],[5.908412405999115],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],305.55676375999974,305.55676375999974,305.55676375999974,305.55676375999974,10.0,1.3658645489995251,306.9432594469981,308.7191565719986,299.61554656500084,299.61554656500084,299.61554656500084,299.61554656500084,299.61554656500084,299.61554656500084,299.61554656500084,299.61554656500084,0.010092754000652349,299.61554656500084,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,308.7191565719986,308.7191565719986,308.7191565719986,308.7191565719986,308.7191565719986,308.7191565719986,f,0.36542432799978997,309.13786475300003,309.13786475300003,309.13786475300003,309.13786475300003,309.13786475300003,309.13786475300003,309.407424787998,309.407424787998,310.56158892500025,310.56158892500025,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,310.6010968679984,28,53,70,29,53,60,6.0,1.6654745659980108,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,314.822066454999,316.8221086379999,,,,,,,,,,,313.11123728799794,313.11123728799794,313.11123728799794,313.11123728799794,313.11123728799794,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,316.8221086379999,316.8221086379999,316.8221086379999,316.8221086379999,316.8221086379999,316.8221086379999,j,0.41999992999990354,317.2925002169977,317.2925002169977,317.2925002169977,317.2925002169977,317.2925002169977,317.2925002169977,317.56166327499886,317.56166327499886,318.4629078750004,318.4629078750004,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,318.5012241859986,37,57,70,30,30,61,None,None,35,35,[0.0475],[-0.275],[1],[0],[0],[6.932294499998534],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],327.9843721199977,327.9843721199977,327.9843721199977,327.9843721199977,11.0,1.89627745100006,329.90082613999766,331.6966098390003,321.0253814940006,321.0253814940006,321.0253814940006,321.0253814940006,321.0253814940006,321.0253814940006,321.0253814940006,321.0253814940006,0.009152913000434637,321.0253814940006,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,331.6966098390003,331.6966098390003,331.6966098390003,331.6966098390003,331.6966098390003,331.6966098390003,j,0.5506325619971904,332.2994767329983,332.2994767329983,332.2994767329983,332.2994767329983,332.2994767329983,332.2994767329983,332.5688047709991,332.5688047709991,333.7860766320009,333.7860766320009,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,333.82614983799795,34,65,73,26,26,55,6.0,1.7637125990004279,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,338.1355214369978,340.1337031059993,,,,,,,,,,,336.3269557300009,336.3269557300009,336.3269557300009,336.3269557300009,336.3269557300009,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,340.1337031059993,340.1337031059993,340.1337031059993,340.1337031059993,340.1337031059993,340.1337031059993,r,0.48087662599937175,340.66874340399954,340.66874340399954,340.66874340399954,340.66874340399954,340.66874340399954,340.66874340399954,340.94383993099837,340.94383993099837,342.38480542400066,342.38480542400066,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,342.4053973009977,29,57,63,22,29,57,None,None,,,[],[],[],[],[],[],[],-0.2,1,344.94543332000103,344.94543332000103,344.94543332000103,344.94543332000103,344.94543332000103,344.94543332000103,344.94543332000103,344.94543332000103,0.009771218999958364,344.94543332000103,40,[0.01125],[-0.305],[1],[0],[0],[6.861431884000922],['tijiao_random_2'],351.82521446600003,351.82521446600003,351.82521446600003,351.82521446600003,10.087499999999999,1.1098947690006753,352.95083465599964,354.6401033580005,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,354.6401033580005,354.6401033580005,354.6401033580005,354.6401033580005,354.6401033580005,354.6401033580005,f,0.39615024200247717,355.0769402799997,355.0769402799997,355.0769402799997,355.0769402799997,355.0769402799997,355.0769402799997,355.3460962120007,355.3460962120007,356.20036756400077,356.20036756400077,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,356.23928123699807,24,64,68,29,64,61,None,None,55,55,[-0.00625],[-0.31875],[1],[0],[0],[5.0924532690005435],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],363.8775127959998,363.8775127959998,363.8775127959998,363.8775127959998,10.037500000000001,1.1356997309994767,365.0298200219986,366.7129018230007,358.753291301,358.753291301,358.753291301,358.753291301,358.753291301,358.753291301,358.753291301,358.753291301,0.008899088999896776,358.753291301,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,366.7129018230007,366.7129018230007,366.7129018230007,366.7129018230007,366.7129018230007,366.7129018230007,f,0.43198289899737574,367.19940834799854,367.19940834799854,367.19940834799854,367.19940834799854,367.19940834799854,367.19940834799854,367.47878916699847,367.47878916699847,368.3038606170012,368.3038606170012,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,368.34444432999953,32,54,64,20,54,49,None,None,80,80,[0.08375],[-0.2575],[1],[0],[0],[7.682854506001604],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],378.5721669009981,378.5721669009981,378.5721669009981,378.5721669009981,9.987499999999999,1.536177032001433,380.12902090699936,382.08676583899796,370.85964625999986,370.85964625999986,370.85964625999986,370.85964625999986,370.85964625999986,370.85964625999986,370.85964625999986,370.85964625999986,0.008856651998939924,370.85964625999986,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,382.08676583899796,382.08676583899796,382.08676583899796,382.08676583899796,382.08676583899796,382.08676583899796,i,0.3909058749995893,382.5232443879977,382.5232443879977,382.5232443879977,382.5232443879977,382.5232443879977,382.5232443879977,382.7922129260005,382.7922129260005,384.46099932200013,384.46099932200013,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,384.500650441998,26,61,59,21,59,19,5.0,1.766967650000879,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,388.8101117670012,390.7243050350007,,,,,,,,,,,386.99890496399894,386.99890496399894,386.99890496399894,386.99890496399894,386.99890496399894,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,390.7243050350007,390.7243050350007,390.7243050350007,390.7243050350007,390.7243050350007,390.7243050350007,r,0.8801139130009688,391.6502220439979,391.6502220439979,391.6502220439979,391.6502220439979,391.6502220439979,391.6502220439979,391.9302056060005,391.9302056060005,393.0175969269985,393.0175969269985,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,393.0407153720007,28,53,50,9,28,17,None,None,35,35,[0.0675],[-0.30875],[1],[0],[0],[7.065497551997396],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],402.6493240230011,402.6493240230011,402.6493240230011,402.6493240230011,9.0875,1.7987101129983785,404.46863096499874,406.2148001329988,395.55321228200046,395.55321228200046,395.55321228200046,395.55321228200046,395.55321228200046,395.55321228200046,395.55321228200046,395.55321228200046,0.008635440000944072,395.55321228200046,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,406.2148001329988,406.2148001329988,406.2148001329988,406.2148001329988,406.2148001329988,406.2148001329988,r,0.5211381700028141,406.78403205499853,406.78403205499853,406.78403205499853,406.78403205499853,406.78403205499853,406.78403205499853,407.04912615099965,407.04912615099965,408.70645767099995,408.70645767099995,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,408.7620639150009,26,59,54,22,26,52,7.0,1.7060565800020413,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,413.0197710889988,414.869094280999,,,,,,,,,,,411.2712342400009,411.2712342400009,411.2712342400009,411.2712342400009,411.2712342400009,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,414.869094280999,414.869094280999,414.869094280999,414.869094280999,414.869094280999,414.869094280999,f,0.7621915749987238,415.6712102889978,415.6712102889978,415.6712102889978,415.6712102889978,415.6712102889978,415.6712102889978,415.9473589759982,415.9473589759982,416.8953417410012,416.8953417410012,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,416.93522263900013,14,60,63,18,60,49,7.0,1.5658658240026853,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,421.0420759580011,423.0064493179998,,,,,,,,,,,419.43005961200106,419.43005961200106,419.43005961200106,419.43005961200106,419.43005961200106,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,423.0064493179998,423.0064493179998,423.0064493179998,423.0064493179998,423.0064493179998,423.0064493179998,f,0.8440180590005184,423.891726621001,423.891726621001,423.891726621001,423.891726621001,423.891726621001,423.891726621001,424.16341301300054,424.16341301300054,426.16519866199815,426.16519866199815,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,426.20393487600086,15,58,54,26,58,33,None,None,60,60,[0.0775],[-0.31625],[1],[0],[0],[7.93277747799948],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],436.68187037999814,436.68187037999814,436.68187037999814,436.68187037999814,10.037500000000001,1.2569466730019485,437.9564787169984,439.4807121070007,428.71696993799924,428.71696993799924,428.71696993799924,428.71696993799924,428.71696993799924,428.71696993799924,428.71696993799924,428.71696993799924,0.008839079997414956,428.71696993799924,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,439.4807121070007,439.4807121070007,439.4807121070007,439.4807121070007,439.4807121070007,439.4807121070007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,29,61,52,22,0,**,None,None,,,[],[],[],[],[],[],[],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,447.0486524549997,448.6676721699987,,,,,,,,,,,,,,,,441.0454869169989,447.0486524549997,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,448.6676721699987,448.6676721699987,448.6676721699987,448.6676721699987,448.6676721699987,448.6676721699987,i,0.7138464730014675,449.4223064270009,449.4223064270009,449.4223064270009,449.4223064270009,449.4223064270009,449.4223064270009,449.6911678139986,449.6911678139986,450.83654076699895,450.83654076699895,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,450.8779850539977,20,64,62,15,62,36,7.0,1.8987055069992493,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,455.3251591059998,456.88881243300057,,,,,,,,,,,453.3816430199986,453.3816430199986,453.3816430199986,453.3816430199986,453.3816430199986,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,456.88881243300057,456.88881243300057,456.88881243300057,456.88881243300057,456.88881243300057,456.88881243300057,j,0.7611743409979681,457.6914744679998,457.6914744679998,457.6914744679998,457.6914744679998,457.6914744679998,457.6914744679998,457.96139830099855,457.96139830099855,459.7998256339997,459.7998256339997,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,459.8390996519993,21,63,60,14,14,13,None,None,20,20,[0.11875],[-0.30875],[1],[0],[0],[6.20459507600026],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],468.5919664030007,468.5919664030007,468.5919664030007,468.5919664030007,9.774999999999999,2.3729317839970463,470.9840558249998,472.7132004160012,462.3607720100008,462.3607720100008,462.3607720100008,462.3607720100008,462.3607720100008,462.3607720100008,462.3607720100008,462.3607720100008,0.009102521999011515,462.3607720100008,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,472.7132004160012,472.7132004160012,472.7132004160012,472.7132004160012,472.7132004160012,472.7132004160012,j,0.4762524340003438,473.23321667799974,473.23321667799974,473.23321667799974,473.23321667799974,473.23321667799974,473.23321667799974,473.50332278899805,473.50332278899805,475.2077512420001,475.2077512420001,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,475.24702080299903,24,58,52,12,12,61,7.0,1.5781050799996592,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,479.3700258489989,481.1670963129982,,,,,,,,,,,477.74406150399955,477.74406150399955,477.74406150399955,477.74406150399955,477.74406150399955,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,481.1670963129982,481.1670963129982,481.1670963129982,481.1670963129982,481.1670963129982,481.1670963129982,j,0.7288999970005534,481.937307229,481.937307229,481.937307229,481.937307229,481.937307229,481.937307229,482.2065631789992,482.2065631789992,483.5745634899977,483.5745634899977,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,483.61381693599833,34,70,54,14,14,63,7.0,1.3147924059994693,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,487.47198261299854,489.0042600179986,,,,,,,,,,,486.1120989150004,486.1120989150004,486.1120989150004,486.1120989150004,486.1120989150004,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,489.0042600179986,489.0042600179986,489.0042600179986,489.0042600179986,489.0042600179986,489.0042600179986,f,0.5838694289996056,489.64090996199957,489.64090996199957,489.64090996199957,489.64090996199957,489.64090996199957,489.64090996199957,489.9097787339997,489.9097787339997,491.12930437699833,491.12930437699833,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,491.1674568189992,33,73,45,14,73,55,None,None,75,75,[0.07125],[-0.27625],[1],[0],[0],[5.08321133699792],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],498.79872929799967,498.79872929799967,498.79872929799967,498.79872929799967,10.1875,2.0939789910007676,500.9111820939979,502.8442851969994,493.68297871100003,493.68297871100003,493.68297871100003,493.68297871100003,493.68297871100003,493.68297871100003,493.68297871100003,493.68297871100003,0.008196876999136293,493.68297871100003,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,502.8442851969994,502.8442851969994,502.8442851969994,502.8442851969994,502.8442851969994,502.8442851969994,f,0.5272659270012809,503.4135283020005,503.4135283020005,503.4135283020005,503.4135283020005,503.4135283020005,503.4135283020005,503.6831796509978,503.6831796509978,504.9180963539984,504.9180963539984,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,504.95707465099986,33,67,45,21,67,56,6.0,1.3995337240012304,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,508.900338645999,510.54726635100087,,,,,,,,,,,507.4559124949992,507.4559124949992,507.4559124949992,507.4559124949992,507.4559124949992,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,510.54726635100087,510.54726635100087,510.54726635100087,510.54726635100087,510.54726635100087,510.54726635100087,r,0.3418300650009769,510.9340821219994,510.9340821219994,510.9340821219994,510.9340821219994,510.9340821219994,510.9340821219994,511.2027448299996,511.2027448299996,513.0400099180006,513.0400099180006,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,513.0800741450003,39,71,48,10,39,38,6.0,1.4053282749991922,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,517.0364146399988,518.7353142979991,,,,,,,,,,,515.5858431870001,515.5858431870001,515.5858431870001,515.5858431870001,515.5858431870001,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,518.7353142979991,518.7353142979991,518.7353142979991,518.7353142979991,518.7353142979991,518.7353142979991,f,0.6984333920008794,519.4887066589981,519.4887066589981,519.4887066589981,519.4887066589981,519.4887066589981,519.4887066589981,519.7579461159985,519.7579461159985,521.1092945569981,521.1092945569981,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,521.1483408659988,31,65,46,7,65,55,6.0,1.5287803430001077,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,525.2232651970007,526.7874642389979,,,,,,,,,,,523.6517433029985,523.6517433029985,523.6517433029985,523.6517433029985,523.6517433029985,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,526.7874642389979,526.7874642389979,526.7874642389979,526.7874642389979,526.7874642389979,526.7874642389979,f,0.3718992959984462,527.2061007230004,527.2061007230004,527.2061007230004,527.2061007230004,527.2061007230004,527.2061007230004,527.477674179001,527.477674179001,529.3632059390002,529.3632059390002,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,529.4019551380006,40,71,52,12,71,53,None,None,,,[],[],[],[],[],[],[],0.2,1,531.9310339149997,531.9310339149997,531.9310339149997,531.9310339149997,531.9310339149997,531.9310339149997,531.9310339149997,531.9310339149997,0.010078280000016093,531.9310339149997,65,[0.115],[-0.28875],[1],[0],[0],[6.804805010000564],['tijiao_random_2'],538.7511491170008,538.7511491170008,538.7511491170008,538.7511491170008,10.1875,1.760947076996672,540.5378092009996,542.529786422001,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
