arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
41,36,42,64,0,9,9,9,,,,,,,,,,,None,98.17130540000107,98.17130540000107,98.17130540000107,98.17130540000107,98.17130540000107,98.17130540000107,i,1.1888967000013508,99.39304640000046,99.39304640000046,99.39304640000046,99.39304640000046,99.39304640000046,99.39304640000046,99.67178969999986,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,101.55473990000064,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,101.57272349999948,103.7524555,103.7524555,103.7524555,103.7524555,103.7524555,103.7524555,103.7524555,64,36,42,41,42,70,103.7524555,105.48709039999994,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
42,47,55,62,0,10,10,10,,,,,,,,,,,None,105.48709039999994,105.48709039999994,105.48709039999994,105.48709039999994,105.48709039999994,105.48709039999994,i,0.6421257999991212,106.15394399999968,106.15394399999968,106.15394399999968,106.15394399999968,106.15394399999968,106.15394399999968,106.43711040000017,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,107.2702788000006,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,107.28701100000035,108.41847290000078,108.41847290000078,108.41847290000078,108.41847290000078,108.41847290000078,108.41847290000078,108.41847290000078,62,47,55,42,55,70,108.41847290000078,110.1698292000001,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
36,46,64,73,0,11,11,11,,,,,,,,,,,None,110.1698292000001,110.1698292000001,110.1698292000001,110.1698292000001,110.1698292000001,110.1698292000001,i,0.7605751999999484,110.95413910000025,110.95413910000025,110.95413910000025,110.95413910000025,110.95413910000025,110.95413910000025,111.25261210000099,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,113.2527141999999,115.55037149999953,115.55037149999953,115.55037149999953,115.55037149999953,115.55037149999953,115.55037149999953,115.55037149999953,73,46,64,36,64,70,115.55037149999953,117.1847684000004,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
34,48,59,73,0,12,12,12,,,,,,,,,,,None,117.1847684000004,117.1847684000004,117.1847684000004,117.1847684000004,117.1847684000004,117.1847684000004,i,0.7867585000003601,118.00202200000058,118.00202200000058,118.00202200000058,118.00202200000058,118.00202200000058,118.00202200000058,118.30204460000095,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,119.9347314000006,121.86580289999984,121.86580289999984,121.86580289999984,121.86580289999984,121.86580289999984,121.86580289999984,121.86580289999984,73,48,59,34,59,70,121.86580289999984,123.48404860000119,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
30,54,63,64,0,13,13,13,,,,,,,,,,,None,123.48404860000119,123.48404860000119,123.48404860000119,123.48404860000119,123.48404860000119,123.48404860000119,i,0.6054667999997037,124.11825400000089,124.11825400000089,124.11825400000089,124.11825400000089,124.11825400000089,124.11825400000089,124.40104460000111,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,125.25062419999995,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,125.26731599999948,126.41494550000061,126.41494550000061,126.41494550000061,126.41494550000061,126.41494550000061,126.41494550000061,126.41494550000061,64,54,63,30,63,70,126.41494550000061,128.13294789999964,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
33,58,64,71,0,14,14,14,,,,,,,,,,,None,128.13294789999964,128.13294789999964,128.13294789999964,128.13294789999964,128.13294789999964,128.13294789999964,i,1.024306199999046,129.18465110000034,129.18465110000034,129.18465110000034,129.18465110000034,129.18465110000034,129.18465110000034,129.4666397000001,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,130.96605799999998,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,130.98287270000037,132.78133040000102,132.78133040000102,132.78133040000102,132.78133040000102,132.78133040000102,132.78133040000102,132.78133040000102,71,58,64,33,64,70,132.78133040000102,134.56523730000117,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
36,54,65,72,0,15,15,15,,,,,,,,,,,None,134.56523730000117,134.56523730000117,134.56523730000117,134.56523730000117,134.56523730000117,134.56523730000117,i,0.9422778999996808,135.5334098000003,135.5334098000003,135.5334098000003,135.5334098000003,135.5334098000003,135.5334098000003,135.8322860999997,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,137.04825230000097,138.56287189999966,138.56287189999966,138.56287189999966,138.56287189999966,138.56287189999966,138.56287189999966,138.56287189999966,72,54,65,36,65,70,138.56287189999966,140.49743540000054,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
40,55,68,73,0,16,16,16,,,,,,,,,,,None,140.49743540000054,140.49743540000054,140.49743540000054,140.49743540000054,140.49743540000054,140.49743540000054,i,1.1244729999998526,141.64854960000048,141.64854960000048,141.64854960000048,141.64854960000048,141.64854960000048,141.64854960000048,141.94745850000072,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,142.84705940000094,144.04564720000053,144.04564720000053,144.04564720000053,144.04564720000053,144.04564720000053,144.04564720000053,144.04564720000053,73,55,68,40,68,70,144.04564720000053,145.77985950000038,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
40,58,57,56,0,17,17,17,,,,,,,,,,,None,145.77985950000038,145.77985950000038,145.77985950000038,145.77985950000038,145.77985950000038,145.77985950000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,58,57,40,0,70,153.2770171000011,155.02853420000065,147.27813160000005,147.27813160000005,147.27813160000005,147.27813160000005,147.27813160000005,147.27813160000005,147.27813160000005,153.2770171000011,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
40,61,58,65,0,18,18,18,,,,,,,,,,,None,155.02853420000065,155.02853420000065,155.02853420000065,155.02853420000065,155.02853420000065,155.02853420000065,i,0.5709860000006302,155.62861890000022,155.62861890000022,155.62861890000022,155.62861890000022,155.62861890000022,155.62861890000022,155.91184079999948,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,157.4949847000007,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,157.51165779999974,159.39268129999982,159.39268129999982,159.39268129999982,159.39268129999982,159.39268129999982,159.39268129999982,159.39268129999982,65,61,58,40,58,70,159.39268129999982,160.9771109000012,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
36,55,67,62,0,19,19,19,,,,,,,,,,,None,160.9771109000012,160.9771109000012,160.9771109000012,160.9771109000012,160.9771109000012,160.9771109000012,i,0.7769506000004185,161.77779639999972,161.77779639999972,161.77779639999972,161.77779639999972,161.77779639999972,161.77779639999972,162.06114479999997,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,163.97710159999951,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,163.99360060000072,166.2081971000007,166.2081971000007,166.2081971000007,166.2081971000007,166.2081971000007,166.2081971000007,166.2081971000007,62,55,67,36,67,70,166.2081971000007,168.0427063999996,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
43,43,67,68,0,20,20,20,,,,,,,,,,,None,168.0427063999996,168.0427063999996,168.0427063999996,168.0427063999996,168.0427063999996,168.0427063999996,f,0.5356216000000131,168.6120890000002,168.6120890000002,168.6120890000002,168.6120890000002,168.6120890000002,168.6120890000002,168.8932079999995,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,169.72616290000042,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,169.74299369999972,170.87427580000076,170.87427580000076,170.87427580000076,170.87427580000076,170.87427580000076,170.87427580000076,170.87427580000076,68,43,67,43,68,70,170.87427580000076,172.65884770000048,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
46,46,63,72,0,21,21,21,,,,,,,,,,,None,172.65884770000048,172.65884770000048,172.65884770000048,172.65884770000048,172.65884770000048,172.65884770000048,i,0.8923547999984294,173.57584700000007,173.57584700000007,173.57584700000007,173.57584700000007,173.57584700000007,173.57584700000007,173.85900460000084,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,175.22531720000006,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,175.24188529999992,176.9063530000003,176.9063530000003,176.9063530000003,176.9063530000003,176.9063530000003,176.9063530000003,176.9063530000003,72,46,63,46,63,70,176.9063530000003,178.60750700000062,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
53,63,60,67,0,22,22,22,,,,,,,,,,,None,178.60750700000062,178.60750700000062,178.60750700000062,178.60750700000062,178.60750700000062,178.60750700000062,i,1.0590945999992982,179.69147990000056,179.69147990000056,179.69147990000056,179.69147990000056,179.69147990000056,179.69147990000056,179.9746097999996,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,181.50700289999986,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,181.5236703999999,183.3555174000012,183.3555174000012,183.3555174000012,183.3555174000012,183.3555174000012,183.3555174000012,183.3555174000012,67,63,60,53,60,70,183.3555174000012,185.02335660000062,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
50,61,50,59,0,23,23,23,,,,,,,,,,,None,185.02335660000062,185.02335660000062,185.02335660000062,185.02335660000062,185.02335660000062,185.02335660000062,f,0.6756298000000243,185.72431450000113,185.72431450000113,185.72431450000113,185.72431450000113,185.72431450000113,185.72431450000113,186.0232049999995,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,187.80637260000003,189.88780729999962,189.88780729999962,189.88780729999962,189.88780729999962,189.88780729999962,189.88780729999962,189.88780729999962,59,61,50,50,59,70,189.88780729999962,191.77200240000093,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
55,49,53,63,0,24,24,24,,,,,,,,,,,None,191.77200240000093,191.77200240000093,191.77200240000093,191.77200240000093,191.77200240000093,191.77200240000093,i,0.4957425000011426,192.2902524000001,192.2902524000001,192.2902524000001,192.2902524000001,192.2902524000001,192.2902524000001,192.58912810000038,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,194.43856290000076,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,194.45527550000043,196.6193447000005,196.6193447000005,196.6193447000005,196.6193447000005,196.6193447000005,196.6193447000005,196.6193447000005,63,49,53,55,53,70,196.6193447000005,198.55435829999988,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
48,50,52,62,0,25,25,25,,,,,,,,,,,None,198.55435829999988,198.55435829999988,198.55435829999988,198.55435829999988,198.55435829999988,198.55435829999988,r,0.685420100000556,199.27407570000105,199.27407570000105,199.27407570000105,199.27407570000105,199.27407570000105,199.27407570000105,199.55477790000077,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,201.08740990000115,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,201.10386870000002,202.93529310000122,202.93529310000122,202.93529310000122,202.93529310000122,202.93529310000122,202.93529310000122,202.93529310000122,62,50,52,48,50,70,202.93529310000122,204.6697120000008,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
47,55,53,69,0,26,26,26,,,,,,,,,,,None,204.6697120000008,204.6697120000008,204.6697120000008,204.6697120000008,204.6697120000008,204.6697120000008,i,0.7715446000001975,205.47448430000077,205.47448430000077,205.47448430000077,205.47448430000077,205.47448430000077,205.47448430000077,205.76990490000026,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,206.85305100000005,208.23405529999945,208.23405529999945,208.23405529999945,208.23405529999945,208.23405529999945,208.23405529999945,208.23405529999945,69,55,53,47,53,70,208.23405529999945,209.9357643000003,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
48,57,45,62,0,27,27,27,,,,,,,,,,,None,209.9357643000003,209.9357643000003,209.9357643000003,209.9357643000003,209.9357643000003,209.9357643000003,i,0.8195878000005905,210.78934350000054,210.78934350000054,210.78934350000054,210.78934350000054,210.78934350000054,210.78934350000054,211.06891750000068,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,212.98514559999967,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,213.01876100000118,215.23309280000103,215.23309280000103,215.23309280000103,215.23309280000103,215.23309280000103,215.23309280000103,215.23309280000103,62,57,45,48,45,70,215.23309280000103,217.18404890000056,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
42,57,48,50,0,28,28,28,,,,,,,,,,,None,217.18404890000056,217.18404890000056,217.18404890000056,217.18404890000056,217.18404890000056,217.18404890000056,i,0.8014899000008882,218.03037919999952,218.03037919999952,218.03037919999952,218.03037919999952,218.03037919999952,218.03037919999952,218.31791590000103,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,219.25084960000095,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,219.26777799999945,220.4989727000011,220.4989727000011,220.4989727000011,220.4989727000011,220.4989727000011,220.4989727000011,220.4989727000011,50,57,48,42,48,70,220.4989727000011,222.2663907999995,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
49,52,57,65,0,29,29,29,,,,,,,,,,,None,222.2663907999995,222.2663907999995,222.2663907999995,222.2663907999995,222.2663907999995,222.2663907999995,i,0.9535286999998789,223.2540523000007,223.2540523000007,223.2540523000007,223.2540523000007,223.2540523000007,223.2540523000007,223.533284000001,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,224.66634180000074,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,224.68297280000115,226.11427159999948,226.11427159999948,226.11427159999948,226.11427159999948,226.11427159999948,226.11427159999948,226.11427159999948,65,52,57,49,57,70,226.11427159999948,227.74878259999969,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
53,42,54,54,0,30,30,30,,,,,,,,,,,None,227.74878259999969,227.74878259999969,227.74878259999969,227.74878259999969,227.74878259999969,227.74878259999969,i,0.8625467000001663,228.63408309999977,228.63408309999977,228.63408309999977,228.63408309999977,228.63408309999977,228.63408309999977,228.93260120000014,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,230.74905930000023,232.86363639999945,232.86363639999945,232.86363639999945,232.86363639999945,232.86363639999945,232.86363639999945,232.86363639999945,54,42,54,53,54,70,232.86363639999945,234.614168600001,,,,,,,,,,,,,,,,,,,３０８,f,２３,2023-05-18_14h13.03.946,RL,2022.2.5,60.08802896228263,
