arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
41,62,53,53,0,12,12,12,,,,,,,,None,98.65188189999981,98.65188189999981,98.65188189999981,98.65188189999981,98.65188189999981,98.65188189999981,j,0.546810700000151,99.2188212000001,99.2188212000001,99.2188212000001,99.2188212000001,99.2188212000001,99.2188212000001,99.51844919999985,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,100.3352675000001,101.44996439999977,101.44996439999977,101.44996439999977,101.44996439999977,101.44996439999977,101.44996439999977,101.44996439999977,53,62,41,53,53,70,101.44996439999977,103.1507446999999,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
40,52,49,51,0,13,13,13,,,,,,,,None,103.1507446999999,103.1507446999999,103.1507446999999,103.1507446999999,103.1507446999999,103.1507446999999,r,0.33786589999999705,103.5200046,103.5200046,103.5200046,103.5200046,103.5200046,103.5200046,103.81772169999977,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,105.58412629999975,107.64885589999994,107.64885589999994,107.64885589999994,107.64885589999994,107.64885589999994,107.64885589999994,107.64885589999994,49,52,40,51,52,70,107.64885589999994,109.4994256,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
43,72,54,58,0,14,14,14,,,,,,,,None,109.4994256,109.4994256,109.4994256,109.4994256,109.4994256,109.4994256,i,0.5865927999998348,110.11720909999985,110.11720909999985,110.11720909999985,110.11720909999985,110.11720909999985,110.11720909999985,110.40041979999978,111.99961110000004,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,112.01647309999998,113.91432339999983,113.91432339999983,113.91432339999983,113.91432339999983,113.91432339999983,113.91432339999983,113.91432339999983,54,72,43,58,43,70,113.91432339999983,115.91512359999979,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
43,64,57,52,0,15,15,15,,,,,,,,None,115.91512359999979,115.91512359999979,115.91512359999979,115.91512359999979,115.91512359999979,115.91512359999979,r,0.40878390000034415,116.35125019999987,116.35125019999987,116.35125019999987,116.35125019999987,116.35125019999987,116.35125019999987,116.63220210000009,118.38220180000008,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,118.39901700000019,120.44634959999985,120.44634959999985,120.44634959999985,120.44634959999985,120.44634959999985,120.44634959999985,120.44634959999985,57,64,43,52,64,70,120.44634959999985,122.18103209999981,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
40,76,54,52,0,16,16,16,,,,,,,,None,122.18103209999981,122.18103209999981,122.18103209999981,122.18103209999981,122.18103209999981,122.18103209999981,r,0.34679989999995087,122.54948669999976,122.54948669999976,122.54948669999976,122.54948669999976,122.54948669999976,122.54948669999976,122.83150690000002,124.43080499999996,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,124.44723930000009,126.34530159999986,126.34530159999986,126.34530159999986,126.34530159999986,126.34530159999986,126.34530159999986,126.34530159999986,54,76,40,52,76,70,126.34530159999986,127.94652510000014,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
39,64,57,56,0,17,17,17,,,,,,,,None,127.94652510000014,127.94652510000014,127.94652510000014,127.94652510000014,127.94652510000014,127.94652510000014,r,0.3427480000000287,128.31697500000018,128.31697500000018,128.31697500000018,128.31697500000018,128.31697500000018,128.31697500000018,128.6137702000001,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,130.5298217999998,132.7444661999998,132.7444661999998,132.7444661999998,132.7444661999998,132.7444661999998,132.7444661999998,132.7444661999998,57,64,39,56,64,70,132.7444661999998,134.46219410000003,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
36,69,67,56,0,18,18,18,,,,,,,,None,134.46219410000003,134.46219410000003,134.46219410000003,134.46219410000003,134.46219410000003,134.46219410000003,r,0.3587738999999601,134.84730519999994,134.84730519999994,134.84730519999994,134.84730519999994,134.84730519999994,134.84730519999994,135.14586229999986,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,136.2286795,137.61034849999987,137.61034849999987,137.61034849999987,137.61034849999987,137.61034849999987,137.61034849999987,137.61034849999987,67,69,36,56,69,70,137.61034849999987,139.31121239999993,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
26,69,63,58,0,19,19,19,,,,,,,,None,139.31121239999993,139.31121239999993,139.31121239999993,139.31121239999993,139.31121239999993,139.31121239999993,r,0.3452399000002515,139.68250020000005,139.68250020000005,139.68250020000005,139.68250020000005,139.68250020000005,139.68250020000005,139.96148279999989,140.89501560000008,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,140.91153099999974,142.14290630000005,142.14290630000005,142.14290630000005,142.14290630000005,142.14290630000005,142.14290630000005,142.14290630000005,63,69,26,58,69,70,142.14290630000005,143.66033040000002,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
35,59,74,64,0,20,20,20,,,,,,,,None,143.66033040000002,143.66033040000002,143.66033040000002,143.66033040000002,143.66033040000002,143.66033040000002,r,0.36305929999980435,144.04452679999986,144.04452679999986,144.04452679999986,144.04452679999986,144.04452679999986,144.04452679999986,144.34398710000005,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,146.14361359999975,148.24197589999994,148.24197589999994,148.24197589999994,148.24197589999994,148.24197589999994,148.24197589999994,148.24197589999994,74,59,35,64,59,70,148.24197589999994,149.82626449999998,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
42,60,71,64,0,21,21,21,,,,,,,,None,149.82626449999998,149.82626449999998,149.82626449999998,149.82626449999998,149.82626449999998,149.82626449999998,r,0.8344612999999299,150.69591519999994,150.69591519999994,150.69591519999994,150.69591519999994,150.69591519999994,150.69591519999994,150.9760584999999,152.07635960000016,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,152.1090967,153.50748999999996,153.50748999999996,153.50748999999996,153.50748999999996,153.50748999999996,153.50748999999996,153.50748999999996,71,60,42,64,60,70,153.50748999999996,155.1921486000001,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
29,69,73,64,0,22,22,22,,,,,,,,None,155.1921486000001,155.1921486000001,155.1921486000001,155.1921486000001,155.1921486000001,155.1921486000001,j,0.4619020999998611,155.67640470000015,155.67640470000015,155.67640470000015,155.67640470000015,155.67640470000015,155.67640470000015,155.95901460000005,157.10840689999986,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,157.14174599999978,158.58987879999995,158.58987879999995,158.58987879999995,158.58987879999995,158.58987879999995,158.58987879999995,158.58987879999995,73,69,29,64,64,70,158.58987879999995,160.32405860000017,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
41,64,72,67,0,23,23,23,,,,,,,,None,160.32405860000017,160.32405860000017,160.32405860000017,160.32405860000017,160.32405860000017,160.32405860000017,j,0.4091475000000173,160.76054650000015,160.76054650000015,160.76054650000015,160.76054650000015,160.76054650000015,160.76054650000015,161.04137420000006,162.87393969999994,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,162.89067680000016,165.02177990000018,165.02177990000018,165.02177990000018,165.02177990000018,165.02177990000018,165.02177990000018,165.02177990000018,72,64,41,67,67,70,165.02177990000018,166.6401480999998,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
52,68,72,71,0,24,24,24,,,,,,,,None,166.6401480999998,166.6401480999998,166.6401480999998,166.6401480999998,166.6401480999998,166.6401480999998,f,0.3767806999999266,167.0448809999998,167.0448809999998,167.0448809999998,167.0448809999998,167.0448809999998,167.0448809999998,167.33992439999975,169.27302580000014,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,169.28969559999996,171.52067880000004,171.52067880000004,171.52067880000004,171.52067880000004,171.52067880000004,171.52067880000004,171.52067880000004,72,68,52,71,72,70,171.52067880000004,173.13917739999988,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
36,61,73,58,0,25,25,25,,,,,,,,None,173.13917739999988,173.13917739999988,173.13917739999988,173.13917739999988,173.13917739999988,173.13917739999988,f,0.38621169999987615,173.56012550000014,173.56012550000014,173.56012550000014,173.56012550000014,173.56012550000014,173.56012550000014,173.83942250000018,175.05509709999978,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,175.07150739999997,176.5864974000001,176.5864974000001,176.5864974000001,176.5864974000001,176.5864974000001,176.5864974000001,176.5864974000001,73,61,36,58,73,70,176.5864974000001,178.204436,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
44,67,80,65,0,26,26,26,,,,,,,,None,178.204436,178.204436,178.204436,178.204436,178.204436,178.204436,f,0.37157269999988785,178.60495459999993,178.60495459999993,178.60495459999993,178.60495459999993,178.60495459999993,178.60495459999993,178.88809469999978,180.20415920000005,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,180.22076430000016,181.83563550000008,181.83563550000008,181.83563550000008,181.83563550000008,181.83563550000008,181.83563550000008,181.83563550000008,80,67,44,65,80,70,181.83563550000008,183.4200353000001,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
43,67,73,66,0,27,27,27,,,,,,,,None,183.4200353000001,183.4200353000001,183.4200353000001,183.4200353000001,183.4200353000001,183.4200353000001,r,0.53129540000009,183.97144930000013,183.97144930000013,183.97144930000013,183.97144930000013,183.97144930000013,183.97144930000013,184.27038409999977,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,185.32032299999992,186.6680096,186.6680096,186.6680096,186.6680096,186.6680096,186.6680096,186.6680096,73,67,43,66,67,70,186.6680096,188.66904269999986,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
44,70,73,57,0,28,28,28,,,,,,,,None,188.66904269999986,188.66904269999986,188.66904269999986,188.66904269999986,188.66904269999986,188.66904269999986,f,0.40540020000025834,189.10648379999975,189.10648379999975,189.10648379999975,189.10648379999975,189.10648379999975,189.10648379999975,189.40249919999997,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,191.35233209999978,193.6003529999998,193.6003529999998,193.6003529999998,193.6003529999998,193.6003529999998,193.6003529999998,193.6003529999998,73,70,44,57,73,70,193.6003529999998,195.21812020000016,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
47,62,67,56,0,29,29,29,,,,,,,,None,195.21812020000016,195.21812020000016,195.21812020000016,195.21812020000016,195.21812020000016,195.21812020000016,f,0.4182991000002403,195.6777129000002,195.6777129000002,195.6777129000002,195.6777129000002,195.6777129000002,195.6777129000002,195.96823459999996,197.00146660000019,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,197.01799040000014,198.34985849999975,198.34985849999975,198.34985849999975,198.34985849999975,198.34985849999975,198.34985849999975,198.34985849999975,67,62,47,56,67,70,198.34985849999975,200.26726469999994,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
42,61,60,58,0,30,30,30,,,,,,,,None,200.26726469999994,200.26726469999994,200.26726469999994,200.26726469999994,200.26726469999994,200.26726469999994,f,0.41160000000036234,200.70098710000002,200.70098710000002,200.70098710000002,200.70098710000002,200.70098710000002,200.70098710000002,200.9843323,201.8839054,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,201.90046059999986,203.09861,203.09861,203.09861,203.09861,203.09861,203.09861,203.09861,60,61,42,58,60,70,203.09861,204.81696039999997,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
46,64,71,61,0,31,31,31,,,,,,,,None,204.81696039999997,204.81696039999997,204.81696039999997,204.81696039999997,204.81696039999997,204.81696039999997,j,0.9316928000002918,205.7669449,205.7669449,205.7669449,205.7669449,205.7669449,205.7669449,206.0503580999998,207.20027870000013,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,207.2166032,208.6648685,208.6648685,208.6648685,208.6648685,208.6648685,208.6648685,208.6648685,71,64,46,61,61,70,208.6648685,210.23253190000014,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
54,63,61,54,0,32,32,32,,,,,,,,None,210.23253190000014,210.23253190000014,210.23253190000014,210.23253190000014,210.23253190000014,210.23253190000014,r,0.46787399999993795,210.74088660000007,210.74088660000007,210.74088660000007,210.74088660000007,210.74088660000007,210.74088660000007,211.01620730000013,212.299446,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,212.33234230000016,213.9136536000001,213.9136536000001,213.9136536000001,213.9136536000001,213.9136536000001,213.9136536000001,213.9136536000001,61,63,54,54,63,70,213.9136536000001,215.86510559999988,,,,,,,,,,,,３１６,f,１９,2023-05-19_09h06.43.900,RL,2022.2.5,60.07925655528259,
