arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
22,60,46,61,0,9,9,9,,,,,,,,None,123.03938649999327,123.03938649999327,123.03938649999327,123.03938649999327,123.03938649999327,123.03938649999327,f,1.006095799995819,124.07526189999771,124.07526189999771,124.07526189999771,124.07526189999771,124.07526189999771,124.07526189999771,124.35581840001396,126.00608590000775,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,126.03875900001731,127.98642780000228,127.98642780000228,127.98642780000228,127.98642780000228,127.98642780000228,127.98642780000228,127.98642780000228,60,46,61,22,60,70,127.98642780000228,129.53851310000755,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
20,63,54,51,0,10,10,10,,,,,,,,None,129.53851310000755,129.53851310000755,129.53851310000755,129.53851310000755,129.53851310000755,129.53851310000755,j,1.0958087999897543,130.65559330000542,130.65559330000542,130.65559330000542,130.65559330000542,130.65559330000542,130.65559330000542,130.93802760000108,131.7881364999921,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,131.82103690001532,132.96964630001457,132.96964630001457,132.96964630001457,132.96964630001457,132.96964630001457,132.96964630001457,132.96964630001457,63,54,51,20,20,70,132.96964630001457,134.6369301000086,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
35,71,49,57,0,11,11,11,,,,,,,,None,134.6369301000086,134.6369301000086,134.6369301000086,134.6369301000086,134.6369301000086,134.6369301000086,i,0.70901779999258,135.37283410000964,135.37283410000964,135.37283410000964,135.37283410000964,135.37283410000964,135.37283410000964,135.6703475000104,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,136.57006550001097,137.76840440000524,137.76840440000524,137.76840440000524,137.76840440000524,137.76840440000524,137.76840440000524,137.76840440000524,71,49,57,35,57,70,137.76840440000524,139.28610379999736,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
30,69,53,59,0,12,12,12,,,,,,,,None,139.28610379999736,139.28610379999736,139.28610379999736,139.28610379999736,139.28610379999736,139.28610379999736,f,0.8405697999987751,140.1536355999997,140.1536355999997,140.1536355999997,140.1536355999997,140.1536355999997,140.1536355999997,140.43662849999964,141.61940080000204,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,141.63577200000873,143.1178477999929,143.1178477999929,143.1178477999929,143.1178477999929,143.1178477999929,143.1178477999929,143.1178477999929,69,53,59,30,69,70,143.1178477999929,144.9689412000007,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
17,60,50,50,0,13,13,13,,,,,,,,None,144.9689412000007,144.9689412000007,144.9689412000007,144.9689412000007,144.9689412000007,144.9689412000007,r,0.791669300000649,145.78578900001594,145.78578900001594,145.78578900001594,145.78578900001594,145.78578900001594,145.78578900001594,146.08527949999552,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,147.9520024000085,150.1160719000036,150.1160719000036,150.1160719000036,150.1160719000036,150.1160719000036,150.1160719000036,150.1160719000036,60,50,50,17,50,70,150.1160719000036,151.91755070001818,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
26,57,54,55,0,14,14,14,,,,,,,,None,151.91755070001818,151.91755070001818,151.91755070001818,151.91755070001818,151.91755070001818,151.91755070001818,f,0.5867835000099149,152.53531890001614,152.53531890001614,152.53531890001614,152.53531890001614,152.53531890001614,152.53531890001614,152.81746900000144,154.2670691999956,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,154.2840595000016,156.03171529999236,156.03171529999236,156.03171529999236,156.03171529999236,156.03171529999236,156.03171529999236,156.03171529999236,57,54,55,26,57,70,156.03171529999236,157.56628550001187,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
24,60,50,56,0,15,15,15,,,,,,,,None,157.56628550001187,157.56628550001187,157.56628550001187,157.56628550001187,157.56628550001187,157.56628550001187,i,0.8244839000108186,158.4165137000091,158.4165137000091,158.4165137000091,158.4165137000091,158.4165137000091,158.4165137000091,158.70035580001422,159.6497619000147,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,159.6666397000081,160.91442590000224,160.91442590000224,160.91442590000224,160.91442590000224,160.91442590000224,160.91442590000224,160.91442590000224,60,50,56,24,56,70,160.91442590000224,162.56541810001363,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
24,59,51,51,0,16,16,16,,,,,,,,None,162.56541810001363,162.56541810001363,162.56541810001363,162.56541810001363,162.56541810001363,162.56541810001363,f,0.62538409998524,163.21713900001487,163.21713900001487,163.21713900001487,163.21713900001487,163.21713900001487,163.21713900001487,163.49914220001665,164.39846630001557,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,164.41538079999737,165.61361699999543,165.61361699999543,165.61361699999543,165.61361699999543,165.61361699999543,165.61361699999543,165.61361699999543,59,51,51,24,59,70,165.61361699999543,167.58096110000042,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
15,64,53,56,0,17,17,17,,,,,,,,None,167.58096110000042,167.58096110000042,167.58096110000042,167.58096110000042,167.58096110000042,167.58096110000042,i,0.7620199999946635,168.36542950000148,168.36542950000148,168.36542950000148,168.36542950000148,168.36542950000148,168.36542950000148,168.64799890000722,169.6316697000002,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,169.64775180001743,170.9297060999961,170.9297060999961,170.9297060999961,170.9297060999961,170.9297060999961,170.9297060999961,170.9297060999961,64,53,56,15,56,70,170.9297060999961,172.44711730000563,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
27,72,52,55,0,18,18,18,,,,,,,,None,172.44711730000563,172.44711730000563,172.44711730000563,172.44711730000563,172.44711730000563,172.44711730000563,r,0.8291908999963198,173.2978972000128,173.2978972000128,173.2978972000128,173.2978972000128,173.2978972000128,173.2978972000128,173.59759809999377,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,175.2304892000102,177.1613891000161,177.1613891000161,177.1613891000161,177.1613891000161,177.1613891000161,177.1613891000161,177.1613891000161,72,52,55,27,52,70,177.1613891000161,178.94627050001873,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
31,69,51,63,0,19,19,19,,,,,,,,None,178.94627050001873,178.94627050001873,178.94627050001873,178.94627050001873,178.94627050001873,178.94627050001873,f,0.5934148000087589,179.56379330001073,179.56379330001073,179.56379330001073,179.56379330001073,179.56379330001073,179.56379330001073,179.8462677000207,180.96299709999585,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,180.97944980001193,182.39394639999955,182.39394639999955,182.39394639999955,182.39394639999955,182.39394639999955,182.39394639999955,182.39394639999955,69,51,63,31,69,70,182.39394639999955,184.02823180000996,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
30,67,47,52,0,20,20,20,,,,,,,,None,184.02823180000996,184.02823180000996,184.02823180000996,184.02823180000996,184.02823180000996,184.02823180000996,f,0.8586280000163242,184.91185000000405,184.91185000000405,184.91185000000405,184.91185000000405,184.91185000000405,184.91185000000405,185.1948326000129,187.16133390000323,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,187.1782399000076,189.44279679999454,189.44279679999454,189.44279679999454,189.44279679999454,189.44279679999454,189.44279679999454,189.44279679999454,67,47,52,30,67,70,189.44279679999454,190.97711579999304,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
27,59,49,55,0,21,21,21,,,,,,,,None,190.97711579999304,190.97711579999304,190.97711579999304,190.97711579999304,190.97711579999304,190.97711579999304,i,0.543097800022224,191.54431530000875,191.54431530000875,191.54431530000875,191.54431530000875,191.54431530000875,191.54431530000875,191.82739170000423,193.5603394000209,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,193.57690350001212,195.60833270000876,195.60833270000876,195.60833270000876,195.60833270000876,195.60833270000876,195.60833270000876,195.60833270000876,59,49,55,27,55,70,195.60833270000876,197.4430210000137,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
29,68,49,54,0,22,22,22,,,,,,,,None,197.4430210000137,197.4430210000137,197.4430210000137,197.4430210000137,197.4430210000137,197.4430210000137,f,0.6011268000002019,198.08147980002104,198.08147980002104,198.08147980002104,198.08147980002104,198.08147980002104,198.08147980002104,198.37638750000042,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,199.65906150001683,201.22428670001682,201.22428670001682,201.22428670001682,201.22428670001682,201.22428670001682,201.22428670001682,201.22428670001682,68,49,54,29,68,70,201.22428670001682,202.95851180001046,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
28,70,45,54,0,23,23,23,,,,,,,,None,202.95851180001046,202.95851180001046,202.95851180001046,202.95851180001046,202.95851180001046,202.95851180001046,f,0.4315506999846548,203.40886349999346,203.40886349999346,203.40886349999346,203.40886349999346,203.40886349999346,203.40886349999346,203.69252219999908,205.15821910000523,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,205.17481580001186,206.9397242999985,206.9397242999985,206.9397242999985,206.9397242999985,206.9397242999985,206.9397242999985,206.9397242999985,70,45,54,28,70,70,206.9397242999985,208.5576110999973,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
20,68,40,60,0,24,24,24,,,,,,,,None,208.5576110999973,208.5576110999973,208.5576110999973,208.5576110999973,208.5576110999973,208.5576110999973,f,0.628586799983168,209.20814990001963,209.20814990001963,209.20814990001963,209.20814990001963,209.20814990001963,209.20814990001963,209.50778390001506,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,211.25729700000375,213.3051376999938,213.3051376999938,213.3051376999938,213.3051376999938,213.3051376999938,213.3051376999938,213.3051376999938,68,40,60,20,68,70,213.3051376999938,215.2066020000202,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
37,64,44,54,0,25,25,25,,,,,,,,None,215.2066020000202,215.2066020000202,215.2066020000202,215.2066020000202,215.2066020000202,215.2066020000202,f,0.4206926999904681,215.6579092000029,215.6579092000029,215.6579092000029,215.6579092000029,215.6579092000029,215.6579092000029,215.9399881999998,217.6730274000147,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,217.68946250001318,219.7207096000202,219.7207096000202,219.7207096000202,219.7207096000202,219.7207096000202,219.7207096000202,219.7207096000202,64,44,54,37,64,70,219.7207096000202,221.4388348000066,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
30,70,44,48,0,26,26,26,,,,,,,,None,221.4388348000066,221.4388348000066,221.4388348000066,221.4388348000066,221.4388348000066,221.4388348000066,f,0.5679176999838091,222.02298900001915,222.02298900001915,222.02298900001915,222.02298900001915,222.02298900001915,222.02298900001915,222.3219972999941,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,223.5716597000137,225.1195396000112,225.1195396000112,225.1195396000112,225.1195396000112,225.1195396000112,225.1195396000112,225.1195396000112,70,44,48,30,70,70,225.1195396000112,227.0710459999973,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
40,66,45,45,0,27,27,27,,,,,,,,None,227.0710459999973,227.0710459999973,227.0710459999973,227.0710459999973,227.0710459999973,227.0710459999973,f,0.4102229999843985,227.50500450000982,227.50500450000982,227.50500450000982,227.50500450000982,227.50500450000982,227.50500450000982,227.78762740001548,229.78739650000352,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,229.80407830001786,232.1017780000111,232.1017780000111,232.1017780000111,232.1017780000111,232.1017780000111,232.1017780000111,232.1017780000111,66,45,45,40,66,70,232.1017780000111,233.6700080000155,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
38,65,51,48,0,28,28,28,,,,,,,,None,233.6700080000155,233.6700080000155,233.6700080000155,233.6700080000155,233.6700080000155,233.6700080000155,f,0.5236083999916445,234.22460270000738,234.22460270000738,234.22460270000738,234.22460270000738,234.22460270000738,234.22460270000738,234.50354720000178,236.0194746000052,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,236.03615900001023,237.85089699999662,237.85089699999662,237.85089699999662,237.85089699999662,237.85089699999662,237.85089699999662,237.85089699999662,65,51,48,38,65,70,237.85089699999662,239.55216250001104,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
32,59,46,56,0,29,29,29,,,,,,,,None,239.55216250001104,239.55216250001104,239.55216250001104,239.55216250001104,239.55216250001104,239.55216250001104,f,0.3745555999921635,239.9532461000199,239.9532461000199,239.9532461000199,239.9532461000199,239.9532461000199,239.9532461000199,240.23588350001955,241.53531239999575,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,241.5521005000046,243.15032159999828,243.15032159999828,243.15032159999828,243.15032159999828,243.15032159999828,243.15032159999828,243.15032159999828,59,46,56,32,59,70,243.15032159999828,245.0180171999964,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
38,67,49,55,0,30,30,30,,,,,,,,None,245.0180171999964,245.0180171999964,245.0180171999964,245.0180171999964,245.0180171999964,245.0180171999964,i,0.5536497999855783,245.60152180001023,245.60152180001023,245.60152180001023,245.60152180001023,245.60152180001023,245.60152180001023,245.90181760000996,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,247.06772540000384,248.5327317000192,248.5327317000192,248.5327317000192,248.5327317000192,248.5327317000192,248.5327317000192,248.5327317000192,67,49,55,38,55,70,248.5327317000192,250.33397589999367,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
46,64,42,56,0,31,31,31,,,,,,,,None,250.33397589999367,250.33397589999367,250.33397589999367,250.33397589999367,250.33397589999367,250.33397589999367,f,0.3677756999968551,250.7415210000181,250.7415210000181,250.7415210000181,250.7415210000181,250.7415210000181,250.7415210000181,251.01724250000552,252.9499754999997,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,252.98326060001273,255.21485600000597,255.21485600000597,255.21485600000597,255.21485600000597,255.21485600000597,255.21485600000597,255.21485600000597,64,42,56,46,64,70,255.21485600000597,256.9487516999943,,,,,,,,,,,,,,,,,,,,３４２,f,１９,2023-05-21_16h03.51.042,RL,2022.2.5,60.00265211296962,
