arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
42,45,44,70,0,9,9,9,,,,,,,,None,78.94457940000575,78.94457940000575,78.94457940000575,78.94457940000575,78.94457940000575,78.94457940000575,r,0.4234779999824241,79.3974057000014,79.3974057000014,79.3974057000014,79.3974057000014,79.3974057000014,79.3974057000014,79.695487399993,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,81.26154909998877,83.12653400001,83.12653400001,83.12653400001,83.12653400001,83.12653400001,83.12653400001,83.12653400001,42,44,70,45,44,70,83.12653400001,84.74381119999452,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
45,38,40,64,0,10,10,10,,,,,,,,None,84.74381119999452,84.74381119999452,84.74381119999452,84.74381119999452,84.74381119999452,84.74381119999452,i,0.3355740000260994,85.11413390000234,85.11413390000234,85.11413390000234,85.11413390000234,85.11413390000234,85.11413390000234,85.39431090001017,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,87.01113229998737,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,87.02729180001188,88.9422113999899,88.9422113999899,88.9422113999899,88.9422113999899,88.9422113999899,88.9422113999899,88.9422113999899,45,40,64,38,64,70,88.9422113999899,90.85923380000168,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
53,24,52,68,0,11,11,11,,,,,,,,None,90.85923380000168,90.85923380000168,90.85923380000168,90.85923380000168,90.85923380000168,90.85923380000168,i,0.3017618000158109,91.20032450000872,91.20032450000872,91.20032450000872,91.20032450000872,91.20032450000872,91.20032450000872,91.49308019998716,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,92.90934829998878,94.62396420000005,94.62396420000005,94.62396420000005,94.62396420000005,94.62396420000005,94.62396420000005,94.62396420000005,53,52,68,24,68,70,94.62396420000005,96.25842070000363,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
54,44,43,60,0,12,12,12,,,,,,,,None,96.25842070000363,96.25842070000363,96.25842070000363,96.25842070000363,96.25842070000363,96.25842070000363,i,0.38062840001657605,96.65928890000214,96.65928890000214,96.65928890000214,96.65928890000214,96.65928890000214,96.65928890000214,96.94249019998824,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,98.84149950000574,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,98.85819239998818,101.05619139998453,101.05619139998453,101.05619139998453,101.05619139998453,101.05619139998453,101.05619139998453,101.05619139998453,54,43,60,44,60,70,101.05619139998453,102.89058959999238,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
60,41,48,74,0,13,13,13,,,,,,,,None,102.89058959999238,102.89058959999238,102.89058959999238,102.89058959999238,102.89058959999238,102.89058959999238,i,0.29549889999907464,103.20786789999693,103.20786789999693,103.20786789999693,103.20786789999693,103.20786789999693,103.20786789999693,103.49089849999291,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,105.14055609999923,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,105.15734730000258,107.10546869999962,107.10546869999962,107.10546869999962,107.10546869999962,107.10546869999962,107.10546869999962,107.10546869999962,60,48,74,41,74,70,107.10546869999962,109.056711000012,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
58,31,46,71,0,14,14,14,,,,,,,,None,109.056711000012,109.056711000012,109.056711000012,109.056711000012,109.056711000012,109.056711000012,i,0.4673766999912914,109.5625088000088,109.5625088000088,109.5625088000088,109.5625088000088,109.5625088000088,109.5625088000088,109.8398434999981,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,111.17284670000663,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,111.18962799999281,112.82133479998447,112.82133479998447,112.82133479998447,112.82133479998447,112.82133479998447,112.82133479998447,112.82133479998447,58,46,71,31,71,70,112.82133479998447,114.57178999998723,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
70,42,51,64,0,15,15,15,,,,,,,,None,114.57178999998723,114.57178999998723,114.57178999998723,114.57178999998723,114.57178999998723,114.57178999998723,i,0.3842788999900222,114.99536319999606,114.99536319999606,114.99536319999606,114.99536319999606,114.99536319999606,114.99536319999606,115.27237580000656,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,116.77214119999553,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,116.80551080001169,118.60333700000774,118.60333700000774,118.60333700000774,118.60333700000774,118.60333700000774,118.60333700000774,118.60333700000774,70,51,64,42,64,70,118.60333700000774,120.2544682000007,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
66,32,45,71,0,16,16,16,,,,,,,,None,120.2544682000007,120.2544682000007,120.2544682000007,120.2544682000007,120.2544682000007,120.2544682000007,i,0.4120338999782689,120.68778810001095,120.68778810001095,120.68778810001095,120.68778810001095,120.68778810001095,120.68778810001095,120.9878413999977,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,122.93764129999909,125.18537940000533,125.18537940000533,125.18537940000533,125.18537940000533,125.18537940000533,125.18537940000533,125.18537940000533,66,45,71,32,71,70,125.18537940000533,127.15320609998889,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
68,47,46,69,0,17,17,17,,,,,,,,None,127.15320609998889,127.15320609998889,127.15320609998889,127.15320609998889,127.15320609998889,127.15320609998889,i,0.30966840000473894,127.48700769999414,127.48700769999414,127.48700769999414,127.48700769999414,127.48700769999414,127.48700769999414,127.77005590000772,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,129.40299669999513,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,129.41972330000135,131.35106250000536,131.35106250000536,131.35106250000536,131.35106250000536,131.35106250000536,131.35106250000536,131.35106250000536,68,46,69,47,69,70,131.35106250000536,133.35230880000745,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
71,36,56,71,0,18,18,18,,,,,,,,None,133.35230880000745,133.35230880000745,133.35230880000745,133.35230880000745,133.35230880000745,133.35230880000745,i,0.36043770000105724,133.73595830000704,133.73595830000704,133.73595830000704,133.73595830000704,133.73595830000704,133.73595830000704,134.01944929998717,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,134.95227599999635,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,134.9691512999998,136.20081179999397,136.20081179999397,136.20081179999397,136.20081179999397,136.20081179999397,136.20081179999397,136.20081179999397,71,56,71,36,71,70,136.20081179999397,137.8012388999923,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
70,42,56,74,0,19,19,19,,,,,,,,None,137.8012388999923,137.8012388999923,137.8012388999923,137.8012388999923,137.8012388999923,137.8012388999923,j,0.944242800003849,138.76893660001224,138.76893660001224,138.76893660001224,138.76893660001224,138.76893660001224,138.76893660001224,139.051873599994,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,139.93510840000818,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,139.95150669998839,141.1326207999955,141.1326207999955,141.1326207999955,141.1326207999955,141.1326207999955,141.1326207999955,141.1326207999955,70,56,74,42,42,70,141.1326207999955,143.03404689999297,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
63,40,58,80,0,20,20,20,,,,,,,,None,143.03404689999297,143.03404689999297,143.03404689999297,143.03404689999297,143.03404689999297,143.03404689999297,i,0.3236214999924414,143.38412539998535,143.38412539998535,143.38412539998535,143.38412539998535,143.38412539998535,143.38412539998535,143.6841499999864,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,145.433678100002,147.48150769999484,147.48150769999484,147.48150769999484,147.48150769999484,147.48150769999484,147.48150769999484,147.48150769999484,63,58,80,40,80,70,147.48150769999484,149.3987393999996,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
56,35,56,74,0,21,21,21,,,,,,,,None,149.3987393999996,149.3987393999996,149.3987393999996,149.3987393999996,149.3987393999996,149.3987393999996,i,0.4392024999833666,149.87057749999803,149.87057749999803,149.87057749999803,149.87057749999803,149.87057749999803,149.87057749999803,150.16613060000236,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,151.5661592000106,153.26392950001173,153.26392950001173,153.26392950001173,153.26392950001173,153.26392950001173,153.26392950001173,153.26392950001173,56,56,74,35,74,70,153.26392950001173,154.96499320000294,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
59,39,61,69,0,22,22,22,,,,,,,,None,154.96499320000294,154.96499320000294,154.96499320000294,154.96499320000294,154.96499320000294,154.96499320000294,i,0.3640198999783024,155.34889130000374,155.34889130000374,155.34889130000374,155.34889130000374,155.34889130000374,155.34889130000374,155.63169750000816,157.131424399995,157.131424399995,157.131424399995,157.131424399995,157.131424399995,157.131424399995,157.11531890000333,157.131424399995,157.131424399995,157.131424399995,157.131424399995,157.131424399995,157.131424399995,157.131424399995,158.9134345999919,158.9134345999919,158.9134345999919,158.9134345999919,158.9134345999919,158.9134345999919,158.9134345999919,59,61,69,39,69,70,158.9134345999919,160.64715559998876,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
61,39,59,65,0,23,23,23,,,,,,,,None,160.64715559998876,160.64715559998876,160.64715559998876,160.64715559998876,160.64715559998876,160.64715559998876,i,0.3790397999982815,161.05018349998863,161.05018349998863,161.05018349998863,161.05018349998863,161.05018349998863,161.05018349998863,161.33068089999142,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,162.347760500008,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,162.36356850000448,163.67864659999032,163.67864659999032,163.67864659999032,163.67864659999032,163.67864659999032,163.67864659999032,163.67864659999032,61,59,65,39,65,70,163.67864659999032,165.4465055000037,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
56,36,72,70,0,24,24,24,,,,,,,,None,165.4465055000037,165.4465055000037,165.4465055000037,165.4465055000037,165.4465055000037,165.4465055000037,i,0.3130012000037823,165.7828606000112,165.7828606000112,165.7828606000112,165.7828606000112,165.7828606000112,165.7828606000112,166.0632151000027,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,167.31325129998731,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,167.32971120000002,168.87825869998778,168.87825869998778,168.87825869998778,168.87825869998778,168.87825869998778,168.87825869998778,168.87825869998778,56,72,70,36,70,70,168.87825869998778,170.7624816999887,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
64,39,62,74,0,25,25,25,,,,,,,,None,170.7624816999887,170.7624816999887,170.7624816999887,170.7624816999887,170.7624816999887,170.7624816999887,i,0.3100939999858383,171.09579329998815,171.09579329998815,171.09579329998815,171.09579329998815,171.09579329998815,171.09579329998815,171.37918170000194,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,172.26240659999894,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,172.27899990000878,173.46083989998442,173.46083989998442,173.46083989998442,173.46083989998442,173.46083989998442,173.46083989998442,173.46083989998442,64,62,74,39,74,70,173.46083989998442,175.4280662999954,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
67,39,70,70,0,26,26,26,,,,,,,,None,175.4280662999954,175.4280662999954,175.4280662999954,175.4280662999954,175.4280662999954,175.4280662999954,i,0.37153740000212565,175.82892299999367,175.82892299999367,175.82892299999367,175.82892299999367,175.82892299999367,175.82892299999367,176.11227209999925,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,177.1780815999955,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,177.19490440000664,178.55971130001126,178.55971130001126,178.55971130001126,178.55971130001126,178.55971130001126,178.55971130001126,178.55971130001126,67,70,70,39,70,70,178.55971130001126,180.1441366999934,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
60,43,55,67,0,27,27,27,,,,,,,,None,180.1441366999934,180.1441366999934,180.1441366999934,180.1441366999934,180.1441366999934,180.1441366999934,i,0.30674820000422187,180.4776380000112,180.4776380000112,180.4776380000112,180.4776380000112,180.4776380000112,180.4776380000112,180.76057419998688,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,182.41050560001167,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,182.4273118999845,184.37501349998638,184.37501349998638,184.37501349998638,184.37501349998638,184.37501349998638,184.37501349998638,184.37501349998638,60,55,67,43,67,70,184.37501349998638,185.92628749998403,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
59,56,52,60,0,28,28,28,,,,,,,,None,185.92628749998403,185.92628749998403,185.92628749998403,185.92628749998403,185.92628749998403,185.92628749998403,i,0.3632408000121359,186.3108079000085,186.3108079000085,186.3108079000085,186.3108079000085,186.3108079000085,186.3108079000085,186.60977439998533,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,188.04308730000048,189.774751799996,189.774751799996,189.774751799996,189.774751799996,189.774751799996,189.774751799996,189.774751799996,59,52,60,56,60,70,189.774751799996,191.40871600000537,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
62,51,46,65,0,29,29,29,,,,,,,,None,191.40871600000537,191.40871600000537,191.40871600000537,191.40871600000537,191.40871600000537,191.40871600000537,i,0.31591340000159107,191.74252110000816,191.74252110000816,191.74252110000816,191.74252110000816,191.74252110000816,191.74252110000816,192.0253923999844,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,193.80843919998733,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,193.82510580000235,195.9066179000074,195.9066179000074,195.9066179000074,195.9066179000074,195.9066179000074,195.9066179000074,195.9066179000074,62,46,65,51,65,70,195.9066179000074,197.4242738999892,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
51,34,39,64,0,30,30,30,,,,,,,,None,197.4242738999892,197.4242738999892,197.4242738999892,197.4242738999892,197.4242738999892,197.4242738999892,i,0.4926481999864336,197.94276760000503,197.94276760000503,197.94276760000503,197.94276760000503,197.94276760000503,197.94276760000503,198.24167930000112,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,199.9740477000014,202.00543630000902,202.00543630000902,202.00543630000902,202.00543630000902,202.00543630000902,202.00543630000902,202.00543630000902,51,39,64,34,64,70,202.00543630000902,203.5228186000022,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
55,44,39,57,0,31,31,31,,,,,,,,None,203.5228186000022,203.5228186000022,203.5228186000022,203.5228186000022,203.5228186000022,203.5228186000022,i,0.33211190000292845,203.87377679999918,203.87377679999918,203.87377679999918,203.87377679999918,203.87377679999918,203.87377679999918,204.15659080000478,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,205.73979600000894,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,205.7563351999852,207.63767259998713,207.63767259998713,207.63767259998713,207.63767259998713,207.63767259998713,207.63767259998713,207.63767259998713,55,39,57,44,57,70,207.63767259998713,209.47195109998574,,,,,,,,,,,,,,３４０,f,２２,2023-05-21_15h13.20.673,RL,2022.2.5,60.01205042415398,
