arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.14432669999951,17.14432669999951,space,6.813756499999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
45,45,60,56,0,0,0,0,,,,,23.973905799999557,23.973905799999557,28.973594299999604,28.973594299999604,28.973594299999604,29.976081099999647,None,29.976081099999647,29.976081099999647,29.976081099999647,29.976081099999647,29.976081099999647,29.976081099999647,f,0.5282877999998163,30.527627199999188,30.527627199999188,30.527627199999188,30.527627199999188,30.527627199999188,30.527627199999188,30.808548599999995,32.69334479999998,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,32.730356300000494,34.96686690000024,34.96686690000024,34.96686690000024,34.96686690000024,34.96686690000024,34.96686690000024,34.96686690000024,45,45,60,56,45,60,34.96686690000024,36.539971800000785,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
42,40,57,48,0,1,1,1,,,,,,,,,,,None,36.539971800000785,36.539971800000785,36.539971800000785,36.539971800000785,36.539971800000785,36.539971800000785,j,0.457103200000347,37.02534849999938,37.02534849999938,37.02534849999938,37.02534849999938,37.02534849999938,37.02534849999938,37.30737709999994,38.94042079999963,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,38.956704700000046,40.88795690000006,40.88795690000006,40.88795690000006,40.88795690000006,40.88795690000006,40.88795690000006,40.88795690000006,42,40,57,48,48,60,40.88795690000006,42.7224841999996,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
47,49,66,63,0,2,2,2,,,,,,,,,,,None,42.7224841999996,42.7224841999996,42.7224841999996,42.7224841999996,42.7224841999996,42.7224841999996,r,0.29904699999860895,43.03946739999992,43.03946739999992,43.03946739999992,43.03946739999992,43.03946739999992,43.03946739999992,43.32252110000081,44.256194499999765,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,44.27223520000007,45.50420800000029,45.50420800000029,45.50420800000029,45.50420800000029,45.50420800000029,45.50420800000029,45.50420800000029,47,49,66,63,49,60,45.50420800000029,47.07184489999963,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
55,46,67,51,0,3,3,3,,,,,,,,,,,None,47.07184489999963,47.07184489999963,47.07184489999963,47.07184489999963,47.07184489999963,47.07184489999963,i,0.3315965000001597,47.42281870000079,47.42281870000079,47.42281870000079,47.42281870000079,47.42281870000079,47.42281870000079,47.705284499999834,48.888699400000405,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,48.905121300000246,50.38672030000089,50.38672030000089,50.38672030000089,50.38672030000089,50.38672030000089,50.38672030000089,50.38672030000089,55,46,67,51,67,60,50.38672030000089,52.13781299999937,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
43,42,63,51,0,4,4,4,,,,,,,,,,,None,52.13781299999937,52.13781299999937,52.13781299999937,52.13781299999937,52.13781299999937,52.13781299999937,f,0.32899729999917326,52.489396099999794,52.489396099999794,52.489396099999794,52.489396099999794,52.489396099999794,52.489396099999794,52.771106000000145,54.50428269999975,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,54.52066150000064,56.55208049999965,56.55208049999965,56.55208049999965,56.55208049999965,56.55208049999965,56.55208049999965,56.55208049999965,43,42,63,51,43,60,56.55208049999965,58.519888299999366,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
41,46,63,57,0,5,5,5,,,,,,,,,,,None,58.519888299999366,58.519888299999366,58.519888299999366,58.519888299999366,58.519888299999366,58.519888299999366,i,0.30967340000097465,58.85669430000053,58.85669430000053,58.85669430000053,58.85669430000053,58.85669430000053,58.85669430000053,59.15376069999911,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,60.48616430000038,62.11824490000072,62.11824490000072,62.11824490000072,62.11824490000072,62.11824490000072,62.11824490000072,62.11824490000072,41,46,63,57,63,60,62.11824490000072,64.10247159999926,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
45,43,63,58,0,6,6,6,,,,,,,,,,,None,64.10247159999926,64.10247159999926,64.10247159999926,64.10247159999926,64.10247159999926,64.10247159999926,i,0.30093959999976505,64.43962400000055,64.43962400000055,64.43962400000055,64.43962400000055,64.43962400000055,64.43962400000055,64.71918799999912,66.35209580000082,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,66.3687460000001,68.30021409999972,68.30021409999972,68.30021409999972,68.30021409999972,68.30021409999972,68.30021409999972,68.30021409999972,45,43,63,58,63,60,68.30021409999972,70.18480950000048,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
46,49,65,55,0,7,7,7,,,,,,,,,,,None,70.18480950000048,70.18480950000048,70.18480950000048,70.18480950000048,70.18480950000048,70.18480950000048,i,0.281164500000159,70.48916099999951,70.48916099999951,70.48916099999951,70.48916099999951,70.48916099999951,70.48916099999951,70.76819310000064,71.8842568,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,71.90119930000037,73.31619049999972,73.31619049999972,73.31619049999972,73.31619049999972,73.31619049999972,73.31619049999972,73.31619049999972,46,49,65,55,65,60,73.31619049999972,75.00058569999965,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
52,51,66,56,0,8,8,8,,,,,,,,,,,None,75.00058569999965,75.00058569999965,75.00058569999965,75.00058569999965,75.00058569999965,75.00058569999965,i,0.35192670000105863,75.38750629999959,75.38750629999959,75.38750629999959,75.38750629999959,75.38750629999959,75.38750629999959,75.66690750000089,76.71720300000015,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,76.73362520000046,78.08157709999978,78.08157709999978,78.08157709999978,78.08157709999978,78.08157709999978,78.08157709999978,78.08157709999978,52,51,66,56,66,60,78.08157709999978,80.04940410000017,,,,,,,,,,,,３０９,f,２４,2023-05-18_14h55.23.622,RL,2022.2.5,59.9944445144779,
