arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
26,62,54,53,0,9,9,9,,,,,,,,None,102.49682989998837,102.49682989998837,102.49682989998837,102.49682989998837,102.49682989998837,102.49682989998837,r,0.5491876000014599,103.06392200000118,103.06392200000118,103.06392200000118,103.06392200000118,103.06392200000118,103.06392200000118,103.36371929998859,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,105.04671629998484,107.04470599998604,107.04470599998604,107.04470599998604,107.04470599998604,107.04470599998604,107.04470599998604,107.04470599998604,26,62,53,54,62,70,107.04470599998604,108.99561449998873,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
25,69,53,53,0,10,10,10,,,,,,,,None,108.99561449998873,108.99561449998873,108.99561449998873,108.99561449998873,108.99561449998873,108.99561449998873,r,0.2719790999835823,109.29624999998487,109.29624999998487,109.29624999998487,109.29624999998487,109.29624999998487,109.29624999998487,109.57957129998249,111.22913540000445,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,111.24555679998593,113.19348560000071,113.19348560000071,113.19348560000071,113.19348560000071,113.19348560000071,113.19348560000071,113.19348560000071,25,69,53,53,69,70,113.19348560000071,114.76132769999094,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
28,51,50,62,0,11,11,11,,,,,,,,None,114.76132769999094,114.76132769999094,114.76132769999094,114.76132769999094,114.76132769999094,114.76132769999094,r,0.37138060000143014,115.1633460999874,115.1633460999874,115.1633460999874,115.1633460999874,115.1633460999874,115.1633460999874,115.44509649998508,116.57824050000636,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,116.59455949999392,118.02589749998879,118.02589749998879,118.02589749998879,118.02589749998879,118.02589749998879,118.02589749998879,118.02589749998879,28,51,62,50,51,70,118.02589749998879,119.6937828999944,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
24,53,46,59,0,12,12,12,,,,,,,,None,119.6937828999944,119.6937828999944,119.6937828999944,119.6937828999944,119.6937828999944,119.6937828999944,i,0.8280949000036344,120.5440668000083,120.5440668000083,120.5440668000083,120.5440668000083,120.5440668000083,120.5440668000083,120.82773650001036,122.06043579999823,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,122.077291900001,123.60841369998525,123.60841369998525,123.60841369998525,123.60841369998525,123.60841369998525,123.60841369998525,123.60841369998525,24,53,59,46,59,70,123.60841369998525,125.19294809998246,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
23,48,52,54,0,13,13,13,,,,,,,,None,125.19294809998246,125.19294809998246,125.19294809998246,125.19294809998246,125.19294809998246,125.19294809998246,i,0.5644590999872889,125.77658340000198,125.77658340000198,125.77658340000198,125.77658340000198,125.77658340000198,125.77658340000198,126.05986879998818,127.59269520000089,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,127.60944289999316,129.44029860000592,129.44029860000592,129.44029860000592,129.44029860000592,129.44029860000592,129.44029860000592,129.44029860000592,23,48,54,52,54,70,129.44029860000592,131.09199200000148,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
36,47,52,50,0,14,14,14,,,,,,,,None,131.09199200000148,131.09199200000148,131.09199200000148,131.09199200000148,131.09199200000148,131.09199200000148,r,0.3260720999969635,131.44456390000414,131.44456390000414,131.44456390000414,131.44456390000414,131.44456390000414,131.44456390000414,131.7420787999872,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,133.0754127999826,134.70671309999307,134.70671309999307,134.70671309999307,134.70671309999307,134.70671309999307,134.70671309999307,134.70671309999307,36,47,50,52,47,70,134.70671309999307,136.6075077999849,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
46,55,44,61,0,15,15,15,,,,,,,,None,136.6075077999849,136.6075077999849,136.6075077999849,136.6075077999849,136.6075077999849,136.6075077999849,j,0.3701967000088189,137.0114004999923,137.0114004999923,137.0114004999923,137.0114004999923,137.0114004999923,137.0114004999923,137.29119610000635,138.74075739999535,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,138.75747989999945,140.50549079998746,140.50549079998746,140.50549079998746,140.50549079998746,140.50549079998746,140.50549079998746,140.50549079998746,46,55,61,44,44,70,140.50549079998746,142.12322209999547,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
33,53,36,56,0,16,16,16,,,,,,,,None,142.12322209999547,142.12322209999547,142.12322209999547,142.12322209999547,142.12322209999547,142.12322209999547,f,0.300299399998039,142.44033839998883,142.44033839998883,142.44033839998883,142.44033839998883,142.44033839998883,142.44033839998883,142.72359589999542,143.6901066999999,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,143.706792699988,144.97160260000965,144.97160260000965,144.97160260000965,144.97160260000965,144.97160260000965,144.97160260000965,144.97160260000965,33,53,56,36,33,70,144.97160260000965,146.53953979999642,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
36,52,41,58,0,17,17,17,,,,,,,,None,146.53953979999642,146.53953979999642,146.53953979999642,146.53953979999642,146.53953979999642,146.53953979999642,i,0.3761389999999665,146.94155429999228,146.94155429999228,146.94155429999228,146.94155429999228,146.94155429999228,146.94155429999228,147.2394335999852,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,148.97283149999566,151.0036976999836,151.0036976999836,151.0036976999836,151.0036976999836,151.0036976999836,151.0036976999836,151.0036976999836,36,52,58,41,58,70,151.0036976999836,152.97142319998238,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
32,59,41,54,0,18,18,18,,,,,,,,None,152.97142319998238,152.97142319998238,152.97142319998238,152.97142319998238,152.97142319998238,152.97142319998238,i,0.4301696000038646,153.4230169999937,153.4230169999937,153.4230169999937,153.4230169999937,153.4230169999937,153.4230169999937,153.72147319998476,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,154.6218103999854,155.81939379998948,155.81939379998948,155.81939379998948,155.81939379998948,155.81939379998948,155.81939379998948,155.81939379998948,32,59,54,41,54,70,155.81939379998948,157.33713080000598,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
43,59,48,48,0,19,19,19,,,,,,,,None,157.33713080000598,157.33713080000598,157.33713080000598,157.33713080000598,157.33713080000598,157.33713080000598,r,0.38763399998424575,157.7565103000088,157.7565103000088,157.7565103000088,157.7565103000088,157.7565103000088,157.7565103000088,158.05423839998548,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,158.95401909999782,160.15196869999636,160.15196869999636,160.15196869999636,160.15196869999636,160.15196869999636,160.15196869999636,160.15196869999636,43,59,48,48,59,70,160.15196869999636,162.15333239999018,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
41,58,41,40,0,20,20,20,,,,,,,,None,162.15333239999018,162.15333239999018,162.15333239999018,162.15333239999018,162.15333239999018,162.15333239999018,r,0.3033529999956954,162.4879452000023,162.4879452000023,162.4879452000023,162.4879452000023,162.4879452000023,162.4879452000023,162.76992990000872,164.60302979999688,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,164.6199157999945,166.75095539999893,166.75095539999893,166.75095539999893,166.75095539999893,166.75095539999893,166.75095539999893,166.75095539999893,41,58,40,41,58,70,166.75095539999893,168.33541609998792,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
37,56,40,55,0,21,21,21,,,,,,,,None,168.33541609998792,168.33541609998792,168.33541609998792,168.33541609998792,168.33541609998792,168.33541609998792,r,0.44381960001192056,168.80250499999966,168.80250499999966,168.80250499999966,168.80250499999966,168.80250499999966,168.80250499999966,169.08579219999956,170.8684896999912,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,170.88531159999548,172.9664647000027,172.9664647000027,172.9664647000027,172.9664647000027,172.9664647000027,172.9664647000027,172.9664647000027,37,56,55,40,56,70,172.9664647000027,174.86748779998743,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
44,60,43,49,0,22,22,22,,,,,,,,None,174.86748779998743,174.86748779998743,174.86748779998743,174.86748779998743,174.86748779998743,174.86748779998743,r,0.44066449999809265,175.334655499988,175.334655499988,175.334655499988,175.334655499988,175.334655499988,175.334655499988,175.61800709998352,177.3342330000014,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,177.35099959999206,179.3653810999822,179.3653810999822,179.3653810999822,179.3653810999822,179.3653810999822,179.3653810999822,179.3653810999822,44,60,49,43,60,70,179.3653810999822,181.0833818000101,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
32,59,47,48,0,23,23,23,,,,,,,,None,181.0833818000101,181.0833818000101,181.0833818000101,181.0833818000101,181.0833818000101,181.0833818000101,r,0.4027162000129465,181.52052309998544,181.52052309998544,181.52052309998544,181.52052309998544,181.52052309998544,181.52052309998544,181.8166607999883,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,183.36633459999575,185.21453309999197,185.21453309999197,185.21453309999197,185.21453309999197,185.21453309999197,185.21453309999197,185.21453309999197,32,59,48,47,59,70,185.21453309999197,186.74887519999174,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
38,60,40,43,0,24,24,24,,,,,,,,None,186.74887519999174,186.74887519999174,186.74887519999174,186.74887519999174,186.74887519999174,186.74887519999174,r,0.4624906000099145,187.23559759999625,187.23559759999625,187.23559759999625,187.23559759999625,187.23559759999625,187.23559759999625,187.51595349999843,189.33212899998762,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,189.34873140000855,191.4634536000085,191.4634536000085,191.4634536000085,191.4634536000085,191.4634536000085,191.4634536000085,191.4634536000085,38,60,43,40,60,70,191.4634536000085,193.03091279999353,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
35,54,31,53,0,25,25,25,,,,,,,,None,193.03091279999353,193.03091279999353,193.03091279999353,193.03091279999353,193.03091279999353,193.03091279999353,r,0.44657239998923615,193.4982253999915,193.4982253999915,193.4982253999915,193.4982253999915,193.4982253999915,193.4982253999915,193.78152389999013,195.7144685999956,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,195.7309786999831,197.962289099989,197.962289099989,197.962289099989,197.962289099989,197.962289099989,197.962289099989,197.962289099989,35,54,53,31,54,70,197.962289099989,199.6798548999941,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
40,58,33,53,0,26,26,26,,,,,,,,None,199.6798548999941,199.6798548999941,199.6798548999941,199.6798548999941,199.6798548999941,199.6798548999941,i,0.4956761000212282,200.1970299000095,200.1970299000095,200.1970299000095,200.1970299000095,200.1970299000095,200.1970299000095,200.49675489999936,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,202.4301284000103,204.66131580001093,204.66131580001093,204.66131580001093,204.66131580001093,204.66131580001093,204.66131580001093,204.66131580001093,40,58,53,33,53,70,204.66131580001093,206.37884349998785,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
38,59,46,47,0,27,27,27,,,,,,,,None,206.37884349998785,206.37884349998785,206.37884349998785,206.37884349998785,206.37884349998785,206.37884349998785,r,0.57349469998735,206.98069609998493,206.98069609998493,206.98069609998493,206.98069609998493,206.98069609998493,206.98069609998493,207.27879099998972,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,208.1286773000029,209.27665849999175,209.27665849999175,209.27665849999175,209.27665849999175,209.27665849999175,209.27665849999175,209.27665849999175,38,59,47,46,59,70,209.27665849999175,210.99467690000893,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
36,62,47,40,0,28,28,28,,,,,,,,None,210.99467690000893,210.99467690000893,210.99467690000893,210.99467690000893,210.99467690000893,210.99467690000893,r,0.7991597999935038,211.8144192000036,211.8144192000036,211.8144192000036,211.8144192000036,211.8144192000036,211.8144192000036,212.09471849998226,213.31133100000443,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,213.32780719999573,214.82574349999777,214.82574349999777,214.82574349999777,214.82574349999777,214.82574349999777,214.82574349999777,214.82574349999777,36,62,40,47,62,70,214.82574349999777,216.64369070000248,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
30,56,43,46,0,29,29,29,,,,,,,,None,216.64369070000248,216.64369070000248,216.64369070000248,216.64369070000248,216.64369070000248,216.64369070000248,r,0.6517470999970101,217.33348870000918,217.33348870000918,217.33348870000918,217.33348870000918,217.33348870000918,217.33348870000918,217.61091709998436,218.54380009998567,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,218.56047229998512,219.7914896000002,219.7914896000002,219.7914896000002,219.7914896000002,219.7914896000002,219.7914896000002,219.7914896000002,30,56,46,43,56,70,219.7914896000002,221.7594975999964,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
42,63,51,47,0,30,30,30,,,,,,,,None,221.7594975999964,221.7594975999964,221.7594975999964,221.7594975999964,221.7594975999964,221.7594975999964,r,0.4039446999959182,222.19351579999784,222.19351579999784,222.19351579999784,222.19351579999784,222.19351579999784,222.19351579999784,222.47639309999067,223.5764063000097,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,223.5926688000036,224.99087750000763,224.99087750000763,224.99087750000763,224.99087750000763,224.99087750000763,224.99087750000763,224.99087750000763,42,63,47,51,63,70,224.99087750000763,226.79213560000062,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
47,57,47,54,0,31,31,31,,,,,,,,None,226.79213560000062,226.79213560000062,226.79213560000062,226.79213560000062,226.79213560000062,226.79213560000062,r,0.3233804000192322,227.14268819999415,227.14268819999415,227.14268819999415,227.14268819999415,227.14268819999415,227.14268819999415,227.4253286999883,228.45884139998816,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,228.47514930000762,229.80705370000214,229.80705370000214,229.80705370000214,229.80705370000214,229.80705370000214,229.80705370000214,229.80705370000214,47,57,54,47,57,70,229.80705370000214,231.62423319998197,,,,,,,,,,,,３４４,f,２２,2023-05-21_17h06.50.632,RL,2022.2.5,60.03125227378725,
