arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.04616139997961,20.04616139997961,space,16.358891299983952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
32,59,54,40,0,14,14,14,,,,,,,,,,,None,117.85374579997733,117.85374579997733,117.85374579997733,117.85374579997733,117.85374579997733,117.85374579997733,i,0.3762206000101287,118.25400349998381,118.25400349998381,118.25400349998381,118.25400349998381,118.25400349998381,118.25400349998381,118.53768749997835,119.75427899998613,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,119.77045270000235,121.2852555999998,121.2852555999998,121.2852555999998,121.2852555999998,121.2852555999998,121.2852555999998,121.2852555999998,32,54,59,40,59,60,121.2852555999998,123.06928339999286,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
34,54,53,36,0,15,15,15,,,,,,,,,,,None,123.06928339999286,123.06928339999286,123.06928339999286,123.06928339999286,123.06928339999286,123.06928339999286,i,0.3009180000226479,123.4075179999927,123.4075179999927,123.4075179999927,123.4075179999927,123.4075179999927,123.4075179999927,123.70344139999361,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,125.35296649998054,127.30086049999227,127.30086049999227,127.30086049999227,127.30086049999227,127.30086049999227,127.30086049999227,127.30086049999227,34,53,54,36,54,60,127.30086049999227,128.96861319997697,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
19,48,53,46,0,16,16,16,,,,,,,,,,,None,128.96861319997697,128.96861319997697,128.96861319997697,128.96861319997697,128.96861319997697,128.96861319997697,i,0.43873349999194033,129.43791329997475,129.43791329997475,129.43791329997475,129.43791329997475,129.43791329997475,129.43791329997475,129.73504469997715,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,131.4348798999854,133.4329673999746,133.4329673999746,133.4329673999746,133.4329673999746,133.4329673999746,133.4329673999746,133.4329673999746,19,53,48,46,48,60,133.4329673999746,135.21756739998818,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
30,49,56,34,0,17,17,17,,,,,,,,,,,None,135.21756739998818,135.21756739998818,135.21756739998818,135.21756739998818,135.21756739998818,135.21756739998818,f,0.4472263999923598,135.68568639998557,135.68568639998557,135.68568639998557,135.68568639998557,135.68568639998557,135.68568639998557,135.98468659998616,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,137.73360079998383,139.782320600003,139.782320600003,139.782320600003,139.782320600003,139.782320600003,139.782320600003,139.782320600003,30,56,49,34,30,60,139.782320600003,141.6998259999964,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
27,49,60,37,0,18,18,18,,,,,,,,,,,None,141.6998259999964,141.6998259999964,141.6998259999964,141.6998259999964,141.6998259999964,141.6998259999964,r,0.42062900000019,142.15320559998509,142.15320559998509,142.15320559998509,142.15320559998509,142.15320559998509,142.15320559998509,142.45038189998013,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,144.09944550000364,146.04763439999078,146.04763439999078,146.04763439999078,146.04763439999078,146.04763439999078,146.04763439999078,146.04763439999078,27,60,49,37,60,60,146.04763439999078,147.86556739997468,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
26,54,61,40,0,19,19,19,,,,,,,,,,,None,147.86556739997468,147.86556739997468,147.86556739997468,147.86556739997468,147.86556739997468,147.86556739997468,r,0.3649298000091221,148.25112459997763,148.25112459997763,148.25112459997763,148.25112459997763,148.25112459997763,148.25112459997763,148.53237410000293,150.4988452999969,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,150.5148491,152.77936009998666,152.77936009998666,152.77936009998666,152.77936009998666,152.77936009998666,152.77936009998666,152.77936009998666,26,61,54,40,61,60,152.77936009998666,154.49761289998423,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
22,52,56,40,0,20,20,20,,,,,,,,,,,None,154.49761289998423,154.49761289998423,154.49761289998423,154.49761289998423,154.49761289998423,154.49761289998423,r,0.2964075999916531,154.8169135999924,154.8169135999924,154.8169135999924,154.8169135999924,154.8169135999924,154.8169135999924,155.11461540000164,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,156.69717989998753,158.5785668999888,158.5785668999888,158.5785668999888,158.5785668999888,158.5785668999888,158.5785668999888,158.5785668999888,22,56,52,40,56,60,158.5785668999888,160.14634859998478,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
25,49,70,39,0,21,21,21,,,,,,,,,,,None,160.14634859998478,160.14634859998478,160.14634859998478,160.14634859998478,160.14634859998478,160.14634859998478,i,0.8808425000170246,161.04694089997793,161.04694089997793,161.04694089997793,161.04694089997793,161.04694089997793,161.04694089997793,161.32958799999324,163.19642609998118,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,163.22938659999636,165.41069849999622,165.41069849999622,165.41069849999622,165.41069849999622,165.41069849999622,165.41069849999622,165.41069849999622,25,70,49,39,49,60,165.41069849999622,167.11208209997858,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
23,51,51,37,0,22,22,22,,,,,,,,,,,None,167.11208209997858,167.11208209997858,167.11208209997858,167.11208209997858,167.11208209997858,167.11208209997858,r,0.4340853000176139,167.56564909999724,167.56564909999724,167.56564909999724,167.56564909999724,167.56564909999724,167.56564909999724,167.8621615000011,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,169.22855749999871,170.8934997000033,170.8934997000033,170.8934997000033,170.8934997000033,170.8934997000033,170.8934997000033,170.8934997000033,23,51,51,37,51,60,170.8934997000033,172.59427189998678,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
31,43,53,36,0,23,23,23,,,,,,,,,,,None,172.59427189998678,172.59427189998678,172.59427189998678,172.59427189998678,172.59427189998678,172.59427189998678,j,0.42492740001762286,173.04508119999082,173.04508119999082,173.04508119999082,173.04508119999082,173.04508119999082,173.04508119999082,173.344331899978,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,174.71103279999807,176.3753555000003,176.3753555000003,176.3753555000003,176.3753555000003,176.3753555000003,176.3753555000003,176.3753555000003,31,53,43,36,36,60,176.3753555000003,177.97666819998994,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
20,40,55,43,0,24,24,24,,,,,,,,,,,None,177.97666819998994,177.97666819998994,177.97666819998994,177.97666819998994,177.97666819998994,177.97666819998994,r,1.0197666000167374,179.03382229999988,179.03382229999988,179.03382229999988,179.03382229999988,179.03382229999988,179.03382229999988,179.310364999983,180.37628569998196,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,180.40980649998528,181.77459129999625,181.77459129999625,181.77459129999625,181.77459129999625,181.77459129999625,181.77459129999625,181.77459129999625,20,55,40,43,55,60,181.77459129999625,183.45887729999959,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
26,36,52,36,0,25,25,25,,,,,,,,,,,None,183.45887729999959,183.45887729999959,183.45887729999959,183.45887729999959,183.45887729999959,183.45887729999959,r,0.7497892999963369,184.24621319997823,184.24621319997823,184.24621319997823,184.24621319997823,184.24621319997823,184.24621319997823,184.52599619998364,185.6591223999858,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,185.675780199992,187.10744199997862,187.10744199997862,187.10744199997862,187.10744199997862,187.10744199997862,187.10744199997862,187.10744199997862,26,52,36,36,52,60,187.10744199997862,188.8411727999919,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
13,35,55,29,0,26,26,26,,,,,,,,,,,None,188.8411727999919,188.8411727999919,188.8411727999919,188.8411727999919,188.8411727999919,188.8411727999919,r,0.3630853000213392,189.2264030999795,189.2264030999795,189.2264030999795,189.2264030999795,189.2264030999795,189.2264030999795,189.5249965999974,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,190.99129320000065,192.75633859998197,192.75633859998197,192.75633859998197,192.75633859998197,192.75633859998197,192.75633859998197,192.75633859998197,13,55,35,29,55,60,192.75633859998197,194.35727589999442,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
8,42,45,32,0,27,27,27,,,,,,,,,,,None,194.35727589999442,194.35727589999442,194.35727589999442,194.35727589999442,194.35727589999442,194.35727589999442,f,0.38540549998288043,194.7748961999896,194.7748961999896,194.7748961999896,194.7748961999896,194.7748961999896,194.7748961999896,195.05735019998974,196.40696839999873,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,196.4239768999978,198.07159559999127,198.07159559999127,198.07159559999127,198.07159559999127,198.07159559999127,198.07159559999127,198.07159559999127,8,45,42,32,8,60,198.07159559999127,199.63961549999658,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
22,42,63,29,0,28,28,28,,,,,,,,,,,None,199.63961549999658,199.63961549999658,199.63961549999658,199.63961549999658,199.63961549999658,199.63961549999658,r,0.2959778000076767,199.95699959999183,199.95699959999183,199.95699959999183,199.95699959999183,199.95699959999183,199.95699959999183,200.23991219999152,201.37249129998963,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,201.38952379999682,202.82111189997522,202.82111189997522,202.82111189997522,202.82111189997522,202.82111189997522,202.82111189997522,202.82111189997522,22,63,42,29,63,60,202.82111189997522,204.52208389999578,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
25,39,57,33,0,29,29,29,,,,,,,,,,,None,204.52208389999578,204.52208389999578,204.52208389999578,204.52208389999578,204.52208389999578,204.52208389999578,r,0.34523480001371354,204.88940580000053,204.88940580000053,204.88940580000053,204.88940580000053,204.88940580000053,204.88940580000053,205.172579999984,206.22241089999443,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,206.23854829999618,207.58725839998806,207.58725839998806,207.58725839998806,207.58725839998806,207.58725839998806,207.58725839998806,207.58725839998806,25,57,39,33,57,60,207.58725839998806,209.27108779997798,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
27,48,55,25,0,30,30,30,,,,,,,,,,,None,209.27108779997798,209.27108779997798,209.27108779997798,209.27108779997798,209.27108779997798,209.27108779997798,r,0.46610879999934696,209.7566098999814,209.7566098999814,209.7566098999814,209.7566098999814,209.7566098999814,209.7566098999814,210.03795420000097,211.27121769997757,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,211.28781379997963,212.81907589998445,212.81907589998445,212.81907589998445,212.81907589998445,212.81907589998445,212.81907589998445,212.81907589998445,27,55,48,25,55,60,212.81907589998445,214.82024899998214,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
23,52,50,31,0,31,31,31,,,,,,,,,,,None,214.82024899998214,214.82024899998214,214.82024899998214,214.82024899998214,214.82024899998214,214.82024899998214,i,0.5492075000074692,215.38722799997777,215.38722799997777,215.38722799997777,215.38722799997777,215.38722799997777,215.38722799997777,215.6707880999893,217.35366689998773,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,217.37017479998758,219.35145259997807,219.35145259997807,219.35145259997807,219.35145259997807,219.35145259997807,219.35145259997807,219.35145259997807,23,50,52,31,52,60,219.35145259997807,220.9356818999804,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
23,55,49,42,0,32,32,32,,,,,,,,,,,None,220.9356818999804,220.9356818999804,220.9356818999804,220.9356818999804,220.9356818999804,220.9356818999804,r,0.3679122000175994,221.3414969999867,221.3414969999867,221.3414969999867,221.3414969999867,221.3414969999867,221.3414969999867,221.6358064999804,222.91926199998125,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,222.9358619999839,224.51719610000146,224.51719610000146,224.51719610000146,224.51719610000146,224.51719610000146,224.51719610000146,224.51719610000146,23,49,55,42,49,60,224.51719610000146,226.28501870000036,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
28,50,51,37,0,33,33,33,,,,,,,,,,,None,226.28501870000036,226.28501870000036,226.28501870000036,226.28501870000036,226.28501870000036,226.28501870000036,j,0.33307049999712035,226.65652409999166,226.65652409999166,226.65652409999166,226.65652409999166,226.65652409999166,226.65652409999166,226.9354017000005,228.0017771999992,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,228.03516359999776,229.4001150999975,229.4001150999975,229.4001150999975,229.4001150999975,229.4001150999975,229.4001150999975,229.4001150999975,28,51,50,37,37,60,229.4001150999975,230.933885299979,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
38,50,53,31,0,34,34,34,,,,,,,,,,,None,230.933885299979,230.933885299979,230.933885299979,230.933885299979,230.933885299979,230.933885299979,r,0.6151811000017915,231.57019639998907,231.57019639998907,231.57019639998907,231.57019639998907,231.57019639998907,231.57019639998907,231.86809029997676,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,233.13410840000142,234.69835520000197,234.69835520000197,234.69835520000197,234.69835520000197,234.69835520000197,234.69835520000197,234.69835520000197,38,53,50,31,53,60,234.69835520000197,236.69942849999643,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
26,42,52,27,0,35,35,35,,,,,,,,,,,None,236.69942849999643,236.69942849999643,236.69942849999643,236.69942849999643,236.69942849999643,236.69942849999643,i,0.3448515000054613,237.06678409999586,237.06678409999586,237.06678409999586,237.06678409999586,237.06678409999586,237.06678409999586,237.3670420999988,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,238.46625389999826,239.86464329998125,239.86464329998125,239.86464329998125,239.86464329998125,239.86464329998125,239.86464329998125,239.86464329998125,26,52,42,27,42,60,239.86464329998125,241.41570679997676,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
32,50,44,32,0,36,36,36,,,,,,,,,,,None,241.41570679997676,241.41570679997676,241.41570679997676,241.41570679997676,241.41570679997676,241.41570679997676,r,0.3910496000025887,241.83418109998456,241.83418109998456,241.83418109998456,241.83418109998456,241.83418109998456,241.83418109998456,242.13216939999256,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,243.31551549999858,244.79692589998012,244.79692589998012,244.79692589998012,244.79692589998012,244.79692589998012,244.79692589998012,244.79692589998012,32,44,50,32,44,60,244.79692589998012,246.33152690000134,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
24,47,33,30,0,37,37,37,,,,,,,,,,,None,246.33152690000134,246.33152690000134,246.33152690000134,246.33152690000134,246.33152690000134,246.33152690000134,r,0.3380683999857865,246.6984242000035,246.6984242000035,246.6984242000035,246.6984242000035,246.6984242000035,246.6984242000035,246.9816350999754,248.8820287999988,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,248.8980612999876,251.09561609997763,251.09561609997763,251.09561609997763,251.09561609997763,251.09561609997763,251.09561609997763,251.09561609997763,24,33,47,30,33,60,251.09561609997763,252.96382710000034,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
28,44,40,25,0,38,38,38,,,,,,,,,,,None,252.96382710000034,252.96382710000034,252.96382710000034,252.96382710000034,252.96382710000034,252.96382710000034,i,0.4384921999881044,253.432219099981,253.432219099981,253.432219099981,253.432219099981,253.432219099981,253.432219099981,253.73046779999277,255.33043519998319,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,255.34677829997963,257.2450689999969,257.2450689999969,257.2450689999969,257.2450689999969,257.2450689999969,257.2450689999969,257.2450689999969,28,40,44,25,44,60,257.2450689999969,258.77950599999167,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
41,44,40,28,0,39,39,39,,,,,,,,,,,None,258.77950599999167,258.77950599999167,258.77950599999167,258.77950599999167,258.77950599999167,258.77950599999167,j,0.3336079000146128,259.15047149997554,259.15047149997554,259.15047149997554,259.15047149997554,259.15047149997554,259.15047149997554,259.4294385999965,260.2961536999792,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,260.3126168999879,261.4776946999773,261.4776946999773,261.4776946999773,261.4776946999773,261.4776946999773,261.4776946999773,261.4776946999773,41,40,44,28,28,60,261.4776946999773,263.3449491999927,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
31,47,36,31,0,40,40,40,,,,,,,,,,,None,263.3449491999927,263.3449491999927,263.3449491999927,263.3449491999927,263.3449491999927,263.3449491999927,f,0.3182509000180289,263.7003218999889,263.7003218999889,263.7003218999889,263.7003218999889,263.7003218999889,263.7003218999889,263.979016199999,265.3448397000029,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,265.3617969999905,267.0265628999914,267.0265628999914,267.0265628999914,267.0265628999914,267.0265628999914,267.0265628999914,267.0265628999914,31,36,47,31,31,60,267.0265628999914,268.92763589997776,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
42,45,31,28,0,41,41,41,,,,,,,,,,,None,268.92763589997776,268.92763589997776,268.92763589997776,268.92763589997776,268.92763589997776,268.92763589997776,i,0.4231798999826424,269.3797747999779,269.3797747999779,269.3797747999779,269.3797747999779,269.3797747999779,269.3797747999779,269.6778800000029,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,271.11076270000194,272.84223629999906,272.84223629999906,272.84223629999906,272.84223629999906,272.84223629999906,272.84223629999906,272.84223629999906,42,31,45,28,45,60,272.84223629999906,274.84277079999447,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
41,48,39,30,0,42,42,42,,,,,,,,,,,None,274.84277079999447,274.84277079999447,274.84277079999447,274.84277079999447,274.84277079999447,274.84277079999447,i,0.369214699981967,275.2509921999881,275.2509921999881,275.2509921999881,275.2509921999881,275.2509921999881,275.2509921999881,275.5266675000021,277.0598083999939,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,277.09328829997685,278.92416299998877,278.92416299998877,278.92416299998877,278.92416299998877,278.92416299998877,278.92416299998877,278.92416299998877,41,39,48,30,48,60,278.92416299998877,280.825333899993,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
52,42,38,22,0,43,43,43,,,,,,,,,,,None,280.825333899993,280.825333899993,280.825333899993,280.825333899993,280.825333899993,280.825333899993,i,0.37942589999875054,281.2264457999845,281.2264457999845,281.2264457999845,281.2264457999845,281.2264457999845,281.2264457999845,281.5256842999952,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,283.12603679997846,285.02306399997906,285.02306399997906,285.02306399997906,285.02306399997906,285.02306399997906,285.02306399997906,285.02306399997906,52,38,42,22,42,60,285.02306399997906,287.00766129998374,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
47,43,42,38,0,44,44,44,,,,,,,,,,,None,287.00766129998374,287.00766129998374,287.00766129998374,287.00766129998374,287.00766129998374,287.00766129998374,r,0.7911232000042219,287.82477129998733,287.82477129998733,287.82477129998733,287.82477129998733,287.82477129998733,287.82477129998733,288.1242602999846,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,290.10745099998894,292.3886055999901,292.3886055999901,292.3886055999901,292.3886055999901,292.3886055999901,292.3886055999901,292.3886055999901,47,42,43,38,42,60,292.3886055999901,294.0563884000003,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
46,42,46,36,0,45,45,45,,,,,,,,,,,None,294.0563884000003,294.0563884000003,294.0563884000003,294.0563884000003,294.0563884000003,294.0563884000003,i,0.366182600002503,294.4403356999974,294.4403356999974,294.4403356999974,294.4403356999974,294.4403356999974,294.4403356999974,294.7233371999755,296.389508399996,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,296.4062633999856,298.370894599997,298.370894599997,298.370894599997,298.370894599997,298.370894599997,298.370894599997,298.370894599997,46,46,42,36,42,60,298.370894599997,300.0555484999786,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
44,44,44,32,0,46,46,46,,,,,,,,,,,None,300.0555484999786,300.0555484999786,300.0555484999786,300.0555484999786,300.0555484999786,300.0555484999786,j,0.8880914000037592,300.97577039999305,300.97577039999305,300.97577039999305,300.97577039999305,300.97577039999305,300.97577039999305,301.27212249999866,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,302.88837579998653,304.8034140999953,304.8034140999953,304.8034140999953,304.8034140999953,304.8034140999953,304.8034140999953,304.8034140999953,44,44,44,32,32,60,304.8034140999953,306.5042345999973,,,,,,,,,,,,,,,,,,,,３３１,f,２３,2023-05-21_09h00.32.824,RL,2022.2.5,59.91317382299069,
