arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
27,34,70,37,0,31,31,31,,,,,,,,,,,None,200.0491884999792,200.0491884999792,200.0491884999792,200.0491884999792,200.0491884999792,200.0491884999792,i,0.3007727000222076,200.3851531999826,200.3851531999826,200.3851531999826,200.3851531999826,200.3851531999826,200.3851531999826,200.66582349999226,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,202.0324918999977,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,202.04925149999326,203.7139288999897,203.7139288999897,203.7139288999897,203.7139288999897,203.7139288999897,203.7139288999897,203.7139288999897,27,37,70,34,70,60,203.7139288999897,205.5977741999959,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,35,73,47,0,32,32,32,,,,,,,,,,,None,205.5977741999959,205.5977741999959,205.5977741999959,205.5977741999959,205.5977741999959,205.5977741999959,i,0.32914779998827726,205.94826730000204,205.94826730000204,205.94826730000204,205.94826730000204,205.94826730000204,205.94826730000204,206.23148829999263,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,208.0814244999783,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,208.0981705999875,210.2458878000034,210.2458878000034,210.2458878000034,210.2458878000034,210.2458878000034,210.2458878000034,210.2458878000034,40,47,73,35,73,60,210.2458878000034,211.76349029998528,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,36,70,47,0,33,33,33,,,,,,,,,,,None,211.76349029998528,211.76349029998528,211.76349029998528,211.76349029998528,211.76349029998528,211.76349029998528,i,0.28702969997539185,212.08140959998127,212.08140959998127,212.08140959998127,212.08140959998127,212.08140959998127,212.08140959998127,212.38024969998514,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,213.83022579998942,215.578153999988,215.578153999988,215.578153999988,215.578153999988,215.578153999988,215.578153999988,215.578153999988,40,47,70,36,70,60,215.578153999988,217.57950999998138,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,22,73,37,0,34,34,34,,,,,,,,,,,None,217.57950999998138,217.57950999998138,217.57950999998138,217.57950999998138,217.57950999998138,217.57950999998138,i,0.3074361000035424,217.91379609997966,217.91379609997966,217.91379609997966,217.91379609997966,217.91379609997966,217.91379609997966,218.21311689997674,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,219.89604639998288,221.87718270000187,221.87718270000187,221.87718270000187,221.87718270000187,221.87718270000187,221.87718270000187,221.87718270000187,36,37,73,22,73,60,221.87718270000187,223.56186889999663,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
35,30,62,37,0,35,35,35,,,,,,,,,,,None,223.56186889999663,223.56186889999663,223.56186889999663,223.56186889999663,223.56186889999663,223.56186889999663,i,0.24410189999616705,223.8288108999841,223.8288108999841,223.8288108999841,223.8288108999841,223.8288108999841,223.8288108999841,224.111713899998,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,225.79466489999322,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,225.81132039998192,227.7930129999877,227.7930129999877,227.7930129999877,227.7930129999877,227.7930129999877,227.7930129999877,227.7930129999877,35,37,62,30,62,60,227.7930129999877,229.7773404000036,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
35,33,68,45,0,36,36,36,,,,,,,,,,,None,229.7773404000036,229.7773404000036,229.7773404000036,229.7773404000036,229.7773404000036,229.7773404000036,i,0.27642069998546503,230.07800690000295,230.07800690000295,230.07800690000295,230.07800690000295,230.07800690000295,230.07800690000295,230.37725359998876,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,231.66016929998295,233.24219739998807,233.24219739998807,233.24219739998807,233.24219739998807,233.24219739998807,233.24219739998807,233.24219739998807,35,45,68,33,68,60,233.24219739998807,234.97640169999795,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
35,34,63,44,0,37,37,37,,,,,,,,,,,None,234.97640169999795,234.97640169999795,234.97640169999795,234.97640169999795,234.97640169999795,234.97640169999795,i,0.2881117000069935,235.29672990000108,235.29672990000108,235.29672990000108,235.29672990000108,235.29672990000108,235.29672990000108,235.59337049999158,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,237.49325959998532,239.6906874999986,239.6906874999986,239.6906874999986,239.6906874999986,239.6906874999986,239.6906874999986,239.6906874999986,35,44,63,34,63,60,239.6906874999986,241.2253628000035,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,29,66,50,0,38,38,38,,,,,,,,,,,None,241.2253628000035,241.2253628000035,241.2253628000035,241.2253628000035,241.2253628000035,241.2253628000035,i,0.32753269997192547,241.5755094999913,241.5755094999913,241.5755094999913,241.5755094999913,241.5755094999913,241.5755094999913,241.86016599999857,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,243.1752506000048,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,243.1917911999917,244.8063704999804,244.8063704999804,244.8063704999804,244.8063704999804,244.8063704999804,244.8063704999804,244.8063704999804,36,50,66,29,66,60,244.8063704999804,246.5910793999792,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
39,32,68,42,0,39,39,39,,,,,,,,,,,None,246.5910793999792,246.5910793999792,246.5910793999792,246.5910793999792,246.5910793999792,246.5910793999792,i,0.36208869999973103,246.97448539998732,246.97448539998732,246.97448539998732,246.97448539998732,246.97448539998732,246.97448539998732,247.25793009999325,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,248.89096799999243,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,248.90766379999695,250.83876789998612,250.83876789998612,250.83876789998612,250.83876789998612,250.83876789998612,250.83876789998612,250.83876789998612,39,42,68,32,68,60,250.83876789998612,252.63966869999422,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
41,33,71,49,0,40,40,40,,,,,,,,,,,None,252.63966869999422,252.63966869999422,252.63966869999422,252.63966869999422,252.63966869999422,252.63966869999422,i,0.32579589998931624,252.99132339999778,252.99132339999778,252.99132339999778,252.99132339999778,252.99132339999778,252.99132339999778,253.2903309999965,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,254.23997549997875,255.4876277000003,255.4876277000003,255.4876277000003,255.4876277000003,255.4876277000003,255.4876277000003,255.4876277000003,41,49,71,33,71,60,255.4876277000003,257.08923660000437,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
38,30,56,40,0,41,41,41,,,,,,,,,,,None,257.08923660000437,257.08923660000437,257.08923660000437,257.08923660000437,257.08923660000437,257.08923660000437,i,0.6372030000202358,257.7562797999999,257.7562797999999,257.7562797999999,257.7562797999999,257.7562797999999,257.7562797999999,258.0560436999949,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,259.1560160999943,260.55360640000436,260.55360640000436,260.55360640000436,260.55360640000436,260.55360640000436,260.55360640000436,260.55360640000436,38,40,56,30,56,60,260.55360640000436,262.43820390000474,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,35,58,51,0,42,42,42,,,,,,,,,,,None,262.43820390000474,262.43820390000474,262.43820390000474,262.43820390000474,262.43820390000474,262.43820390000474,j,0.327006799983792,262.7892430999782,262.7892430999782,262.7892430999782,262.7892430999782,262.7892430999782,262.7892430999782,263.07182230000035,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,264.28809009998804,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,264.30460789997596,265.81963709997945,265.81963709997945,265.81963709997945,265.81963709997945,265.81963709997945,265.81963709997945,265.81963709997945,34,51,58,35,35,60,265.81963709997945,267.48717069998384,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
42,34,57,44,0,43,43,43,,,,,,,,,,,None,267.48717069998384,267.48717069998384,267.48717069998384,267.48717069998384,267.48717069998384,267.48717069998384,i,0.27416560001438484,267.7879550999787,267.7879550999787,267.7879550999787,267.7879550999787,267.7879550999787,267.7879550999787,268.0873883999884,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,269.7037854999944,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,269.7204476999759,271.6352498999913,271.6352498999913,271.6352498999913,271.6352498999913,271.6352498999913,271.6352498999913,271.6352498999913,42,44,57,34,57,60,271.6352498999913,273.3030427999911,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,32,66,48,0,44,44,44,,,,,,,,,,,None,273.3030427999911,273.3030427999911,273.3030427999911,273.3030427999911,273.3030427999911,273.3030427999911,i,0.2782991999993101,273.6032094999973,273.6032094999973,273.6032094999973,273.6032094999973,273.6032094999973,273.6032094999973,273.90351099998225,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,275.0530611999857,276.50086739999824,276.50086739999824,276.50086739999824,276.50086739999824,276.50086739999824,276.50086739999824,276.50086739999824,36,48,66,32,66,60,276.50086739999824,278.0188409999828,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
33,28,60,45,0,45,45,45,,,,,,,,,,,None,278.0188409999828,278.0188409999828,278.0188409999828,278.0188409999828,278.0188409999828,278.0188409999828,i,0.2841078999917954,278.34130539998296,278.34130539998296,278.34130539998296,278.34130539998296,278.34130539998296,278.34130539998296,278.6359308999963,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,280.4190426999994,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,280.4353835999791,282.5164681999886,282.5164681999886,282.5164681999886,282.5164681999886,282.5164681999886,282.5164681999886,282.5164681999886,33,45,60,28,60,60,282.5164681999886,284.1846919999807,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
31,32,64,50,0,46,46,46,,,,,,,,,,,None,284.1846919999807,284.1846919999807,284.1846919999807,284.1846919999807,284.1846919999807,284.1846919999807,i,0.2316319000092335,284.43974819997675,284.43974819997675,284.43974819997675,284.43974819997675,284.43974819997675,284.43974819997675,284.7183036999777,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,286.2511398999777,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,286.28439809998963,288.1155351999914,288.1155351999914,288.1155351999914,288.1155351999914,288.1155351999914,288.1155351999914,288.1155351999914,31,50,64,32,64,60,288.1155351999914,290.1001575999835,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,23,64,49,0,47,47,47,,,,,,,,,,,None,290.1001575999835,290.1001575999835,290.1001575999835,290.1001575999835,290.1001575999835,290.1001575999835,i,0.3535617000015918,290.48481809999794,290.48481809999794,290.48481809999794,290.48481809999794,290.48481809999794,290.48481809999794,290.78380269999616,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,291.66698439998436,292.84816789999604,292.84816789999604,292.84816789999604,292.84816789999604,292.84816789999604,292.84816789999604,292.84816789999604,36,49,64,23,64,60,292.84816789999604,294.4823372999963,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,29,67,48,0,48,48,48,,,,,,,,,,,None,294.4823372999963,294.4823372999963,294.4823372999963,294.4823372999963,294.4823372999963,294.4823372999963,i,0.39730510002118535,294.89972200000193,294.89972200000193,294.89972200000193,294.89972200000193,294.89972200000193,294.89972200000193,295.18283370000427,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,296.2661291999975,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,296.28275569999823,297.66424220000044,297.66424220000044,297.66424220000044,297.66424220000044,297.66424220000044,297.66424220000044,297.66424220000044,36,48,67,29,67,60,297.66424220000044,299.4817851999833,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,33,67,44,0,49,49,49,,,,,,,,,,,None,299.4817851999833,299.4817851999833,299.4817851999833,299.4817851999833,299.4817851999833,299.4817851999833,i,0.2641769000038039,299.7660239999823,299.7660239999823,299.7660239999823,299.7660239999823,299.7660239999823,299.7660239999823,300.04845849997946,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,301.8481167999853,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,301.86494109997875,303.9629554999992,303.9629554999992,303.9629554999992,303.9629554999992,303.9629554999992,303.9629554999992,303.9629554999992,40,44,67,33,67,60,303.9629554999992,305.5638742999872,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
38,40,60,45,0,50,50,50,,,,,,,,,,,None,305.5638742999872,305.5638742999872,305.5638742999872,305.5638742999872,305.5638742999872,305.5638742999872,i,0.3724174000089988,305.9643805999949,305.9643805999949,305.9643805999949,305.9643805999949,305.9643805999949,305.9643805999949,306.24779579997994,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,307.84738449999713,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,307.8637825999758,309.761886399996,309.761886399996,309.761886399996,309.761886399996,309.761886399996,309.761886399996,309.761886399996,38,45,60,40,60,60,309.761886399996,311.36337139998795,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,32,76,34,0,51,51,51,,,,,,,,,,,None,311.36337139998795,311.36337139998795,311.36337139998795,311.36337139998795,311.36337139998795,311.36337139998795,i,0.299321600003168,311.68178980000084,311.68178980000084,311.68178980000084,311.68178980000084,311.68178980000084,311.68178980000084,311.9804213999887,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,312.97944039999857,314.27767270000186,314.27767270000186,314.27767270000186,314.27767270000186,314.27767270000186,314.27767270000186,314.27767270000186,40,34,76,32,76,60,314.27767270000186,316.0787937999994,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
37,43,77,35,0,52,52,52,,,,,,,,,,,None,316.0787937999994,316.0787937999994,316.0787937999994,316.0787937999994,316.0787937999994,316.0787937999994,i,0.3061578999913763,316.4126987999771,316.4126987999771,316.4126987999771,316.4126987999771,316.4126987999771,316.4126987999771,316.69580389998737,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,318.01216159999603,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,318.0289680999995,319.6434683999978,319.6434683999978,319.6434683999978,319.6434683999978,319.6434683999978,319.6434683999978,319.6434683999978,37,35,77,43,77,60,319.6434683999978,321.1783417999977,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
33,33,84,34,0,53,53,53,,,,,,,,,,,None,321.1783417999977,321.1783417999977,321.1783417999977,321.1783417999977,321.1783417999977,321.1783417999977,i,0.29437509999843314,321.4952301000012,321.4952301000012,321.4952301000012,321.4952301000012,321.4952301000012,321.4952301000012,321.77836899997783,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,322.7614909999829,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,322.77816379998694,324.05955579999136,324.05955579999136,324.05955579999136,324.05955579999136,324.05955579999136,324.05955579999136,324.05955579999136,33,34,84,33,84,60,324.05955579999136,325.84363210000447,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
29,36,74,36,0,54,54,54,,,,,,,,,,,None,325.84363210000447,325.84363210000447,325.84363210000447,325.84363210000447,325.84363210000447,325.84363210000447,i,0.25895190000301227,326.13054650000413,326.13054650000413,326.13054650000413,326.13054650000413,326.13054650000413,326.13054650000413,326.41073259999393,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,327.97732279999764,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,327.99403599998914,329.8586469999864,329.8586469999864,329.8586469999864,329.8586469999864,329.8586469999864,329.8586469999864,329.8586469999864,29,36,74,36,74,60,329.8586469999864,331.47613779999665,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
29,45,68,34,0,55,55,55,,,,,,,,,,,None,331.47613779999665,331.47613779999665,331.47613779999665,331.47613779999665,331.47613779999665,331.47613779999665,i,0.25575040001422167,331.7599792999972,331.7599792999972,331.7599792999972,331.7599792999972,331.7599792999972,331.7599792999972,332.0433479999774,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,333.4262005999917,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,333.44267960000434,335.1241805999889,335.1241805999889,335.1241805999889,335.1241805999889,335.1241805999889,335.1241805999889,335.1241805999889,29,34,68,45,68,60,335.1241805999889,336.80813879999914,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
28,49,66,37,0,56,56,56,,,,,,,,,,,None,336.80813879999914,336.80813879999914,336.80813879999914,336.80813879999914,336.80813879999914,336.80813879999914,i,0.44886370000313036,337.27781239998876,337.27781239998876,337.27781239998876,337.27781239998876,337.27781239998876,337.27781239998876,337.5589546999836,338.825119599991,338.825119599991,338.825119599991,338.825119599991,338.825119599991,338.825119599991,338.8089890999836,338.825119599991,338.825119599991,338.825119599991,338.825119599991,338.825119599991,338.825119599991,338.825119599991,340.373315099976,340.373315099976,340.373315099976,340.373315099976,340.373315099976,340.373315099976,340.373315099976,28,37,66,49,66,60,340.373315099976,342.34101899998495,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
24,35,59,34,0,57,57,57,,,,,,,,,,,None,342.34101899998495,342.34101899998495,342.34101899998495,342.34101899998495,342.34101899998495,342.34101899998495,i,0.294263999996474,342.65804779998143,342.65804779998143,342.65804779998143,342.65804779998143,342.65804779998143,342.65804779998143,342.9413511999883,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,344.4408680999768,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,344.4986943999829,346.2892122999765,346.2892122999765,346.2892122999765,346.2892122999765,346.2892122999765,346.2892122999765,346.2892122999765,24,34,59,35,59,60,346.2892122999765,347.90625739999814,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
26,38,54,39,0,58,58,58,,,,,,,,,,,None,347.90625739999814,347.90625739999814,347.90625739999814,347.90625739999814,347.90625739999814,347.90625739999814,i,0.49627430000691675,348.42369480000343,348.42369480000343,348.42369480000343,348.42369480000343,348.42369480000343,348.42369480000343,348.7234559999779,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,350.20663219998823,351.9881717999815,351.9881717999815,351.9881717999815,351.9881717999815,351.9881717999815,351.9881717999815,351.9881717999815,26,39,54,38,54,60,351.9881717999815,353.6058161999972,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
28,46,54,29,0,59,59,59,,,,,,,,,,,None,353.6058161999972,353.6058161999972,353.6058161999972,353.6058161999972,353.6058161999972,353.6058161999972,r,0.34231540001928806,353.9769239999878,353.9769239999878,353.9769239999878,353.9769239999878,353.9769239999878,353.9769239999878,354.2724139999773,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,355.3557186999824,356.73725559999,356.73725559999,356.73725559999,356.73725559999,356.73725559999,356.73725559999,356.73725559999,28,29,54,46,29,60,356.73725559999,358.55475949999527,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
24,39,59,32,0,60,60,60,,,,,,,,,,,None,358.55475949999527,358.55475949999527,358.55475949999527,358.55475949999527,358.55475949999527,358.55475949999527,f,0.7306663000199478,359.3063021999842,359.3063021999842,359.3063021999842,359.3063021999842,359.3063021999842,359.3063021999842,359.5884298000019,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,361.07145439999294,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,361.0881330999837,362.869151299994,362.869151299994,362.869151299994,362.869151299994,362.869151299994,362.869151299994,362.869151299994,24,32,59,39,24,60,362.869151299994,364.83707270000014,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,41,50,30,0,61,61,61,,,,,,,,,,,None,364.83707270000014,364.83707270000014,364.83707270000014,364.83707270000014,364.83707270000014,364.83707270000014,i,0.28727279999293387,365.15407550000236,365.15407550000236,365.15407550000236,365.15407550000236,365.15407550000236,365.15407550000236,365.4375233000028,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,366.47076850000303,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,366.4870685999922,367.818732499989,367.818732499989,367.818732499989,367.818732499989,367.818732499989,367.818732499989,367.818732499989,34,30,50,41,50,60,367.818732499989,369.7366150000016,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
32,47,60,23,0,62,62,62,,,,,,,,,,,None,369.7366150000016,369.7366150000016,369.7366150000016,369.7366150000016,369.7366150000016,369.7366150000016,i,0.3580006999836769,370.11981010000454,370.11981010000454,370.11981010000454,370.11981010000454,370.11981010000454,370.11981010000454,370.40325380000286,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,372.4025449999899,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,372.41923820000375,374.7174731999985,374.7174731999985,374.7174731999985,374.7174731999985,374.7174731999985,374.7174731999985,374.7174731999985,32,23,60,47,60,60,374.7174731999985,376.40195969998604,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
30,44,68,23,0,63,63,63,,,,,,,,,,,None,376.40195969998604,376.40195969998604,376.40195969998604,376.40195969998604,376.40195969998604,376.40195969998604,i,0.3092707000032533,376.7354432999855,376.7354432999855,376.7354432999855,376.7354432999855,376.7354432999855,376.7354432999855,377.0189715999877,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,378.95147629998974,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,378.9683654999826,381.1995061999769,381.1995061999769,381.1995061999769,381.1995061999769,381.1995061999769,381.1995061999769,381.1995061999769,30,23,68,44,68,60,381.1995061999769,382.883725599997,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
