arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.63556160009466,20.63556160009466,space,3.2358323999214917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
56,47,56,52,0,32,32,32,,,,,,,,None,213.60031630005687,213.60031630005687,213.60031630005687,213.60031630005687,213.60031630005687,213.60031630005687,j,0.36292429990135133,213.98450080002658,213.98450080002658,213.98450080002658,213.98450080002658,213.98450080002658,213.98450080002658,214.28403150010854,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,215.8171079000458,217.64842920005322,217.64842920005322,217.64842920005322,217.64842920005322,217.64842920005322,217.64842920005322,217.64842920005322,52,56,47,56,56,60,217.64842920005322,219.63315910007805,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
59,49,54,57,0,33,33,33,,,,,,,,None,219.63315910007805,219.63315910007805,219.63315910007805,219.63315910007805,219.63315910007805,219.63315910007805,j,0.29940079990774393,219.95024739997461,219.95024739997461,219.95024739997461,219.95024739997461,219.95024739997461,219.95024739997461,220.23306509992108,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,222.0331514000427,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,222.0497131999582,224.1473701999057,224.1473701999057,224.1473701999057,224.1473701999057,224.1473701999057,224.1473701999057,224.1473701999057,57,59,49,54,54,60,224.1473701999057,225.89861689996906,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
61,46,47,51,0,34,34,34,,,,,,,,None,225.89861689996906,225.89861689996906,225.89861689996906,225.89861689996906,225.89861689996906,225.89861689996906,f,0.25850550015456975,226.18229150003754,226.18229150003754,226.18229150003754,226.18229150003754,226.18229150003754,226.18229150003754,226.46596570010297,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,228.26503599993885,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,228.2815221999772,230.3802849999629,230.3802849999629,230.3802849999629,230.3802849999629,230.3802849999629,230.3802849999629,230.3802849999629,51,61,46,47,51,60,230.3802849999629,232.34700020006858,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
51,42,50,58,0,35,35,35,,,,,,,,None,232.34700020006858,232.34700020006858,232.34700020006858,232.34700020006858,232.34700020006858,232.34700020006858,j,0.395417399937287,232.7656698001083,232.7656698001083,232.7656698001083,232.7656698001083,232.7656698001083,232.7656698001083,233.0479987000581,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,235.04787950008176,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,235.06388489995152,237.36193359992467,237.36193359992467,237.36193359992467,237.36193359992467,237.36193359992467,237.36193359992467,237.36193359992467,58,51,42,50,50,60,237.36193359992467,239.19664980005473,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
60,34,46,57,0,36,36,36,,,,,,,,None,239.19664980005473,239.19664980005473,239.19664980005473,239.19664980005473,239.19664980005473,239.19664980005473,i,0.30066080018877983,239.53474749997258,239.53474749997258,239.53474749997258,239.53474749997258,239.53474749997258,239.53474749997258,239.813445399981,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,241.69631520006806,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,241.7130531000439,243.8943970000837,243.8943970000837,243.8943970000837,243.8943970000837,243.8943970000837,243.8943970000837,243.8943970000837,57,60,34,46,34,60,243.8943970000837,245.6120800001081,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
61,43,40,53,0,37,37,37,,,,,,,,None,245.6120800001081,245.6120800001081,245.6120800001081,245.6120800001081,245.6120800001081,245.6120800001081,r,0.31257730000652373,245.94988299999386,245.94988299999386,245.94988299999386,245.94988299999386,245.94988299999386,245.94988299999386,246.2456966000609,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,247.86183080007322,249.77632350008935,249.77632350008935,249.77632350008935,249.77632350008935,249.77632350008935,249.77632350008935,249.77632350008935,53,61,43,40,61,60,249.77632350008935,251.77794960001484,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
61,44,52,51,0,38,38,38,,,,,,,,None,251.77794960001484,251.77794960001484,251.77794960001484,251.77794960001484,251.77794960001484,251.77794960001484,r,0.40606820001266897,252.2123610000126,252.2123610000126,252.2123610000126,252.2123610000126,252.2123610000126,252.2123610000126,252.4946987000294,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,254.49368460010737,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,254.51082480000332,256.80860550003126,256.80860550003126,256.80860550003126,256.80860550003126,256.80860550003126,256.80860550003126,256.80860550003126,51,61,44,52,61,60,256.80860550003126,258.4423003999982,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
47,37,44,54,0,39,39,39,,,,,,,,None,258.4423003999982,258.4423003999982,258.4423003999982,258.4423003999982,258.4423003999982,258.4423003999982,f,0.31398830004036427,258.7768314999994,258.7768314999994,258.7768314999994,258.7768314999994,258.7768314999994,258.7768314999994,259.0593320000917,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,260.3263584000524,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,260.3430943998974,261.9073282999452,261.9073282999452,261.9073282999452,261.9073282999452,261.9073282999452,261.9073282999452,261.9073282999452,54,47,37,44,54,60,261.9073282999452,263.77567579993047,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
52,38,43,55,0,40,40,40,,,,,,,,None,263.77567579993047,263.77567579993047,263.77567579993047,263.77567579993047,263.77567579993047,263.77567579993047,r,0.3239414000418037,264.1287388999481,264.1287388999481,264.1287388999481,264.1287388999481,264.1287388999481,264.1287388999481,264.4255200999323,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,265.6584167999681,267.1898431999143,267.1898431999143,267.1898431999143,267.1898431999143,267.1898431999143,267.1898431999143,267.1898431999143,55,52,38,43,52,60,267.1898431999143,268.7083332000766,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
50,43,48,45,0,41,41,41,,,,,,,,None,268.7083332000766,268.7083332000766,268.7083332000766,268.7083332000766,268.7083332000766,268.7083332000766,j,0.35526180011220276,269.0938889000099,269.0938889000099,269.0938889000099,269.0938889000099,269.0938889000099,269.0938889000099,269.3914008999709,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,271.0411461999174,272.98904670006596,272.98904670006596,272.98904670006596,272.98904670006596,272.98904670006596,272.98904670006596,272.98904670006596,45,50,43,48,48,60,272.98904670006596,274.62317249993794,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
48,42,38,59,0,42,42,42,,,,,,,,None,274.62317249993794,274.62317249993794,274.62317249993794,274.62317249993794,274.62317249993794,274.62317249993794,f,0.26455159997567534,274.90833669994026,274.90833669994026,274.90833669994026,274.90833669994026,274.90833669994026,274.90833669994026,275.20710409991443,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,277.1234969000798,279.3377306999173,279.3377306999173,279.3377306999173,279.3377306999173,279.3377306999173,279.3377306999173,279.3377306999173,59,48,42,38,59,60,279.3377306999173,281.27210450009443,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
40,41,39,47,0,43,43,43,,,,,,,,None,281.27210450009443,281.27210450009443,281.27210450009443,281.27210450009443,281.27210450009443,281.27210450009443,j,0.3255956000648439,281.6227267999202,281.6227267999202,281.6227267999202,281.6227267999202,281.6227267999202,281.6227267999202,281.9059852999635,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,283.3722280000802,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,283.38869319995865,285.1365888998844,285.1365888998844,285.1365888998844,285.1365888998844,285.1365888998844,285.1365888998844,285.1365888998844,47,40,41,39,39,60,285.1365888998844,286.82156489999034,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
35,41,31,56,0,44,44,44,,,,,,,,None,286.82156489999034,286.82156489999034,286.82156489999034,286.82156489999034,286.82156489999034,286.82156489999034,f,0.2786693999078125,287.12339730001986,287.12339730001986,287.12339730001986,287.12339730001986,287.12339730001986,287.12339730001986,287.4051387999207,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,288.7212139000185,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,288.73782110004686,290.3528523000423,290.3528523000423,290.3528523000423,290.3528523000423,290.3528523000423,290.3528523000423,290.3528523000423,56,35,41,31,56,60,290.3528523000423,292.0873485999182,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
37,41,30,54,0,45,45,45,,,,,,,,None,292.0873485999182,292.0873485999182,292.0873485999182,292.0873485999182,292.0873485999182,292.0873485999182,i,0.3523929000366479,292.4749304000288,292.4749304000288,292.4749304000288,292.4749304000288,292.4749304000288,292.4749304000288,292.7540583999362,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,294.62053740001284,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,294.6371752000414,296.80171689996496,296.80171689996496,296.80171689996496,296.80171689996496,296.80171689996496,296.80171689996496,296.80171689996496,54,37,41,30,41,60,296.80171689996496,298.6689655999653,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
35,33,42,50,0,46,46,46,,,,,,,,None,298.6689655999653,298.6689655999653,298.6689655999653,298.6689655999653,298.6689655999653,298.6689655999653,f,0.30553180002607405,299.00744650000706,299.00744650000706,299.00744650000706,299.00744650000706,299.00744650000706,299.00744650000706,299.2865172000602,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,301.13626609998755,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,301.16949529992417,303.31701799994335,303.31701799994335,303.31701799994335,303.31701799994335,303.31701799994335,303.31701799994335,303.31701799994335,50,35,33,42,50,60,303.31701799994335,305.05199710000306,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
37,41,38,65,0,47,47,47,,,,,,,,None,305.05199710000306,305.05199710000306,305.05199710000306,305.05199710000306,305.05199710000306,305.05199710000306,r,0.3192674999590963,305.40208119992167,305.40208119992167,305.40208119992167,305.40208119992167,305.40208119992167,305.40208119992167,305.6852766999509,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,306.7187985999044,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,306.7348472001031,308.06653090007603,308.06653090007603,308.06653090007603,308.06653090007603,308.06653090007603,308.06653090007603,308.06653090007603,65,37,41,38,37,60,308.06653090007603,310.01728360005654,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
27,36,41,57,0,48,48,48,,,,,,,,None,310.01728360005654,310.01728360005654,310.01728360005654,310.01728360005654,310.01728360005654,310.01728360005654,i,0.30976870004087687,310.35106880008243,310.35106880008243,310.35106880008243,310.35106880008243,310.35106880008243,310.35106880008243,310.63414449989796,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,312.1343207000755,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,312.1504691999871,313.9487461000681,313.9487461000681,313.9487461000681,313.9487461000681,313.9487461000681,313.9487461000681,313.9487461000681,57,27,36,41,36,60,313.9487461000681,315.7665468000341,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
21,39,43,54,0,49,49,49,,,,,,,,None,315.7665468000341,315.7665468000341,315.7665468000341,315.7665468000341,315.7665468000341,315.7665468000341,j,0.25693159992806613,316.0502778000664,316.0502778000664,316.0502778000664,316.0502778000664,316.0502778000664,316.0502778000664,316.34966750000603,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,317.6660408999305,319.28124010004103,319.28124010004103,319.28124010004103,319.28124010004103,319.28124010004103,319.28124010004103,319.28124010004103,54,21,39,43,43,60,319.28124010004103,321.03192050009966,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
21,32,48,56,0,50,50,50,,,,,,,,None,321.03192050009966,321.03192050009966,321.03192050009966,321.03192050009966,321.03192050009966,321.03192050009966,f,0.3003434999845922,321.36880680010654,321.36880680010654,321.36880680010654,321.36880680010654,321.36880680010654,321.36880680010654,321.6492049000226,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,323.29857910005376,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,323.3152358001098,325.26326710009016,325.26326710009016,325.26326710009016,325.26326710009016,325.26326710009016,325.26326710009016,325.26326710009016,56,21,32,48,56,60,325.26326710009016,326.9813375000376,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
28,39,37,56,0,51,51,51,,,,,,,,None,326.9813375000376,326.9813375000376,326.9813375000376,326.9813375000376,326.9813375000376,326.9813375000376,f,0.32568640005774796,327.3319812999107,327.3319812999107,327.3319812999107,327.3319812999107,327.3319812999107,327.3319812999107,327.63136840006337,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,329.5140309999697,331.69556539994664,331.69556539994664,331.69556539994664,331.69556539994664,331.69556539994664,331.69556539994664,331.69556539994664,56,28,39,37,56,60,331.69556539994664,333.44671309995465,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
23,36,46,56,0,52,52,52,,,,,,,,None,333.44671309995465,333.44671309995465,333.44671309995465,333.44671309995465,333.44671309995465,333.44671309995465,f,0.2679876999463886,333.7522358999122,333.7522358999122,333.7522358999122,333.7522358999122,333.7522358999122,333.7522358999122,334.04713280010037,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,335.0803070999682,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,335.0964925000444,336.4277526999358,336.4277526999358,336.4277526999358,336.4277526999358,336.4277526999358,336.4277526999358,336.4277526999358,56,23,36,46,56,60,336.4277526999358,338.14564260002226,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
25,44,32,51,0,53,53,53,,,,,,,,None,338.14564260002226,338.14564260002226,338.14564260002226,338.14564260002226,338.14564260002226,338.14564260002226,f,0.2905218000523746,338.464255400002,338.464255400002,338.464255400002,338.464255400002,338.464255400002,338.464255400002,338.746394299902,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,340.01248049992137,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,340.02906730002724,341.5933590999339,341.5933590999339,341.5933590999339,341.5933590999339,341.5933590999339,341.5933590999339,341.5933590999339,51,25,44,32,51,60,341.5933590999339,343.3117978000082,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
27,40,42,52,0,54,54,54,,,,,,,,None,343.3117978000082,343.3117978000082,343.3117978000082,343.3117978000082,343.3117978000082,343.3117978000082,j,0.28199389996007085,343.6124032998923,343.6124032998923,343.6124032998923,343.6124032998923,343.6124032998923,343.6124032998923,343.8954574998934,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,345.57845859997906,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,345.5951270000078,347.57594510004856,347.57594510004856,347.57594510004856,347.57594510004856,347.57594510004856,347.57594510004856,347.57594510004856,52,27,40,42,42,60,347.57594510004856,349.3773465999402,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
32,49,44,54,0,55,55,55,,,,,,,,None,349.3773465999402,349.3773465999402,349.3773465999402,349.3773465999402,349.3773465999402,349.3773465999402,r,0.29673709999769926,349.6942930999212,349.6942930999212,349.6942930999212,349.6942930999212,349.6942930999212,349.6942930999212,349.97717369999737,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,351.4276542000007,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,351.44379030005075,353.1918001000304,353.1918001000304,353.1918001000304,353.1918001000304,353.1918001000304,353.1918001000304,353.1918001000304,54,32,49,44,32,60,353.1918001000304,354.92614650004543,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
29,43,40,54,0,56,56,56,,,,,,,,None,354.92614650004543,354.92614650004543,354.92614650004543,354.92614650004543,354.92614650004543,354.92614650004543,i,0.47993699996732175,355.42805269989185,355.42805269989185,355.42805269989185,355.42805269989185,355.42805269989185,355.42805269989185,355.7098477000836,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,357.3932767000515,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,357.40950750000775,359.3909662000369,359.3909662000369,359.3909662000369,359.3909662000369,359.3909662000369,359.3909662000369,359.3909662000369,54,29,43,40,43,60,359.3909662000369,361.1926146999467,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
19,36,48,59,0,57,57,57,,,,,,,,None,361.1926146999467,361.1926146999467,361.1926146999467,361.1926146999467,361.1926146999467,361.1926146999467,f,0.2718283999711275,361.4927471000701,361.4927471000701,361.4927471000701,361.4927471000701,361.4927471000701,361.4927471000701,361.77533539989963,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,362.74159960006364,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,362.7999342000112,364.05636489996687,364.05636489996687,364.05636489996687,364.05636489996687,364.05636489996687,364.05636489996687,364.05636489996687,59,19,36,48,59,60,364.05636489996687,365.7411632000003,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
38,40,48,57,0,58,58,58,,,,,,,,None,365.7411632000003,365.7411632000003,365.7411632000003,365.7411632000003,365.7411632000003,365.7411632000003,f,0.30363320000469685,366.0765480999835,366.0765480999835,366.0765480999835,366.0765480999835,366.0765480999835,366.0765480999835,366.37470829999074,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,368.2574674000498,370.4384278000798,370.4384278000798,370.4384278000798,370.4384278000798,370.4384278000798,370.4384278000798,370.4384278000798,57,38,40,48,57,60,370.4384278000798,372.13976799999364,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
29,38,51,64,0,59,59,59,,,,,,,,None,372.13976799999364,372.13976799999364,372.13976799999364,372.13976799999364,372.13976799999364,372.13976799999364,f,0.5354001999367028,372.71096480009146,372.71096480009146,372.71096480009146,372.71096480009146,372.71096480009146,372.71096480009146,372.98996699997224,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,374.6896937000565,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,374.72294249990955,376.72126260004006,376.72126260004006,376.72126260004006,376.72126260004006,376.72126260004006,376.72126260004006,376.72126260004006,64,29,38,51,64,60,376.72126260004006,378.5219068999868,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
27,44,51,70,0,60,60,60,,,,,,,,None,378.5219068999868,378.5219068999868,378.5219068999868,378.5219068999868,378.5219068999868,378.5219068999868,f,0.2805588999763131,378.8234395000618,378.8234395000618,378.8234395000618,378.8234395000618,378.8234395000618,378.8234395000618,379.1055022000801,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,380.2886258000508,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,380.30527810007334,381.78655380010605,381.78655380010605,381.78655380010605,381.78655380010605,381.78655380010605,381.78655380010605,381.78655380010605,70,27,44,51,70,60,381.78655380010605,383.6209553000517,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
32,51,49,61,0,61,61,61,,,,,,,,None,383.6209553000517,383.6209553000517,383.6209553000517,383.6209553000517,383.6209553000517,383.6209553000517,f,0.49848080007359385,384.1381717999466,384.1381717999466,384.1381717999466,384.1381717999466,384.1381717999466,384.1381717999466,384.4217383998912,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,386.2548611999955,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,386.2710839000065,388.40272010001354,388.40272010001354,388.40272010001354,388.40272010001354,388.40272010001354,388.40272010001354,388.40272010001354,61,32,51,49,61,60,388.40272010001354,390.33666769997217,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
42,51,55,52,0,62,62,62,,,,,,,,None,390.33666769997217,390.33666769997217,390.33666769997217,390.33666769997217,390.33666769997217,390.33666769997217,i,0.314987099962309,390.6729772000108,390.6729772000108,390.6729772000108,390.6729772000108,390.6729772000108,390.6729772000108,390.97031589993276,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,392.65338920010254,394.63444470008835,394.63444470008835,394.63444470008835,394.63444470008835,394.63444470008835,394.63444470008835,394.63444470008835,52,42,51,55,51,60,394.63444470008835,396.5023314000573,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
28,55,51,67,0,63,63,63,,,,,,,,None,396.5023314000573,396.5023314000573,396.5023314000573,396.5023314000573,396.5023314000573,396.5023314000573,j,0.3084293999709189,396.83615390001796,396.83615390001796,396.83615390001796,396.83615390001796,396.83615390001796,396.83615390001796,397.1196252000518,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,399.1025825000834,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,399.1191912998911,401.39990819990635,401.39990819990635,401.39990819990635,401.39990819990635,401.39990819990635,401.39990819990635,401.39990819990635,67,28,55,51,51,60,401.39990819990635,403.05124530009925,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
34,57,51,58,0,64,64,64,,,,,,,,None,403.05124530009925,403.05124530009925,403.05124530009925,403.05124530009925,403.05124530009925,403.05124530009925,f,0.2732100000139326,403.35151740000583,403.35151740000583,403.35151740000583,403.35151740000583,403.35151740000583,403.35151740000583,403.63502519996837,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,404.63460380001925,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,404.6511335000396,405.9495725000743,405.9495725000743,405.9495725000743,405.9495725000743,405.9495725000743,405.9495725000743,405.9495725000743,58,34,57,51,58,60,405.9495725000743,407.55006320006214,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
