arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
44,44,52,59,0,9,9,9,,,,,,,,,,,None,79.12054999999964,79.12054999999964,79.12054999999964,79.12054999999964,79.12054999999964,79.12054999999964,i,1.1912069999998494,80.33929089999947,80.33929089999947,80.33929089999947,80.33929089999947,80.33929089999947,80.33929089999947,80.63728269999956,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,82.03740560000006,83.73551640000005,83.73551640000005,83.73551640000005,83.73551640000005,83.73551640000005,83.73551640000005,83.73551640000005,44,44,59,52,59,60,83.73551640000005,85.68649539999933,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
50,49,54,66,0,10,10,10,,,,,,,,,,,None,85.68649539999933,85.68649539999933,85.68649539999933,85.68649539999933,85.68649539999933,85.68649539999933,f,0.31198160000167263,86.02123369999936,86.02123369999936,86.02123369999936,86.02123369999936,86.02123369999936,86.02123369999936,86.30402669999967,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,87.93665349999901,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,87.95271639999919,89.88420299999962,89.88420299999962,89.88420299999962,89.88420299999962,89.88420299999962,89.88420299999962,89.88420299999962,50,49,66,54,50,60,89.88420299999962,91.60194330000013,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
41,51,50,64,0,11,11,11,,,,,,,,,,,None,91.60194330000013,91.60194330000013,91.60194330000013,91.60194330000013,91.60194330000013,91.60194330000013,i,0.4925722999996651,92.12002799999937,92.12002799999937,92.12002799999937,92.12002799999937,92.12002799999937,92.12002799999937,92.40221949999977,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,94.23505900000055,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,94.25170380000054,96.36628869999913,96.36628869999913,96.36628869999913,96.36628869999913,96.36628869999913,96.36628869999913,96.36628869999913,41,51,64,50,64,60,96.36628869999913,98.30106630000046,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
47,46,53,61,0,12,12,12,,,,,,,,,,,None,98.30106630000046,98.30106630000046,98.30106630000046,98.30106630000046,98.30106630000046,98.30106630000046,i,0.4341586999998981,98.77275399999962,98.77275399999962,98.77275399999962,98.77275399999962,98.77275399999962,98.77275399999962,99.05131090000032,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,101.017199599999,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,101.03402219999953,103.29859949999991,103.29859949999991,103.29859949999991,103.29859949999991,103.29859949999991,103.29859949999991,103.29859949999991,47,46,61,53,61,60,103.29859949999991,105.01640279999992,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
39,47,52,62,0,13,13,13,,,,,,,,,,,None,105.01640279999992,105.01640279999992,105.01640279999992,105.01640279999992,105.01640279999992,105.01640279999992,f,0.2974589000004926,105.33477060000041,105.33477060000041,105.33477060000041,105.33477060000041,105.33477060000041,105.33477060000041,105.61647350000021,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,106.66664209999908,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,106.68285920000017,108.0310499999996,108.0310499999996,108.0310499999996,108.0310499999996,108.0310499999996,108.0310499999996,108.0310499999996,39,47,62,52,39,60,108.0310499999996,109.99893949999932,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
47,46,54,60,0,14,14,14,,,,,,,,,,,None,109.99893949999932,109.99893949999932,109.99893949999932,109.99893949999932,109.99893949999932,109.99893949999932,r,0.6319136999991315,110.64979529999982,110.64979529999982,110.64979529999982,110.64979529999982,110.64979529999982,110.64979529999982,110.93271239999922,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,111.76536510000005,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,111.78201009999975,112.91355470000053,112.91355470000053,112.91355470000053,112.91355470000053,112.91355470000053,112.91355470000053,112.91355470000053,47,46,60,54,46,60,112.91355470000053,114.44829430000027,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
46,44,55,57,0,15,15,15,,,,,,,,,,,None,114.44829430000027,114.44829430000027,114.44829430000027,114.44829430000027,114.44829430000027,114.44829430000027,j,0.6407389000014518,115.11504400000013,115.11504400000013,115.11504400000013,115.11504400000013,115.11504400000013,115.11504400000013,115.39776940000047,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,116.48133699999926,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,116.49806390000049,117.87945140000011,117.87945140000011,117.87945140000011,117.87945140000011,117.87945140000011,117.87945140000011,117.87945140000011,46,44,57,55,55,60,117.87945140000011,119.76426829999946,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
52,48,57,53,0,16,16,16,,,,,,,,,,,None,119.76426829999946,119.76426829999946,119.76426829999946,119.76426829999946,119.76426829999946,119.76426829999946,j,0.5344507000008889,120.33688079999956,120.33688079999956,120.33688079999956,120.33688079999956,120.33688079999956,120.33688079999956,120.61403570000039,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,121.79732119999971,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,121.81385020000016,123.29489250000006,123.29489250000006,123.29489250000006,123.29489250000006,123.29489250000006,123.29489250000006,123.29489250000006,52,48,53,57,57,60,123.29489250000006,125.1458492999991,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
45,45,49,61,0,17,17,17,,,,,,,,,,,None,125.1458492999991,125.1458492999991,125.1458492999991,125.1458492999991,125.1458492999991,125.1458492999991,j,0.4884743000002345,125.66346580000027,125.66346580000027,125.66346580000027,125.66346580000027,125.66346580000027,125.66346580000027,125.9461969999993,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,127.04629899999964,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,127.06275559999995,128.46078370000032,128.46078370000032,128.46078370000032,128.46078370000032,128.46078370000032,128.46078370000032,128.46078370000032,45,45,61,49,49,60,128.46078370000032,130.0453180000004,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
41,45,55,64,0,18,18,18,,,,,,,,,,,None,130.0453180000004,130.0453180000004,130.0453180000004,130.0453180000004,130.0453180000004,130.0453180000004,r,0.4863820000009582,130.56222770000022,130.56222770000022,130.56222770000022,130.56222770000022,130.56222770000022,130.56222770000022,130.84583939999902,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,132.7615750999994,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,132.7784159999992,134.99317399999927,134.99317399999927,134.99317399999927,134.99317399999927,134.99317399999927,134.99317399999927,134.99317399999927,41,45,64,55,45,60,134.99317399999927,136.97772919999989,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
51,39,41,60,0,19,19,19,,,,,,,,,,,None,136.97772919999989,136.97772919999989,136.97772919999989,136.97772919999989,136.97772919999989,136.97772919999989,i,0.334430799999609,137.34927860000062,137.34927860000062,137.34927860000062,137.34927860000062,137.34927860000062,137.34927860000062,137.62792309999895,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,138.7607551000001,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,138.77755380000053,140.2086629000005,140.2086629000005,140.2086629000005,140.2086629000005,140.2086629000005,140.2086629000005,140.2086629000005,51,39,60,41,60,60,140.2086629000005,142.12698339999952,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
55,39,44,61,0,20,20,20,,,,,,,,,,,None,142.12698339999952,142.12698339999952,142.12698339999952,142.12698339999952,142.12698339999952,142.12698339999952,f,0.32488050000029034,142.47694500000034,142.47694500000034,142.47694500000034,142.47694500000034,142.47694500000034,142.47694500000034,142.76022399999965,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,143.74366530000043,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,143.7597034999999,145.04143040000054,145.04143040000054,145.04143040000054,145.04143040000054,145.04143040000054,145.04143040000054,145.04143040000054,55,39,61,44,55,60,145.04143040000054,146.97563049999917,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
52,41,49,68,0,21,21,21,,,,,,,,,,,None,146.97563049999917,146.97563049999917,146.97563049999917,146.97563049999917,146.97563049999917,146.97563049999917,r,0.8790917999995145,147.8760474999999,147.8760474999999,147.8760474999999,147.8760474999999,147.8760474999999,147.8760474999999,148.15915949999908,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,149.8754571999998,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,149.89230490000045,151.90704779999942,151.90704779999942,151.90704779999942,151.90704779999942,151.90704779999942,151.90704779999942,151.90704779999942,52,41,68,49,41,60,151.90704779999942,153.4913976000007,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
56,47,60,66,0,22,22,22,,,,,,,,,,,None,153.4913976000007,153.4913976000007,153.4913976000007,153.4913976000007,153.4913976000007,153.4913976000007,j,0.2294185999999172,153.74260270000013,153.74260270000013,153.74260270000013,153.74260270000013,153.74260270000013,153.74260270000013,154.02459069999895,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,155.4248088000004,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,155.44131430000016,157.1391910000002,157.1391910000002,157.1391910000002,157.1391910000002,157.1391910000002,157.1391910000002,157.1391910000002,56,47,66,60,60,60,157.1391910000002,158.94036570000026,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
42,49,45,61,0,23,23,23,,,,,,,,,,,None,158.94036570000026,158.94036570000026,158.94036570000026,158.94036570000026,158.94036570000026,158.94036570000026,r,1.029674299999897,159.9905844999994,159.9905844999994,159.9905844999994,159.9905844999994,159.9905844999994,159.9905844999994,160.27395119999892,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,161.7068593999993,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,161.72349329999997,163.45509239999956,163.45509239999956,163.45509239999956,163.45509239999956,163.45509239999956,163.45509239999956,163.45509239999956,42,49,61,45,49,60,163.45509239999956,165.35539339999923,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
39,56,54,55,0,24,24,24,,,,,,,,,,,None,165.35539339999923,165.35539339999923,165.35539339999923,165.35539339999923,165.35539339999923,165.35539339999923,i,0.23952319999989413,165.62292399999933,165.62292399999933,165.62292399999933,165.62292399999933,165.62292399999933,165.62292399999933,165.9063339000004,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,167.1560258999998,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,167.17233040000065,168.72052389999953,168.72052389999953,168.72052389999953,168.72052389999953,168.72052389999953,168.72052389999953,168.72052389999953,39,56,55,54,55,60,168.72052389999953,170.4883334999995,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
43,52,52,61,0,25,25,25,,,,,,,,,,,None,170.4883334999995,170.4883334999995,170.4883334999995,170.4883334999995,170.4883334999995,170.4883334999995,f,0.2830661999996664,170.78963269999986,170.78963269999986,170.78963269999986,170.78963269999986,170.78963269999986,170.78963269999986,171.0721711999995,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,171.97142390000045,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,171.98833580000064,173.1867201999994,173.1867201999994,173.1867201999994,173.1867201999994,173.1867201999994,173.1867201999994,173.1867201999994,43,52,61,52,43,60,173.1867201999994,175.02056939999966,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
43,45,59,68,0,26,26,26,,,,,,,,,,,None,175.02056939999966,175.02056939999966,175.02056939999966,175.02056939999966,175.02056939999966,175.02056939999966,i,0.8431696000006923,175.88950959999966,175.88950959999966,175.88950959999966,175.88950959999966,175.88950959999966,175.88950959999966,176.17106749999948,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,177.0378335000005,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,177.05383729999994,178.2190258999999,178.2190258999999,178.2190258999999,178.2190258999999,178.2190258999999,178.2190258999999,178.2190258999999,43,45,68,59,68,60,178.2190258999999,179.7370919999994,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
38,49,56,77,0,27,27,27,,,,,,,,,,,None,179.7370919999994,179.7370919999994,179.7370919999994,179.7370919999994,179.7370919999994,179.7370919999994,j,1.0229397000002791,180.78911189999963,180.78911189999963,180.78911189999963,180.78911189999963,180.78911189999963,180.78911189999963,181.07043990000057,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,182.26997630000005,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,182.28680600000007,183.78476969999974,183.78476969999974,183.78476969999974,183.78476969999974,183.78476969999974,183.78476969999974,183.78476969999974,38,49,77,56,56,60,183.78476969999974,185.5857875999991,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
39,49,46,65,0,28,28,28,,,,,,,,,,,None,185.5857875999991,185.5857875999991,185.5857875999991,185.5857875999991,185.5857875999991,185.5857875999991,r,0.5162005999991379,186.1193972000001,186.1193972000001,186.1193972000001,186.1193972000001,186.1193972000001,186.1193972000001,186.41904989999966,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,187.3356146999995,188.5506248999991,188.5506248999991,188.5506248999991,188.5506248999991,188.5506248999991,188.5506248999991,188.5506248999991,39,49,65,46,49,60,188.5506248999991,190.15186619999986,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
51,47,50,64,0,29,29,29,,,,,,,,,,,None,190.15186619999986,190.15186619999986,190.15186619999986,190.15186619999986,190.15186619999986,190.15186619999986,i,0.3168040000000474,190.50742919999902,190.50742919999902,190.50742919999902,190.50742919999902,190.50742919999902,190.50742919999902,190.80194780000056,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,191.8184301000001,193.1330127000001,193.1330127000001,193.1330127000001,193.1330127000001,193.1330127000001,193.1330127000001,193.1330127000001,51,47,64,50,64,60,193.1330127000001,194.81782070000008,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
44,44,49,61,0,30,30,30,,,,,,,,,,,None,194.81782070000008,194.81782070000008,194.81782070000008,194.81782070000008,194.81782070000008,194.81782070000008,i,0.5215733999993972,195.3707128999995,195.3707128999995,195.3707128999995,195.3707128999995,195.3707128999995,195.3707128999995,195.6672634000006,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,196.78391949999968,198.1987097000001,198.1987097000001,198.1987097000001,198.1987097000001,198.1987097000001,198.1987097000001,198.1987097000001,44,44,61,49,61,60,198.1987097000001,200.18285660000038,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
48,56,56,59,0,31,31,31,,,,,,,,,,,None,200.18285660000038,200.18285660000038,200.18285660000038,200.18285660000038,200.18285660000038,200.18285660000038,f,0.5664902999997139,200.76732869999978,200.76732869999978,200.76732869999978,200.76732869999978,200.76732869999978,200.76732869999978,201.0499431999997,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,202.0329029000004,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,202.04975139999988,203.33122989999902,203.33122989999902,203.33122989999902,203.33122989999902,203.33122989999902,203.33122989999902,203.33122989999902,48,56,59,56,48,60,203.33122989999902,205.21542339999905,,,,,,,,,,,,３１９,f,１９,2023-05-19_10h48.24.550,RL,2022.2.5,59.925129543134815,
