arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,46.63503380000475,46.63503380000475,space,6.0818416999827605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
25,48,67,59,0,0,0,0,,,,,52.73039660000359,52.73039660000359,57.729979800002184,57.729979800002184,57.729979800002184,58.7320876000158,None,58.7320876000158,58.7320876000158,58.7320876000158,58.7320876000158,58.7320876000158,58.7320876000158,r,1.4356477000110317,60.20347080001375,60.20347080001375,60.20347080001375,60.20347080001375,60.20347080001375,60.20347080001375,60.49785420001717,61.69732480001403,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,61.71510510001099,63.267383500002325,63.267383500002325,63.267383500002325,63.267383500002325,63.267383500002325,63.267383500002325,63.267383500002325,67,59,48,25,59,70,63.267383500002325,64.93037720001303,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
32,46,44,65,0,1,1,1,,,,,,,,,,,None,64.93037720001303,64.93037720001303,64.93037720001303,64.93037720001303,64.93037720001303,64.93037720001303,i,0.6446387000032701,65.59737670002505,65.59737670002505,65.59737670002505,65.59737670002505,65.59737670002505,65.59737670002505,65.88005410000915,67.2967376000015,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,67.31391150000854,69.02794960001484,69.02794960001484,69.02794960001484,69.02794960001484,69.02794960001484,69.02794960001484,69.02794960001484,44,65,46,32,46,70,69.02794960001484,70.69575610000174,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
27,49,40,68,0,2,2,2,,,,,,,,,,,None,70.69575610000174,70.69575610000174,70.69575610000174,70.69575610000174,70.69575610000174,70.69575610000174,j,0.670912400004454,71.39849250001134,71.39849250001134,71.39849250001134,71.39849250001134,71.39849250001134,71.39849250001134,71.67967979999958,73.36226590001024,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,73.37843540002359,75.35998320000363,75.35998320000363,75.35998320000363,75.35998320000363,75.35998320000363,75.35998320000363,75.35998320000363,40,68,49,27,27,70,75.35998320000363,77.07793790000142,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
25,41,46,62,0,3,3,3,,,,,,,,,,,None,77.07793790000142,77.07793790000142,77.07793790000142,77.07793790000142,77.07793790000142,77.07793790000142,j,0.6901328999956604,77.79786820002482,77.79786820002482,77.79786820002482,77.79786820002482,77.79786820002482,77.79786820002482,78.09468360000756,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,79.32785420000437,80.85918160001165,80.85918160001165,80.85918160001165,80.85918160001165,80.85918160001165,80.85918160001165,80.85918160001165,46,62,41,25,25,70,80.85918160001165,82.59333790000528,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
26,54,39,58,0,4,4,4,,,,,,,,,,,None,82.59333790000528,82.59333790000528,82.59333790000528,82.59333790000528,82.59333790000528,82.59333790000528,r,0.43965170002775267,83.06133100000443,83.06133100000443,83.06133100000443,83.06133100000443,83.06133100000443,83.06133100000443,83.36089520002133,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,84.99358610002673,86.92483590001939,86.92483590001939,86.92483590001939,86.92483590001939,86.92483590001939,86.92483590001939,86.92483590001939,39,58,54,26,58,70,86.92483590001939,88.7930438000185,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
30,57,50,61,0,5,5,5,,,,,,,,,,,None,88.7930438000185,88.7930438000185,88.7930438000185,88.7930438000185,88.7930438000185,88.7930438000185,f,0.420831299998099,89.2428501000104,89.2428501000104,89.2428501000104,89.2428501000104,89.2428501000104,89.2428501000104,89.52617900000769,91.39247220000834,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,91.40898590002325,93.57384710002225,93.57384710002225,93.57384710002225,93.57384710002225,93.57384710002225,93.57384710002225,93.57384710002225,50,61,57,30,50,70,93.57384710002225,95.32471040001838,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
28,50,44,64,0,6,6,6,,,,,,,,,,,None,95.32471040001838,95.32471040001838,95.32471040001838,95.32471040001838,95.32471040001838,95.32471040001838,r,0.4110412999871187,95.75850530000753,95.75850530000753,95.75850530000753,95.75850530000753,95.75850530000753,95.75850530000753,96.04232160001993,97.10804600000847,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,97.1245819000178,98.4896807000041,98.4896807000041,98.4896807000041,98.4896807000041,98.4896807000041,98.4896807000041,98.4896807000041,44,64,50,28,64,70,98.4896807000041,100.24069380000583,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
24,50,40,68,0,7,7,7,,,,,,,,,,,None,100.24069380000583,100.24069380000583,100.24069380000583,100.24069380000583,100.24069380000583,100.24069380000583,f,0.5432006000191905,100.80766670001321,100.80766670001321,100.80766670001321,100.80766670001321,100.80766670001321,100.80766670001321,101.09102700001677,102.9571570000262,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,102.97376960000838,105.13848330001929,105.13848330001929,105.13848330001929,105.13848330001929,105.13848330001929,105.13848330001929,105.13848330001929,40,68,50,24,40,70,105.13848330001929,107.13940320000984,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
28,50,52,64,0,8,8,8,,,,,,,,,,,None,107.13940320000984,107.13940320000984,107.13940320000984,107.13940320000984,107.13940320000984,107.13940320000984,i,0.436380500002997,107.6107892,107.6107892,107.6107892,107.6107892,107.6107892,107.6107892,107.90662920000614,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,109.87231200002134,112.13701070001116,112.13701070001116,112.13701070001116,112.13701070001116,112.13701070001116,112.13701070001116,112.13701070001116,52,64,50,28,50,70,112.13701070001116,114.12147520002327,,,,,,,,,,,,３４８,f,２７,2023-05-21_19h05.23.554,RL,2022.2.5,60.08741517268136,
